**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	36
1	1	1.5	0	0	35
1.5	1	1.75	0	0	34
2	1	2	0	0	35
3	1	2.5	0	0	33
4	1	3	25	0	34
5	1	3.5	-25	29	-34
6	1	4	29	31	33
7	1	4.5	28	30	-33
8	2	1	29	31	0
9	2	1.5	27	32	0
10	2	2	26	31	0
12	2	3	25	32	0
13	2	3.5	-25	-32	36
14	2	4	27	-32	-36
15	2	4.5	26	-32	35
15.5	2	4.75	25	-32	34
16	3	1	26	0	35
17	3	1.5	29	0	33
18	3	2	25	32	34
19	3	2.5	-25	31	33
19.5	3	2.75	-25	30	32
20	3	3	29	31	33
21	3	3.5	-29	31	-33
22	3	4	32	30	32
23	3	4.5	31	29	-32
23.5	3	4.75	30	28	-32
24	4	1	31	29	0
25	4	1.5	31	-29	0
26	4	2	30	28	39
27	4	2.5	29	-28	38
27.5	4	2.75	28	-28	37
28	4	3	29	0	38
29	4	3.5	-29	0	38
30	4	4	28	35	37
31	4	4.5	-28	34	36
31.5	4	4.75	-28	33	35
32	5	1	25	34	36
33	5	1.5	-25	32	-36
34	5	2	-25	34	36
36	5	3	26	35	0
37.5	5	3.75	27	-35	0
38	5	4	28	-35	32
39	5	4.5	29	-35	-32
40	6	1	30	28	-32
41	6	1.5	-30	-28	33
41.5	6	1.75	-30	-28	34
42	6	2	-30	0	35
43	6	2.5	32	30	34
44	6	3	0	-30	35
45	6	3.5	25	29	36
45.5	6	3.75	-25	30	-36
46	6	4	26	31	-36
47	6	4.5	26	30	35
48	7	1	29	31	36
49	7	1.5	27	32	-36
49.5	7	1.75	-27	-32	35
49.75	7	1.875	-27	-32	34
50	7	2	29	-32	33
51	7	2.5	-29	31	-33
52	7	3	25	32	34
56	8	1	28	30	39
58	8	2	28	30	39
58.6667	8	2.33333	29	29	38
60	8	3	28	33	37
62	8	4	29	31	36
64	9	1	0	30	32
64.5	9	1.25	0	31	33
65	9	1.5	0	32	34
65.5	9	1.75	0	30	35
66	9	2	0	31	33
68	9	3	0	32	32
70	9	4	25	34	0
71	9	4.5	-25	-34	36
72	10	1	25	34	36
74	10	2	25	34	36
77	10	3.5	25	32	34
78	10	4	26	-32	35
79	10	4.5	-26	31	-35
80	11	1	25	32	34
80.5	11	1.25	26	-32	35
81	11	1.5	27	-32	36
81.5	11	1.75	28	30	35
81.75	11	1.875	-28	-30	34
82	11	2	29	31	33
83	11	2.5	-29	-31	36
84	11	3	27	32	-36
85	11	3.5	28	30	32
86.5	11	4.25	-28	31	-32
87	11	4.5	25	32	34
87.5	11	4.75	-25	29	-34
88	12	1	26	33	35
89	12	1.5	-26	31	36
90	12	2	-26	30	-36
91	12	2.5	-26	-30	35
92	12	3	29	31	36
93.5	12	3.75	-29	30	-36
93.75	12	3.875	-29	31	-36
94	12	4	0	32	0
95	12	4.5	30	-32	32
96	13	1	29	0	31
97	13	1.5	27	0	32
98	13	2	26	0	31
99	13	2.5	25	0	32
100	13	3	0	0	0
101	13	3.5	25	34	36
102	13	4	26	33	35
103	13	4.5	29	31	36
104	14	1	26	30	35
105	14	1.5	29	29	36
106	14	2	25	0	0
106.5	14	2.25	26	0	0
107	14	2.5	27	0	32
107.5	14	2.75	28	0	-32
108	14	3	26	28	33
108.5	14	3.25	-26	-28	34
109	14	3.5	-26	-28	35
109.5	14	3.75	-26	-28	33
110	14	4	25	29	34
111.5	14	4.75	-25	30	33
111.75	14	4.875	-25	-30	32
112	15	1	0	31	33
112.5	15	1.25	0	30	-33
113	15	1.5	29	31	-33
114	15	2	25	32	34
115	15	2.5	25	-32	36
116	15	3	32	0	36
117	15	3.5	-32	34	36
118	15	4	30	34	39
119	15	4.5	-30	34	-39
120	16	1	28	35	37
121	16	1.5	26	-35	-37
122	16	2	28	32	-37
124	16	3	26	33	35
125	16	3.5	29	31	36
126	16	4	25	32	34
127	16	4.5	25	34	32
128	17	1	25	34	36
130	17	2	32	-34	36
131	17	2.5	-32	33	-36
131.5	17	2.75	-32	34	-36
