**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	33
3	1	2.5	0	0	0	0	33
4	1	3	0	0	0	0	36
6	1	4	0	0	0	0	35
7	1	4.5	0	0	0	0	36
8	2	1	0	0	33	0	37
9.5	2	1.75	0	0	-33	0	35
10	2	2	0	0	-33	0	37
11	2	2.5	0	0	33	0	38
12	2	3	0	0	32	0	39
14	2	4	0	0	30	0	-39
15	2	4.5	0	0	31	0	38
15.5	2	4.75	0	0	-31	0	37
16	3	1	0	0	32	0	36
17	3	1.5	0	0	29	33	-36
18	3	2	0	0	31	33	36
19	3	2.5	0	0	32	34	-36
19.5	3	2.75	0	0	-32	-34	39
20	3	3	0	26	33	35	37
21	3	3.5	0	-26	-33	36	38
22	3	4	0	-26	33	-36	37
23	3	4.5	0	26	-33	35	-37
24	4	1	0	29	31	36	36
25	4	1.5	0	-29	-31	33	-36
26	4	2	0	28	30	-33	0
27	4	2.5	0	29	31	33	0
28	4	3	26	30	33	35	0
29.5	4	3.75	-26	28	-33	-35	0
30	4	4	-26	30	-33	35	0
31	4	4.5	26	31	-33	35	0
32	5	1	25	32	29	34	0
34	5	2	23	-32	0	-34	0
35	5	2.5	24	31	0	33	0
35.5	5	2.75	-24	30	0	-33	0
36	5	3	25	29	0	34	0
37	5	3.5	22	-29	0	36	33
38	5	4	24	29	0	36	33
39	5	4.5	25	-29	0	-36	34
39.5	5	4.75	-25	32	0	-36	-34
40	6	1	26	30	0	33	35
41	6	1.5	-26	31	0	-33	36
42	6	2	-26	30	0	-33	-36
43	6	2.5	-26	-30	33	-33	35
44	6	3	22	29	-33	0	36
45	6	3.5	-22	-29	31	33	-36
46	6	4	-22	-29	31	-33	-36
47	6	4.5	-22	-29	-31	33	-36
48	7	1	0	0	32	36	0
49	7	1.5	0	0	32	-36	0
50	7	2	0	0	33	35	0
51	7	2.5	0	0	29	36	33
52	7	3	0	26	33	37	35
53	7	3.5	0	-26	-33	36	36
54	7	4	0	28	-33	35	37
55	7	4.5	0	29	33	38	36
55.5	7	4.75	0	-29	-33	-38	35
56	8	1	0	30	32	37	34
57	8	1.5	0	-30	33	-37	33
58	8	2	0	-30	-33	-37	34
59	8	2.5	0	-30	32	-37	-34
60	8	3	0	26	33	35	33
61	8	3.5	0	-26	-33	-35	37
62	8	4	26	28	0	0	-37
63	8	4.5	-26	-28	30	33	35
64	9	1	24	28	31	33	-35
65	9	1.5	-24	-28	-31	-33	38
66	9	2	22	29	31	-33	-38
67	9	2.5	-22	-29	33	31	36
68	9	3	26	30	-33	33	-36
69	9	3.5	-26	-30	32	-33	35
69.5	9	3.75	-26	-30	-32	-33	34
70	9	4	-26	-30	30	-33	35
72	10	1	22	29	31	33	36
76	10	3	0	0	0	0	0
78	10	4	0	0	0	0	38
80	11	1	0	0	33	0	-38
82	11	2	0	0	-33	0	37
84	11	3	0	0	34	0	-37
86	11	4	0	0	-34	38	36
88	12	1	0	0	33	-38	-36
90	12	2	0	0	-33	37	35
92	12	3	0	0	32	-37	-35
93	12	3.5	0	0	-32	36	34
94	12	4	0	0	-32	39	36
95	12	4.5	0	0	32	-39	35
95.5	12	4.75	0	0	-32	-39	34
96	13	1	26	0	33	-39	35
97	13	1.5	-26	0	-33	38	36
98	13	2	-26	0	-33	37	-36
99	13	2.5	-26	0	-33	-37	35
100	13	3	27	0	31	36	36
102	13	4	-27	31	0	-36	-36
103	13	4.5	-27	-31	36	-36	-36
104	14	1	26	-31	-36	0	0
105	14	1.5	-26	30	35	0	0
106	14	2	25	-30	-35	39	0
107	14	2.5	-25	29	34	-39	0
108	14	3	-25	-29	-34	39	0
109	14	3.5	22	29	33	38	0
110	14	4	26	-29	-33	38	0
111	14	4.5	-26	28	33	37	0
112	15	1	26	30	33	35	0
113	15	1.5	-26	-30	-33	-35	33
114	15	2	0	29	31	36	33
115	15	2.5	22	-29	-31	-36	33
116	15	3	22	0	-31	33	36
117	15	3.5	22	29	-31	-33	-36
118	15	4	26	28	0	33	37
119	15	4.5	-26	28	30	33	-37
120	16	1	-26	28	33	35	38
121	16	1.5	24	-28	33	-35	-38
122	16	2	26	-28	33	-35	37
123	16	2.5	25	28	33	34	-37
123.5	16	2.75	24	-28	-33	33	-37
124	16	3	23	30	32	34	-37
125	16	3.5	-23	-30	33	35	-37
126	16	4	-23	-30	-33	34	0
127	16	4.5	-23	-30	32	-34	37
128	17	1	19	28	30	33	37
129	17	1.5	-19	-28	-30	-33	37
130	17	2	26	-28	-30	-33	37
131.5	17	2.75	-26	-28	-30	-33	36
132	17	3	26	0	-30	37	35
133	17	3.5	26	0	-30	-37	-35
134	17	4	26	30	-30	37	-35
135	17	4.5	-26	-30	-30	37	35
136	18	1	25	32	0	37	34
137	18	1.5	-25	32	0	37	-34
138	18	2	24	33	28	38	35
139	18	2.5	24	-33	-28	35	-35
139.5	18	2.75	-24	33	-28	-35	-35
140	18	3	23	32	28	37	0
