**absq	**bar	**beat	**b7	**b7	**b7
2	1	2	0	0	32
3	1	2.5	0	0	32
4	1	3	0	0	29
4.5	1	3.25	0	0	28
5	1	3.5	0	0	29
5.5	1	3.75	0	0	30
6	1	4	0	0	31
8	2	1	0	0	31
9	2	1.5	0	0	30
10	2	2	0	0	29
12	2	3	0	0	25
13	2	3.5	0	0	32
14	2	4	0	0	32
15.5	2	4.75	0	0	32
16	3	1	0	0	33
17	3	1.5	0	0	32
18	3	2	0	0	31
20	3	3	0	0	32
24	4	1	0	0	0
26	4	2	0	0	29
27	4	2.5	0	0	29
28	4	3	0	0	32
28.5	4	3.25	0	0	31
29	4	3.5	0	0	32
29.5	4	3.75	0	0	33
30	4	4	0	0	34
32	5	1	0	0	35
33.5	5	1.75	0	0	32
34	5	2	0	0	36
36	5	3	0	0	32
37	5	3.5	0	0	32
38	5	4	0	0	32
39.5	5	4.75	0	0	32
40	6	1	0	0	33
41	6	1.5	0	0	32
42	6	2	0	0	31
44	6	3	0	0	32
45	6	3.5	0	0	25
46	6	4	0	0	28
47.5	6	4.75	0	0	28
48	7	1	0	0	28
49	7	1.5	0	0	25
50	7	2	0	0	29
52	7	3	25	29	25
55	7	4.5	-25	-29	32
56	8	1	24	29	33
58	8	2	25	27	32
60	8	3	22	26	31
61	8	3.5	24	-26	-31
62	8	4	20	29	31
62.5	8	4.25	21	-29	-31
63	8	4.5	22	-29	-31
63.5	8	4.75	23	-29	-31
64	9	1	24	28	31
68	9	3	20	29	31
69	9	3.5	27	29	-31
71	9	4.5	26	28	-31
71.5	9	4.75	25	27	-31
72	10	1	24	26	0
73	10	1.5	-24	33	0
75	10	2.5	0	32	0
75.5	10	2.75	0	31	0
76	10	3	0	30	0
77	10	3.5	28	-30	0
79	10	4.5	27	0	0
79.5	10	4.75	26	0	0
80	11	1	25	0	0
82	11	2	25	29	32
84	11	3	21	28	32
85.5	11	3.75	21	28	32
86	11	4	24	26	31
87	11	4.5	21	25	32
88	12	1	22	29	31
89	12	1.5	-22	-29	32
91	12	2.5	-22	-29	31
92	12	3	25	29	32
94	12	4	-25	32	-32
96	13	1	0	32	0
97	13	1.5	0	32	0
98	13	2	0	31	0
99	13	2.5	0	30	0
100	13	3	0	29	0
102	13	4	25	-29	0
104	14	1	25	0	0
105	14	1.5	25	0	0
106	14	2	24	0	0
107	14	2.5	23	0	0
108	14	3	22	0	0
110	14	4	29	0	33
112	15	1	29	0	33
113	15	1.5	29	0	33
114	15	2	28	0	33
115	15	2.5	27	29	34
116	15	3	26	30	35
118	15	4	-26	-30	33
119	15	4.5	27	29	-33
120	16	1	28	30	32
121	16	1.5	24	28	33
122	16	2	28	28	32
124	16	3	24	28	33
125	16	3.5	24	28	33
126	16	4	25	27	34
127	16	4.5	26	28	33
128	17	1	27	31	29
129	17	1.5	25	32	34
130	17	2	26	30	33
132	17	3	22	31	33
133	17	3.5	-22	31	-33
134	17	4	0	29	0
135	17	4.5	0	30	0
136	18	1	0	31	0
137	18	1.5	0	32	0
138	18	2	0	33	0
140	18	3	0	29	0
141	18	3.5	25	29	34
142	18	4	24	31	33
143	18	4.5	22	24	33
144	19	1	23	25	32
145	19	1.5	21	25	32
146	19	2	22	29	31
148	19	3	25	29	32
149	19	3.5	-25	-29	31
149.5	19	3.75	-25	-29	30
150	19	4	25	-29	29
152	20	1	26	0	0
154	20	2	-26	0	33
156	20	3	-26	0	33
160	21	1	22	0	33
161	21	1.5	-22	29	-33
161.5	21	1.75	-22	29	-33
162	21	2	0	29	-33
163	21	2.5	0	26	-33
163.25	21	2.625	0	26	-33
163.5	21	2.75	0	27	-33
164	21	3	0	28	0
165	21	3.5	0	-28	32
165.5	21	3.75	0	-28	32
166	21	4	0	25	32
167	21	4.5	25	-25	29
167.25	21	4.625	-25	-25	29
167.5	21	4.75	25	-25	30
168	22	1	25	0	31
169	22	1.5	22	0	-31
169.25	22	1.625	22	0	-31
169.5	22	1.75	23	0	-31
170	22	2	24	0	28
171	22	2.5	-24	28	35
171.5	22	2.75	-24	28	35
172	22	3	21	30	35
173	22	3.5	-21	30	32
173.25	22	3.625	-21	30	32
173.5	22	3.75	-21	31	33
174	22	4	0	32	34
176	23	1	0	30	32
177	23	1.5	28	-30	-32
177.5	23	1.75	28	-30	-32
178	23	2	28	32	-32
179	23	2.5	25	-32	-32
179.25	23	2.625	25	-32	-32
179.5	23	2.75	26	-32	-32
180	23	3	27	29	0
180.5	23	3.25	-27	30	0
181	23	3.5	-27	31	31
181.5	23	3.75	-27	32	-31
182	23	4	24	33	31
182.5	23	4.25	-24	-33	32
183	23	4.5	-24	-33	33
183.5	23	4.75	-24	-33	34
184	24	1	0	0	35
185.5	24	1.75	0	0	33
186	24	2	0	0	34
187.5	24	2.75	0	0	32
188	24	3	0	0	33
189	24	3.5	24	26	-33
190	24	4	24	26	33
190.5	24	4.25	25	27	-33
191	24	4.5	26	28	-33
191.5	24	4.75	27	29	-33
192	25	1	28	30	0
193.5	25	1.75	26	31	0
194	25	2	27	29	0
195.5	25	2.75	25	29	0
196	25	3	26	28	0
198	25	4	22	29	0
199	25	4.5	25	27	34
200	26	1	24	28	33
201.5	26	1.75	22	29	33
202	26	2	23	27	32
203	26	2.5	-23	28	-32
203.5	26	2.75	21	-28	35
204	26	3	22	-28	33
205	26	3.5	-22	27	32
206	26	4	-22	26	33
207	26	4.5	-22	29	-33
208	27	1	25	29	32
*-	*-	*-	*-	*-	*-
