**absq	**bar	**beat	**b7	**b7
0	1	1	25	34
4	2	1	18	-34
6	2	3	-18	30
7	2	4	-18	30
8	3	1	-18	30
12	4	1	-18	29
16	5	1	18	0
16.5	5	1.5	-18	32
17	5	2	-18	33
17.5	5	2.5	-18	34
18	5	3	23	35
19.5	5	4.5	-23	34
20	6	1	22	36
23	6	4	-22	33
24	7	1	22	0
26	7	3	-22	31
28	8	1	19	31
30	8	3	-19	31
32	9	1	20	32
35	9	4	-20	29
35.5	9	4.5	-20	29
36	10	1	21	30
39	10	4	20	-30
40	11	1	19	-30
41	11	2	-19	30
42	11	3	-19	33
43	11	4	19	-33
44	12	1	22	0
45	12	2	-22	33
46	12	3	-22	36
47	12	4	21	-36
48	13	1	20	-36
49	13	2	19	-36
49.5	13	2.5	18	-36
50	13	3	17	-36
51	13	4	18	-36
52	14	1	22	0
53	14	2	-22	30
54	14	3	-22	31
54.25	14	3.25	-22	31
54.5	14	3.5	-22	31
54.75	14	3.75	-22	31
55	14	4	-22	31
55.25	14	4.25	-22	31
55.5	14	4.5	-22	31
55.75	14	4.75	-22	30
55.875	14	4.875	-22	31
56	15	1	18	32
60	16	1	21	30
63	16	4	-21	30
64	17	1	-21	30
68	18	1	21	30
75	19	4	-21	30
76	20	1	22	29
80	21	1	15	29
84	22	1	19	0
84.5	22	1.5	-19	33
85	22	2	-19	35
85.5	22	2.5	-19	35
86	22	3	-19	35
87	22	4	-19	35
87.5	22	4.5	-19	35
88	23	1	19	35
89	23	2	-19	35
90	23	3	-19	35
92	24	1	-19	35
96	25	1	23	0
97	25	2	-23	32
98	25	3	-23	32
99	25	4	-23	33
100	26	1	21	33
104	27	1	17	-33
105	27	2	-17	30
106	27	3	19	30
108	28	1	22	29
112	29	1	22	0
113	29	2	-22	36
114	29	3	-22	36
115	29	4	-22	36
116	30	1	22	36
116.25	30	1.25	-22	35
116.5	30	1.5	-22	34
116.75	30	1.75	-22	35
117	30	2	-22	36
117.25	30	2.25	-22	34
117.5	30	2.5	-22	35
117.75	30	2.75	-22	36
118	30	3	21	32
118.25	30	3.25	-21	31
118.5	30	3.5	-21	30
118.75	30	3.75	-21	31
119	30	4	-21	32
119.25	30	4.25	-21	30
119.5	30	4.5	-21	31
119.75	30	4.75	-21	32
120	31	1	21	28
120.25	31	1.25	-21	29
120.5	31	1.5	-21	30
120.75	31	1.75	-21	29
121	31	2	-21	28
121.25	31	2.25	-21	29
121.5	31	2.5	-21	30
121.75	31	2.75	-21	29
122	31	3	-21	30
122.25	31	3.25	-21	31
122.5	31	3.5	-21	30
122.75	31	3.75	-21	31
123	31	4	-21	32
123.25	31	4.25	-21	31
123.5	31	4.5	-21	30
123.75	31	4.75	-21	31
124	32	1	21	32
124.25	32	1.25	-21	31
124.5	32	1.5	-21	32
124.75	32	1.75	-21	33
125	32	2	-21	32
125.25	32	2.25	-21	33
125.5	32	2.5	-21	34
125.75	32	2.75	-21	33
126	32	3	-21	32
126.25	32	3.25	-21	33
126.5	32	3.5	-21	34
126.75	32	3.75	-21	33
127	32	4	-21	34
127.25	32	4.25	-21	35
127.5	32	4.5	-21	36
127.75	32	4.75	-21	35
128	33	1	20	36
132	34	1	22	33
136	35	1	22	0
136.5	35	1.5	-22	34
137	35	2	-22	34
137.5	35	2.5	-22	34
138	35	3	-22	34
140	36	1	23	-34
143	36	4	-23	35
144	37	1	24	35
144.75	37	1.75	-24	36
145	37	2	-24	34
145.25	37	2.25	-24	35
145.5	37	2.5	-24	34
145.75	37	2.75	-24	33
146.5	37	3.5	-24	34
146.75	37	3.75	-24	32
147.25	37	4.25	-24	33
147.75	37	4.75	-24	32
148	38	1	22	31
148.75	38	1.75	-22	32
149	38	2	-22	30
149.5	38	2.5	-22	31
149.75	38	2.75	-22	30
150	38	3	-22	29
152	39	1	21	32
156	40	1	19	33
157	40	2	-19	33
158	40	3	-19	33
161	41	2	-19	30
162	41	3	-19	31
164	42	1	22	31
166	42	3	-22	29
168	43	1	22	36
169	43	2	-22	36
170	43	3	-22	36
173	44	2	-22	33
174	44	3	-22	34
176	45	1	18	34
178	45	3	-18	32
180	46	1	25	0
181	46	2	-25	36
182	46	3	-25	37
184	47	1	22	-37
185	47	2	-22	33
186	47	3	-22	33
188	48	1	22	33
192	49	1	0	0
196	50	1	17	33
196.5	50	1.5	-17	34
196.75	50	1.75	-17	35
197	50	2	-17	34
197.5	50	2.5	-17	34
198	50	3	-17	35
200	51	1	21	-35
201	51	2	-21	32
201.5	51	2.5	-21	31
202	51	3	-21	32
204	52	1	21	32
208	53	1	24	0
208.5	53	1.5	-24	33
209	53	2	-24	33
209.5	53	2.5	-24	33
210	53	3	-24	33
211	53	4	22	-33
211.5	53	4.5	-22	34
212	54	1	25	34
214	54	3	23	34
215.5	54	4.5	-23	35
216	55	1	24	35
216.5	55	1.5	-24	34
217	55	2	-24	33
217.5	55	2.5	-24	32
218	55	3	-24	33
219	55	4	-24	36
220	56	1	24	-36
221	56	2	23	-36
222	56	3	22	-36
223	56	4	21	32
223.5	56	4.5	-21	32
224	57	1	22	32
228	58	1	18	32
232	59	1	27	34
236	60	1	20	38
240	61	1	24	0
241	61	2	-24	33
241.5	61	2.5	-24	33
242	61	3	-24	33
244	62	1	24	33
248	63	1	21	37
252	64	1	25	0
253	64	2	-25	34
253.5	64	2.5	-25	34
254	64	3	-25	34
256	65	1	25	34
258.5	65	3.5	-25	36
259	65	4	-25	36
259.5	65	4.5	-25	36
260	66	1	25	36
261.5	66	2.5	-25	35
262	66	3	23	37
264	67	1	-23	37
268	68	1	22	0
269	68	2	-22	33
270	68	3	-22	33
270.5	68	3.5	-22	33
271	68	4	-22	33
271.5	68	4.5	-22	33
272	69	1	22	33
273.5	69	2.5	-22	34
273.75	69	2.75	-22	35
274	69	3	-22	33
276	70	1	24	0
277	70	2	-24	35
278	70	3	-24	35
278.5	70	3.5	-24	35
279	70	4	-24	35
279.5	70	4.5	-24	35
280	71	1	24	31
280.25	71	1.25	-24	30
280.5	71	1.5	-24	29
280.75	71	1.75	-24	30
281	71	2	-24	31
281.25	71	2.25	-24	30
281.5	71	2.5	-24	31
281.75	71	2.75	-24	32
282	71	3	-24	31
282.25	71	3.25	-24	32
282.5	71	3.5	-24	33
282.75	71	3.75	-24	32
283	71	4	-24	31
283.25	71	4.25	-24	32
283.5	71	4.5	-24	33
