**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
96	13	1	22	31	26	33	0	33	36	-38
97	13	1.5	-22	-31	-26	32	0	-33	-36	37
98	13	2	-22	-31	33	31	29	-33	-36	36
99	13	2.5	23	-31	-33	-31	-29	-33	-36	-36
100	13	3	24	-31	-33	33	-29	0	0	33
101	13	3.5	25	-31	-33	-33	-29	0	0	-33
102	13	4	26	30	33	26	28	33	37	-33
104	14	1	22	0	31	33	29	-33	36	38
105	14	1.5	-22	0	32	-33	-29	-33	-36	-38
106	14	2	-22	29	33	-33	-29	33	33	-38
107	14	2.5	-22	-29	31	-33	-29	-33	-33	-38
108	14	3	25	-29	32	0	27	32	34	36
109	14	3.5	-25	27	-32	0	-27	-32	-34	-36
110	14	4	-25	27	-32	32	-27	28	36	-36
111	14	4.5	-25	-27	31	-32	-27	-28	-36	-36
112	15	1	21	25	30	-32	28	32	-36	37
113	15	1.5	-21	-25	-30	-32	-28	-32	35	-37
114	15	2	-21	-25	-30	28	-28	-32	35	-37
115	15	2.5	-21	-25	-30	-28	-28	-32	-35	38
116	15	3	25	-25	29	29	25	32	-35	39
118	15	4	-25	-25	-29	32	-25	-32	34	36
120	16	1	21	-25	28	30	0	0	35	37
122	16	2	-21	-25	-28	-30	28	32	37	35
126	16	4	0	0	0	0	25	32	36	34
128	17	1	0	0	0	0	25	32	36	34
132	17	3	0	0	0	0	28	32	37	35
134	17	4	0	0	0	0	-28	30	-37	-35
136	18	1	0	0	0	0	24	31	35	33
137	18	1.5	0	0	0	0	-24	32	-35	-33
138	18	2	0	0	0	0	-24	33	31	-33
139	18	2.5	0	0	0	0	-24	34	32	-33
140	18	3	0	0	0	0	24	35	33	31
141	18	3.5	0	0	0	0	-24	-35	34	32
142	18	4	0	0	0	0	-24	28	35	33
143	18	4.5	0	0	0	0	25	-28	34	34
144	19	1	0	0	0	0	26	28	33	35
145	19	1.5	0	0	0	0	27	29	-33	-35
146	19	2	0	0	0	0	28	30	32	-35
147	19	2.5	0	0	0	0	-28	31	-32	36
148	19	3	0	0	0	0	-28	32	-32	37
149	19	3.5	0	0	0	0	-28	-32	33	-37
150	19	4	25	29	32	0	27	-32	34	36
151	19	4.5	-25	-29	-32	0	26	-32	35	-36
152	20	1	-25	-29	-32	32	27	-32	36	39
154	20	2	21	28	30	-32	28	-32	37	-39
155	20	2.5	-21	-28	-30	-32	-28	-32	-37	38
156	20	3	21	28	30	-32	28	-32	35	37
158	20	4	-21	-28	-30	28	-28	-32	-35	-37
160	21	1	24	26	31	28	0	0	0	0
161	21	1.5	-24	-26	32	-28	0	0	0	0
162	21	2	-24	-26	33	31	0	0	0	0
163	21	2.5	-24	-26	31	-31	0	0	0	0
164	21	3	21	28	32	30	0	0	0	0
165	21	3.5	-21	29	-32	-30	0	0	0	0
166	21	4	-21	30	32	28	0	0	0	0
167	21	4.5	-21	31	-32	29	0	0	0	0
168	22	1	21	32	28	30	0	0	0	0
169	22	1.5	-21	-32	29	31	0	0	0	0
170	22	2	-21	25	30	32	0	0	0	0
171	22	2.5	22	-25	31	-32	0	0	0	0
172	22	3	23	-25	32	30	0	0	0	0
173	22	3.5	24	26	-32	-30	0	0	0	0
174	22	4	25	27	-32	29	0	0	0	0
175	22	4.5	26	28	-32	-29	0	0	0	0
176	23	1	27	29	-32	-29	0	0	0	0
177	23	1.5	28	-29	-32	30	0	0	0	0
178	23	2	29	29	31	31	0	0	0	0
179	23	2.5	-29	-29	-31	32	0	0	0	0
180	23	3	-29	26	30	33	26	0	0	0
182	23	4	28	-26	-30	-33	-26	0	0	0
183	23	4.5	27	-26	29	-33	-26	0	0	0
184	24	1	28	0	30	-33	-26	33	0	0
186	24	2	29	0	31	-33	22	-33	0	0
188	24	3	29	0	31	-33	22	-33	0	36
190	24	4	-29	0	-31	-33	-22	29	0	-36
192	25	1	0	0	0	0	25	29	36	-36
194	25	2	0	0	0	0	-25	-29	-36	32
195	25	2.5	0	0	0	0	26	28	-36	-32
196	25	3	0	0	0	0	27	29	-36	32
197	25	3.5	0	0	0	0	25	-29	-36	-32
198	25	4	0	0	0	0	28	30	32	-32
200	26	1	0	0	0	0	-28	-30	32	35
202	26	2	0	0	0	0	27	29	-32	36
204	26	3	0	0	0	0	26	28	35	37
205	26	3.5	0	0	0	0	-26	29	-35	38
206	26	4	0	0	0	0	-26	30	-35	37
207	26	4.5	0	0	0	0	-26	31	36	-37
208	27	1	0	0	0	0	25	32	37	-37
209	27	1.5	0	0	0	0	-25	33	38	36
210	27	2	0	0	0	0	-25	34	39	36
212	27	3	0	0	0	0	26	33	38	-36
214	27	4	0	0	0	0	-26	-33	37	35
216	28	1	0	0	0	0	24	33	-37	38
217	28	1.5	0	0	0	0	-24	-33	36	-38
218	28	2	0	0	0	0	-24	-33	36	-38
219	28	2.5	0	0	0	0	25	-33	-36	-38
220	28	3	0	30	0	0	26	-33	-36	37
222	28	4	26	-30	30	33	-26	-33	35	-37
223	28	4.5	-26	-30	-30	-33	-26	-33	34	-37
224	29	1	-26	26	-30	-33	0	33	35	0
226	29	2	22	26	29	31	29	-33	36	0
228	29	3	22	29	26	31	-29	29	36	36
229	29	3.5	-22	-29	-26	-31	-29	-29	35	-36
230	29	4	25	-29	27	32	25	29	34	-36
231	29	4.5	-25	-29	-27	-32	-25	-29	33	-36
232	30	1	-25	27	29	-32	25	32	32	-36
234	30	2	25	-27	-29	29	-25	-32	-32	32
236	30	3	23	0	25	30	0	-32	-32	32
238	30	4	21	32	28	-30	28	30	35	-32
239	30	4.5	22	-32	-28	-30	-28	31	-35	-32
240	31	1	23	-32	25	-30	-28	32	0	39
241	31	1.5	24	-32	-25	-30	-28	33	0	-39
242	31	2	25	32	-25	29	27	34	36	-39
243	31	2.5	-25	-32	-25	-29	-27	-34	-36	38
244	31	3	21	32	28	28	28	32	37	37
245	31	3.5	-21	-32	-28	-28	-28	-32	-37	36
246	31	4	28	-32	30	32	-28	-32	37	35
248	32	1	-28	0	29	-32	25	-32	39	36
249	32	1.5	-28	0	-29	33	-25	-32	-39	-36
250	32	2	27	32	-29	34	-25	32	-39	-36
251	32	2.5	-27	-32	-29	-34	-25	-32	38	-36
252	32	3	28	-32	28	30	21	32	37	37
253	32	3.5	-28	32	-28	-30	-21	-32	36	-37
254	32	4	-28	30	-28	-30	28	-32	35	-37
255	32	4.5	-28	-30	-28	-30	-28	-32	-35	36
256	33	1	24	31	28	33	26	0	-35	35
258	33	2	-24	-31	-28	-33	26	32	33	-35
259	33	2.5	-24	30	-28	-33	-26	-32	-33	-35
260	33	3	25	29	0	0	27	-32	36	34
261	33	3.5	-25	-29	0	0	-27	32	-36	-34
262	33	4	-25	27	0	29	25	32	-36	-34
263	33	4.5	-25	-27	0	-29	-25	-32	-36	35
264	34	1	22	26	29	-29	29	-32	-36	36
265	34	1.5	-22	-26	-29	30	-29	-32	-36	-36
266	34	2	-22	-26	-29	31	-29	31	33	-36
267	34	2.5	-22	-26	-29	32	-29	30	-33	-36
268	34	3	22	26	29	33	29	31	36	33
270	34	4	-22	-26	-29	29	-29	31	-36	-33
272	35	1	25	25	27	29	25	32	36	34
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
