**absq	**bar	**beat	**b7	**b7
0	1	1	0	33
3	1	2.5	0	31
4	1	3	0	32
6	1	4	0	33
9	2	1.5	0	33
10	2	2	0	32
11	2	2.5	0	31
12	2	3	0	30
14	2	4	22	29
16	3	1	18	0
18	3	2	-18	32
19	3	2.5	18	-32
20	3	3	22	31
23	3	4.5	-22	31
24	4	1	19	30
26	4	2	26	30
27	4	2.5	-26	30
28	4	3	23	32
31	4	4.5	23	30
32	5	1	21	-30
33	5	1.5	-21	32
34	5	2	18	-32
35	5	2.5	-18	32
36	5	3	19	28
38	5	4	-19	35
40	6	1	16	34
44	6	3	0	0
48	7	1	0	0
50	7	2	0	0
51	7	2.5	0	33
53	7	3.5	0	31
54	7	4	0	32
56	8	1	0	33
58	8	2	0	31
60	8	3	23	30
62	8	4	20	-30
63	8	4.5	22	29
65	9	1.5	23	0
67	9	2.5	22	0
68	9	3	20	0
70	9	4	19	0
73	10	1.5	26	0
75	10	2.5	24	0
76	10	3	25	0
78	10	4	26	0
79	10	4.5	22	29
80	11	1	26	30
82	11	2	22	31
83	11	2.5	-22	33
85	11	3.5	0	32
86	11	4	0	31
87	11	4.5	0	30
88	12	1	19	-30
89	12	1.5	-19	33
91	12	2.5	20	29
92	12	3	21	32
93	12	3.5	23	-32
95	12	4.5	20	-32
96	13	1	21	30
97	13	1.5	19	-30
98	13	2	23	0
99	13	2.5	24	35
100	13	3	23	32
101	13	3.5	-23	33
102	13	4	-23	34
104	14	1	19	35
106	14	2	-19	33
109	14	3.5	0	32
110	14	4	0	31
113	15	1.5	0	30
113.5	15	1.75	0	29
114	15	2	0	28
115	15	2.5	0	31
116	15	3	0	30
117	15	3.5	0	29
118	15	4	0	28
120	16	1	0	29
122	16	2	24	-29
125	16	3.5	23	0
126	16	4	22	0
127	16	4.5	-22	31
129	17	1.5	21	32
129.5	17	1.75	20	-32
130	17	2	19	33
133	17	3.5	19	32
133.5	17	3.75	-19	31
134	17	4	23	30
135	17	4.5	24	35
136	18	1	23	32
137	18	1.5	-23	33
138	18	2	-23	34
140	18	3	19	35
142	18	4	0	33
144	19	1	0	32
145	19	1.5	0	31
146	19	2	0	30
147	19	2.5	0	29
148	19	3	0	28
150	19	4	0	35
152	20	1	0	34
153	20	1.5	0	33
154	20	2	0	32
155	20	2.5	0	31
156	20	3	19	30
159	20	4.5	-19	30
160	21	1	20	32
162	21	2	20	29
164	21	3	21	32
166	21	4	21	30
168	22	1	22	0
170	22	2	-22	31
172	22	3	21	32
173	22	3.5	-21	30
174	22	4	-21	32
175	22	4.5	-21	32
176	23	1	19	33
176.5	23	1.25	-19	34
177	23	1.5	-19	35
177.5	23	1.75	20	36
178	23	2	21	37
179	23	2.5	22	36
180	23	3	19	35
181	23	3.5	-19	33
182	23	4	-19	33
184	24	1	22	33
*-	*-	*-	*-	*-
