**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	33
4	1	3	0	0	33
7	1	4.5	0	0	34
8	2	1	26	0	35
9	2	1.5	-26	0	36
10	2	2	-26	0	35
12	2	3	26	0	-35
14	2	4	-26	0	34
15	2	4.5	27	0	33
16	3	1	28	30	32
17	3	1.5	29	-30	-32
18	3	2	28	-30	-32
20	3	3	-28	30	0
22	3	4	27	-30	0
23	3	4.5	26	31	0
24	4	1	25	32	34
25	4	1.5	-25	33	-34
26	4	2	-25	32	-34
30	4	4	-25	31	-34
31	4	4.5	-25	30	-34
32	5	1	0	29	34
34	5	2	25	-29	-34
36	5	3	-25	0	34
37	5	3.5	26	0	-34
38	5	4	27	0	-34
39	5	4.5	28	0	-34
40	6	1	29	31	33
42	6	2	22	-31	-33
44	6	3	29	-31	-33
46	6	4	-29	30	32
47	6	4.5	-29	29	31
48	7	1	28	30	32
50	7	2	29	29	31
52	7	3	27	-29	-31
54	7	4	-27	28	30
55	7	4.5	-27	27	29
56	8	1	26	28	30
58	8	2	27	27	29
60	8	3	25	-27	-29
62	8	4	-25	26	28
63	8	4.5	-25	25	27
64	9	1	0	26	28
66	9	2	25	25	27
68	9	3	-25	29	-27
70	9	4	24	-29	26
71	9	4.5	23	-29	25
72	10	1	24	28	26
75	10	2.5	-24	-28	25
76	10	3	25	27	32
80	11	1	22	26	-32
84	11	3	-22	-26	31
88	12	1	0	25	32
92	12	3	29	-25	-32
96	13	1	30	0	-32
97	13	1.5	29	0	-32
98	13	2	30	0	-32
99	13	2.5	29	0	-32
100	13	3	30	25	-32
102	13	4	29	-25	-32
105	14	1.5	28	-25	0
106	14	2	27	-25	0
107	14	2.5	26	-25	0
108	14	3	27	25	29
110	14	4	25	-25	-29
112	15	1	27	-25	29
114	15	2	-27	24	-29
115	15	2.5	-27	23	-29
116	15	3	26	24	29
120	16	1	25	25	-29
122	16	2	27	-25	28
123	16	2.5	-27	-25	27
124	16	3	-27	0	28
126	16	4	26	0	-28
128	17	1	27	25	29
132	17	3	0	25	0
