**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	23	27	0
4	1	3	0	23	-23	27	0
6	1	4	0	-23	-23	30	0
8	2	1	0	25	23	-30	0
10	2	2	0	-25	-23	29	0
11	2	2.5	0	-25	-23	28	0
12	2	3	0	26	24	29	0
15	2	4.5	0	25	-24	-29	0
15.5	2	4.75	0	26	-24	-29	0
16	3	1	23	27	25	30	27
20	3	3	25	23	-25	-30	27
22	3	4	-25	-23	-25	-30	30
24	4	1	26	0	24	0	-30
26	4	2	-26	0	-24	0	29
27	4	2.5	-26	0	-24	0	28
28	4	3	-26	0	-24	0	29
30	4	4	25	0	-24	0	-29
31	4	4.5	26	0	-24	0	-29
32	5	1	27	0	23	23	30
34	5	2	-27	23	-23	23	-30
36	5	3	23	-23	-23	26	-30
38	5	4	-23	19	-23	-26	-30
40	6	1	0	21	0	-26	0
42	6	2	0	22	0	25	0
43	6	2.5	0	-22	0	24	0
44	6	3	0	20	27	25	0
48	7	1	0	19	28	26	23
50	7	2	23	-19	-28	-26	-23
52	7	3	-23	-19	-28	-26	23
54	7	4	19	-19	-28	-26	26
56	8	1	21	0	26	0	-26
58	8	2	22	0	-26	0	25
59	8	2.5	-22	0	-26	0	24
60	8	3	20	0	27	0	25
64	9	1	19	0	28	0	26
66	9	2	-19	19	-28	26	-26
68	9	3	-19	26	-28	-26	-26
69	9	3.5	-19	-26	-28	27	-26
70	9	4	-19	-26	-28	28	-26
71	9	4.5	-19	25	-28	-28	-26
72	10	1	0	24	-28	26	0
74	10	2	19	23	-28	28	0
76	10	3	26	24	26	-28	0
78	10	4	-26	-24	-26	24	26
79	10	4.5	25	23	-26	-24	-26
80	11	1	24	22	26	-24	-26
81	11	1.5	-24	-22	-26	25	27
82	11	2	23	21	-26	26	28
84	11	3	24	22	-26	-26	26
86	11	4	-24	-22	-26	24	29
87	11	4.5	23	-22	-26	-24	-29
88	12	1	22	18	27	25	-29
90	12	2	-22	-18	-27	29	25
92	12	3	-22	22	26	-29	-25
93	12	3.5	-22	-22	-26	28	-25
94	12	4	-22	-22	-26	26	24
96	13	1	-22	18	25	27	25
98	13	2	-22	-18	-25	-27	29
100	13	3	19	0	23	26	-29
102	13	4	-19	0	-23	-26	28
104	14	1	0	0	24	0	29
106	14	2	0	22	-24	31	-29
107	14	2.5	0	-22	-24	-31	28
108	14	3	0	-22	-24	-31	26
109	14	3.5	0	21	-24	30	-26
110	14	4	26	22	-24	31	-26
111	14	4.5	-26	21	-24	30	-26
112	15	1	-26	19	23	28	0
113	15	1.5	25	-19	-23	-28	0
114	15	2	26	-19	-23	30	28
115	15	2.5	25	-19	-23	-30	-28
116	15	3	23	-19	-23	-30	-28
117	15	3.5	-23	-19	-23	29	27
118	15	4	19	-19	-23	30	28
119	15	4.5	-19	-19	-23	29	27
120	16	1	23	0	-23	27	25
122	16	2	19	21	-23	28	30
125	16	3.5	0	20	-23	0	29
126	16	4	0	21	-23	0	30
127	16	4.5	0	20	-23	0	29
128	17	1	0	18	-23	0	27
130	17	2	26	19	-23	30	28
132	17	3	-26	23	-23	-30	27
133	17	3.5	-26	-23	-23	29	-27
134	17	4	25	-23	-23	27	-27
136	18	1	26	19	0	28	26
138	18	2	-26	-19	0	30	28
139	18	2.5	25	20	0	-30	-28
140	18	3	23	21	0	-30	-28
142	18	4	24	22	0	29	27
144	19	1	-24	19	0	28	-27
145	19	1.5	23	-19	0	-28	26
146	19	2	23	21	0	27	26
147	19	2.5	-23	-21	0	26	-26
148	19	3	-23	20	0	29	-26
150	19	4	22	-20	0	-29	25
152	20	1	23	19	0	28	26
154	20	2	-23	-19	0	26	-26
156	20	3	-23	23	0	25	0
158	20	4	-23	19	0	26	26
160	21	1	0	0	30	23	25
162	21	2	0	26	-30	30	26
164	21	3	0	25	-30	-30	23
165	21	3.5	0	-25	-30	29	-23
166	21	4	26	26	-30	28	30
168	22	1	25	23	-30	27	-30
169	22	1.5	-25	-23	-30	-27	29
170	22	2	26	26	-30	26	28
171	22	2.5	-26	-26	-30	-26	27
172	22	3	19	26	28	0	26
173	22	3.5	-19	25	-28	0	-26
174	22	4	26	24	-28	0	-26
175	22	4.5	-26	23	-28	0	-26
176	23	1	-26	22	29	26	0
177	23	1.5	25	-22	-29	-26	0
178	23	2	24	-22	-29	-26	0
179	23	2.5	23	-22	-29	25	0
180	23	3	22	0	-29	24	0
182	23	4	21	0	30	23	26
184	24	1	22	0	31	22	26
185	24	1.5	-22	0	-31	-22	25
186	24	2	-22	0	-31	26	24
187	24	2.5	-22	0	-31	-26	23
188	24	3	20	0	-31	-26	22
190	24	4	-20	25	30	25	-22
191	24	4.5	-20	-25	29	-25	-22
192	25	1	19	26	28	28	23
195	25	2.5	-19	25	-28	27	-23
196	25	3	0	24	-28	26	0
198	25	4	0	23	-28	25	0
200	26	1	0	22	29	24	0
201	26	1.5	0	-22	-29	25	0
202	26	2	0	22	-29	26	0
203	26	2.5	0	-22	-29	24	0
204	26	3	0	21	30	25	0
206	26	4	25	-21	-30	-25	25
208	27	1	26	0	31	0	28
211	27	2.5	25	0	-31	0	27
212	27	3	24	0	-31	0	26
214	27	4	23	0	-31	0	25
216	28	1	22	0	-31	0	24
217	28	1.5	-22	0	-31	0	25
218	28	2	22	0	-31	24	26
219	28	2.5	-22	0	-31	-24	24
220	28	3	21	0	30	28	25
222	28	4	-21	25	-30	-28	-25
223	28	4.5	-21	-25	-30	27	-25
224	29	1	-21	28	30	26	0
226	29	2	-21	-28	-30	25	25
227	29	2.5	-21	27	-30	-25	-25
228	29	3	-21	26	-30	0	28
230	29	4	-21	25	29	0	-28
231	29	4.5	-21	-25	28	0	27
232	30	1	0	24	29	0	26
234	30	2	21	23	30	28	25
236	30	3	22	24	-30	26	24
237	30	3.5	-22	-24	-30	-26	25
238	30	4	-22	-24	29	29	26
239	30	4.5	-22	-24	-29	-29	24
240	31	1	19	23	30	-29	26
241	31	1.5	20	-23	-30	28	-26
242	31	2	21	-23	-30	28	-26
243	31	2.5	22	-23	-30	-28	-26
244	31	3	23	0	-30	27	25
246	31	4	19	0	-30	26	23
248	32	1	23	19	0	28	0
249	32	1.5	-23	20	0	-28	0
250	32	2	-23	21	0	-28	28
251	32	2.5	24	22	0	27	-28
252	32	3	25	23	30	25	27
254	32	4	26	19	-30	30	26
256	33	1	19	23	30	-30	28
258	33	2	-19	-23	-30	29	-28
259	33	2.5	-19	24	-30	28	27
260	33	3	20	25	29	27	25
262	33	4	19	26	28	28	30
264	34	1	21	0	-28	30	-30
266	34	2	22	22	27	31	29
267	34	2.5	-22	-22	-27	-31	28
268	34	3	23	25	25	30	27
270	34	4	-23	23	-25	-30	-27
271	34	4.5	-23	-23	-25	29	-27
272	35	1	0	24	26	28	26
274	35	2	19	-24	-26	26	-26
276	35	3	-19	23	-26	28	0
277	35	3.5	20	-23	-26	-28	0
278	35	4	21	-23	-26	-28	23
279	35	4.5	22	-23	-26	-28	-23
280	36	1	23	0	25	27	-23
281	36	1.5	-23	0	-25	-27	24
282	36	2	-23	0	-25	-27	25
283	36	2.5	24	0	-25	-27	26
284	36	3	25	0	-25	0	27
285	36	3.5	24	0	-25	0	26
286	36	4	25	0	-25	0	27
288	37	1	-25	0	27	0	-27
289	37	1.5	-25	0	-27	0	26
290	37	2	24	0	-27	0	25
291	37	2.5	23	0	-27	0	-25
292	37	3	22	0	-27	0	-25
294	37	4	-22	0	-27	0	24
296	38	1	21	0	28	0	25
298	38	2	-21	19	-28	0	23
300	38	3	0	-19	-28	0	23
301	38	3.5	0	20	-28	0	-23
302	38	4	0	21	-28	23	-23
303	38	4.5	0	22	-28	-23	-23
304	39	1	0	23	27	-23	0
305	39	1.5	0	-23	-27	24	0
306	39	2	0	-23	-27	25	0
307	39	2.5	0	24	-27	26	0
308	39	3	0	25	-27	27	0
309	39	3.5	0	24	-27	26	0
310	39	4	0	25	-27	27	0
312	40	1	0	-25	29	-27	0
313	40	1.5	0	-25	-29	26	0
314	40	2	0	24	-29	25	25
315	40	2.5	0	23	-29	-25	-25
316	40	3	0	22	-29	-25	26
318	40	4	24	-22	-29	24	27
320	41	1	25	21	0	0	28
322	41	2	24	-21	0	25	25
323	41	2.5	23	-21	0	-25	-25
324	41	3	22	0	29	26	-25
326	41	4	-22	0	-29	27	24
328	42	1	21	21	30	28	25
330	42	2	23	-21	-30	25	-25
331	42	2.5	-23	20	-30	-25	-25
332	42	3	-23	19	28	-25	0
334	42	4	22	-19	-28	24	0
335	42	4.5	21	-19	-28	-24	0
336	43	1	22	18	27	25	29
338	43	2	18	25	-27	-25	-29
339	43	2.5	-18	-25	-27	-25	28
340	43	3	25	-25	-27	-25	27
341	43	3.5	-25	24	-27	-25	26
342	43	4	-25	23	-27	-25	25
343	43	4.5	24	22	-27	-25	-25
344	44	1	23	21	28	0	-25
345	44	1.5	22	-21	-28	0	-25
346	44	2	21	-21	-28	0	26
347	44	2.5	-21	20	-28	0	-26
348	44	3	0	18	29	29	27
350	44	4	25	-18	-29	-29	-27
351	44	4.5	-25	19	-29	28	28
352	45	1	-25	20	-29	27	29
353	45	1.5	-25	-20	-29	26	-29
354	45	2	23	21	28	25	30
356	45	3	24	22	27	-25	29
358	45	4	22	-22	26	24	-29
360	46	1	22	18	27	25	-29
362	46	2	-22	-18	-27	-25	25
363	46	2.5	-22	19	-27	24	-25
364	46	3	0	20	-27	22	-25
365	46	3.5	0	-20	-27	-22	26
366	46	4	0	18	-27	-22	27
368	47	1	21	21	28	0	25
370	47	2	-21	-21	-28	0	28
371	47	2.5	22	-21	-28	0	-28
372	47	3	23	-21	-28	21	-28
373	47	3.5	-23	-21	-28	-21	29
374	47	4	21	-21	-28	-21	30
375	47	4.5	-21	-21	-28	22	-30
376	48	1	25	-21	28	23	28
378	48	2	-25	-21	-28	21	30
379	48	2.5	24	-21	27	-21	-30
380	48	3	22	0	26	24	29
382	48	4	25	0	25	25	27
384	49	1	-25	21	25	23	28
386	49	2	23	-21	-25	-23	30
387	49	2.5	-23	22	-25	24	-30
388	49	3	-23	23	-25	25	-30
389	49	3.5	24	-23	-25	-25	-30
390	49	4	25	21	-25	23	-30
392	50	1	22	24	26	26	29
394	50	2	-22	-24	-26	0	22
395	50	2.5	23	25	-26	0	-22
396	50	3	24	26	-26	22	-22
397	50	3.5	-24	-26	-26	-22	23
398	50	4	22	24	-26	-22	24
399	50	4.5	-22	-24	-26	23	-24
400	51	1	0	0	24	24	22
402	51	2	22	22	-24	22	29
404	51	3	-22	-22	-24	26	-29
405	51	3.5	-22	23	-24	-26	-29
406	51	4	-22	24	-24	-26	-29
408	52	1	18	22	25	27	27
410	52	2	21	23	-25	28	30
413	52	3.5	22	24	-25	27	29
414	52	4	23	25	-25	25	27
416	53	1	21	23	26	28	30
418	53	2	22	24	-26	26	29
420	53	3	18	22	25	27	-29
421	53	3.5	-18	-22	-25	-27	27
422	53	4	21	21	-25	28	30
424	54	1	0	0	28	0	0
426	54	2	21	23	-28	28	30
429	54	3.5	22	24	-28	27	29
430	54	4	23	25	27	25	27
432	55	1	21	23	26	28	30
434	55	2	22	24	-26	26	29
436	55	3	18	22	25	27	-29
437	55	3.5	-18	-22	-25	-27	27
438	55	4	21	21	-25	28	30
440	56	1	22	0	24	26	-30
442	56	2	-22	24	-24	-26	29
443	56	2.5	-22	-24	-24	-26	28
444	56	3	-22	-24	-24	-26	29
445	56	3.5	-22	25	-24	-26	-29
446	56	4	-22	26	-24	-26	-29
448	57	1	0	19	23	0	30
450	57	2	19	21	-23	28	-30
453	57	3.5	20	22	-23	27	-30
454	57	4	21	23	-23	25	-30
456	58	1	19	-23	-23	28	-30
458	58	2	-19	19	-23	26	-30
459	58	2.5	20	-19	-23	-26	-30
460	58	3	21	-19	-23	-26	-30
461	58	3.5	-21	-19	-23	27	-30
462	58	4	19	26	-23	28	-30
463	58	4.5	-19	-26	-23	26	-30
464	59	1	23	-26	-23	27	-30
466	59	2	-23	25	-23	-27	-30
467	59	2.5	-23	24	-23	-27	-30
468	59	3	-23	25	-23	-27	-30
