**absq	**bar	**beat	**b7	**b7
0	1	1	24	31
6	1	2.5	-24	28
8	1	3	-24	31
10	1	3.5	-24	30
11	1	3.75	-24	31
12	2	1	-24	32
13	2	1.25	-24	31
14	2	1.5	-24	30
15	2	1.75	-24	29
16	2	2	26	28
18	2	2.5	-26	29
20	2	3	27	-29
21	2	3.25	-27	28
22	2	3.5	-27	29
23	2	3.75	-27	31
24	3	1	28	30
27	3	1.75	-28	31
28	3	2	-28	30
29	3	2.25	-28	29
30	3	2.5	-28	28
31	3	2.75	-28	27
32	3	3	26	28
38	4	1.5	-26	28
40	4	2	0	31
44	4	3	28	32
45	4	3.25	-28	33
46	4	3.5	-28	34
47	4	3.75	-28	35
48	5	1	24	33
50	5	1.5	-24	32
51	5	1.75	-24	31
52	5	2	23	32
55	5	2.75	-23	31
56	5	3	26	30
57	5	3.25	-26	29
58	5	3.5	-26	28
61	6	1.25	-26	29
62	6	1.5	-26	30
63	6	1.75	-26	31
64	6	2	25	32
66	6	2.5	-25	31
70	6	3.5	-25	30
72	7	1	24	31
74	7	1.5	-24	30
75	7	1.75	-24	29
76	7	2	-24	30
77	7	2.25	-24	29
78	7	2.5	-24	28
79	7	2.75	-24	27
80	7	3	0	28
81	7	3.25	0	27
82	7	3.5	0	26
83	7	3.75	0	25
84	8	1	28	26
88	8	2	26	-26
90	8	2.5	-26	28
93	8	3.25	-26	27
94	8	3.5	-26	26
95	8	3.75	-26	25
96	9	1	0	26
98	9	1.5	0	24
100	9	2	28	-24
101	9	2.25	-28	25
102	9	2.5	-28	26
103	9	2.75	-28	27
104	9	3	27	25
108	10	1	26	23
110	10	1.5	25	-23
112	10	2	26	0
114	10	2.5	-26	24
117	10	3.25	-26	25
118	10	3.5	-26	26
120	11	1	24	-26
121	11	1.25	-24	25
122	11	1.5	-24	26
123	11	1.75	-24	27
124	11	2	-24	28
130	11	3.5	0	29
132	12	1	24	-29
133	12	1.25	-24	30
134	12	1.5	-24	31
135	12	1.75	-24	32
136	12	2	25	30
138	12	2.5	-25	29
139	12	2.75	-25	30
140	12	3	26	31
143	12	3.75	-26	30
144	13	1	24	29
145	13	1.25	-24	28
146	13	1.5	-24	29
149	13	2.25	-24	28
150	13	2.5	-24	27
151	13	2.75	-24	26
152	13	3	25	27
153	13	3.25	-25	26
154	13	3.5	-25	25
155	13	3.75	-25	24
156	14	1	23	25
157	14	1.25	-23	26
158	14	1.5	-23	27
159	14	1.75	-23	28
160	14	2	22	29
162	14	2.5	-22	28
165	14	3.25	-22	27
166	14	3.5	-22	27
167	14	3.75	-22	26
168	15	1	21	28
180	16	2	-21	30
184	16	3	-21	29
185.333	16	3.33333	-21	28
186.667	16	3.66667	-21	29
188	17	1	0	30
192	17	2	0	29
193.333	17	2.33333	0	30
194.667	17	2.66667	0	31
196	17	3	28	32
200	18	1	-28	33
201.333	18	1.33333	-28	34
202.667	18	1.66667	-28	35
204	18	2	24	33
208	18	3	-24	32
209.333	18	3.33333	-24	33
210.667	18	3.66667	-24	34
212	19	1	26	35
214.667	19	1.66667	-26	34
216	19	2	27	33
217.333	19	2.33333	-27	32
218.667	19	2.66667	-27	31
220	19	3	28	30
224	20	1	-28	31
226	20	1.5	26	-31
228	20	2	27	32
232	20	3	28	33
236	21	1	29	31
238	21	1.5	-29	32
238.667	21	1.66667	-29	33
240	21	2	-29	34
242	21	2.5	-29	32
242.667	21	2.66667	-29	34
244	21	3	-29	33
246	21	3.5	-29	32
246.667	21	3.66667	-29	31
248	22	1	28	30
249.333	22	1.33333	-28	32
250.667	22	1.66667	-28	33
252	22	2	27	34
254	22	2.5	-27	33
254.667	22	2.66667	-27	32
256	22	3	-27	31
257.333	22	3.33333	-27	32
260	23	1	26	33
261.333	23	1.33333	-26	32
262.667	23	1.66667	-26	31
264	23	2	-26	30
265.333	23	2.33333	-26	31
266.667	23	2.66667	-26	29
268	23	3	0	30
270.667	23	3.66667	0	0
272	24	1	28	30
273.333	24	1.33333	-28	31
274.667	24	1.66667	-28	32
276	24	2	24	33
276.889	24	2.22222	-24	34
277.778	24	2.44444	-24	36
278.667	24	2.66667	-24	35
279.556	24	2.88889	-24	36
280.444	24	3.11111	-24	37
281.333	24	3.33333	-24	38
282.222	24	3.55556	-24	37
283.111	24	3.77778	-24	36
284	25	1	26	35
284.889	25	1.22222	-26	34
285.778	25	1.44444	-26	33
286.667	25	1.66667	-26	32
287.556	25	1.88889	-26	31
288	25	2	27	-31
288.444	25	2.11111	-27	30
289.333	25	2.33333	-27	29
290.222	25	2.55556	-27	28
291.111	25	2.77778	-27	27
292	25	3	28	26
293.143	25	3.28571	-28	27
294.286	25	3.57143	-28	28
295.429	25	3.85714	-28	29
296.571	26	1.14286	-28	30
297.714	26	1.42857	-28	31
298.857	26	1.71429	-28	32
300	26	2	27	32
302.286	26	2.57143	-27	30
303.429	26	2.85714	-27	28
304.571	26	3.14286	-27	29
308	27	1	28	28
314	27	2.5	-28	28
317	27	3.25	0	29
318	27	3.5	0	30
320	28	1	26	-30
321	28	1.25	-26	29
322	28	1.5	-26	30
323	28	1.75	-26	31
324	28	2	27	32
328	28	3	26	28
330	28	3.5	-26	31
332	29	1	24	-31
333	29	1.25	-24	32
334	29	1.5	-24	33
335	29	1.75	-24	34
336	29	2	-24	35
338	29	2.5	-24	34
339	29	2.75	-24	33
340	29	3	27	32
342	29	3.5	-27	31
346	30	1.5	-27	34
348	30	2	25	-34
350	30	2.5	-25	33
351	30	2.75	-25	32
352	30	3	24	33
354	30	3.5	-24	35
357	31	1.25	-24	34
358	31	1.5	-24	33
360	31	2	26	-33
361	31	2.25	-26	32
362	31	2.5	-26	31
363	31	2.75	-26	30
364	31	3	27	29
366	31	3.5	-27	32
368	32	1	25	-32
370	32	1.5	-25	33
372	32	2	26	-33
374	32	2.5	-26	32
378	32	3.5	-26	31
380	33	1	25	32
382	33	1.5	-25	34
385	33	2.25	-25	32
386	33	2.5	-25	34
388	33	3	29	-34
389	33	3.25	-29	33
390	33	3.5	-29	31
393	34	1.25	-29	32
394	34	1.5	-29	33
396	34	2	28	-33
397	34	2.25	-28	32
398	34	2.5	-28	33
401	34	3.25	-28	32
402	34	3.5	-28	30
404	35	1	27	-30
405	35	1.25	-27	31
406	35	1.5	-27	32
409	35	2.25	-27	31
410	35	2.5	-27	30
411	35	2.75	-27	29
412	35	3	28	28
413	35	3.25	-28	27
414	35	3.5	-28	26
415	35	3.75	-28	25
416	36	1	26	24
418	36	1.5	-26	31
