**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	28	32	30	0
4	1	3	0	27	32	29	0
6	2	1	0	26	31	28	0
10	2	3	0	25	30	27	0
12	3	1	0	26	30	28	0
16	3	3	0	24	29	26	0
18	4	1	21	23	30	25	35
20	4	2	-21	30	-30	32	-35
22	4	3	25	29	0	32	34
24	5	1	26	28	0	30	33
28	5	3	23	27	0	30	32
30	6	1	24	26	0	28	33
32	6	2	-24	24	0	-28	-33
33	6	2.5	-24	25	0	-28	-33
34	6	3	22	26	0	29	31
35	6	3.5	-22	27	0	-29	-31
36	7	1	21	28	32	25	30
40	7	3	0	24	31	0	33
42	8	1	0	21	30	28	32
45	8	2.5	0	-21	-30	-28	31
46	8	3	0	0	29	27	32
48	9	1	24	0	28	26	33
50	9	2	-24	28	-28	-26	-33
51	9	2.5	-24	-28	29	-26	-33
52	9	3	23	-28	30	25	-33
54	10	1	22	27	31	29	0
56	10	2	-22	26	-31	-29	0
58	10	3	21	-26	30	30	0
60	11	1	22	26	29	31	0
62	11	2	-22	24	-29	-31	0
64	11	3	20	25	0	29	0
66	12	1	19	26	0	31	35
67	12	1.5	20	-26	0	-31	-35
68	12	2	21	26	0	30	-35
69	12	2.5	22	-26	0	-30	-35
70	12	3	23	25	0	-30	34
71	12	3.5	-23	-25	0	29	-34
72	13	1	24	26	31	28	33
73	13	1.5	-24	-26	-31	27	-33
74	13	2	-24	-26	-31	28	-33
75	13	2.5	-24	27	-31	-28	-33
76	13	3	21	28	30	-28	32
77	13	3.5	-21	-28	-30	27	-32
78	14	1	0	24	29	26	33
79	14	1.5	0	-24	-29	25	-33
80	14	2	0	-24	28	26	-33
82	14	3	0	22	29	-26	31
84	15	1	0	23	27	25	30
86	15	2	0	-23	-27	32	-30
87	15	2.5	0	-23	28	-32	-30
88	15	3	0	24	26	31	33
90	16	1	0	21	28	30	32
92	16	2	0	23	27	-30	-32
93	16	2.5	0	-23	-27	-30	30
94	16	3	0	24	26	29	33
96	17	1	0	23	27	30	32
98	17	2	0	26	28	-30	-32
100	17	3	0	-26	-28	28	31
102	18	1	0	25	0	27	32
104	18	2	0	-25	29	-27	-32
105	18	2.5	0	-25	-29	28	-32
105.5	18	2.75	0	-25	-29	29	-32
106	18	3	0	0	28	30	-32
108	19	1	25	0	27	29	-32
110	19	2	-25	29	-27	-29	-32
112	19	3	24	-29	26	-29	-32
114	20	1	23	28	25	32	0
116	20	2	-23	27	-25	-32	0
118	20	3	22	29	26	31	0
120	21	1	23	28	25	30	0
122	21	2	21	-28	32	-30	0
123	21	2.5	-21	27	-32	-30	0
123.5	21	2.75	-21	26	-32	-30	0
124	21	3	25	27	-32	29	0
126	22	1	21	28	32	30	35
129	22	2.5	22	27	-32	-30	-35
130	22	3	23	25	0	-30	34
132	23	1	24	26	31	28	33
134	23	2	22	-26	-31	29	-33
136	23	3	23	0	30	27	32
138	24	1	24	0	29	26	33
140	24	2	22	0	-29	33	31
142	24	3	26	0	28	-33	30
143	24	3.5	-26	0	-28	32	-30
144	25	1	22	0	29	31	33
148	25	3	23	0	27	30	32
150	26	1	19	28	26	30	33
152	26	2	-19	-28	30	0	-33
154	26	3	0	27	29	32	0
156	27	1	0	26	28	31	35
158	27	2	0	-26	-28	30	-35
159	27	2.5	0	-26	26	-30	-35
160	27	3	0	25	27	-30	34
162	28	1	0	26	28	31	33
164	28	2	0	-26	-28	30	-33
165	28	2.5	0	-26	-28	28	-33
166	28	3	0	24	26	29	33
168	29	1	21	23	0	30	32
170	29	2	-21	-23	28	30	-32
171	29	2.5	-21	24	-28	-30	-32
172	29	3	18	25	27	29	0
174	30	1	19	23	26	28	35
175	30	1.5	20	-23	-26	-28	-35
176	30	2	21	-23	-26	30	-35
177	30	2.5	22	-23	-26	-30	-35
178	30	3	23	0	25	-30	34
180	31	1	19	28	26	30	33
184	31	3	23	27	27	30	32
186	32	1	19	26	28	30	33
190	32	3	19	26	28	-30	33
192	33	1	23	25	27	30	34
*-	*-	*-	*-	*-	*-	*-	*-
