**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	25	0	0	0
3	1	1.75	0	0	26	0	0	0
4	1	2	0	0	27	0	0	0
6	1	2.5	0	0	28	0	0	0
8	1	3	18	0	-28	0	32	0
10	1	3.5	-18	0	27	0	-32	0
12	2	1	21	0	28	0	30	0
15	2	1.75	22	0	-28	0	31	0
16	2	2	23	0	-28	0	32	0
18	2	2.5	24	0	-28	0	33	0
20	2	3	-24	0	28	0	-33	0
22	2	3.5	23	0	-28	0	32	0
24	3	1	24	0	28	0	33	0
26	3	1.5	23	0	-28	0	32	0
27	3	1.75	22	0	-28	0	31	0
28	3	2	21	0	0	0	30	0
30	3	2.5	-21	0	28	0	-30	0
34	3	3.5	0	0	27	0	33	0
35	3	3.75	0	0	26	0	-33	0
36	4	1	0	0	27	0	-33	0
38	4	1.5	0	0	-27	0	32	0
40	4	2	0	0	26	0	31	0
42	4	2.5	0	0	29	0	29	0
44	4	3	0	0	-29	0	30	0
46	4	3.5	0	0	28	0	-30	0
48	5	1	0	0	27	0	29	0
50	5	1.5	22	0	26	0	-29	0
51	5	1.75	-22	0	25	0	-29	0
52	5	2	-22	0	26	0	0	0
54	5	2.5	21	0	-26	0	0	0
56	5	3	20	0	25	0	0	0
58	5	3.5	18	0	25	0	0	0
60	6	1	19	0	-25	0	0	0
62	6	1.5	-19	0	24	0	0	0
64	6	2	18	0	25	0	0	0
66	6	2.5	-18	0	27	0	29	0
70	6	3.5	0	0	26	0	28	0
72	7	1	0	0	25	0	27	0
74	7	1.5	25	0	23	0	25	0
76	7	2	-25	0	22	0	26	0
78	7	2.5	24	0	-22	0	-26	0
80	7	3	23	0	25	0	25	0
82	7	3.5	21	0	-25	0	32	0
84	8	1	22	0	0	0	-32	0
86	8	1.5	-22	0	0	0	31	0
88	8	2	21	0	0	0	30	0
90	8	2.5	-21	0	28	0	28	0
92	8	3	18	0	-28	0	29	0
94	8	3.5	-18	0	27	0	-29	0
96	9	1	21	0	26	0	30	0
99	9	1.75	-21	0	25	0	-30	0
99.5	9	1.875	-21	0	24	0	-30	0
100	9	2	-21	0	25	0	-30	0
106	9	3.5	-21	0	28	0	-30	0
108	10	1	-21	0	-28	28	0	0
110	10	1.5	-21	0	27	-28	0	0
