**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	25	32
6	1	4	0	0	0	0	26	-32
8	2	1	0	0	0	0	27	-32
12	2	3	0	0	0	0	28	-32
16	3	1	18	0	0	0	27	32
18	3	2	-18	0	0	0	25	-32
20	3	3	-18	0	0	0	27	-32
22	3	4	19	0	0	0	28	-32
24	4	1	20	0	0	0	29	-32
28	4	3	21	0	0	0	30	-32
32	5	1	20	18	0	25	29	0
34	5	2	18	-18	0	-25	-29	0
36	5	3	20	-18	0	-25	-29	0
38	5	4	21	19	0	-25	28	0
40	6	1	22	20	0	-25	27	0
41	6	1.5	-22	-20	0	-25	26	0
42	6	2	-22	-20	0	-25	29	0
44	6	3	23	21	0	-25	-29	0
46	6	4	-23	-21	25	-25	28	0
48	7	1	22	20	27	25	29	0
50	7	2	-22	18	-27	-25	-29	0
51	7	2.5	-22	-18	28	-25	-29	0
52	7	3	18	20	29	-25	0	0
54	7	4	21	21	30	-25	0	0
56	8	1	-21	22	-30	-25	0	0
58	8	2	20	-22	29	-25	0	0
60	8	3	21	23	-29	-25	0	0
62	8	4	-21	-23	28	-25	0	0
64	9	1	0	22	29	0	31	33
68	9	3	0	0	28	0	30	-33
70	9	4	0	0	29	0	31	-33
72	10	1	0	0	-29	0	-31	31
73	10	1.5	0	0	28	0	30	-31
74	10	2	0	0	27	0	29	-31
78	10	4	0	0	26	0	28	-31
79	10	4.5	0	0	25	0	27	-31
80	11	1	22	24	24	26	26	0
84	11	3	21	23	0	-26	0	0
86	11	4	22	24	24	-26	0	0
88	12	1	-22	-24	26	24	0	0
89	12	1.5	21	23	-26	-24	0	0
90	12	2	20	22	27	-24	0	0
92	12	3	-20	-22	24	-24	0	0
94	12	4	19	21	27	-24	0	0
95	12	4.5	18	20	-27	-24	0	0
96	13	1	17	21	-27	-24	28	0
98	13	2	-17	-21	26	-24	-28	0
100	13	3	20	20	27	-24	29	34
102	13	4	-20	27	-27	-24	-29	-34
103	13	4.5	-20	-27	28	-24	30	-34
104	14	1	0	-27	29	0	31	-34
105	14	1.5	0	26	-29	0	-31	-34
106	14	2	0	25	27	0	32	-34
107	14	2.5	0	24	-27	0	-32	-34
108	14	3	0	23	30	0	-32	34
110	14	4	0	27	29	0	31	-34
111	14	4.5	0	-27	-29	0	30	-34
112	15	1	0	-27	-29	0	31	34
114	15	2	0	25	27	0	32	-34
116	15	3	0	26	28	0	30	33
117	15	3.5	0	25	-28	0	-30	-33
118	15	4	22	24	26	0	31	-33
119	15	4.5	-22	23	-26	0	-31	-33
120	16	1	-22	22	29	0	-31	-33
122	16	2	19	26	28	0	30	-33
123	16	2.5	-19	-26	-28	0	29	-33
124	16	3	21	-26	-28	0	30	-33
126	16	4	22	24	26	0	31	-33
128	17	1	20	25	27	0	29	32
129	17	1.5	-20	24	-27	0	-29	-32
130	17	2	21	23	25	0	30	-32
131	17	2.5	-21	22	-25	0	-30	-32
132	17	3	-21	21	28	0	-30	-32
134	17	4	18	25	27	0	29	-32
135	17	4.5	-18	-25	-27	0	28	-32
136	18	1	20	-25	-27	0	29	-32
138	18	2	21	23	25	0	30	-32
140	18	3	19	24	26	0	28	31
141	18	3.5	-19	23	-26	0	-28	-31
142	18	4	20	22	24	0	29	-31
143	18	4.5	-20	21	-24	0	-29	-31
144	19	1	-20	20	27	0	-29	-31
146	19	2	19	24	-27	0	28	-31
147	19	2.5	18	-24	-27	0	27	-31
148	19	3	17	-24	28	0	26	-31
150	19	4	-17	23	29	0	-26	-31
151	19	4.5	-17	22	-29	0	-26	-31
152	20	1	21	23	-29	0	25	32
154	20	2	-21	-23	28	0	-25	-32
156	20	3	18	22	29	27	-25	-32
160	21	1	25	18	-29	-27	0	32
163	21	2.5	24	-18	-29	-27	0	-32
164	21	3	22	0	0	27	0	31
166	21	4	23	0	0	-27	32	34
168	22	1	-23	0	0	27	-32	-34
169	22	1.5	22	0	0	-27	31	35
170	22	2	20	0	0	-27	29	36
172	22	3	21	0	0	26	30	35
174	22	4	22	0	0	-26	31	33
177	23	1.5	21	0	0	-26	30	34
178	23	2	19	0	0	-26	28	35
180	23	3	20	0	0	25	29	34
182	23	4	21	0	28	-25	30	32
184	24	1	18	0	-28	-25	29	-32
185	24	1.5	-18	0	-28	-25	-29	33
186	24	2	-18	0	27	-25	-29	34
187	24	2.5	-18	0	-27	-25	30	-34
188	24	3	0	0	28	24	31	33
190	24	4	20	0	29	-24	-31	34
192	25	1	-20	0	-29	-24	31	-34
194	25	2	21	0	28	-24	-31	33
195	25	2.5	-21	0	-28	-24	-31	32
196	25	3	22	0	-28	-24	-31	31
198	25	4	-22	0	27	-24	29	-31
200	26	1	21	0	28	25	30	30
202	26	2	-21	0	-28	-25	-30	28
203	26	2.5	-21	0	-28	-25	-30	29
204	26	3	-21	0	25	-25	0	30
205	26	3.5	-21	0	-25	-25	0	31
206	26	4	-21	0	28	-25	30	32
209	27	1.5	-21	0	-28	-25	-30	28
210	27	2	-21	0	27	-25	29	31
211	27	2.5	-21	0	26	-25	28	-31
212	27	3	-21	0	25	-25	28	-31
214	27	4	-21	0	-25	-25	-28	30
216	28	1	22	0	24	0	26	31
218	28	2	20	27	-24	0	29	-31
220	28	3	-20	-27	-24	0	-29	31
221	28	3.5	21	-27	-24	0	28	-31
222	28	4	22	26	-24	0	26	-31
224	29	1	18	25	0	0	27	32
227	29	2.5	19	-25	0	0	28	-32
228	29	3	20	25	0	0	29	-32
230	29	4	21	-25	28	0	30	-32
232	30	1	17	24	-28	0	31	33
234	30	2	-17	-24	28	0	-31	-33
235	30	2.5	-17	-24	-28	0	30	-33
235.5	30	2.75	-17	-24	-28	0	29	-33
236	30	3	-17	-24	26	24	28	-33
238	30	4	-17	23	24	-24	29	-33
239	30	4.5	-17	22	-24	-24	-29	-33
240	31	1	0	21	28	25	30	32
243	31	2.5	0	22	-28	-25	-30	-32
244	31	3	21	23	-28	-25	-30	-32
246	31	4	-21	-23	-28	-25	28	-32
248	32	1	-21	-23	0	26	28	0
250	32	2	19	-23	0	-26	-28	35
252	32	3	19	0	28	-26	30	-35
253	32	3.5	-19	0	-28	-26	-30	34
254	32	4	-19	0	-28	-26	-30	33
256	33	1	22	0	29	-26	31	-33
257	33	1.5	-22	0	-29	-26	-31	32
258	33	2	-22	24	-29	-26	29	31
259	33	2.5	-22	-24	-29	-26	-29	30
260	33	3	-22	-24	-29	-26	-29	31
261	33	3.5	-22	-24	-29	-26	28	32
262	33	4	-22	22	-29	-26	26	33
263	33	4.5	-22	-22	-29	-26	-26	31
264	34	1	18	22	-29	25	27	32
266	34	2	-18	-22	-29	-25	25	-32
267	34	2.5	-18	-22	-29	-25	26	-32
268	34	3	-18	22	-29	-25	27	-32
269	34	3.5	-18	-22	-29	-25	28	-32
270	34	4	-18	-22	-29	-25	29	-32
271	34	4.5	-18	-22	-29	-25	27	-32
272	35	1	0	21	30	-25	28	-32
274	35	2	0	21	-30	-25	-28	-32
276	35	3	21	-21	-30	-25	-28	-32
277	35	3.5	-21	22	-30	-25	-28	-32
278	35	4	-21	23	-30	-25	-28	-32
279	35	4.5	-21	24	-30	-25	-28	-32
280	36	1	-21	25	-30	0	-28	35
282	36	2	19	26	-30	0	-28	-35
284	36	3	19	-26	-30	0	-28	-35
286	36	4	-19	26	-30	0	-28	-35
288	37	1	22	26	29	24	0	33
289	37	1.5	-22	25	-29	-24	0	-33
290	37	2	-22	24	-29	-24	31	-33
291	37	2.5	-22	23	-29	-24	-31	-33
292	37	3	-22	22	-29	-24	-31	33
294	37	4	-22	-22	-29	-24	31	-33
296	38	1	18	-22	0	25	29	34
298	38	2	-18	25	0	-25	-29	-34
300	38	3	21	-25	28	-25	30	32
302	38	4	-21	23	-28	-25	-30	-32
304	39	1	-21	23	-28	26	28	0
306	39	2	19	-23	-28	-26	30	35
308	39	3	19	-23	-28	-26	-30	-35
309	39	3.5	-19	-23	-28	-26	-30	34
310	39	4	-19	-23	-28	-26	30	33
312	40	1	22	0	29	-26	31	-33
313	40	1.5	-22	0	-29	-26	-31	32
314	40	2	-22	24	-29	-26	29	31
315	40	2.5	-22	-24	-29	-26	-29	30
316	40	3	-22	-24	-29	-26	-29	31
317	40	3.5	-22	-24	-29	-26	28	32
318	40	4	-22	22	-29	-26	26	33
319	40	4.5	-22	-22	-29	-26	-26	31
320	41	1	18	22	-29	25	27	32
322	41	2	-18	-22	-29	-25	25	-32
323	41	2.5	-18	-22	-29	-25	26	-32
324	41	3	18	0	-29	-25	27	-32
325	41	3.5	-18	0	-29	-25	28	-32
326	41	4	-18	25	-29	-25	29	-32
327	41	4.5	-18	-25	-29	-25	27	-32
328	42	1	21	25	30	-25	28	-32
330	42	2	-21	-25	-30	-25	25	-32
331	42	2.5	-21	24	-30	-25	-25	-32
332	42	3	-21	23	-30	-25	28	-32
334	42	4	-21	21	-30	-25	-28	-32
336	43	1	18	22	29	-25	27	32
344	44	1	0	0	0	0	0	0
344	44	1	0	0	0	22	0	0
348	44	3	0	0	0	22	0	0
350	44	4	0	0	0	25	0	0
352	45	1	0	0	0	-25	0	29
354	45	2	0	0	0	24	0	-29
356	45	3	0	0	0	25	0	29
358	45	4	0	0	0	27	0	32
360	46	1	0	0	0	26	0	-32
362	46	2	0	0	0	-26	0	31
364	46	3	0	0	0	25	0	32
366	46	4	0	0	0	-25	0	34
367	46	4.5	0	0	0	26	0	-34
368	47	1	0	0	0	27	0	-34
369	47	1.5	0	0	0	25	0	-34
370	47	2	0	0	0	28	0	33
371	47	2.5	0	0	0	-28	0	32
372	47	3	0	0	0	-28	0	33
374	47	4	0	0	0	27	0	32
376	48	1	0	0	0	26	0	-32
378	48	2	0	0	0	-26	0	31
380	48	3	0	18	0	25	0	32
382	48	4	0	-18	0	-25	0	34
384	49	1	0	18	0	-25	0	-34
385	49	1.5	0	-18	0	-25	0	33
386	49	2	0	21	0	-25	0	32
387	49	2.5	0	-21	0	-25	0	31
388	49	3	0	-21	0	-25	0	30
390	49	4	0	20	0	-25	0	29
392	50	1	0	21	0	0	25	30
394	50	2	0	23	0	25	-25	32
396	50	3	0	-23	0	-25	25	-32
398	50	4	0	22	0	26	28	31
399	50	4.5	0	21	0	-26	-28	30
400	51	1	0	22	0	24	-28	31
402	51	2	0	-22	0	-24	27	29
404	51	3	0	21	0	25	28	0
406	51	4	0	-21	0	-25	30	32
409	52	1.5	0	-21	0	-25	-30	33
410	52	2	0	20	0	-25	29	34
412	52	3	0	23	0	-25	-29	-34
414	52	4	0	-23	0	-25	28	33
415	52	4.5	0	-23	0	-25	-28	32
416	53	1	0	22	0	0	29	31
418	53	2	0	-22	0	26	-29	-31
421	53	3.5	0	-22	0	25	-29	-31
422	53	4	0	-22	0	26	-29	-31
424	54	1	0	0	0	22	-29	0
426	54	2	0	0	0	-22	-29	33
428	54	3	0	0	0	26	-29	-33
429	54	3.5	0	0	0	-26	-29	32
430	54	4	0	22	0	-26	-29	33
431	54	4.5	0	-22	0	25	-29	-33
431.5	54	4.75	0	-22	0	26	-29	-33
432	55	1	0	-22	0	27	-29	29
433	55	1.5	0	21	0	-27	-29	-29
434	55	2	0	22	0	26	-29	33
436	55	3	0	18	0	27	-29	-33
