**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	36
2	1	2	29	31	36
3	1	2.5	-29	-31	36
4	1	3	29	31	33
5	1	3.5	29	31	-33
5.5	1	3.75	-29	-31	34
6	1	4	26	30	35
7	1	4.5	-26	-30	35
7.5	1	4.75	27	-30	-35
8	2	1	28	-30	32
9	2	1.5	28	30	-32
9.5	2	1.75	-28	-30	33
10	2	2	25	32	34
11	2	2.5	26	31	35
12	2	3	27	29	36
13	2	3.5	28	30	35
14	2	4	29	31	34
14.5	2	4.25	-29	-31	33
15	2	4.5	-29	-31	33
15.5	2	4.75	28	30	-33
16	3	1	27	29	-33
17	3	1.5	-27	-29	32
18	3	2	26	30	33
19	3	2.5	26	30	-33
20	3	3	26	30	0
21	3	3.5	29	31	33
22	3	4	-29	-31	33
22.5	3	4.25	29	31	-33
23	3	4.5	28	30	33
24	4	1	29	31	-33
24.5	4	1.25	-29	-31	33
25	4	1.5	-29	-31	33
26	4	2	25	29	34
28	4	3	0	0	32
29	4	3.5	28	30	-32
30	4	4	27	29	32
31	4	4.5	28	30	32
32	5	1	24	31	33
34	5	2	28	30	32
35	5	2.5	28	30	-32
36	5	3	24	31	0
37	5	3.5	31	33	0
38.5	5	4.25	31	33	0
39	5	4.5	30	32	35
40	6	1	29	33	31
41	6	1.5	-29	32	38
41.5	6	1.75	-29	31	-38
42	6	2	28	32	-38
42.5	6	2.25	-28	-32	38
43	6	2.5	-28	-32	37
43.5	6	2.75	-28	33	-37
44	6	3	27	34	36
46	6	4	-27	31	-36
47	6	4.5	26	-31	35
48	7	1	25	32	34
49	7	1.5	-25	29	33
50	7	2	-25	32	34
52	7	3	29	-32	33
54	7	4	0	31	-33
55	7	4.5	29	31	-33
56	8	1	29	31	0
57	8	1.5	29	31	0
58	8	2	28	32	0
59	8	2.5	27	32	0
60	8	3	26	33	0
61	8	3.5	27	31	36
62	8	4	27	31	36
63	8	4.5	27	32	36
64	9	1	24	33	35
65	9	1.5	25	32	34
66	9	2	22	31	33
67	9	2.5	22	33	38
68	9	3	24	33	38
68.5	9	3.25	25	-33	-38
69	9	3.5	26	33	38
69.5	9	3.75	27	-33	-38
70	9	4	28	32	37
71	9	4.5	29	31	36
72	10	1	26	30	35
73	10	1.5	-26	30	-35
73.5	10	1.75	-26	-30	34
74	10	2	29	31	33
75	10	2.5	-29	31	33
76	10	3	25	32	34
76.5	10	3.25	-25	31	33
77	10	3.5	-25	30	32
77.5	10	3.75	-25	29	31
78	10	4	26	28	30
79	10	4.5	27	29	29
80	11	1	26	-29	30
81	11	1.5	-26	28	-30
82	11	2	22	29	31
84	11	3	0	33	0
85	11	3.5	0	32	0
85.5	11	3.75	0	31	0
86	11	4	0	32	0
87	11	4.5	0	31	0
87.5	11	4.75	0	30	0
88	12	1	29	31	0
89	12	1.5	28	29	0
89.5	12	1.75	27	-29	0
90	12	2	28	30	0
91	12	2.5	27	31	0
91.5	12	2.75	26	-31	0
92	12	3	27	-31	36
93	12	3.5	25	32	35
93.5	12	3.75	-25	-32	34
94	12	4	26	30	35
95	12	4.5	-26	-30	34
95.5	12	4.75	-26	-30	33
96	13	1	25	32	34
97	13	1.5	28	30	32
98	13	2	24	31	33
100	13	3	24	33	35
101	13	3.5	-24	31	33
101.5	13	3.75	-24	32	34
102	13	4	24	33	35
103	13	4.5	24	33	31
104	14	1	24	33	35
105	14	1.5	-24	31	33
105.5	14	1.75	-24	32	34
106	14	2	24	33	35
107	14	2.5	-24	33	35
108	14	3	28	30	32
109	14	3.5	28	30	-32
109.5	14	3.75	27	29	-32
110	14	4	28	30	32
110.5	14	4.25	29	31	31
111	14	4.5	28	30	32
111.5	14	4.75	-28	-30	33
112	15	1	-28	-30	32
113	15	1.5	28	28	30
114	15	2	27	29	31
114.5	15	2.25	28	28	30
115	15	2.5	25	27	29
116	15	3	21	28	30
118	15	4	0	0	0
119	15	4.5	0	29	0
120	16	1	0	31	0
