**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	127	1	0	26	0	0	0
4	127	3	0	28	0	26	0
7	127	4.5	0	27	0	-26	0
8	128	1	0	26	0	28	30
9	128	1.5	0	25	0	-28	-30
10	128	2	0	26	0	-28	-30
12	128	3	0	25	0	27	32
14	128	4	0	23	0	28	-32
16	129	1	0	22	0	29	31
18	129	2	0	23	0	28	32
19	129	2.5	0	-23	0	27	-32
20	129	3	0	24	26	26	33
21	129	3.5	0	-24	-26	27	-33
22	129	4	0	-24	-26	28	-33
23	129	4.5	0	-24	-26	29	-33
24	130	1	0	21	28	30	32
27	130	2.5	0	-21	-28	28	-32
28	130	3	0	0	27	29	-32
30	130	4	0	0	28	30	-32
32	131	1	0	22	29	-30	31
34	131	2	0	-22	-29	29	-31
36	131	3	0	26	28	30	30
39	131	4.5	0	-26	-28	-30	31
40	132	1	23	27	27	-30	32
42	132	2	-23	28	30	-30	-32
44	132	3	25	-28	29	0	-32
46	132	4	-25	27	-29	0	-32
48	133	1	24	26	-29	0	33
50	133	2	25	27	-29	29	32
51	133	2.5	-25	-27	-29	-29	31
52	133	3	26	28	0	28	30
54	133	4	-26	-28	28	26	31
56	134	1	25	27	29	27	-31
58	134	2	-25	-27	27	25	30
60	134	3	24	0	28	26	-30
62	134	4	-24	0	26	-26	29
64	135	1	23	0	27	30	32
67	135	2.5	-23	0	-27	-30	31
68	135	3	-23	27	25	32	30
72	136	1	22	29	26	31	33
74	136	2	23	-29	-26	32	-33
76	136	3	24	28	-26	33	-33
78	136	4	-24	29	24	-33	34
80	137	1	21	30	25	32	35
82	137	2	-21	-30	23	-32	-35
84	137	3	22	29	24	31	33
87	137	4.5	-22	-29	25	-31	-33
88	138	1	19	28	26	30	35
91	138	2.5	-19	27	-26	-30	-35
92	138	3	-19	26	-26	-30	-35
96	139	1	23	27	25	30	34
*-	*-	*-	*-	*-	*-	*-	*-
