**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	29
4	1	3	0	0	29
8	2	1	0	0	32
14	2	4	0	0	32
16	3	1	0	25	32
20	3	3	0	25	32
24	4	1	0	28	33
28	4	3	0	-28	32
30	4	4	0	28	33
32	5	1	21	28	-33
33	5	1.5	-21	-28	32
34	5	2	-21	-28	33
35	5	2.5	-21	-28	31
36	5	3	21	28	32
38	5	4	-21	-28	32
40	6	1	24	29	31
43	6	2.5	-24	-29	32
44	6	3	-24	28	33
46	6	4	24	29	34
48	7	1	24	-29	31
49	7	1.5	-24	28	-31
50	7	2	-24	29	34
51	7	2.5	-24	27	-34
52	7	3	24	28	-34
53	7	3.5	-24	-28	33
54	7	4	-24	28	33
55	7	4.5	-24	-28	32
56	8	1	25	27	34
59	8	2.5	-25	28	-34
60	8	3	24	29	0
62	8	4	25	30	34
64	9	1	-25	27	-34
65	9	1.5	24	-27	33
66	9	2	25	30	34
67	9	2.5	23	-30	32
68	9	3	24	-30	33
69	9	3.5	-24	29	-33
70	9	4	24	29	33
71	9	4.5	-24	28	-33
72	10	1	23	30	32
74	10	2	-23	28	-32
76	10	3	22	29	0
78	10	4	23	27	32
81	11	1.5	22	0	31
82	11	2	23	28	32
83	11	2.5	21	-28	30
84	11	3	22	-28	31
85	11	3.5	-22	27	-31
86	11	4	22	27	31
87	11	4.5	-22	26	-31
88	12	1	21	28	30
90	12	2	-21	-28	32
91	12	2.5	-21	27	-32
92	12	3	-21	25	-32
93	12	3.5	-21	-25	31
94	12	4	-21	26	30
95	12	4.5	-21	-26	29
96	13	1	-21	-26	28
97	13	1.5	-21	25	-28
98	13	2	-21	26	31
99	13	2.5	-21	24	-31
100	13	3	-21	25	-31
102	13	4	-21	25	30
104	14	1	28	24	31
107	14	2.5	28	-24	-31
108	14	3	28	-24	-31
110	14	4	28	-24	-31
112	15	1	29	31	0
115	15	2.5	28	31	0
116	15	3	27	31	0
118	15	4	26	31	0
120	16	1	25	32	34
123	16	2.5	25	31	34
124	16	3	25	30	34
126	16	4	25	29	34
128	17	1	26	28	35
131	17	2.5	25	-28	34
132	17	3	24	28	33
134	17	4	23	28	32
136	18	1	22	29	31
138	18	2	-22	31	29
139	18	2.5	-22	-31	30
140	18	3	22	-31	31
141	18	3.5	-22	30	32
142	18	4	22	29	33
143	18	4.5	-22	28	-33
144	19	1	23	27	-33
146	19	2	21	28	32
148	19	3	22	26	-32
150	19	4	-22	-26	31
152	20	1	18	25	32
160	21	1	-18	0	29
164	21	3	-18	25	29
166	21	4	-18	-25	32
168	22	1	21	25	-32
170	22	2	-21	28	32
172	22	3	21	-28	32
174	22	4	-21	28	32
176	23	1	24	28	33
178	23	2	-24	28	-33
179	23	2.5	24	-28	-33
180	23	3	24	29	0
182	23	4	24	-29	0
184	24	1	25	0	29
188	24	3	0	25	29
190	24	4	0	-25	32
192	25	1	21	25	-32
194	25	2	-21	28	32
196	25	3	21	-28	32
198	25	4	-21	28	32
200	26	1	24	28	33
202	26	2	-24	28	-33
203	26	2.5	24	-28	-33
204	26	3	24	29	0
206	26	4	24	-29	0
208	27	1	25	0	29
212	27	3	0	25	29
214	27	4	0	-25	32
216	28	1	21	25	-32
218	28	2	-21	28	32
220	28	3	21	-28	32
222	28	4	-21	28	32
224	29	1	24	28	33
226	29	2	-24	28	-33
228	29	3	-24	29	0
230	29	4	24	-29	33
232	30	1	24	28	35
234	30	2	24	29	33
236	30	3	25	-29	34
237	30	3.5	-25	28	-34
238	30	4	-25	29	-34
239	30	4.5	-25	27	-34
240	31	1	0	28	33
242	31	2	24	28	-33
244	31	3	25	27	0
246	31	4	25	29	32
248	32	1	24	-29	33
249	32	1.5	-24	28	-33
250	32	2	-24	31	31
252	32	3	0	-31	32
254	32	4	21	30	-32
256	33	1	22	31	31
260	33	3	22	0	0
262	33	4	-22	24	31
264	34	1	21	26	30
266	34	2	-21	-26	31
268	34	3	-21	25	-31
269	34	3.5	-21	-25	30
270	34	4	-21	-25	30
271	34	4.5	-21	-25	29
272	35	1	28	24	31
275	35	2.5	28	-24	-31
276	35	3	28	-24	-31
278	35	4	28	-24	-31
280	36	1	29	31	0
283	36	2.5	28	31	0
284	36	3	27	31	0
286	36	4	26	31	0
288	37	1	25	32	34
291	37	2.5	25	31	34
292	37	3	25	30	34
294	37	4	25	29	34
296	38	1	26	28	35
299	38	2.5	25	28	34
300	38	3	24	28	33
302	38	4	23	28	32
304	39	1	22	29	31
306	39	2	22	-29	31
307	39	2.5	-22	28	-31
308	39	3	22	27	31
310	39	4	22	26	31
312	40	1	23	25	32
315	40	2.5	22	25	31
316	40	3	21	25	30
318	40	4	20	25	29
320	41	1	19	26	28
322	41	2	19	-26	28
323	41	2.5	-19	25	-28
324	41	3	19	24	28
326	41	4	19	23	28
328	42	1	20	22	29
331	42	2.5	21	-22	28
332	42	3	22	0	27
333	42	3.5	23	0	-27
334	42	4	24	22	26
336	43	1	25	23	25
338	43	2	18	25	27
340	43	3	22	-25	26
341	43	3.5	-22	24	-26
342	43	4	-22	24	-26
343	43	4.5	-22	23	-26
344	44	1	18	25	25
352	45	1	18	0	-25
356	45	3	-18	22	-25
358	45	4	19	-22	-25
360	46	1	20	-22	0
362	46	2	21	23	0
364	46	3	22	24	0
366	46	4	23	25	0
368	47	1	24	26	0
370	47	2	-24	27	0
372	47	3	-24	28	0
374	47	4	23	-28	0
376	48	1	21	-28	0
378	48	2	-21	27	0
380	48	3	23	25	0
382	48	4	24	-25	0
384	49	1	25	27	0
387	49	2.5	24	28	0
388	49	3	22	29	0
390	49	4	27	25	0
392	50	1	-27	27	0
393	50	1.5	26	-27	0
394	50	2	25	-27	0
396	50	3	-25	26	0
398	50	4	24	-26	0
400	51	1	25	25	0
408	52	1	-25	25	0
412	52	3	-25	-25	29
414	52	4	-25	26	-29
416	53	1	0	27	-29
418	53	2	0	28	30
420	53	3	0	29	31
422	53	4	0	30	32
424	54	1	0	31	33
426	54	2	0	-31	34
428	54	3	0	-31	35
430	54	4	0	30	-35
432	55	1	0	28	-35
434	55	2	0	-28	34
436	55	3	0	30	32
438	55	4	0	31	-32
440	56	1	0	32	34
443	56	2.5	0	31	35
444	56	3	0	29	36
446	56	4	0	34	32
448	57	1	0	-34	34
449	57	1.5	0	33	-34
450	57	2	0	32	-34
452	57	3	0	-32	33
454	57	4	0	31	-33
456	58	1	25	32	32
462	58	4	25	0	-32
464	59	1	25	29	0
466	59	2	25	-29	0
468	59	3	25	-29	0
470	59	4	25	29	0
472	60	1	24	29	33
474	60	2	-24	29	-33
475	60	2.5	-24	-29	33
476	60	3	-24	29	33
478	60	4	23	29	33
479	60	4.5	22	-29	-33
480	61	1	24	28	33
482	61	2	-24	-28	33
483	61	2.5	23	-28	-33
484	61	3	21	-28	32
486	61	4	-21	27	-32
487	61	4.5	22	26	-32
488	62	1	23	25	-32
489	62	1.5	24	-25	-32
490	62	2	25	-25	31
491	62	2.5	-25	26	30
492	62	3	-25	27	29
493	62	3.5	-25	-27	28
494	62	4	21	28	32
496	63	1	22	24	-32
498	63	2	-22	-24	31
500	63	3	21	25	-31
502	63	4	-21	-25	30
504	64	1	28	24	31
507	64	2.5	28	-24	-31
508	64	3	28	-24	-31
510	64	4	28	-24	-31
512	65	1	29	31	0
515	65	2.5	28	31	0
516	65	3	27	31	0
518	65	4	26	31	0
520	66	1	25	32	34
523	66	2.5	25	31	34
524	66	3	25	30	34
526	66	4	25	29	34
528	67	1	26	28	35
530	67	2	-26	26	-35
531	67	2.5	25	27	34
532	67	3	24	28	33
533	67	3.5	-24	29	-33
534	67	4	23	30	32
535	67	4.5	-23	28	-32
536	68	1	22	29	31
538	68	2	-22	31	29
539	68	2.5	-22	-31	30
540	68	3	22	-31	31
541	68	3.5	-22	30	32
542	68	4	22	29	33
543	68	4.5	-22	28	-33
544	69	1	23	27	-33
546	69	2	21	28	32
548	69	3	22	26	-32
550	69	4	-22	-26	31
552	70	1	18	25	32
556	70	3	-18	32	0
558	70	4	-18	32	0
560	71	1	25	32	34
563	71	2.5	25	31	34
564	71	3	25	30	34
566	71	4	25	29	34
568	72	1	26	28	35
570	72	2	-26	26	-35
571	72	2.5	25	27	34
572	72	3	24	28	33
573	72	3.5	-24	29	-33
574	72	4	23	30	32
575	72	4.5	-23	28	-32
576	73	1	22	29	31
578	73	2	-22	31	29
579	73	2.5	-22	-31	30
580	73	3	22	-31	31
581	73	3.5	-22	30	32
582	73	4	22	29	33
583	73	4.5	-22	28	-33
584	74	1	23	27	-33
586	74	2	21	28	32
588	74	3	22	26	-32
590	74	4	-22	-26	31
592	75	1	18	25	32
594	75	2	-18	29	34
596	75	3	0	31	33
597	75	3.5	0	30	32
598	75	4	22	29	33
599	75	4.5	-22	28	-33
600	76	1	23	27	-33
602	76	2	21	28	32
604	76	3	22	26	-32
606	76	4	-22	-26	31
608	77	1	18	25	32
*-	*-	*-	*-	*-	*-
