**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	34
1	1	1.5	0	0	0	30	0	34
1.5	1	1.75	0	0	0	-30	0	34
2	1	2	0	0	0	30	0	35
2.5	1	2.25	0	0	0	30	0	-35
3	1	2.5	0	0	0	31	0	-35
3.5	1	2.75	0	0	0	-31	0	34
3.75	1	2.875	0	0	0	-31	0	33
4	1	3	0	0	0	30	0	34
5	1	3.5	0	0	0	33	0	35
6	1	4	0	0	0	-33	30	34
7	1	4.5	0	0	0	32	30	-34
7.5	1	4.75	0	0	0	-32	30	-34
8	2	1	0	0	26	33	31	33
9	2	1.5	0	0	26	-33	30	-33
9.5	2	1.75	0	0	26	-33	-30	-33
10	2	2	0	0	27	0	29	0
11	2	2.5	0	0	26	30	28	0
12	2	3	0	23	25	30	0	0
12.5	2	3.25	0	-23	-25	30	0	0
13	2	3.5	19	23	26	28	0	33
13.5	2	3.75	-19	23	-26	-28	0	-33
14	2	4	19	24	0	-28	0	33
14.5	2	4.25	19	-24	0	-28	0	33
15	2	4.5	20	-24	0	29	0	31
15.5	2	4.75	-20	23	0	-29	0	32
15.75	2	4.875	-20	22	0	-29	0	-32
16	3	1	19	23	26	28	0	33
17	3	1.5	22	24	26	29	0	-33
17.5	3	1.75	-22	-24	26	-29	0	-33
18	3	2	-22	23	26	0	30	33
18.5	3	2.25	-22	-23	27	0	-30	-33
19	3	2.5	21	-23	28	0	30	-33
19.5	3	2.75	-21	-23	-28	0	30	-33
20	3	3	22	22	26	0	31	0
20.5	3	3.25	-22	-22	-26	0	32	0
21	3	3.5	-22	29	31	0	33	0
22	3	4	23	28	-31	0	-33	0
22.5	3	4.25	-23	-28	30	0	-33	0
23	3	4.5	23	27	30	0	32	0
23.5	3	4.75	23	-27	-30	0	-32	0
24	4	1	24	26	29	0	33	0
24.5	4	1.25	25	-26	-29	0	-33	0
25	4	1.5	26	26	28	0	-33	0
25.5	4	1.75	-26	26	-28	0	-33	0
26	4	2	-26	27	30	0	0	0
27	4	2.5	25	27	-30	0	0	0
28	4	3	26	28	30	0	0	0
29	4	3.5	-26	-28	30	0	0	33
30	4	4	22	29	31	0	0	-33
31	4	4.5	-22	29	29	33	31	36
32	5	1	25	27	29	34	32	-36
33	5	1.5	-25	27	-29	-34	-32	32
33.5	5	1.75	-25	-27	30	35	-32	-32
34	5	2	-25	25	29	36	32	34
35	5	2.5	21	-25	28	37	32	35
35.5	5	2.75	-21	26	-28	-37	-32	-35
36	5	3	25	27	0	36	-32	34
37	5	3.5	26	28	0	35	30	33
38	5	4	23	0	0	34	30	-33
39	5	4.5	-23	0	0	-34	-30	32
40	6	1	19	0	26	35	30	33
40.5	6	1.25	-19	0	25	-35	-30	-33
41	6	1.5	-19	0	26	-35	-30	-33
41.5	6	1.75	-19	0	27	-35	-30	-33
42	6	2	-19	26	28	0	-30	0
42.5	6	2.25	-19	25	27	0	-30	0
43	6	2.5	-19	26	28	0	-30	0
43.5	6	2.75	-19	27	29	0	-30	0
44	6	3	-19	28	30	0	0	33
44.5	6	3.25	-19	27	-30	0	0	32
45	6	3.5	-19	28	-30	0	0	33
45.5	6	3.75	-19	29	-30	0	0	34
46	6	4	-19	30	26	33	0	35
46.5	6	4.25	-19	-30	-26	32	0	34
47	6	4.5	-19	-30	26	33	0	35
47.5	6	4.75	-19	-30	-26	34	0	36
48	7	1	0	30	26	35	33	37
48.5	7	1.25	0	-30	-26	34	32	-37
49	7	1.5	0	30	-26	35	33	-37
49.5	7	1.75	0	-30	-26	36	34	-37
50	7	2	21	28	25	37	35	37
50.5	7	2.25	-21	-28	-25	-37	34	-37
51	7	2.5	-21	-28	32	-37	35	35
51.5	7	2.75	-21	-28	-32	-37	36	-35
52	7	3	21	28	32	37	37	35
53	7	3.5	21	28	32	30	-37	-35
54	7	4	25	-28	29	32	36	36
55	7	4.5	-25	27	-29	-32	36	-36
55.5	7	4.75	-25	-27	30	31	-36	-36
55.75	7	4.875	-25	-27	-30	32	-36	-36
56	8	1	22	26	31	33	36	0
57	8	1.5	-22	27	-31	29	-36	0
57.5	8	1.75	23	-27	-31	-29	-36	0
58	8	2	24	-27	31	0	35	0
59	8	2.5	-24	26	-31	0	-35	33
60	8	3	24	31	0	0	35	33
61	8	3.5	21	-31	0	0	35	32
61.5	8	3.75	-21	30	0	0	-35	-32
62	8	4	22	29	0	0	33	31
63	8	4.5	19	-29	0	0	33	30
63.5	8	4.75	-19	28	0	0	-33	-30
64	9	1	23	27	0	34	32	30
66	9	2	23	27	0	34	32	30
67	9	2.5	-23	-27	30	34	-32	-30
68	9	3	0	26	30	35	0	0
69	9	3.5	0	-26	30	33	0	0
70	9	4	0	26	31	35	0	0
71	9	4.5	0	26	30	-35	0	0
71.5	9	4.75	0	-26	-30	36	0	0
72	10	1	26	28	30	37	0	0
73	10	1.5	-26	26	-30	37	0	0
73.5	10	1.75	-26	-26	31	36	0	0
74	10	2	26	28	30	35	0	0
75	10	2.5	26	-28	30	35	0	0
75.5	10	2.75	-26	29	31	-35	0	0
76	10	3	25	30	32	34	0	0
77	10	3.5	23	30	32	-34	0	0
77.5	10	3.75	-23	29	-32	-34	0	0
78	10	4	24	28	31	33	0	35
79	10	4.5	-24	28	-31	-33	33	-35
79.5	10	4.75	25	-28	-31	-33	-33	-35
80	11	1	26	30	30	0	33	35
81	11	1.5	26	-30	-30	0	33	35
81.5	11	1.75	27	-30	-30	0	-33	-35
82	11	2	28	30	-30	0	32	35
83	11	2.5	21	-30	-30	35	30	32
84	11	3	24	0	0	35	31	33
85	11	3.5	-24	0	0	35	-31	-33
85.5	11	3.75	23	0	0	-35	32	32
86	11	4	22	26	0	36	33	31
87	11	4.5	-22	-26	0	-36	33	31
87.5	11	4.75	-22	-26	0	36	34	32
88	12	1	19	0	0	35	35	33
89	12	1.5	-19	0	0	34	36	34
90	12	2	-19	0	26	33	37	35
91	12	2.5	-19	0	-26	33	-37	-35
91.5	12	2.75	-19	0	-26	32	-37	34
92	12	3	0	0	0	31	-37	33
93	12	3.5	0	0	0	-31	36	-33
94	12	4	0	0	33	31	36	-33
95	12	4.5	0	0	-33	-31	35	-33
95.5	12	4.75	0	0	-33	-31	36	-33
96	13	1	0	0	-33	30	37	34
97	13	1.5	0	0	32	-30	-37	-34
98	13	2	23	0	32	-30	-37	-34
100	13	3	0	0	31	29	33	0
100.5	13	3.25	0	0	30	-29	-33	0
101	13	3.5	0	0	31	-29	-33	0
101.5	13	3.75	0	0	32	-29	-33	0
102	13	4	26	0	33	0	35	0
103	13	4.5	-26	0	31	0	-35	0
104	14	1	-26	0	30	0	-35	0
105	14	1.5	25	27	-30	0	34	0
106	14	2	25	-27	29	0	34	0
107	14	2.5	-25	27	-29	0	-34	0
108	14	3	24	28	0	0	33	0
108.5	14	3.25	23	-28	0	0	32	0
109	14	3.5	24	28	0	0	33	0
109.5	14	3.75	25	-28	0	0	34	0
110	14	4	26	-28	0	0	35	0
110.5	14	4.25	-26	27	0	0	-35	0
111	14	4.5	24	28	0	0	33	33
111.5	14	4.75	-24	29	0	0	-33	-33
112	15	1	23	30	0	0	35	-33
112.5	15	1.25	-23	-30	0	0	34	32
112.75	15	1.375	-23	-30	0	0	33	-32
113	15	1.5	-23	-30	0	0	34	32
113.5	15	1.75	-23	-30	0	0	35	-32
114	15	2	22	26	0	33	36	31
114.5	15	2.25	-22	-26	0	-33	-36	30
115	15	2.5	22	31	31	-33	-36	31
115.5	15	2.75	-22	-31	-31	-33	-36	32
116	15	3	-22	-31	-31	-33	36	33
117	15	3.5	19	29	29	32	-36	34
118	15	4	21	0	30	32	0	35
120	16	1	22	0	29	31	0	33
120.5	16	1.25	21	0	-29	30	0	-33
121	16	1.5	22	0	-29	31	33	-33
121.5	16	1.75	23	0	-29	32	-33	-33
122	16	2	24	0	28	33	-33	0
122.5	16	2.25	-24	0	-28	34	32	0
123	16	2.5	26	0	-28	35	31	0
123.5	16	2.75	-26	0	-28	-35	30	0
124	16	3	25	0	29	-35	32	0
125	16	3.5	-25	0	-29	34	-32	0
125.5	16	3.75	-25	0	29	-34	-32	0
126	16	4	21	0	30	35	-32	0
126.5	16	4.25	-21	0	31	-35	-32	0
127	16	4.5	-21	0	32	-35	30	32
128	17	1	0	0	-32	0	29	33
129	17	1.5	0	0	31	0	-29	-33
130	17	2	0	25	32	0	-29	34
131	17	2.5	0	-25	-32	0	30	-34
132	17	3	0	26	0	0	-30	35
133	17	3.5	0	-26	0	0	31	-35
134	17	4	0	27	0	0	-31	36
135	17	4.5	0	-27	0	0	32	-36
136	18	1	0	28	0	0	-32	37
136.5	18	1.25	0	-28	0	0	30	-37
137	18	1.5	0	-28	0	0	33	-37
137.5	18	1.75	0	29	0	0	-33	36
137.75	18	1.875	0	-29	0	0	-33	35
138	18	2	23	30	0	0	-33	34
139	18	2.5	23	-30	0	0	32	-34
139.5	18	2.75	23	-30	0	0	-32	-34
140	18	3	26	30	30	0	33	35
141	18	3.5	25	-30	30	0	34	37
141.5	18	3.75	-25	-30	30	0	34	-37
142	18	4	26	0	33	0	35	37
142.5	18	4.25	-26	0	-33	0	34	37
143	18	4.5	-26	26	30	0	33	35
144	19	1	22	26	31	0	-33	36
144.5	19	1.25	-22	26	-31	0	32	-36
145	19	1.5	-22	29	-31	0	31	34
145.5	19	1.75	-22	-29	-31	0	30	-34
146	19	2	0	-29	-31	0	29	-34
146.5	19	2.25	0	-29	-31	0	-29	33
147	19	2.5	0	28	30	0	30	33
148	19	3	0	27	29	34	0	-33
148.5	19	3.25	0	-27	-29	-34	0	32
148.75	19	3.375	0	-27	-29	-34	0	31
149	19	3.5	0	-27	-29	34	0	32
149.5	19	3.75	0	-27	-29	34	0	-32
150	19	4	0	26	30	35	0	33
150.5	19	4.25	0	-26	-30	35	0	-33
151	19	4.5	0	29	31	36	33	-33
152	20	1	22	-29	31	-36	33	0
152.5	20	1.25	-22	29	31	-36	33	0
153	20	1.5	22	29	31	36	33	0
153.5	20	1.75	22	-29	-31	-36	-33	0
154	20	2	25	27	30	0	32	0
155	20	2.5	24	26	29	0	33	0
156	20	3	23	30	-29	0	-33	0
156.5	20	3.25	-23	-30	-29	0	32	0
156.75	20	3.375	-23	-30	-29	0	31	0
157	20	3.5	-23	-30	28	0	32	0
157.5	20	3.75	-23	-30	-28	0	33	0
158	20	4	22	31	29	0	34	0
159	20	4.5	-22	-31	-29	0	33	0
160	21	1	21	30	25	32	35	37
164	21	3	21	30	25	32	35	37
166	21	4	18	27	29	32	34	36
168	22	1	21	28	30	32	37	35
170	22	2	-21	-28	-30	30	37	32
