**absq	**bar	**beat	**b7	**b7
0	1	1	32	32
4	1	3	-32	34
6	1	4	30	-34
7	1	4.5	-30	32
8	2	1	31	33
10	2	2	30	-33
11	2	2.5	31	-33
12	2	3	32	32
14	2	4	31	29
15	2	4.5	30	-29
16	3	1	29	-29
17	3	1.5	-29	30
18	3	2	-29	31
20	3	3	0	32
22	3	4	28	33
24	4	1	29	-33
25	4	1.5	-29	31
26	4	2	27	32
28	4	3	26	-32
29	4	3.5	-26	31
30	4	4	-26	31
31	4	4.5	-26	30
32	5	1	25	32
34	5	2	-25	31
35	5	2.5	-25	30
36	5	3	0	29
38	5	4	31	-29
40	6	1	32	0
42	6	2	34	28
44	6	3	33	29
45	6	3.5	32	-29
46	6	4	32	28
47	6	4.5	-32	27
48	7	1	-32	26
50	7	2	31	-26
52	7	3	32	25
56	8	1	0	25
58	8	2	29	-25
60	8	3	29	0
62	8	4	29	29
64	9	1	27	29
66	9	2	25	29
68	9	3	0	27
70	9	4	29	25
72	10	1	30	0
74	10	2	-30	28
76	10	3	29	-28
78	10	4	-29	27
80	11	1	28	28
82	11	2	27	29
84	11	3	25	30
85	11	3.5	-25	31
86	11	4	-25	32
88	12	1	26	-32
89	12	1.5	-26	31
90	12	2	-26	31
91	12	2.5	-26	30
92	12	3	25	32
96	13	1	0	33
98	13	2	31	-33
100	13	3	32	34
102	13	4	-32	32
104	14	1	34	-32
106	14	2	-34	32
108	14	3	33	29
111	14	4.5	-33	30
112	15	1	-33	31
114	15	2	33	31
116	15	3	32	32
120	16	1	32	34
122	16	2	31	33
126	16	4	30	32
129	17	1.5	29	-32
130	17	2	29	33
132	17	3	-29	31
134	17	4	28	30
136	18	1	29	29
137	18	1.5	-29	28
138	18	2	-29	27
139	18	2.5	-29	26
140	18	3	0	25
142	18	4	32	-25
144	19	1	31	29
148	19	3	30	0
150	19	4	-30	32
152	20	1	29	31
154	20	2	29	-31
156	20	3	0	30
158	20	4	28	-30
160	21	1	27	29
162	21	2	29	29
165	21	3.5	28	30
166	21	4	27	31
167	21	4.5	26	-31
168	22	1	25	32
170	22	2	-25	25
172	22	3	0	26
174	22	4	31	-26
176	23	1	32	25
178	23	2	33	28
182	23	4	31	27
184	24	1	32	25
186	24	2	31	-25
187	24	2.5	30	-25
188	24	3	29	0
190	24	4	-29	27
192	25	1	30	28
194	25	2	31	27
197	25	3.5	32	26
198	25	4	33	24
200	26	1	34	25
202	26	2	33	-25
203	26	2.5	32	23
204	26	3	31	22
208	27	1	0	0
208	27	1	31	26
212	27	3	31	26
214	27	4	31	26
216	28	1	32	25
218	28	2	31	-25
219	28	2.5	30	-25
220	28	3	29	0
222	28	4	30	32
224	29	1	29	-32
225	29	1.5	-29	31
226	29	2	28	32
227	29	2.5	27	-32
228	29	3	26	33
230	29	4	-26	31
232	30	1	25	32
236	30	3	0	33
238	30	4	29	-33
239	30	4.5	-29	32
240	31	1	29	31
242	31	2	29	-31
244	31	3	28	30
246	31	4	-28	32
248	32	1	30	-32
249	32	1.5	-30	31
250	32	2	29	31
252	32	3	-29	30
254	32	4	28	-30
256	33	1	29	29
258	33	2	28	-29
259	33	2.5	27	30
260	33	3	26	31
262	33	4	29	-31
265	34	1.5	28	-31
266	34	2	27	31
267	34	2.5	26	-31
268	34	3	25	32
270	34	4	28	31
271	34	4.5	-28	30
272	35	1	-28	29
274	35	2	27	-29
276	35	3	28	0
278	35	4	-28	30
280	36	1	0	28
282	36	2	32	27
283	36	2.5	-32	26
284	36	3	32	25
288	37	1	31	26
291	37	2.5	-31	27
292	37	3	30	28
294	37	4	29	27
295	37	4.5	-29	26
296	38	1	-29	25
298	38	2	32	-25
300	38	3	31	0
302	38	4	-31	26
304	39	1	30	28
308	39	3	29	27
310	39	4	28	26
314	40	2	27	32
316	40	3	26	-32
317	40	3.5	-26	30
318	40	4	-26	31
320	41	1	25	32
324	41	3	0	33
326	41	4	0	34
328	42	1	32	-34
330	42	2	-32	33
331	42	2.5	-32	32
332	42	3	33	31
336	43	1	-33	29
338	43	2	32	30
340	43	3	33	31
344	44	1	34	32
345	44	1.5	-34	31
346	44	2	-34	32
347	44	2.5	-34	33
348	44	3	-34	34
349	44	3.5	-34	35
350	44	4	-34	34
351	44	4.5	-34	33
351.5	44	4.75	-34	32
352	45	1	33	32
353	45	1.5	-33	31
354	45	2	-33	31
355	45	2.5	-33	30
356	45	3	32	32
359	45	4.5	31	0
360	46	1	29	33
362	46	2	30	32
363	46	2.5	-30	31
364	46	3	31	29
366	46	4	0	31
368	47	1	32	30
370	47	2	33	29
372	47	3	34	0
374	47	4	35	28
377	48	1.5	34	29
378	48	2	33	28
379	48	2.5	32	29
379.5	48	2.75	-32	30
380	48	3	31	31
382	48	4	34	29
384	49	1	33	28
385	49	1.5	32	27
386	49	2	32	25
388	49	3	-32	26
390	49	4	31	-26
392	50	1	32	25
400	50	1	0	0
*-	*-	*-	*-	*-
