**absq	**bar	**beat	**b7	**b7
0	0	1	0	35
2	0	3	0	35
6	0	7	0	36
8	1	1	0	36
9	1	2	0	35
10	1	3	0	35
12	1	5	0	35
14	1	7	0	0
16	2	1	0	0
24	3	1	0	0
32	4	1	0	0
33	4	2	0	33
34.5	4	3.5	0	33
35	4	4	0	34
36	4	5	0	35
37	4	6	24	38
38.5	4	7.5	24	38
39	4	8	25	36
40	5	1	26	35
41	5	2	24	35
42	5	3	24	36
43	5	4	25	-36
43.5	5	4.5	-25	36
44	5	5	26	35
45	5	6	-26	35
46	5	7	-26	35
47	5	8	24	-35
48	6	1	28	-35
50	6	3	24	35
52	6	5	0	0
53	6	6	28	0
54	6	7	26	0
55	6	8	29	0
56	7	1	27	0
57	7	2	28	0
58	7	3	29	0
60	7	5	28	0
61	7	6	-28	35
62	7	7	0	34
63	7	8	0	32
64	8	1	0	33
64.5	8	1.5	0	31
65	8	2	25	34
66	8	3	23	-34
67	8	4	24	33
68	8	5	25	34
68.5	8	5.5	-25	35
69	8	6	22	36
70	8	7	23	-36
70.5	8	7.5	-23	35
71	8	8	-23	35
71.5	8	8.5	24	-35
72	9	1	25	-35
72.5	9	1.5	-25	34
72.75	9	1.75	-25	33
73	9	2	-25	34
74	9	3	21	35
76	9	5	0	0
77	9	6	26	0
78	9	7	27	0
78.5	9	7.5	26	0
79	9	8	29	0
79.5	9	8.5	27	0
80	10	1	28	0
82	10	3	24	35
84	10	5	0	35
86	10	7	0	0
87	10	8	0	36
88	11	1	0	37
89	11	2	26	-37
89.5	11	2.5	-26	35
90	11	3	27	36
90.5	11	3.5	-27	37
91	11	4	-27	38
91.5	11	4.5	24	-38
92	11	5	28	-38
92.5	11	5.5	26	37
93	11	6	28	37
93.5	11	6.5	-28	36
93.75	11	6.75	-28	37
94	11	7	24	38
96	12	1	0	35
100	12	5	0	0
101	12	6	0	38
103	12	8	28	37
105	13	2	27	36
107	13	4	26	35
108	13	5	24	-35
109	13	6	25	34
110	13	7	26	35
112	14	1	22	36
114	14	3	0	0
116	14	5	0	0
118	14	7	0	0
119	14	8	24	0
120	15	1	28	0
121	15	2	-28	37
122	15	3	0	37
123	15	4	0	38
124.5	15	5.5	0	38
125	15	6	0	37
126	15	7	0	36
128	16	1	0	35
130	16	3	26	35
132	16	5	24	36
134	16	7	25	34
136	17	1	26	35
138	17	3	22	36
140	17	5	23	-36
142	17	7	-23	35
143	17	8	24	-35
144	18	1	25	-35
145	18	2	-25	34
145.5	18	2.5	-25	33
146	18	3	-25	34
148	18	5	21	35
150	18	7	0	35
153	19	2	0	35
154	19	3	0	35
156	19	5	0	33
157	19	6	0	35
158	19	7	0	35
162	20	3	0	35
164	20	5	24	33
167	20	8	24	33
168	21	1	25	34
170	21	3	24	35
171	21	4	22	36
172	21	5	21	32
174	21	7	21	32
176	22	1	0	0
177	22	2	0	35
178.5	22	3.5	0	34
179	22	4	0	33
180	22	5	0	32
180.5	22	5.5	0	33
181	22	6	0	34
181.5	22	6.5	0	32
182	22	7	0	33
182.5	22	7.5	0	34
183	22	8	0	35
185	23	2	24	33
186.5	23	3.5	23	0
187	23	4	22	0
188	23	5	21	0
189	23	6	21	0
190	23	7	22	0
190.5	23	7.5	23	0
191	23	8	24	40
193	24	2	23	39
194	24	3	22	38
196	24	5	21	37
196.5	24	5.5	-21	36
197	24	6	-21	37
197.5	24	6.5	-21	38
198	24	7	0	39
199	24	8	0	38
200	25	1	0	37
201	25	2	0	38
202.5	25	3.5	0	37
202.75	25	3.75	0	36
203	25	4	0	37
204	25	5	0	38
205	25	6	24	35
206.5	25	7.5	23	35
207	25	8	22	36
208	26	1	21	37
209	26	2	24	38
210	26	3	22	0
211	26	4	-22	33
211.5	26	4.5	23	-33
212	26	5	24	-33
212.5	26	5.5	25	-33
213	26	6	26	35
213.5	26	6.5	27	-35
214	26	7	28	35
215	26	8	21	-35
216	27	1	21	35
216.5	27	1.5	22	-35
217	27	2	23	35
217.5	27	2.5	24	-35
218	27	3	25	-35
219	27	4	-25	34
220	27	5	21	35
224	28	1	0	0
224	28	1	0	31
228	28	5	0	35
232	29	1	0	0
233	29	2	0	35
234	29	3	0	36
235	29	4	0	37
236	29	5	0	38
238	29	7	24	35
240	30	1	28	-35
244	30	5	0	0
245	30	6	21	0
246	30	7	22	0
247	30	8	23	0
248	31	1	24	0
250	31	3	20	0
252	31	5	0	35
254	31	7	24	38
257	32	2	-24	35
258	32	3	27	36
259	32	4	-27	37
260	32	5	-27	38
261	32	6	24	-38
262	32	7	25	37
263	32	8	26	-37
264	33	1	27	0
266	33	3	26	0
268	33	5	24	0
270	33	7	28	0
271	33	8	26	0
272	34	1	27	0
273	34	2	28	0
274	34	3	29	0
275	34	4	-29	31
276	34	5	28	35
277	34	6	-28	33
278	34	7	0	34
279	34	8	0	35
280	35	1	0	36
282	35	3	0	35
286	35	7	0	0
288	36	1	0	0
290	36	3	0	0
291	36	4	24	0
292	36	5	25	0
293.5	36	6.5	25	0
294	36	7	26	0
295	36	8	27	0
297	37	2	28	0
298.5	37	3.5	27	0
298.75	37	3.75	26	0
299	37	4	27	0
300	37	5	28	0
301	37	6	-28	35
302	37	7	0	33
303.5	37	8.5	0	34
304	38	1	0	35
304.5	38	1.5	0	36
305	38	2	0	35
307	38	4	0	34
308	38	5	0	35
310	38	7	0	35
311	38	8	0	35
312	39	1	0	36
312.5	39	1.5	0	35
312.75	39	1.75	0	34
313	39	2	0	33
313.5	39	2.5	0	34
314	39	3	0	35
317	39	6	24	-35
318	39	7	23	35
319	39	8	24	-35
320	40	1	22	0
320.5	40	1.5	23	0
321	40	2	24	35
321.5	40	2.5	25	-35
322	40	3	26	35
322.5	40	3.5	27	-35
323	40	4	28	-35
324	40	5	-28	36
325	40	6	27	-36
326	40	7	28	35
327.5	40	8.5	27	-35
327.75	40	8.75	26	-35
328	41	1	25	34
329	41	2	26	35
330	41	3	25	-35
330.5	41	3.5	-25	34
330.75	41	3.75	-25	33
331	41	4	-25	34
332	41	5	21	35
336	42	1	0	0
344	43	1	0	0
346	43	3	24	0
348	43	5	22	0
349	43	6	25	0
350.5	43	7.5	25	0
351	43	8	23	0
352	44	1	24	33
354	44	3	0	31
355	44	4	25	34
356	44	5	25	-34
356.5	44	5.5	-25	34
357	44	6	21	32
358	44	7	24	33
358.5	44	7.5	25	-33
359	44	8	26	-33
359.5	44	8.5	27	-33
360	45	1	28	32
361	45	2	-28	35
362	45	3	24	-35
363	45	4	-24	35
364	45	5	0	38
366	45	7	0	37
367	45	8	0	37
368	46	1	0	39
369.5	46	2.5	0	38
370	46	3	28	37
370.5	46	3.5	-28	36
371	46	4	-28	35
372	46	5	26	-35
373	46	6	29	33
374.5	46	7.5	29	0
375	46	8	27	0
376	47	1	28	0
378	47	3	24	0
379	47	4	-24	35
380	47	5	27	36
381	47	6	28	37
382	47	7	24	38
384	48	1	24	35
388	48	5	0	0
392	49	1	0	0
394	49	3	0	35
395	49	4	24	-35
397	49	6	22	38
398	49	7	25	36
399	49	8	25	36
399.5	49	8.5	25	36
400	50	1	23	37
401	50	2	24	35
402	50	3	20	36
403	50	4	20	36
404	50	5	21	35
408	51	1	24	35
409	51	2	24	-35
410	51	3	23	-35
411	51	4	24	-35
412	51	5	22	0
412.5	51	5.5	23	0
413	51	6	24	35
413.5	51	6.5	25	-35
414	51	7	26	35
414.5	51	7.5	27	-35
415	51	8	28	-35
416	52	1	-28	36
417	52	2	27	-36
418	52	3	28	35
419.5	52	4.5	27	-35
419.75	52	4.75	26	-35
420	52	5	25	34
421	52	6	26	35
422	52	7	25	-35
422.5	52	7.5	-25	34
422.75	52	7.75	-25	33
423	52	8	-25	34
424	53	1	21	35
428	53	5	0	0
432	54	1	0	0
436	54	5	0	0
438	54	7	24	0
440	55	1	22	0
441	55	2	25	0
442.5	55	3.5	25	0
443	55	4	23	0
444	55	5	24	33
446	55	7	0	31
447	55	8	25	34
448	56	1	25	-34
448.5	56	1.5	-25	34
449	56	2	21	32
450	56	3	24	33
450.5	56	3.5	25	-33
451	56	4	26	-33
451.5	56	4.5	27	-33
452	56	5	28	32
453	56	6	-28	35
454	56	7	24	-35
455	56	8	-24	35
456	57	1	0	38
458	57	3	0	37
459	57	4	0	37
460	57	5	0	39
461.5	57	6.5	0	38
462	57	7	28	37
462.5	57	7.5	-28	36
463	57	8	-28	35
464	58	1	26	-35
465	58	2	29	33
466.5	58	3.5	29	0
467	58	4	27	0
468	58	5	28	0
470	58	7	24	0
471	58	8	-24	35
472	59	1	27	36
473	59	2	28	37
474	59	3	24	38
476	59	5	24	35
480	60	1	0	0
484	60	5	0	0
486	60	7	0	35
487	60	8	24	-35
489	61	2	22	38
490	61	3	25	36
491	61	4	25	36
491.5	61	4.5	25	36
492	61	5	23	37
493	61	6	24	35
494	61	7	20	36
495	61	8	20	36
496	62	1	21	35
500	62	5	24	35
*-	*-	*-	*-	*-
