**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	18	0	25	0	0
2	1	2	25	0	27	0	0
3	1	2.5	-25	0	27	0	0
3.75	1	2.875	-25	0	29	0	0
4	2	1	25	0	30	0	0
5.5	2	1.75	-25	0	27	0	0
6	2	2	26	0	28	0	0
7	2	2.5	-26	0	26	0	0
8	3	1	24	0	29	0	0
9	3	1.5	-24	0	27	0	0
9.5	3	1.75	-24	0	26	0	0
10	3	2	25	25	25	0	0
10.5	3	2.25	-25	-25	25	0	0
11	3	2.5	23	23	28	0	0
11.5	3	2.75	22	22	29	0	0
12	4	1	21	21	30	0	0
12.5	4	1.25	-21	21	-30	0	0
13	4	1.5	19	19	29	0	0
13.5	4	1.75	18	18	30	0	0
14	4	2	17	17	31	0	0
14.5	4	2.25	-17	-17	28	0	0
15	4	2.5	-17	17	27	0	0
15.5	4	2.75	-17	17	26	0	0
16	5	1	21	21	25	28	0
18	5	2	-21	21	0	30	0
19	5	2.5	-21	-21	0	30	0
19.5	5	2.75	-21	-21	0	32	0
20	6	1	21	0	0	33	0
21.5	6	1.75	-21	0	0	30	0
22	6	2	22	0	0	31	36
23	6	2.5	-22	0	0	29	34
23.5	6	2.75	-22	0	0	-29	33
24	7	1	25	0	0	32	32
24.5	7	1.25	-25	0	0	-32	32
25	7	1.5	-25	0	0	30	35
25.5	7	1.75	-25	0	0	29	36
26	7	2	26	26	0	28	37
26.5	7	2.25	-26	-26	0	28	-37
27	7	2.5	24	24	0	29	33
27.5	7	2.75	23	23	0	28	32
28	8	1	22	22	0	29	31
28.5	8	1.25	-22	22	0	-29	-31
29	8	1.5	20	20	0	29	31
29.5	8	1.75	19	19	0	29	-31
30	8	2	18	18	0	27	32
31	8	2.5	-18	18	0	27	-32
31.5	8	2.75	17	17	0	-27	-32
32	9	1	16	16	0	0	34
33	9	1.5	-16	-16	0	0	34
33.5	9	1.75	-16	-16	0	0	35
34	9	2	-16	16	0	0	37
35	9	2.5	18	-16	0	0	-37
35.5	9	2.75	-18	-16	0	0	34
36	10	1	19	0	0	30	35
36.5	10	1.25	-19	0	0	30	-35
37	10	1.5	-19	0	0	33	33
37.5	10	1.75	-19	0	0	32	-33
37.75	10	1.875	-19	0	0	33	-33
38	10	2	22	0	0	31	33
38.5	10	2.25	-22	0	0	29	33
39	10	2.5	-22	0	0	29	36
39.5	10	2.75	-22	0	0	-29	35
39.75	10	2.875	-22	0	0	-29	36
40	11	1	25	0	25	-29	34
40.5	11	1.25	-25	0	-25	-29	32
41	11	1.5	23	0	-25	27	32
42	11	2	21	21	28	0	-32
43	11	2.5	-21	-21	28	0	30
44	12	1	23	23	0	0	0
44.5	12	1.25	-23	-23	29	0	0
45	12	1.5	-23	23	30	0	0
45.75	12	1.875	-23	-23	27	0	0
46	12	2	21	0	28	0	0
46.5	12	2.25	-21	25	-28	0	0
47	12	2.5	-21	26	26	0	0
47.75	12	2.875	-21	23	-26	0	0
48	13	1	22	24	29	0	0
49	13	1.5	-22	22	27	0	0
49.5	13	1.75	-22	-22	26	0	0
50	13	2	25	0	25	32	0
50.5	13	2.25	-25	0	25	-32	0
51	13	2.5	23	0	28	30	0
51.5	13	2.75	-23	0	29	29	0
52	14	1	21	21	30	28	0
52.5	14	1.25	-21	-21	-30	28	0
53	14	1.5	19	19	28	31	0
53.5	14	1.75	18	18	27	32	0
54	14	2	17	17	26	33	0
54.5	14	2.25	-17	17	-26	-33	0
55	14	2.5	24	24	-26	31	0
55.5	14	2.75	25	25	-26	-31	0
56	15	1	26	26	-26	-31	0
57	15	1.5	22	22	26	29	0
57.5	15	1.75	21	21	-26	30	0
58	15	2	20	20	0	31	0
59	15	2.5	-20	-20	0	30	0
59.5	15	2.75	-20	-20	0	29	0
60	16	1	19	19	23	30	0
60.5	16	1.25	-19	-19	23	-30	0
61	16	1.5	-19	-19	26	28	0
61.5	16	1.75	-19	-19	25	-28	0
61.75	16	1.875	-19	-19	26	-28	0
62	16	2	22	0	24	0	33
62.5	16	2.25	-22	0	22	0	33
63	16	2.5	-22	0	29	0	36
63.5	16	2.75	-22	0	-29	0	35
63.75	16	2.875	-22	0	-29	0	36
64	17	1	18	0	-29	29	34
64.5	17	1.25	-18	0	-29	29	32
65	17	1.5	-18	0	27	-29	32
65.25	17	1.625	-18	0	-27	32	-32
65.5	17	1.75	-18	0	-27	31	-32
65.75	17	1.875	-18	0	-27	32	-32
66	17	2	-18	25	0	30	-32
66.5	17	2.25	-18	25	0	28	-32
67	17	2.5	21	28	0	28	30
67.5	17	2.75	-21	27	0	-28	-30
67.75	17	2.875	-21	28	0	-28	-30
68	18	1	-21	26	0	-28	0
68.5	18	1.25	-21	24	0	-28	0
69	18	1.5	24	24	0	26	0
70	18	2	22	22	0	0	0
72	19	1	20	20	25	29	32
73	19	1.5	-20	20	25	29	32
73.5	19	1.75	-20	20	27	30	32
74	19	2	17	17	29	31	33
75	19	2.5	18	18	30	-31	34
75.5	19	2.75	-18	-18	-30	32	-34
76	20	1	19	19	26	28	30
76.5	20	1.25	-19	-19	-26	29	-30
76.75	20	1.375	-19	-19	-26	30	-30
77	20	1.5	-19	-19	25	29	31
77.5	20	1.75	-19	-19	24	-29	32
77.75	20	1.875	-19	-19	-24	-29	33
78	20	2	-19	-19	26	-29	30
79	20	2.5	-19	-19	-26	28	-30
80	21	1	22	22	26	29	31
84	22	1	25	0	0	0	0
86	22	2	-25	0	0	32	0
88	22	3	-25	0	0	29	0
90	23	1	28	0	0	30	0
92	23	2	-28	0	0	29	0
94	23	3	27	0	0	28	0
96	24	1	26	0	0	28	0
98	24	2	-26	0	0	-28	35
100	24	3	23	0	0	27	32
102	25	1	24	0	0	0	33
104	25	2	-24	0	0	0	32
106	25	3	23	0	0	0	31
108	26	1	22	0	0	0	31
110	26	2	-22	0	29	0	-31
112	26	3	-22	0	26	0	30
114	27	1	25	0	27	0	0
116	27	2	-25	0	26	0	0
118	27	3	24	0	25	0	0
120	28	1	23	0	25	0	0
122	28	2	-23	25	-25	0	0
124	28	3	22	22	24	0	0
126	29	1	21	23	0	0	0
128	29	2	-21	-23	28	28	0
130	29	3	22	22	29	29	0
132	30	1	23	0	30	30	0
134	30	2	-23	23	29	29	0
136	30	3	24	24	28	28	0
138	31	1	25	25	28	27	0
142	31	3	-25	-25	27	-27	0
144	32	1	21	21	28	26	0
150	33	1	28	0	0	0	37
152	33	2	27	0	0	0	36
156	34	1	26	26	0	0	35
158	34	2	25	25	0	0	34
160	34	3	-25	24	0	0	33
162	35	1	24	24	0	0	0
164	35	2	-24	23	0	0	0
166	35	3	23	23	0	0	32
167	35	3.5	-23	24	0	0	33
168	36	1	22	22	0	0	31
170	36	2	-22	22	0	0	31
172	36	3	-22	22	0	0	30
174	37	1	19	22	0	0	30
178	37	3	-19	21	0	0	-30
180	38	1	22	22	0	31	29
182	38	2	-22	-22	0	30	-29
184	38	3	21	0	0	-30	-29
186	39	1	28	0	28	30	0
188	39	2	27	0	27	29	0
190	39	3	26	0	26	28	0
192	40	1	26	0	26	0	0
