**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	25	0	0	0	0	0	0
4	1	3	0	-25	0	32	0	0	0	0
6	1	4	0	25	0	-32	0	0	0	0
8	2	1	21	25	30	-32	0	0	0	0
10	2	2	-21	28	-30	32	0	0	0	0
12	2	3	-21	-28	-30	32	0	0	0	0
13	2	3.5	-21	27	-30	-32	0	0	0	0
14	2	4	21	26	30	35	0	0	0	0
16	3	1	21	25	30	-35	0	0	0	0
18	3	2	24	24	31	33	0	0	0	0
20	3	3	-24	26	28	35	0	0	0	0
22	3	4	22	-26	31	36	0	0	0	0
24	4	1	25	27	29	-36	0	0	0	0
26	4	2	-25	-27	30	35	0	0	0	0
27	4	2.5	-25	-27	-30	34	0	0	0	0
28	4	3	24	28	31	33	0	0	0	0
31	4	4.5	-24	-28	-31	34	0	0	0	0
32	5	1	23	-28	32	35	0	0	0	0
34	5	2	24	26	31	-35	0	0	0	0
36	5	3	20	27	31	36	0	0	0	0
37	5	3.5	21	-27	-31	-36	0	0	0	0
38	5	4	22	-27	-31	-36	0	0	0	0
39	5	4.5	23	-27	-31	-36	0	0	0	0
40	6	1	24	26	-31	35	17	24	28	33
46	6	4	-24	-26	-31	-35	17	-24	28	33
48	7	1	0	0	0	0	17	24	28	33
50	7	2	0	0	0	0	20	-24	29	34
52	7	3	0	0	0	0	-20	27	-29	31
53	7	3.5	0	0	0	0	-20	-27	28	-31
54	7	4	0	0	0	0	18	-27	29	34
55	7	4.5	0	0	0	0	-18	26	30	-34
55.5	7	4.75	0	0	0	0	-18	25	-30	-34
56	8	1	0	0	0	0	22	24	31	33
57	8	1.5	0	0	0	0	-22	25	-31	-33
58	8	2	0	0	0	0	-22	26	-31	-33
59	8	2.5	0	0	0	0	-22	27	-31	-33
60	8	3	0	0	0	0	21	28	-31	-33
62	8	4	0	0	0	0	-21	-28	30	32
63	8	4.5	0	0	0	0	-21	-28	-30	31
64	9	1	0	0	0	0	20	29	29	32
66	9	2	0	0	0	0	21	28	30	-32
68	9	3	0	0	0	0	17	28	31	33
70	9	4	17	24	28	33	-17	-28	-31	-33
71	9	4.5	-17	-24	-28	-33	-17	27	-31	34
72	10	1	-17	-24	-28	-33	-17	26	-31	35
74	10	2	17	24	28	33	-17	-26	-31	-35
76	10	3	17	24	28	33	0	0	0	0
78	10	4	20	-24	29	34	0	0	0	0
80	11	1	-20	27	-29	31	0	0	0	0
81	11	1.5	-20	-27	28	-31	0	0	0	0
82	11	2	18	-27	29	34	0	0	0	0
83	11	2.5	-18	26	30	-34	0	0	0	0
83.5	11	2.75	-18	25	-30	-34	0	0	0	0
84	11	3	22	24	31	33	0	0	0	0
86	11	4	-22	24	29	34	0	0	0	0
88	12	1	21	25	30	35	0	0	0	0
90	12	2	-21	-25	-30	-35	21	28	30	32
94	12	4	-21	-25	-30	-35	21	28	30	32
96	13	1	0	0	0	0	21	28	30	32
98	13	2	0	0	0	0	24	-28	31	33
99	13	2.5	0	0	0	0	-24	27	-31	-33
100	13	3	0	0	0	0	-24	26	28	35
102	13	4	0	0	0	0	22	29	31	34
103	13	4.5	0	0	0	0	-22	-29	-31	33
104	14	1	0	0	0	0	25	-29	29	34
106	14	2	0	0	0	0	-25	28	30	-34
107	14	2.5	0	0	0	0	-25	27	-30	-34
108	14	3	0	0	0	0	24	28	31	33
112	15	1	0	0	0	0	23	-28	32	32
114	15	2	0	0	0	0	24	-28	31	33
116	15	3	0	0	0	0	20	29	31	34
118	15	4	20	27	31	36	-20	-29	-31	-34
120	16	1	19	28	31	35	0	0	0	0
122	16	2	20	29	31	34	0	0	0	0
124	16	3	17	28	-31	33	0	0	0	0
125	16	3.5	18	-28	30	-33	0	0	0	0
126	16	4	19	-28	28	35	24	24	28	33
127	16	4.5	17	-28	29	-35	-24	-24	-28	-33
128	17	1	21	21	30	-35	23	25	28	32
129	17	1.5	-21	-21	-30	34	-23	-25	-28	-32
130	17	2	17	-21	28	33	24	26	28	31
131	17	2.5	-17	22	-28	-33	-24	-26	-28	-31
132	17	3	21	23	28	32	21	28	28	30
133	17	3.5	-21	-23	-28	-32	22	27	-28	-30
134	17	4	-21	-23	-28	-32	23	25	-28	32
135	17	4.5	-21	-23	-28	-32	21	26	30	-32
136	18	1	0	0	0	0	25	27	29	-32
137	18	1.5	0	0	0	0	-25	-27	-29	31
138	18	2	0	0	0	0	21	28	32	30
140	18	3	0	0	0	0	25	-28	-32	29
141	18	3.5	0	0	0	0	-25	-28	32	-29
142	18	4	0	0	0	0	-25	27	32	-29
144	19	1	0	0	0	0	21	28	30	32
146	19	2	21	21	30	32	-21	-28	-30	-32
148	19	3	20	22	29	32	0	0	0	0
150	19	4	21	23	28	32	0	0	0	0
152	20	1	18	25	29	34	0	0	0	0
153	20	1.5	19	-25	-29	-34	0	0	0	0
154	20	2	20	22	-29	-34	25	0	29	32
155	20	2.5	18	-22	-29	-34	-25	0	-29	-32
156	20	3	22	22	-29	33	24	0	29	33
158	20	4	18	-22	-29	32	25	25	29	34
159	20	4.5	-18	23	-29	-32	-25	-25	-29	-34
160	21	1	22	24	29	31	22	26	29	33
161	21	1.5	-22	25	-29	-31	23	-26	-29	-33
162	21	2	-22	26	-29	29	24	29	-29	-33
163	21	2.5	-22	-26	-29	-29	22	-29	31	-33
164	21	3	0	0	0	0	26	28	30	-33
166	21	4	0	0	0	0	22	29	31	-33
167	21	4.5	0	0	0	0	-22	-29	29	-33
168	22	1	0	0	0	0	26	-29	30	33
