**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	24	0	0
3	1	1.75	23	0	0
4	1	2	22	0	0
6	1	2.5	21	0	0
10	1	3.5	21	0	0
12	2	1	24	0	0
15	2	1.75	25	0	0
16	2	2	26	0	0
18	2	2.5	27	0	0
20	2	3	28	0	0
24	3	1	24	24	0
26	3	1.5	28	-24	0
27	3	1.75	-28	23	0
28	3	2	27	22	0
29	3	2.25	26	-22	0
30	3	2.5	28	21	0
33	3	3.25	27	-21	0
34	3	3.5	25	21	0
36	4	1	26	24	0
38	4	1.5	24	-24	0
39	4	1.75	-24	25	0
40	4	2	-24	26	0
41	4	2.25	23	-26	0
42	4	2.5	22	27	0
44	4	3	21	28	0
48	5	1	28	24	31
51	5	1.75	-28	-24	30
52	5	2	26	-24	29
54	5	2.5	-26	-24	28
56	5	3	31	-24	-28
58	5	3.5	-31	-24	28
59	5	3.75	30	-24	-28
60	6	1	29	-24	31
61	6	1.25	28	-24	-31
62	6	1.5	28	-24	-31
63	6	1.75	-28	-24	32
64	6	2	-28	-24	33
66	6	2.5	29	-24	34
68	6	3	28	-24	35
69	6	3.25	26	-24	-35
71	6	3.75	27	-24	-35
72	7	1	26	24	31
74	7	1.5	24	-24	35
76	7	2	21	28	-35
77	7	2.25	-21	-28	34
78	7	2.5	-21	-28	33
80	7	3	0	-28	32
82	7	3.5	0	27	-32
83	7	3.75	0	-27	31
84	8	1	0	26	31
86	8	1.5	28	-26	-31
88	8	2	29	25	32
90	8	2.5	30	-25	34
92	8	3	31	24	33
93	8	3.25	30	-24	-33
94	8	3.5	28	-24	-33
95	8	3.75	-28	-24	32
96	9	1	0	25	32
97	9	1.25	0	-25	31
98	9	1.5	0	27	29
100	9	2	24	26	28
102	9	2.5	-24	24	31
104	9	3	21	25	-31
106	9	3.5	-21	-25	30
108	10	1	28	24	31
112	10	2	28	-24	-31
114	10	2.5	28	-24	-31
116	10	3	26	0	-31
119	10	3.75	24	0	-31
120	11	1	24	28	0
124	11	2	-24	26	0
127	11	2.75	-24	24	0
128	11	3	26	24	35
130	11	3.5	-26	-24	35
131	11	3.75	27	-24	-35
132	12	1	28	24	33
135	12	1.75	-28	-24	31
136	12	2	26	-24	31
139	12	2.75	24	-24	-31
140	12	3	24	26	-31
142	12	3.5	23	27	-31
143	12	3.75	22	-27	-31
144	13	1	21	28	30
146	13	1.5	-21	-28	31
148	13	2	0	-28	32
150	13	2.5	0	-28	33
152	13	3	25	29	34
155	13	3.75	-25	-29	33
156	14	1	26	28	35
158	14	1.5	24	31	-35
159	14	1.75	-24	-31	34
160	14	2	-24	-31	33
161	14	2.25	-24	-31	32
162	14	2.5	21	30	32
164	14	3	22	29	31
166	14	3.5	-22	-29	34
167	14	3.75	23	-29	-34
168	15	1	24	28	33
169	15	1.25	-24	-28	33
171	15	1.75	-24	27	32
172	15	2	-24	26	33
174	15	2.5	25	25	34
176	15	3	26	24	35
177	15	3.25	-26	-24	33
178	15	3.5	27	23	-33
179	15	3.75	-27	22	32
179.5	15	3.875	-27	-22	31
180	16	1	28	21	30
183	16	1.75	27	-21	-30
184	16	2	25	-21	-30
192	17	1	0	0	0
204	18	1	24	26	31
206	18	1.5	26	-26	-31
208	18	2	25	27	32
210	18	2.5	24	28	33
212	18	3	28	-28	-33
214	18	3.5	29	27	32
216	19	1	-29	25	34
218	19	1.5	30	-25	-34
220	19	2	31	24	33
222	19	2.5	28	-24	-33
224	19	3	-28	26	31
226	19	3.5	24	-26	-31
227	19	3.75	-24	27	32
228	20	1	-24	28	33
230	20	1.5	22	29	34
232	20	2	24	28	33
234	20	2.5	-24	27	32
235	20	2.75	-24	26	31
236	20	3	21	25	30
238	20	3.5	-21	26	-30
239	20	3.75	-21	28	-30
240	21	1	-21	-28	30
241	21	1.25	-21	27	-30
242	21	1.5	-21	25	-30
244	21	2	28	26	31
246	21	2.5	-28	24	-31
247	21	2.75	27	-24	30
248	21	3	26	-24	29
249	21	3.25	-26	-24	28
250	21	3.5	25	23	28
252	22	1	26	24	29
254	22	1.5	27	25	30
256	22	2	28	21	-30
257	22	2.25	-28	-21	28
258	22	2.5	25	23	28
260	22	3	24	22	-28
261	22	3.25	24	-22	-28
262	22	3.5	-24	-22	27
263	22	3.75	23	-22	-27
264	23	1	25	21	28
272	23	3	26	0	28
276	24	1	-26	24	29
278	24	1.5	-26	-24	28
280	24	2	24	26	-28
282	24	2.5	-24	-26	31
284	24	3	21	25	-31
286	24	3.5	-21	-25	30
288	25	1	28	24	31
292	25	2	-28	-24	33
293	25	2.25	-28	-24	34
294	25	2.5	-28	-24	35
296	25	3	24	26	-35
297	25	3.25	-24	27	34
298	25	3.5	-24	28	33
299	25	3.75	-24	-28	32
300	26	1	-24	-28	33
301	26	1.25	-24	27	-33
302	26	1.5	-24	26	31
303	26	1.75	-24	25	-31
304	26	2	0	26	-31
305	26	2.25	0	-26	30
306	26	2.5	26	24	29
308	26	3	-26	-24	28
309	26	3.25	28	23	-28
310	26	3.5	27	22	31
311	26	3.75	26	-22	-31
312	27	1	28	21	32
314	27	1.5	26	24	33
