**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	25	32	34	36
6	1	4	0	0	0	0	25	32	34	36
8	2	1	0	0	0	0	25	32	34	36
12	2	3	0	0	0	0	28	32	35	37
20	3	3	0	0	0	0	25	32	34	36
24	4	1	0	0	0	0	26	30	33	35
28	4	3	0	0	0	0	29	31	-33	36
30	4	4	0	0	0	0	-29	-31	34	-36
32	5	1	21	28	30	32	28	32	35	37
35	5	2.5	-21	-28	-30	-32	-28	31	-35	-37
36	5	3	-21	-28	-30	-32	-28	30	-35	-37
37	5	3.5	-21	-28	-30	-32	-28	29	-35	-37
38	5	4	21	28	30	32	-28	28	-35	-37
40	6	1	21	28	30	32	0	0	0	0
44	6	3	24	28	31	33	0	0	0	0
52	7	3	21	28	30	32	0	0	0	0
56	8	1	22	26	29	31	0	0	0	0
60	8	3	25	27	-29	32	0	0	0	0
62	8	4	-25	-27	30	-32	0	0	0	0
64	9	1	24	28	31	33	0	0	0	0
66	9	2	-24	-28	-31	-33	24	31	0	33
68	9	3	0	0	0	0	25	29	0	34
70	9	4	0	0	0	0	23	30	32	35
72	10	1	0	0	0	0	22	31	33	36
74	10	2	0	0	0	0	22	31	34	36
76	10	3	0	0	0	0	21	32	35	37
78	10	4	28	30	32	35	-21	-32	35	-37
80	11	1	25	29	32	34	0	0	36	0
82	11	2	27	29	32	34	25	32	-36	36
84	11	3	28	28	30	32	21	32	0	37
86	11	4	28	30	28	-32	21	32	35	37
87	11	4.5	-28	-30	-28	33	-21	-32	-35	-37
88	12	1	25	32	29	34	25	32	34	36
90	12	2	-25	-32	-29	-34	25	32	36	34
92	12	3	0	0	0	0	21	32	37	35
94	12	4	28	32	30	35	-21	-32	37	-35
96	13	1	29	31	31	33	0	0	36	0
98	13	2	27	29	32	34	0	0	-36	0
100	13	3	28	30	32	32	0	0	0	0
102	13	4	26	28	31	35	0	0	0	0
104	14	1	25	29	32	34	0	0	0	0
106	14	2	-25	-29	-32	-34	25	32	34	36
108	14	3	0	0	0	0	26	30	33	35
110	14	4	0	0	0	0	24	31	33	35
112	15	1	0	0	0	0	25	29	32	34
113	15	1.5	0	0	0	0	-25	-29	33	-34
114	15	2	0	0	0	0	23	32	34	32
115	15	2.5	0	0	0	0	-23	-32	35	-32
116	15	3	0	0	0	0	22	31	36	33
118	15	4	29	29	29	33	-22	-31	-36	-33
120	16	1	27	-29	25	32	25	32	36	34
122	16	2	27	25	32	29	-25	-32	36	-34
124	16	3	28	32	-32	30	21	30	35	32
125	16	3.5	-28	-32	-32	31	-21	-30	-35	-32
126	16	4	21	-32	28	32	28	-30	37	-32
127	16	4.5	-21	-32	-28	33	-28	-30	-37	-32
128	17	1	25	25	29	34	27	32	36	34
129	17	1.5	-25	-25	-29	33	-27	-32	-36	-34
130	17	2	-25	27	-29	32	-27	-32	-36	36
131	17	2.5	-25	-27	-29	-32	25	-32	-36	-36
132	17	3	22	26	-29	-32	29	33	36	-36
133	17	3.5	-22	-26	-29	-32	-29	-33	-36	35
134	17	4	-22	-26	-29	31	-29	29	-36	33
135	17	4.5	-22	-26	-29	-31	28	-29	-36	-33
136	18	1	25	25	-29	32	27	-29	36	34
137	18	1.5	-25	-25	-29	-32	-27	28	-36	-34
138	18	2	-25	-25	-29	-32	25	27	-36	-34
139	18	2.5	-25	-25	-29	-32	-25	26	35	35
140	18	3	0	0	0	0	25	27	34	36
141	18	3.5	0	0	0	0	-25	-27	33	-36
142	18	4	25	27	29	32	-25	-27	32	-36
144	19	1	26	28	28	30	0	0	0	0
146	19	2	24	29	26	33	0	0	0	0
148	19	3	25	29	27	32	0	0	0	0
150	19	4	23	30	25	-32	0	32	0	0
151	19	4.5	-23	-30	-25	31	0	-32	0	0
151.5	19	4.75	-23	-30	-25	30	0	-32	0	0
152	20	1	22	26	29	31	0	33	0	0
154	20	2	-22	-26	-29	29	0	31	33	36
156	20	3	0	0	0	0	0	32	34	37
158	20	4	0	0	0	0	0	30	32	35
160	21	1	0	0	0	0	0	29	33	36
162	21	2	0	0	0	0	0	-29	36	34
163	21	2.5	0	0	0	0	0	30	-36	-34
164	21	3	0	0	0	0	0	31	35	33
166	21	4	0	0	0	0	0	32	34	32
168	22	1	0	0	0	0	0	29	33	-32
170	22	2	0	0	0	0	0	-29	36	31
172	22	3	0	0	0	0	0	0	34	32
174	22	4	0	0	0	0	28	32	37	-32
176	23	1	0	0	0	0	29	31	-37	0
177	23	1.5	0	0	0	0	-29	-31	36	0
178	23	2	0	0	0	0	27	32	36	36
180	23	3	0	0	0	0	28	30	-36	37
181	23	3.5	0	0	0	0	-28	-30	35	-37
182	23	4	0	0	0	0	26	-30	35	35
183	23	4.5	0	0	0	0	-26	28	-35	-35
184	24	1	0	0	0	0	25	32	-35	36
186	24	2	25	29	25	32	-25	-32	34	36
188	24	3	21	30	25	30	0	30	35	35
190	24	4	21	28	25	30	28	-30	32	-35
191	24	4.5	-21	-28	-25	-30	-28	31	-32	-35
192	25	1	25	29	27	29	27	32	-32	0
193	25	1.5	-25	-29	-27	28	-27	-32	-32	0
194	25	2	-25	-29	-27	27	25	-32	34	36
195	25	2.5	-25	-29	28	26	-25	-32	-34	-36
196	25	3	-25	-29	29	25	27	29	-34	-36
197	25	3.5	-25	-29	-29	-25	-27	-29	35	-36
198	25	4	-25	27	-29	29	-27	32	36	32
