**absq	**bar	**beat	**b7	**b7
2	1	2	24	35
3	1	2.5	-24	35
4	1	3	24	-35
5	1	3.5	-24	35
6	1	4	22	36
7	1	4.5	21	37
8	2	1	20	38
10	2	2	-20	38
12	2	3	20	0
13	2	3.5	-20	36
14	2	4	21	35
16	3	1	21	37
17	3	1.5	18	36
19	3	2.5	18	35
20	3	3	21	35
23	3	4.5	22	33
24	4	1	19	35
25	4	1.5	20	33
26	4	2	21	32
28	4	3	17	31
32	5	1	23	34
34	5	2	23	34
35	5	2.5	22	36
36	5	3	24	35
37.5	5	3.75	-24	34
38	5	4	20	34
40	6	1	20	34
42	6	2	24	35
43	6	2.5	22	36
44	6	3	25	34
46	6	4	25	34
47	6	4.5	26	35
48	7	1	27	36
50	7	2	26	-36
51	7	2.5	-26	35
52	7	3	22	36
56	8	1	27	-36
58	8	2	27	36
60	8	3	26	35
62	9	1	25	34
68	10	1	24	33
70	10	2	-24	33
72	10	3	24	33
74	11	1	23	32
76	11	2	-23	32
78	11	3	23	32
80	12	1	22	31
82	12	2	-22	38
84	12	3	22	38
86	13	1	21	37
88	13	2	-21	37
90	13	3	21	37
92	14	1	20	36
96	14	3	24	35
98	15	1	24	35
101	15	2.5	-24	36
102	15	3	25	36
104	16	1	21	35
106	16	2	-21	35
108	16	3	-21	35
110	17	1	25	34
112	17	2	-25	34
114	17	3	25	34
116	18	1	24	33
122	19	1	20	32
124	19	2	21	32
126	19	3	22	32
128	20	1	21	32
134	21	1	17	31
*-	*-	*-	*-	*-
