**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	24	0	0	0
2	1	2	0	0	-24	33	0	35
4	1	3	0	0	28	33	0	35
5	1	3.5	0	0	-28	32	0	34
5.5	1	3.75	0	0	-28	31	0	33
6	1	4	0	0	-28	30	0	32
7	1	4.5	0	0	27	31	0	33
7.5	1	4.75	0	0	26	-31	0	-33
8	2	1	0	0	25	32	0	34
9	2	1.5	0	0	26	31	0	35
9.5	2	1.75	0	0	-26	30	0	-35
10	2	2	0	0	27	29	0	36
11	2	2.5	0	0	28	33	0	37
12	2	3	0	0	29	-33	0	38
13	2	3.5	0	0	-29	31	0	-38
14	2	4	0	0	27	-31	0	36
14.5	2	4.25	0	0	-27	29	0	-36
15	2	4.5	0	0	-27	32	0	-36
16	3	1	0	0	28	-32	0	35
16.5	3	1.25	0	0	-28	31	0	-35
16.75	3	1.375	0	0	-28	30	0	-35
17	3	1.5	0	0	29	31	0	31
18	3	2	0	28	28	-31	0	32
19	3	2.5	0	-28	-28	30	0	-32
20	3	3	0	28	24	31	31	33
21.5	3	3.75	0	27	-24	-31	-31	34
22	3	4	24	26	-24	33	-31	35
22.5	3	4.25	-24	25	-24	-33	-31	-35
23	3	4.5	-24	24	-24	-33	-31	-35
23.5	3	4.75	-24	25	-24	-33	-31	-35
24	4	1	24	26	0	33	35	0
24.5	4	1.25	-24	27	0	-33	-35	0
25	4	1.5	23	28	0	32	-35	0
25.5	4	1.75	22	-28	0	31	-35	0
26	4	2	21	-28	0	30	-35	0
27	4	2.5	22	24	0	31	34	0
27.5	4	2.75	-22	-24	0	-31	33	0
28	4	3	23	28	0	32	32	0
29	4	3.5	24	-28	0	31	33	0
29.5	4	3.75	-24	-28	0	30	-33	0
30	4	4	25	27	0	29	34	0
31	4	4.5	26	26	0	28	35	0
32	5	1	27	25	0	32	36	0
32.5	5	1.25	-27	26	0	-32	-36	0
33	5	1.5	-27	27	0	-32	-36	0
33.5	5	1.75	-27	28	0	-32	-36	0
34	5	2	25	29	0	-32	34	0
35	5	2.5	-25	28	0	32	-34	0
35.5	5	2.75	-25	27	0	-32	-34	0
36	5	3	24	26	0	33	35	0
36.5	5	3.25	-24	-26	0	32	-35	0
37	5	3.5	20	27	0	31	36	0
38	5	4	21	25	28	-31	35	0
38.5	5	4.25	-21	-25	-28	30	-35	0
39	5	4.5	-21	-25	-28	30	-35	0
39.5	5	4.75	-21	-25	-28	29	-35	0
