**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	0	0	31
4	1	3	0	0	0	0	0	0	28	35
7	1	4.5	0	0	0	0	0	0	-28	34
8	2	1	0	0	0	0	0	24	31	33
9	2	1.5	0	0	0	0	0	-24	-31	32
10	2	2	0	0	0	0	0	-24	-31	33
12	2	3	0	0	0	0	21	28	30	32
14	2	4	0	0	0	0	-21	-28	-30	32
16	3	1	0	0	0	0	24	28	31	33
17	3	1.5	0	0	0	0	-24	-28	-31	32
18	3	2	0	0	0	0	-24	-28	-31	33
19	3	2.5	0	0	0	0	-24	-28	30	34
19.5	3	2.75	0	0	0	0	-24	-28	29	-34
20	3	3	0	0	0	0	24	26	28	35
21	3	3.5	0	0	0	0	-24	-26	-28	34
22	3	4	0	0	0	0	-24	-26	24	33
23	3	4.5	0	0	0	0	-24	-26	-24	32
24	4	1	0	0	0	0	22	29	26	31
25	4	1.5	0	0	0	0	-22	-29	-26	30
26	4	2	0	0	0	0	20	-29	27	29
27	4	2.5	0	0	0	0	21	-29	-27	30
28	4	3	0	0	0	0	22	-29	26	31
29	4	3.5	0	0	0	0	23	-29	-26	32
30	4	4	0	0	0	0	24	28	-26	33
31	4	4.5	0	0	0	0	-24	27	27	-33
32	5	1	0	0	0	0	-24	26	28	31
34	5	2	0	0	0	0	23	25	-28	32
36	5	3	0	0	0	0	24	26	-28	-32
37	5	3.5	0	0	0	0	-24	-26	-28	31
38	5	4	0	0	0	0	-24	-26	-28	31
39	5	4.5	0	0	0	0	-24	24	-28	-31
40	6	1	0	0	0	0	21	25	28	-31
42	6	2	0	0	0	35	-21	-25	-28	30
43	6	2.5	0	0	0	-35	-21	-25	-28	29
44	6	3	0	0	0	35	-21	-25	-28	30
46	6	4	0	28	0	35	-21	-25	25	-30
48	7	1	0	28	0	33	17	24	26	31
49	7	1.5	0	-28	0	32	-17	-24	-26	-31
50	7	2	24	28	28	31	-17	-24	-26	-31
51	7	2.5	-24	-28	-28	32	-17	-24	27	-31
52	7	3	24	26	28	33	-17	-24	28	-31
53	7	3.5	-24	-26	-28	34	-17	-24	-28	-31
54	7	4	24	26	24	35	-17	-24	-28	-31
56	8	1	22	29	26	31	0	0	0	0
57	8	1.5	21	-29	-26	-31	0	0	0	0
58	8	2	20	-29	27	29	0	0	0	0
59	8	2.5	21	-29	-27	30	0	0	0	0
60	8	3	22	-29	26	31	0	0	0	0
61	8	3.5	23	-29	-26	32	0	0	0	0
62	8	4	24	28	-26	33	0	0	0	0
63	8	4.5	-24	27	27	-33	0	0	0	0
64	9	1	-24	26	28	-33	0	0	0	0
65	9	1.5	-24	-26	-28	31	0	0	0	0
66	9	2	23	25	-28	32	0	0	0	0
67	9	2.5	-23	26	-28	-32	0	0	0	0
68	9	3	22	27	29	31	0	0	0	0
69	9	3.5	-22	28	-29	-31	0	0	0	0
70	9	4	-22	29	-29	-31	0	0	0	0
71	9	4.5	-22	-29	28	-31	0	0	0	0
71.5	9	4.75	-22	-29	27	-31	0	0	0	0
72	10	1	24	28	26	-31	0	0	0	0
74	10	2	-24	27	29	-31	0	0	0	0
76	10	3	-24	-27	28	-31	0	0	0	0
78	10	4	-24	26	-28	-31	24	28	0	0
80	11	1	20	27	27	31	-24	29	0	0
82	11	2	-20	-27	-27	-31	22	-29	0	31
84	11	3	0	0	0	0	25	27	0	-31
86	11	4	0	0	0	0	25	-27	27	30
87	11	4.5	0	0	0	0	-25	28	-27	-30
88	12	1	0	0	0	0	24	29	-27	31
90	12	2	0	0	0	0	-24	28	26	31
92	12	3	0	0	0	0	22	27	29	31
93	12	3.5	0	0	0	0	-22	-27	-29	30
94	12	4	0	0	0	0	-22	26	29	31
95	12	4.5	0	0	0	0	23	-26	-29	32
96	13	1	0	0	0	0	24	-26	28	33
97	13	1.5	0	0	0	0	-24	25	-28	-33
98	13	2	0	0	0	0	-24	26	-28	31
99	13	2.5	0	0	0	0	-24	27	-28	-31
100	13	3	0	0	0	0	-24	28	26	-31
102	13	4	0	0	0	0	22	24	27	31
104	14	1	0	0	0	32	21	25	28	30
106	14	2	21	0	0	-32	-21	-25	-28	-30
108	14	3	-21	0	28	30	0	0	0	0
110	14	4	19	0	-28	33	0	0	0	0
112	15	1	22	24	26	-33	0	0	0	0
114	15	2	22	-24	-26	32	0	0	0	0
115	15	2.5	-22	-24	-26	31	0	0	0	0
116	15	3	21	-24	28	33	0	0	0	0
118	15	4	-21	23	-28	32	0	0	0	0
120	16	1	19	26	28	-32	0	0	0	0
122	16	2	-19	26	28	31	0	0	0	0
123	16	2.5	20	-26	-28	-31	0	0	0	0
124	16	3	21	25	28	-31	0	0	0	0
126	16	4	21	25	28	30	0	0	0	0
128	17	1	17	24	26	31	0	0	0	0
130	17	2	-17	-24	-26	-31	24	28	31	33
134	17	4	-17	-24	-26	-31	24	28	31	33
136	18	1	0	0	0	0	24	26	31	35
138	18	2	0	0	0	0	25	27	29	34
140	18	3	0	0	0	0	24	28	31	33
143	18	4.5	0	0	0	0	24	28	31	33
144	19	1	0	0	0	0	21	28	30	32
146	19	2	0	0	0	0	22	26	29	31
150	19	4	0	0	0	0	21	26	30	30
152	20	1	0	0	0	0	22	26	31	29
153	20	1.5	0	0	0	0	-22	-26	-31	30
154	20	2	0	0	0	0	-22	-26	-31	31
155	20	2.5	0	0	0	0	-22	-26	30	32
155.5	20	2.75	0	0	0	0	-22	-26	29	-32
156	20	3	0	0	0	0	-22	29	31	33
160	21	1	0	0	0	0	19	28	30	33
162	21	2	0	0	0	0	26	28	30	-33
165	21	3.5	0	0	0	0	26	28	30	0
166	21	4	0	0	0	0	26	28	30	33
168	22	1	0	0	0	0	22	29	31	-33
169	22	1.5	0	0	0	0	-22	-29	-31	33
170	22	2	0	0	0	0	-22	-29	-31	33
172	22	3	0	0	0	0	25	-29	32	34
174	22	4	0	0	0	0	-25	-29	32	-34
176	23	1	0	0	0	0	26	28	30	35
178	23	2	0	0	0	0	26	-28	31	35
180	23	3	0	0	0	0	24	29	-31	33
181	23	3.5	0	0	0	0	-24	-29	30	-33
182	23	4	0	0	0	0	25	-29	29	34
183	23	4.5	0	0	0	0	-25	-29	28	-34
184	24	1	0	0	0	0	-25	-29	27	-34
185	24	1.5	0	0	0	0	24	-29	28	33
186	24	2	0	0	0	0	22	-29	29	31
187	24	2.5	0	0	0	0	23	-29	-29	32
188	24	3	0	0	0	0	24	26	-29	33
189	24	3.5	0	0	0	0	-24	-26	28	-33
190	24	4	0	0	0	0	-24	-26	28	-33
191	24	4.5	0	0	0	0	23	-26	-28	32
192	25	1	0	0	0	0	22	29	-28	31
194	25	2	0	0	0	0	22	29	27	-31
195	25	2.5	0	0	0	0	-22	-29	-27	31
196	25	3	0	0	0	0	21	25	28	30
198	25	4	21	28	0	0	-21	-25	-28	-30
200	26	1	22	27	0	0	0	0	0	0
202	26	2	24	26	0	0	0	0	0	0
204	26	3	-24	-26	28	0	0	0	0	0
206	26	4	23	25	-28	35	0	0	0	0
208	27	1	22	24	29	34	0	0	0	0
210	27	2	-22	-24	31	33	0	0	0	0
212	27	3	21	28	-31	-33	0	0	0	0
214	27	4	-21	-28	30	32	0	0	0	0
216	28	1	0	0	29	31	0	0	0	0
218	28	2	24	26	28	-31	0	0	0	0
220	28	3	25	27	0	29	0	0	0	0
222	28	4	27	29	27	-29	0	0	0	0
224	29	1	-27	-29	29	31	0	0	0	0
226	29	2	26	28	31	-31	0	0	0	0
228	29	3	25	27	-31	32	0	0	0	0
230	29	4	-25	-27	30	34	0	0	0	0
232	30	1	24	0	29	-34	0	0	0	0
234	30	2	-24	24	28	33	0	0	0	0
236	30	3	23	25	-28	32	0	0	0	0
237	30	3.5	-23	-25	27	-32	0	0	0	0
238	30	4	24	28	26	33	0	0	0	0
239	30	4.5	-24	-28	25	-33	0	0	0	0
240	31	1	-24	26	24	-33	0	0	0	0
241	31	1.5	23	-26	-24	32	0	0	0	0
242	31	2	22	26	-24	31	0	0	0	0
243	31	2.5	21	-26	-24	30	0	0	0	0
244	31	3	20	27	31	29	0	0	0	0
246	31	4	-20	-27	-31	29	0	0	0	0
247	31	4.5	-20	27	-31	-29	0	0	0	0
248	32	1	21	26	-31	28	0	0	0	0
250	32	2	-21	25	30	-28	0	0	0	0
251	32	2.5	-21	24	-30	-28	0	0	0	0
252	32	3	-21	25	30	-28	21	28	0	0
254	32	4	-21	-25	-30	-28	-21	-28	30	32
256	33	1	0	0	0	0	21	28	30	32
258	33	2	0	0	0	0	20	29	29	32
260	33	3	0	0	0	0	21	28	30	32
264	34	1	0	0	0	0	17	28	31	33
266	34	2	24	26	28	33	-17	-28	-31	-33
268	34	3	24	24	28	33	0	0	0	0
270	34	4	23	25	28	32	0	0	0	0
272	35	1	24	26	28	31	0	0	0	0
275	35	2.5	24	26	28	31	0	0	0	0
276	35	3	20	27	29	31	0	0	0	0
278	35	4	-20	-27	-29	-31	20	27	31	36
282	36	2	0	0	0	0	19	28	31	35
284	36	3	0	0	0	0	20	29	31	34
288	37	1	0	0	0	0	17	28	31	33
290	37	2	24	28	26	33	-17	-28	-31	35
291	37	2.5	-24	-28	-26	-33	-17	27	30	-35
291.5	37	2.75	-24	-28	-26	-33	-17	-27	29	-35
292	37	3	24	24	28	33	-17	26	28	35
294	37	4	23	25	-28	32	21	28	30	-35
296	38	1	24	26	-28	-32	17	26	28	-35
297	38	1.5	-24	-26	-28	31	-17	-26	-28	-35
298	38	2	-24	-26	26	31	17	24	-28	35
299	38	2.5	-24	-26	-26	-31	-17	-24	29	-35
300	38	3	21	25	28	-31	21	25	30	35
302	38	4	-21	-25	-28	30	-21	-25	28	-35
304	39	1	24	26	28	31	17	24	0	35
306	39	2	-24	-26	-28	-31	-17	26	28	-35
310	39	4	-24	-26	-28	-31	-17	24	26	-35
312	40	1	0	0	0	0	0	25	27	0
314	40	2	0	0	0	0	0	26	28	31
316	40	3	0	0	0	0	0	27	29	-31
318	40	4	0	0	0	0	0	-27	-29	29
320	41	1	0	0	0	0	0	26	28	30
322	41	2	0	0	0	0	0	-26	-28	31
323	41	2.5	0	0	0	0	0	25	-28	-31
323.5	41	2.75	0	0	0	0	0	24	-28	-31
324	41	3	0	0	0	0	21	23	0	32
326	41	4	0	0	0	0	-21	25	30	-32
328	42	1	0	0	0	0	-21	-25	-30	28
330	42	2	0	0	0	0	19	26	28	-28
332	42	3	0	0	0	0	20	25	29	0
334	42	4	0	0	0	0	21	-25	30	0
335	42	4.5	0	0	0	0	-21	25	-30	0
336	43	1	0	0	0	0	22	24	31	0
338	43	2	0	0	0	0	-22	22	-31	33
340	43	3	0	0	0	0	-22	24	-31	-33
341	43	3.5	0	0	0	0	-22	25	-31	-33
342	43	4	0	0	0	0	-22	26	29	31
343	43	4.5	0	0	0	0	-22	24	-29	-31
344	44	1	0	0	0	0	21	28	30	32
346	44	2	0	0	0	0	-21	-28	-30	33
348	44	3	0	0	0	0	20	29	31	34
350	44	4	0	0	0	0	-20	-29	-31	34
352	45	1	0	0	0	0	24	0	-31	33
354	45	2	0	0	0	0	-24	28	-31	-33
356	45	3	0	0	0	0	25	-28	29	32
358	45	4	0	0	0	0	-25	27	-29	-32
360	46	1	0	0	0	0	21	28	30	0
362	46	2	0	0	0	0	-21	-28	-30	32
364	46	3	0	0	0	0	22	27	29	-32
366	46	4	0	0	0	0	-22	26	29	31
368	47	1	0	0	0	0	18	25	27	32
370	47	2	0	0	0	0	-18	27	29	-32
372	47	3	0	0	0	0	19	26	-29	31
373	47	3.5	0	0	0	0	-19	-26	28	-31
374	47	4	0	0	0	0	-19	-26	28	30
375	47	4.5	0	0	0	0	-19	25	-28	-30
376	48	1	0	0	0	0	20	24	27	29
378	48	2	0	0	0	0	22	-24	26	31
380	48	3	0	0	0	0	21	25	28	30
382	48	4	21	28	30	32	-21	-25	-28	-30
384	49	1	24	28	31	33	0	0	0	0
386	49	2	22	24	31	34	0	0	0	0
388	49	3	21	25	30	35	0	0	0	0
389	49	3.5	-21	-25	29	-35	0	0	0	0
390	49	4	-21	-25	30	28	0	0	0	0
391	49	4.5	-21	-25	31	29	0	0	0	0
392	50	1	21	28	32	30	0	0	0	0
393	50	1.5	22	-28	-32	31	0	0	0	0
394	50	2	23	-28	32	32	0	0	0	0
395	50	2.5	24	28	-32	33	0	0	0	0
396	50	3	25	27	-32	34	0	0	0	0
397	50	3.5	26	28	-32	-34	0	0	0	0
398	50	4	27	29	31	-34	0	0	0	0
399	50	4.5	-27	-29	30	-34	0	0	0	0
400	51	1	-27	-29	31	-34	0	0	0	0
402	51	2	24	28	31	33	0	0	0	0
404	51	3	25	-28	29	32	0	0	0	0
406	51	4	-25	27	-29	-32	18	25	29	29
408	52	1	0	0	0	0	21	25	28	30
410	52	2	0	0	0	0	19	26	28	31
412	52	3	0	0	0	0	18	27	29	32
413	52	3.5	0	0	0	0	-18	-27	-29	33
414	52	4	0	0	0	0	-18	-27	25	34
415	52	4.5	0	0	0	0	-18	-27	26	35
416	53	1	0	0	0	0	18	25	27	36
417	53	1.5	0	0	0	0	19	-25	28	-36
418	53	2	0	0	0	0	20	25	29	34
419	53	2.5	0	0	0	0	21	-25	30	-34
420	53	3	0	0	0	0	22	24	31	-34
421	53	3.5	0	0	0	0	23	25	-31	-34
422	53	4	0	0	0	0	24	26	-31	33
423	53	4.5	0	0	0	0	-24	27	-31	32
424	54	1	0	0	0	0	-24	28	-31	33
426	54	2	0	0	0	0	21	-28	30	32
427	54	2.5	0	0	0	0	-21	27	-30	-32
428	54	3	0	0	0	0	22	26	29	32
430	54	4	0	0	0	0	-22	-26	-29	31
432	55	1	25	0	0	34	18	25	29	32
434	55	2	-25	25	27	-34	-18	-25	-29	-32
436	55	3	24	26	28	33	0	0	0	0
438	55	4	-24	-26	29	-33	0	0	0	0
440	56	1	23	27	25	32	0	0	0	0
442	56	2	-23	28	-25	-32	0	0	0	0
444	56	3	22	-28	26	31	0	0	0	0
446	56	4	-22	27	27	-31	0	0	0	0
448	57	1	21	-27	28	30	0	0	0	0
449	57	1.5	-21	26	-28	-30	0	0	0	0
449.5	57	1.75	-21	25	-28	-30	0	0	0	0
450	57	2	-21	26	-28	-30	0	0	0	0
452	57	3	20	27	31	29	27	0	0	36
454	57	4	-20	-27	-31	-29	-27	27	29	-36
456	58	1	0	0	0	0	26	28	30	35
458	58	2	0	0	0	0	-26	-28	31	-35
460	58	3	0	0	0	0	25	29	27	34
461	58	3.5	0	0	0	0	-25	-29	28	-34
462	58	4	0	0	0	0	-25	27	29	-34
463	58	4.5	0	0	0	0	-25	-27	30	-34
464	59	1	0	0	0	0	24	28	31	33
466	59	2	0	0	0	0	-24	29	24	-33
468	59	3	0	0	0	0	23	-29	25	32
470	59	4	0	0	0	0	-23	28	-25	-32
472	60	1	0	0	0	0	22	29	26	31
476	60	3	0	0	0	0	0	0	0	0
480	61	1	21	28	30	32	0	0	0	0
488	62	1	24	28	31	33	0	0	0	0
492	62	3	21	28	30	32	0	0	0	0
496	63	1	22	26	29	31	0	0	0	0
500	63	3	21	28	32	30	0	0	0	0
504	64	1	25	27	32	29	0	0	0	0
508	64	3	0	0	0	0	24	28	31	33
512	65	1	0	0	0	0	20	29	31	34
518	65	4	0	0	0	0	17	28	31	33
520	66	1	0	0	0	0	21	28	30	32
524	66	3	0	0	0	0	22	26	29	31
526	66	4	0	0	0	0	-22	27	-29	-31
528	67	1	0	0	0	0	21	28	25	30
530	67	2	21	28	30	32	-21	-28	-25	-30
534	67	4	21	28	30	32	0	0	0	0
536	68	1	24	28	31	33	0	0	0	0
540	68	3	21	28	30	32	0	0	0	0
542	68	4	-21	-28	-30	35	0	0	0	0
544	69	1	25	29	32	-35	0	0	0	0
546	69	2	-25	-29	-32	34	18	25	29	32
547	69	2.5	-25	-29	-32	33	-18	-25	-29	-32
548	69	3	25	-29	32	34	-18	-25	29	-32
550	69	4	-25	29	-32	34	18	25	32	32
552	70	1	21	28	32	35	21	25	-32	30
554	70	2	-21	-28	-32	-35	-21	-25	28	-30
556	70	3	0	0	0	0	18	-25	27	29
557	70	3.5	0	0	0	0	-18	-25	28	-29
558	70	4	0	0	0	0	-18	27	29	32
559	70	4.5	0	0	0	0	-18	-27	30	-32
560	71	1	0	0	0	0	22	26	29	-32
562	71	2	0	0	0	0	-22	-26	-29	31
563	71	2.5	0	0	0	0	-22	-26	-29	30
564	71	3	0	0	0	0	22	26	-29	31
566	71	4	0	0	0	0	-22	-26	29	31
568	72	1	0	0	0	0	18	25	29	32
572	72	3	20	27	31	36	0	0	0	0
574	72	4	-20	-27	-31	-36	0	0	27	0
576	73	1	-20	-27	-31	-36	20	24	-27	36
577	73	1.5	-20	-27	-31	-36	-20	-24	28	-36
578	73	2	-20	-27	-31	-36	-20	-24	29	-36
580	73	3	22	24	31	34	-20	-24	-29	-36
581	73	3.5	-22	-24	-31	-34	-20	-24	30	-36
582	73	4	-22	-24	-31	-34	-20	-24	31	-36
583	73	4.5	23	25	-31	-34	-20	-24	-31	-36
584	74	1	24	26	-31	33	17	24	-31	35
586	74	2	-24	-26	-31	-33	-17	-24	24	-35
587	74	2.5	-24	27	-31	-33	-17	-24	25	-35
588	74	3	-24	28	-31	-33	-17	-24	26	-35
589	74	3.5	-24	-28	-31	-33	-17	-24	27	-35
590	74	4	-24	-28	-31	-33	-17	-24	28	-35
592	75	1	21	28	30	32	21	25	-28	35
593	75	1.5	-21	-28	-30	-32	-21	-25	29	-35
594	75	2	-21	-28	-30	-32	-21	-25	30	-35
595	75	2.5	-21	-28	-30	-32	22	-25	31	-35
596	75	3	-21	-28	-30	-32	23	-25	32	-35
598	75	4	-21	-28	-30	-32	-23	-25	28	-35
600	76	1	17	0	28	31	24	26	-28	33
601	76	1.5	-17	0	-28	32	-24	-26	27	-33
602	76	2	-17	28	-28	33	-24	-26	26	-33
603	76	2.5	-17	-28	-28	34	-24	-26	-26	-33
604	76	3	-17	-28	-28	35	-24	-26	-26	-33
605	76	3.5	-17	27	-28	-35	-24	-26	25	-33
606	76	4	-17	26	-28	-35	-24	-26	24	-33
608	77	1	24	-26	28	-35	17	24	26	33
610	77	2	-24	24	-28	-35	-17	-24	-26	-33
611	77	2.5	-24	25	-28	-35	-17	-24	-26	-33
612	77	3	-24	26	31	-35	-17	-24	28	-33
613	77	3.5	-24	27	-31	-35	-17	-24	-28	-33
614	77	4	-24	28	-31	-35	-17	-24	-28	-33
616	78	1	21	-28	30	35	21	25	28	32
618	78	2	-21	27	-30	-35	-21	-25	-28	-32
619	78	2.5	-21	26	-30	-35	-21	-25	-28	-32
620	78	3	-21	25	-30	-35	-21	23	-28	-32
624	79	1	-21	25	-30	-35	-21	23	-28	-32
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
