**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	32
2	1	2	0	0	0	0	32	32
3	1	2.5	0	0	0	0	-32	32
4	1	3	0	0	0	28	32	35
4.5	1	3.25	0	0	0	-28	-32	34
5	1	3.5	0	0	0	-28	32	35
5.5	1	3.75	0	0	0	-28	-32	36
6	1	4	0	0	0	28	35	37
6.5	1	4.25	0	0	0	-28	34	-37
7	1	4.5	0	28	0	28	35	-37
7.5	1	4.75	0	-28	0	-28	36	-37
8	2	1	0	28	0	32	37	-37
8.5	2	1.25	0	-28	0	31	-37	-37
9	2	1.5	0	28	0	32	37	36
9.5	2	1.75	0	-28	0	33	-37	35
10	2	2	0	32	0	34	39	36
11	2	2.5	0	32	0	-34	38	-36
11.5	2	2.75	0	-32	0	-34	37	-36
12	2	3	0	32	25	34	36	-36
13	2	3.5	0	-32	-25	35	35	37
14	2	4	0	-32	25	-35	36	36
15	2	4.5	0	-32	25	34	-36	-36
16	3	1	21	-32	28	35	37	35
16.5	3	1.25	-21	-32	27	-35	-37	-35
17	3	1.5	-21	-32	28	-35	-37	-35
17.5	3	1.75	-21	-32	29	-35	-37	-35
18	3	2	21	32	30	0	-37	-35
19	3	2.5	21	-32	-30	35	-37	-35
20	3	3	25	0	-30	35	0	0
20.5	3	3.25	24	0	-30	-35	0	0
21	3	3.5	25	0	29	34	39	0
21.5	3	3.75	26	0	28	33	-39	0
22	3	4	27	0	29	32	39	0
23	3	4.5	-27	0	-29	32	38	0
23.5	3	4.75	-27	0	-29	-32	37	0
24	4	1	27	25	-29	32	36	0
25	4	1.5	28	-25	30	-32	35	0
26	4	2	-28	25	29	32	36	32
27	4	2.5	27	25	-29	-32	-36	-32
28	4	3	28	28	28	0	37	32
28.5	4	3.25	-28	27	-28	0	-37	-32
29	4	3.5	-28	28	-28	28	37	32
29.5	4	3.75	-28	29	-28	-28	-37	-32
30	4	4	0	30	-28	28	37	35
30.5	4	4.25	0	-30	-28	-28	-37	34
31	4	4.5	28	-30	-28	28	39	35
31.5	4	4.75	-28	-30	-28	-28	-39	36
32	5	1	28	-30	0	32	39	37
32.5	5	1.25	-28	-30	0	31	-39	-37
33	5	1.5	27	29	0	32	-39	37
33.5	5	1.75	26	28	0	33	-39	-37
34	5	2	25	29	0	34	39	39
35	5	2.5	25	-29	0	-34	-39	38
35.5	5	2.75	-25	-29	0	-34	-39	37
36	5	3	25	-29	0	34	0	36
37	5	3.5	-25	30	0	35	0	35
38	5	4	-25	29	0	-35	0	36
39	5	4.5	-25	-29	32	34	0	-36
40	6	1	21	28	32	35	0	37
42	6	2	-21	0	-32	0	39	-37
43	6	2.5	-21	28	30	35	-39	-37
44	6	3	0	29	31	33	38	0
45	6	3.5	0	30	28	32	37	0
46	6	4	0	31	31	33	35	0
47	6	4.5	0	29	-31	-33	36	0
47.5	6	4.75	0	-29	-31	34	-36	0
48	7	1	0	28	32	35	37	0
50	7	2	0	28	0	35	37	32
51	7	2.5	28	-28	32	-35	-37	-32
52	7	3	26	0	31	0	0	33
53	7	3.5	25	0	30	0	39	34
54	7	4	26	0	28	0	37	35
55	7	4.5	-26	0	-28	0	38	33
55.5	7	4.75	27	0	29	0	-38	-33
56	8	1	28	0	30	0	37	32
57	8	1.5	-28	0	28	35	-37	-32
58	8	2	25	32	29	34	36	32
60	8	3	0	30	28	35	0	0
61	8	3.5	0	-30	32	34	0	39
62	8	4	0	-30	-32	-34	0	37
62.5	8	4.25	0	-30	30	35	0	-37
63	8	4.5	0	29	33	36	0	38
64	9	1	0	30	32	-36	0	37
65	9	1.5	0	-30	-32	35	0	-37
65.5	9	1.75	0	31	-32	-35	0	-37
66	9	2	0	32	-32	-35	0	36
67	9	2.5	0	-32	-32	34	36	-36
68	9	3	0	28	-32	35	37	0
69	9	3.5	0	-28	-32	-35	38	0
70	9	4	21	0	-32	-35	39	39
