**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	27	29	0	31	34
4	1	3	0	27	29	0	31	34
7	1	4.5	0	28	28	0	30	32
8	2	1	0	25	27	0	29	32
9.5	2	1.75	0	25	27	0	29	32
10	2	2	0	25	27	0	29	32
11	2	2.5	0	25	27	0	29	32
13	2	3.5	0	25	27	0	29	32
14	2	4	0	24	28	0	31	33
16	3	1	0	24	28	0	31	33
20	3	3	0	24	28	0	31	33
22	3	4	20	24	27	29	-31	36
24	4	1	21	23	25	30	0	35
25	4	1.5	22	26	29	31	0	33
26	4	2	23	25	28	32	0	35
28	4	3	24	26	28	31	35	33
29	4	3.5	24	26	28	31	-35	33
30	4	4	20	24	29	31	34	36
31	4	4.5	20	24	28	30	34	36
32	5	1	20	24	27	29	34	36
33	5	1.5	20	24	28	28	34	36
34	5	2	20	24	29	27	34	36
36	5	3	20	24	29	27	34	36
37	5	3.5	20	24	28	28	34	36
38	5	4	20	24	27	29	34	36
39	5	4.5	20	24	27	30	34	36
40	6	1	20	24	27	31	34	36
42	6	2	20	24	29	31	34	36
43	6	2.5	20	-24	29	31	-34	-36
44	6	3	24	0	28	31	0	33
45	6	3.5	-24	0	28	-31	0	-33
46	6	4	-24	0	29	31	0	33
47	6	4.5	24	0	28	-31	0	33
47.5	6	4.75	-24	0	27	-31	0	-33
48	7	1	24	0	26	31	0	35
49	7	1.5	-24	0	27	-31	0	-35
50	7	2	24	0	28	-31	33	-35
51	7	2.5	-24	0	-28	31	-33	36
52	7	3	23	0	25	32	34	37
53	7	3.5	24	0	26	-32	-34	36
53.5	7	3.75	-24	0	-26	-32	-34	35
54	7	4	25	0	27	29	32	34
55	7	4.5	24	0	26	-29	-32	35
55.5	7	4.75	23	0	25	-29	-32	-35
56	8	1	22	0	24	31	33	36
57	8	1.5	23	0	25	30	-33	-36
57.5	8	1.75	-23	0	-25	29	-33	-36
58	8	2	24	0	26	28	31	33
59	8	2.5	-24	0	-26	28	-31	34
60	8	3	21	0	23	28	32	35
61	8	3.5	22	0	24	-28	-32	34
61.5	8	3.75	-22	0	-24	-28	-32	33
62	8	4	23	0	25	27	32	32
63	8	4.5	22	0	24	29	29	33
63.5	8	4.75	21	0	23	-29	-29	-33
64	9	1	20	31	22	29	36	34
65	9	1.5	21	-31	23	28	-36	-34
65.5	9	1.75	-21	-31	-23	27	-36	-34
66	9	2	22	29	24	26	36	31
67	9	2.5	-22	-29	-24	27	-36	-31
68	9	3	19	31	21	28	35	0
69	9	3.5	20	-31	-21	-28	34	0
69.5	9	3.75	-20	-31	-21	-28	33	0
70	9	4	21	30	21	-28	32	0
71	9	4.5	20	29	-21	-28	-32	0
71.5	9	4.75	19	28	-21	-28	33	0
72	10	1	18	27	25	29	34	0
73	10	1.5	19	28	24	28	-34	0
73.5	10	1.75	-19	-28	23	-28	-34	0
74	10	2	20	29	22	27	31	36
75	10	2.5	-20	-29	23	-27	32	-36
76	10	3	17	26	24	28	33	35
77	10	3.5	-17	27	25	-28	32	-35
77.5	10	3.75	-17	-27	-25	-28	31	-35
78	10	4	0	28	26	-28	30	35
79	10	4.5	0	27	25	-28	-30	-35
79.5	10	4.75	0	26	24	-28	31	-35
80	11	1	0	25	23	-28	32	35
81	11	1.5	0	-25	-23	-28	-32	34
81.5	11	1.75	0	26	24	-28	-32	33
82	11	2	0	27	25	27	29	32
83	11	2.5	0	-27	24	-27	-29	33
83.5	11	2.75	0	-27	23	-27	30	-33
84	11	3	20	24	22	-27	31	34
85	11	3.5	-20	25	23	-27	30	-34
85.5	11	3.75	-20	-25	-23	-27	29	-34
86	11	4	19	26	24	28	28	31
87	11	4.5	20	25	-24	27	29	36
87.5	11	4.75	-20	24	-24	26	-29	-36
88	12	1	21	23	21	25	30	35
89	12	1.5	-21	-23	-21	-25	31	34
89.5	12	1.75	-21	-23	-21	-25	-31	33
90	12	2	21	-23	25	25	32	32
91	12	2.5	-21	-23	-25	-25	31	33
91.5	12	2.75	-21	-23	-25	-25	30	-33
92	12	3	20	0	25	27	29	34
93	12	3.5	-20	0	24	28	30	-34
93.5	12	3.75	-20	0	23	-28	-30	-34
94	12	4	-20	24	22	29	31	-34
95	12	4.5	-20	-24	23	-29	-31	-34
96	13	1	17	26	24	28	31	33
98	13	2	-17	26	24	-28	-31	-33
100	13	3	0	24	0	28	31	33
104	14	1	0	27	0	29	31	34
105	14	1.5	0	27	0	29	31	34
106	14	2	0	27	0	29	31	34
107.5	14	2.75	0	28	0	28	30	32
108	14	3	0	24	0	28	31	33
110	14	4	0	24	0	28	31	33
111	14	4.5	0	28	0	-28	30	32
112	15	1	0	-28	0	28	-30	-32
113	15	1.5	0	25	0	27	29	32
114	15	2	0	25	0	27	29	32
118	15	4	0	24	0	28	31	33
120	16	1	21	0	28	30	32	0
124	16	3	21	0	28	30	32	0
126	16	4	24	0	28	31	33	0
129	17	1.5	24	0	28	31	33	0
130	17	2	20	0	29	31	34	0
131	17	2.5	20	0	29	31	34	0
132	17	3	20	0	29	31	34	0
134	17	4	20	0	29	31	34	0
135	17	4.5	20	0	29	31	34	0
136	18	1	23	0	30	32	34	0
137	18	1.5	20	0	29	31	34	0
138	18	2	24	0	28	31	33	0
140	18	3	17	21	26	28	-33	28
142	18	4	17	-21	26	28	33	31
143	18	4.5	-17	24	-26	-28	-33	-31
144	19	1	20	-24	27	29	31	29
145	19	1.5	-20	22	-27	-29	34	-29
146	19	2	18	-22	27	29	-34	32
147	19	2.5	-18	25	-27	-29	32	-32
148	19	3	21	-25	28	30	-32	30
149	19	3.5	-21	23	-28	-30	35	-30
150	19	4	19	-23	28	30	-35	33
151	19	4.5	-19	26	-28	-30	33	-33
152	20	1	22	-26	29	31	-33	31
