**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	32	0	0
8	2	1	31	0	0
12	2	3	30	0	0
16	3	1	29	0	36
24	4	1	0	0	35
28	4	3	0	0	34
32	5	1	31	29	33
40	6	1	32	28	0
44	6	3	32	27	0
48	7	1	33	26	35
51	7	2.5	32	-26	-35
52	7	3	30	-26	-35
54	7	4	31	-26	-35
56	8	1	32	0	34
58	8	2	29	0	-34
60	8	3	30	0	-34
61	8	3.5	29	0	-34
62	8	4	28	0	33
63	8	4.5	27	0	32
64	9	1	26	28	33
66	9	2	24	-28	-33
68	9	3	-24	-28	33
70	9	4	23	-28	-33
71	9	4.5	24	-28	-33
72	10	1	25	27	32
74	10	2	32	-27	31
75	10	2.5	-32	-27	30
76	10	3	-32	-27	29
77	10	3.5	31	-27	-29
78	10	4	30	26	32
79	10	4.5	29	25	-32
80	11	1	28	26	-32
82	11	2	29	-26	31
84	11	3	-29	26	31
86	11	4	28	-26	30
88	12	1	29	25	32
94	12	4	30	-25	-32
98	13	2	29	-25	0
99	13	2.5	28	-25	0
100	13	3	27	-25	0
104	14	1	26	0	35
110	14	4	33	0	-35
112	15	1	-33	0	35
114	15	2	32	0	-35
116	15	3	31	0	36
120	16	1	30	28	37
123	16	2.5	31	-28	-37
124	16	3	32	-28	-37
126	16	4	33	-28	-37
128	17	1	-33	28	37
130	17	2	32	-28	-37
132	17	3	31	29	38
134	17	4	30	-29	-38
135	17	4.5	29	-29	-38
136	18	1	28	30	39
142	18	4	-28	-30	38
144	19	1	0	30	37
146	19	2	0	-30	36
147	19	2.5	0	-30	35
148	19	3	0	31	36
152	20	1	25	32	37
154	20	2	-25	-32	36
156	20	3	27	-32	-36
157	20	3.5	-27	-32	35
158	20	4	-27	31	34
159	20	4.5	-27	-31	33
160	21	1	28	30	32
162	21	2	27	29	35
163	21	2.5	26	28	-35
164	21	3	25	29	-35
166	21	4	-25	-29	34
168	22	1	0	28	35
172	22	3	32	-28	-35
178	23	2	31	-28	0
180	23	3	30	-28	0
184	24	1	-30	-28	39
186	24	2	29	-28	-39
188	24	3	28	-28	-39
190	24	4	-28	-28	38
192	25	1	-28	0	37
196	25	3	29	0	36
200	26	1	30	0	35
202	26	2	31	0	-35
204	26	3	30	0	-35
206	26	4	33	0	-35
210	27	2	32	0	-35
211	27	2.5	31	0	-35
212	27	3	30	0	35
216	28	1	29	0	36
218	28	2	31	0	-36
222	28	4	30	0	35
224	29	1	29	0	34
226	29	2	32	0	33
227	29	2.5	-32	0	32
228	29	3	-32	0	33
230	29	4	31	0	-33
232	30	1	30	32	32
234	30	2	29	-32	-32
235	30	2.5	28	-32	-32
236	30	3	27	-32	0
238	30	4	-27	31	36
239	30	4.5	26	-31	-36
240	31	1	28	30	-36
241	31	1.5	-28	-30	35
242	31	2	-28	-30	35
244	31	3	25	29	-35
246	31	4	-25	-29	34
248	32	1	0	28	35
250	32	2	26	-28	-35
253	32	3.5	27	-28	-35
254	32	4	28	-28	-35
255	32	4.5	29	-28	-35
256	33	1	30	-28	0
259	33	2.5	31	-28	0
260	33	3	32	28	0
262	33	4	33	-28	0
264	34	1	-33	29	0
265	34	1.5	32	-29	0
266	34	2	31	-29	0
270	34	4	30	28	0
272	35	1	29	27	0
274	35	2	32	26	0
275	35	2.5	-32	25	0
276	35	3	-32	26	0
278	35	4	31	-26	0
280	36	1	32	25	0
284	36	3	31	0	0
286	36	4	-31	29	0
288	37	1	30	-29	0
289	37	1.5	-30	28	0
290	37	2	-30	28	0
292	37	3	29	-28	0
294	37	4	-29	27	0
296	38	1	30	28	35
298	38	2	32	-28	-35
302	38	4	31	-28	-35
303	38	4.5	30	-28	-35
304	39	1	29	0	36
307	39	2.5	27	0	-36
308	39	3	28	0	34
309	39	3.5	27	0	-34
310	39	4	26	0	-34
311	39	4.5	25	0	-34
312	40	1	24	28	33
320	41	1	31	29	0
324	41	3	32	27	0
328	42	1	33	26	35
332	42	3	31	-26	-35
334	42	4	30	-26	-35
336	43	1	-30	0	34
337	43	1.5	31	0	-34
338	43	2	32	0	-34
341	43	3.5	31	0	-34
342	43	4	29	0	33
343	43	4.5	30	0	32
344	44	1	31	28	33
346	44	2	30	-28	32
350	44	4	29	-28	31
351	44	4.5	28	-28	30
352	45	1	31	27	29
354	45	2	32	-27	-29
356	45	3	-32	-27	32
357	45	3.5	31	-27	-32
358	45	4	30	26	-32
359	45	4.5	29	25	-32
360	46	1	28	26	-32
362	46	2	-28	-26	31
364	46	3	-28	26	31
366	46	4	-28	-26	30
368	47	1	29	25	32
*-	*-	*-	*-	*-	*-
