**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	26	0	0
4	1	2	29	0	0
8	2	1	28	0	0
9	2	1.25	27	0	0
10	2	1.5	26	30	0
11	2	1.75	25	-30	0
12	2	2	28	-30	0
14	2	2.5	-28	33	0
15	2	2.75	26	-33	0
16	3	1	29	-33	0
17	3	1.25	28	-33	0
18	3	1.5	27	32	0
19	3	1.75	26	31	0
20	3	2	25	30	0
21	3	2.25	-25	29	0
22	3	2.5	25	32	0
24	4	1	27	-32	0
25	4	1.25	-27	31	0
26	4	1.5	28	30	0
27	4	1.75	-28	32	0
28	4	2	29	31	0
29	4	2.25	28	30	0
30	4	2.5	28	29	0
31	4	2.75	27	-29	0
32	5	1	28	28	0
34	5	1.5	-28	30	0
35	5	1.75	26	-30	0
36	5	2	26	-30	0
37	5	2.25	25	-30	0
38	5	2.5	25	33	0
39	5	2.75	24	-33	0
40	6	1	25	0	0
41	6	1.25	-25	32	0
42	6	1.5	0	31	0
43	6	1.75	28	30	0
44	6	2	27	29	0
45	6	2.25	-27	32	0
46	6	2.5	26	-32	0
47	6	2.75	-26	31	0
48	7	1	25	30	0
49	7	1.25	-25	29	0
50	7	1.5	23	29	0
51	7	1.75	-23	28	0
52	7	2	22	29	33
54	7	2.5	29	31	-33
56	8	1	27	-31	36
58	8	1.5	-27	32	-36
60	8	2	26	33	35
61	8	2.25	27	31	34
62	8	2.5	28	31	33
63	8	2.75	28	30	32
64	9	1	24	31	35
65	9	1.25	-24	31	-35
66	9	1.5	0	30	-35
67	9	1.75	25	29	34
68	9	2	24	31	33
69	9	2.25	21	30	35
70	9	2.5	25	29	34
71	9	2.75	24	-29	33
72	10	1	23	25	32
74	10	1.5	22	26	31
76	10	2	24	-26	33
78	10	2.5	-24	28	-33
80	11	1	27	0	36
81	11	1.25	-27	29	-36
83	11	1.75	-27	31	-36
84	11	2	26	-31	0
85	11	2.25	26	30	35
86	11	2.5	27	29	34
87	11	2.75	24	31	33
88	12	1	28	30	32
89	12	1.25	26	-30	35
90	12	1.5	26	-30	-35
91	12	1.75	27	29	34
92	12	2	24	28	33
93	12	2.25	25	27	32
94	12	2.5	22	26	32
95	12	2.75	-22	26	31
96	13	1	0	25	32
97	13	1.25	0	-25	34
98	13	1.5	25	29	-34
99	13	1.75	28	30	35
100	13	2	27	31	36
102	13	2.5	28	30	0
103	13	2.75	26	31	0
104	14	1	27	29	0
105	14	1.25	26	28	0
106	14	1.5	25	29	0
107	14	1.75	25	30	0
108	14	2	24	31	0
109	14	2.25	-24	31	0
110	14	2.5	22	-31	33
111	14	2.75	25	29	34
112	15	1	24	33	35
114	15	1.5	0	32	34
115	15	1.75	0	30	35
116	15	2	0	31	33
117	15	2.25	0	30	32
118	15	2.5	0	29	33
119	15	2.75	0	29	34
120	16	1	0	28	35
121	16	1.25	24	26	-35
122	16	1.5	-24	-26	35
123	16	1.75	25	27	34
124	16	2	24	28	33
126	16	2.5	25	0	34
127	16	2.75	26	0	33
128	17	1	27	0	32
129	17	1.25	27	0	31
130	17	1.5	28	0	33
131	17	1.75	29	31	34
132	17	2	28	32	35
133	17	2.25	24	33	-35
134	17	2.5	-24	31	33
135	17	2.75	25	29	34
136	18	1	21	30	32
137	18	1.25	-21	30	-32
138	18	1.5	21	-30	35
139	18	1.75	22	29	34
140	18	2	24	28	33
141	18	2.25	25	27	32
142	18	2.5	22	26	32
143	18	2.75	22	26	31
144	19	1	25	25	32
148	19	2	29	-25	0
150	19	2.5	-29	-25	32
151	19	2.75	29	-25	-32
152	20	1	28	0	-32
153	20	1.25	-28	0	32
154	20	1.5	26	0	31
156	20	2	27	0	29
158	20	2.5	28	0	30
160	21	1	25	32	30
162	21	1.5	-25	-32	29
163	21	1.75	-25	32	-29
164	21	2	27	31	0
165	21	2.25	-27	-31	36
166	21	2.5	-27	29	-36
167	21	2.75	27	-29	36
168	22	1	26	30	35
170	22	1.5	28	30	33
172	22	2	27	29	34
173	22	2.25	-27	32	-34
174	22	2.5	25	-32	34
175	22	2.75	-25	32	-34
176	23	1	22	31	33
178	23	1.5	0	29	36
180	23	2	26	30	-36
181	23	2.25	-26	-30	35
181.5	23	2.375	-26	-30	34
182	23	2.5	-26	30	35
183	23	2.75	26	-30	-35
184	24	1	27	29	36
186	24	1.5	25	32	0
188	24	2	26	-32	0
189	24	2.25	-26	31	35
189.5	24	2.375	-26	30	-35
190	24	2.5	26	31	-35
191	24	2.75	-26	-31	35
192	25	1	25	32	34
193	25	1.25	25	29	32
194	25	1.5	-25	29	34
195	25	1.75	25	27	34
196	25	2	24	28	33
197	25	2.25	22	29	-33
198	25	2.5	24	-29	0
199	25	2.75	23	28	0
200	26	1	22	29	0
201	26	1.25	-22	31	36
202	26	1.5	22	-31	-36
203	26	1.75	-22	31	36
204	26	2	26	30	35
205	26	2.25	-26	28	33
206	26	2.5	0	29	34
207	26	2.75	0	31	33
208	27	1	0	30	32
209	27	1.25	28	-30	-32
210	27	1.5	-28	0	32
211	27	1.75	28	32	-32
212	27	2	27	-32	36
213	27	2.25	25	32	36
214	27	2.5	27	31	-36
215	27	2.75	27	29	34
216	28	1	26	30	35
217	28	1.25	-26	-30	36
