**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	23	1	23	0	0	0	0
4	23	3	-23	0	27	0	0
6	23	4	22	0	-27	0	0
8	24	1	25	0	-27	0	0
10	24	2	24	0	26	0	0
12	24	3	23	0	28	0	0
13	24	3.5	24	0	-28	0	0
14	24	4	25	0	27	0	0
15	24	4.5	23	0	-27	0	0
16	25	1	24	26	29	0	0
18	25	2	-24	-26	-29	26	0
19	25	2.5	-24	27	-29	-26	0
20	25	3	23	28	30	-26	0
22	25	4	-23	27	-30	25	30
24	26	1	0	26	0	28	-30
25	26	1.5	0	23	0	-28	-30
26	26	2	0	25	0	27	29
28	26	3	0	22	0	26	31
29	26	3.5	0	-22	0	27	-31
30	26	4	0	26	0	28	30
31	26	4.5	0	-26	0	26	-30
32	27	1	0	23	0	27	32
34	27	2	0	-23	30	-27	-32
36	27	3	0	0	-30	26	33
38	27	4	0	30	28	-26	-33
39	27	4.5	0	-30	-28	-26	32
39.5	27	4.75	0	-30	-28	-26	31
40	28	1	23	-30	27	0	32
42	28	2	-23	28	30	0	-32
44	28	3	25	27	29	0	-32
46	28	4	-25	30	28	0	-32
48	29	1	-25	29	-28	0	-32
50	29	2	-25	30	27	0	-32
52	29	3	26	-30	28	0	0
53	29	3.5	-26	29	-28	0	0
54	29	4	-26	28	-28	26	30
55	29	4.5	-26	27	-28	-26	-30
56	30	1	-26	26	0	28	-30
58	30	2	25	27	27	29	32
60	30	3	24	26	29	-29	33
61	30	3.5	-24	-26	-29	28	-33
62	30	4	-24	-26	-29	26	-33
64	31	1	23	0	30	27	-33
66	31	2	-23	0	30	28	32
68	31	3	22	0	26	29	31
71	31	4.5	-22	0	-26	28	-31
72	32	1	23	0	25	27	30
73	32	1.5	-23	0	-25	25	-30
74	32	2	-23	0	-25	28	-30
76	32	3	0	0	-25	-28	29
78	32	4	0	25	-25	27	-29
80	33	1	21	-25	23	28	30
82	33	2	-21	24	-23	-28	-30
83	33	2.5	-21	23	-23	-28	-30
84	33	3	-21	25	23	30	-30
86	33	4	20	26	28	-30	-30
87	33	4.5	19	-26	-28	-30	-30
88	34	1	21	23	-28	-30	-30
90	34	2	-21	-23	27	29	-30
91	34	2.5	22	-23	26	28	-30
92	34	3	23	-23	25	27	-30
94	34	4	19	-23	26	28	-30
96	35	1	23	-23	25	27	30
*-	*-	*-	*-	*-	*-	*-	*-
