**absq	**bar	**beat	**b7	**b7
0	1	1	0	35
2	1	1.5	35	-35
4	1	2	-35	36
5	1	2.25	34	-36
5.5	1	2.375	33	-36
6	1	2.5	34	-36
8	2	1	35	37
10	2	1.5	33	35
12	2	2	33	-35
13	2	2.25	33	-35
14	2	2.5	32	35
16	3	1	-32	35
17	3	1.25	31	-35
17.5	3	1.375	30	-35
18	3	1.5	31	-35
20	3	2	32	34
22	3	2.5	34	36
24	4	1	35	38
30	4	2.5	-35	37
32	5	1	34	-37
34	5	1.5	33	36
38	5	2.5	32	35
40	6	1	-32	36
42	6	1.5	31	-36
44	6	2	32	36
48	7	1	0	0
49	7	1.25	32	0
51	7	1.75	30	0
52	7	2	30	0
53	7	2.25	30	0
55	7	2.75	31	0
56	8	1	32	0
57	8	1.25	36	0
59	8	1.75	34	39
60	8	2	34	-39
61	8	2.25	-34	37
62	8	2.5	35	37
64	9	1	-35	35
66	9	1.5	33	36
68	9	2	34	37
70	9	2.5	0	35
71	9	2.75	30	-35
73	10	1.25	31	33
74	10	1.5	31	33
76	10	2	31	36
78	10	2.5	32	36
80	11	1	33	-36
81	11	1.25	-33	35
83	11	1.75	0	33
84	11	2	0	34
85	11	2.25	0	35
87	11	2.75	0	34
88	12	1	0	35
90	12	1.5	0	0
92	12	2	35	0
95	12	2.75	34	0
96	13	1	33	38
98	13	1.5	32	-38
99	13	1.75	35	37
100	13	2	-35	36
101	13	2.25	34	-36
102	13	2.5	33	36
103	13	2.75	33	-36
105	14	1.25	33	35
106	14	1.5	32	34
106.5	14	1.625	-32	33
107	14	1.75	-32	34
107.5	14	1.875	-32	35
108	14	2	31	36
109	14	2.25	32	-36
110	14	2.5	33	-36
111.5	14	2.875	34	-36
112	15	1	35	37
113	15	1.25	-35	37
114	15	1.5	32	-37
115	15	1.75	-32	36
117	15	2.25	0	35
117.5	15	2.375	0	34
118	15	2.5	0	33
120	16	1	0	36
121	16	1.25	32	-36
123	16	1.75	31	35
124	16	2	30	-35
125	16	2.25	29	34
126	16	2.5	-29	33
127	16	2.75	36	-33
128	17	1	34	37
129	17	1.25	35	37
130	17	1.5	33	38
132	17	2	34	39
134	17	2.5	33	37
136	18	1	-33	37
138	18	1.5	32	-37
140	18	2	33	35
144	19	1	0	0
146	19	1.5	31	33
148	19	2	31	33
150	19	2.5	30	32
152	20	1	-30	31
154	20	1.5	29	-31
156	20	2	-29	30
158	20	2.5	28	-30
160	21	1	0	0
162	21	1.5	0	33
165	21	2.25	0	33
166	21	2.5	0	34
168	22	1	0	35
172	22	2	0	34
174	22	2.5	31	36
178	23	1.5	31	36
180	23	2	30	34
182	23	2.5	-30	35
184	24	1	33	-35
186	24	1.5	-33	36
188	24	2	32	-36
189	24	2.25	-32	35
190	24	2.5	-32	35
194	25	1.5	-32	34
196	25	2	32	35
200	26	1	0	0
201	26	1.25	35	0
202	26	1.5	35	0
203	26	1.75	35	0
204	26	2	34	39
206	26	2.5	-34	39
207	26	2.75	35	39
208	27	1	33	38
210	27	1.5	32	39
212	27	2	0	37
214	27	2.5	0	36
215	27	2.75	32	36
216	28	1	32	37
217	28	1.25	32	37
218	28	1.5	31	35
219	28	1.75	-31	33
220	28	2	32	36
221	28	2.25	32	-36
222	28	2.5	-32	37
222.5	28	2.625	31	-37
223	28	2.75	30	35
223.5	28	2.875	29	-35
224	29	1	28	35
225	29	1.25	-28	35
226	29	1.5	29	34
228	29	2	0	35
230	29	2.5	0	33
231	29	2.75	36	-33
232	30	1	36	32
233	30	1.25	36	39
234	30	1.5	35	39
235	30	1.75	-35	39
236	30	2	36	38
238	30	2.5	34	39
240	31	1	32	37
242	31	1.5	35	-37
244	31	2	35	-37
248	32	1	34	36
256	33	1	0	0
256	33	1	32	35
258	33	1.5	33	35
259	33	1.75	33	35
260	33	2	34	36
262	33	2.5	33	35
264	34	1	32	34
266	34	1.5	30	33
267.5	34	1.875	-30	34
268	34	2	-30	35
269	34	2.25	35	-35
270	34	2.5	35	37
271.5	34	2.875	34	-37
272	35	1	33	36
276	35	2	34	36
278	35	2.5	0	0
279	35	2.75	34	36
280	36	1	34	37
281	36	1.25	35	37
282	36	1.5	35	38
