**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	23	27	30
4	1	2	-23	25	-30
6	1	2.5	19	24	28
8	1	3	19	26	28
12	2	1	23	25	28
16	2	2	24	26	29
22	2	3.5	23	27	28
23	2	3.75	22	-27	29
24	3	1	21	28	30
32	3	3	21	28	30
36	4	1	25	27	30
38	4	1.5	-25	27	-30
40	4	2	-25	-27	29
42	4	2.5	24	26	-29
44	4	3	23	28	32
46	4	3.5	22	29	31
48	5	1	25	27	30
50	5	1.5	-25	25	-30
52	5	2	24	26	29
54	5	2.5	25	25	30
56	5	3	26	28	-30
58	5	3.5	-26	-28	28
60	6	1	25	29	27
64	6	2	-25	25	0
68	6	3	27	-25	29
72	7	1	28	21	30
76	7	2	26	22	31
82	7	3.5	25	-22	30
84	8	1	23	21	32
88	8	2	0	28	33
92	8	3	24	-28	-33
94	8	3.5	-24	26	-33
96	9	1	25	27	32
100	9	2	26	26	30
102	9	2.5	-26	-26	31
104	9	3	-26	28	-31
105	9	3.25	-26	-28	30
106	9	3.5	-26	-28	29
107	9	3.75	-26	-28	28
108	10	1	25	29	27
111	10	1.75	-25	25	28
112	10	2	24	26	29
114	10	2.5	23	27	30
116	10	3	21	28	-30
117	10	3.25	-21	-28	31
118	10	3.5	-21	25	32
119	10	3.75	22	-25	-32
120	11	1	23	-25	30
122	11	1.5	24	26	29
124	11	2	21	-26	-29
125	11	2.25	-21	25	28
126	11	2.5	-21	25	28
128	11	3	22	-25	-28
130	11	3.5	-22	24	27
132	12	1	21	25	28
135	12	1.75	22	-25	-28
136	12	2	23	0	0
138	12	2.5	23	0	0
140	12	3	-23	25	0
141	12	3.25	22	-25	0
142	12	3.5	21	-25	0
143	12	3.75	20	-25	0
144	13	1	19	26	28
147	13	1.75	-19	25	-28
147.5	13	1.875	-19	24	-28
148	13	2	19	23	28
150	13	2.5	-19	24	-28
152	13	3	18	25	27
156	14	1	21	23	26
162	14	2.5	22	0	25
164	14	3	23	23	25
166	14	3.5	22	-23	-25
167	14	3.75	23	-23	-25
168	15	1	24	22	26
172	15	2	22	24	27
174	15	2.5	22	-24	26
176	15	3	-22	0	29
178	15	3.5	21	24	-29
179	15	3.75	20	-24	-29
180	16	1	19	-24	28
182	16	1.5	18	25	27
184	16	2	21	23	-27
185	16	2.25	-21	-23	26
186	16	2.5	22	24	26
188	16	3	20	22	-26
190	16	3.5	-20	-22	25
192	17	1	19	23	26
194	17	1.5	21	-23	-26
198	17	2.5	22	-23	25
200	17	3	23	-23	28
202	17	3.5	24	-23	29
