**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	30	0	0	0
2	1	1.5	0	31	0	0	0
3	1	1.75	0	-31	33	0	0
4	1	2	0	0	35	0	0
5	1	2.25	0	26	-35	0	0
6.5	1	2.625	0	26	0	0	0
7	1	2.75	0	26	30	0	0
8	2	1	0	26	-30	0	0
8.5	2	1.125	0	-26	30	0	0
9	2	1.25	0	26	30	0	0
10	2	1.5	0	25	30	0	0
11	2	1.75	0	25	30	0	0
12	2	2	0	24	29	0	0
13	2	2.25	0	-24	29	0	33
14	2	2.5	0	24	28	0	-33
14.5	2	2.625	0	-24	-28	0	33
15	2	2.75	26	-24	-28	0	33
16	3	1	28	0	28	0	33
17	3	1.25	-28	26	30	0	33
18	3	1.5	0	28	30	0	32
19	3	1.75	23	27	32	0	32
20	3	2	-23	-27	-32	0	30
20.5	3	2.125	23	27	32	0	-30
21	3	2.25	23	27	32	0	-30
22	3	2.5	23	27	32	0	30
23	3	2.75	23	28	32	0	-30
24	4	1	22	29	31	0	0
25	4	1.25	22	29	31	33	0
26	4	1.5	21	25	30	35	0
27	4	1.75	-21	-25	-30	-35	37
28	4	2	21	-25	30	0	39
29	4	2.25	21	-25	28	30	32
30	4	2.5	-21	25	-28	-30	-32
30.5	4	2.625	21	-25	28	30	32
31	4	2.75	21	-25	28	30	32
32	5	1	21	0	28	30	32
33	5	1.25	21	0	28	30	32
34	5	1.5	22	0	26	29	31
35	5	1.75	20	0	27	29	31
36	5	2	21	0	25	28	30
37	5	2.25	-21	32	-25	-28	-30
38	5	2.5	21	-32	28	-28	30
38.5	5	2.625	-21	32	-28	-28	-30
39	5	2.75	-21	33	-28	-28	-30
40	6	1	0	32	0	28	-30
41	6	1.25	28	-32	0	-28	30
41.5	6	1.375	-28	32	0	-28	-30
42	6	1.5	-28	32	0	0	-30
42.5	6	1.625	28	-32	0	0	30
43	6	1.75	29	31	0	0	31
44	6	2	28	30	0	0	32
45	6	2.25	-28	-30	35	0	-32
45.5	6	2.375	28	-30	-35	0	-32
46	6	2.5	28	-30	-35	0	32
46.5	6	2.625	-28	-30	35	0	-32
47	6	2.75	27	29	36	0	-32
48	7	1	26	30	35	0	0
49	7	1.25	-26	-30	-35	35	0
49.5	7	1.375	-26	-30	35	-35	0
50	7	1.5	-26	-30	35	-35	0
50.5	7	1.625	-26	-30	-35	35	0
51	7	1.75	25	32	34	36	0
52	7	2	26	0	33	35	0
53	7	2.25	-26	28	33	-35	37
53.5	7	2.375	-26	-28	-33	35	-37
54	7	2.5	-26	-28	-33	35	-37
54.5	7	2.625	-26	29	-33	-35	38
55	7	2.75	23	30	32	34	39
56	8	1	24	28	33	33	38
57	8	1.25	-24	-28	31	-33	-38
57.5	8	1.375	-24	28	-31	-33	38
58	8	1.5	-24	28	-31	-33	38
58.5	8	1.625	-24	-28	31	-33	-38
59	8	1.75	28	28	32	32	37
60	8	2	24	26	31	33	36
61	8	2.25	-24	-26	-31	33	35
61.5	8	2.375	-24	-26	31	-33	-35
62	8	2.5	-24	-26	31	33	-35
63	8	2.75	21	25	30	35	37
64	9	1	24	26	31	35	-37
65	9	1.25	-24	-26	31	33	36
65.5	9	1.375	25	-26	-31	-33	-36
66	9	1.5	26	-26	30	33	-36
67	9	1.75	-26	-26	-30	-33	35
68	9	2	22	26	29	31	36
71	9	2.75	-22	26	-29	-31	-36
73	10	1.25	0	26	0	0	0
74	10	1.5	22	26	29	31	33
76	10	2	-22	26	-29	-31	-33
77	10	2.25	22	-26	29	31	33
78	10	2.5	25	25	29	32	34
80	11	1	23	0	30	32	34
82	11	1.5	23	0	-30	32	34
83	11	1.75	-23	30	-30	-32	-34
84	11	2	0	28	30	0	0
85	11	2.25	26	-28	-30	33	35
85.5	11	2.375	-26	27	-30	-33	-35
86	11	2.5	24	26	0	33	35
87	11	2.75	-24	-26	33	-33	35
87.5	11	2.875	23	-26	-33	32	-35
88	12	1	22	26	33	31	36
89	12	1.25	21	28	-33	30	37
89.5	12	1.375	-21	-28	32	-30	-37
90	12	1.5	22	-28	31	29	38
91	12	1.75	-22	27	29	-29	-38
92	12	2	21	28	30	32	37
93	12	2.25	-21	28	-30	-32	-37
94	12	2.5	21	28	32	-32	37
95	12	2.75	-21	28	32	35	-37
96	13	1	21	28	32	35	37
97	13	1.25	-21	28	-32	-35	-37
98	13	1.5	-21	26	-32	-35	-37
99	13	1.75	22	-26	31	33	36
100	13	2	26	-26	30	33	35
101	13	2.25	-26	26	-30	33	35
102	13	2.5	-26	26	-30	33	35
103	13	2.75	22	26	31	33	36
104	14	1	23	30	0	32	34
105	14	1.25	23	-30	30	-32	35
106	14	1.5	24	26	28	31	35
107	14	1.75	22	-26	29	-31	34
107.5	14	1.875	-22	-26	-29	-31	33
108	14	2	23	0	27	30	32
109	14	2.25	-23	0	28	-30	33
110	14	2.5	-23	0	27	-30	-33
111	14	2.75	-23	0	-27	-30	32
112	15	1	19	0	26	-30	33
114	15	1.5	-19	28	0	30	0
115	15	1.75	-19	-28	30	-30	33
116	15	2	-19	28	30	0	33
117	15	2.25	-19	29	31	0	33
118.5	15	2.625	-19	29	31	0	33
119	15	2.75	-19	28	30	0	33
120	16	1	0	29	31	0	33
123	16	1.75	0	26	30	0	33
124	16	2	0	28	30	0	32
125	16	2.25	0	29	29	0	31
126	16	2.5	0	26	28	0	30
128	17	1	0	26	28	0	30
129	17	1.25	0	26	28	0	30
131	17	1.75	0	29	29	0	31
132	17	2	0	28	30	0	32
