**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	28	0	0
4	1	2	0	28	-28	0	0
6	1	2.5	0	-28	28	0	0
8	2	1	28	-28	26	0	0
10	2	1.5	-28	28	26	0	0
12	2	2	-28	26	24	0	35
14	2	2.5	28	26	-24	0	-35
16	3	1	26	24	28	0	-35
18	3	1.5	26	-24	-28	0	35
20	3	2	24	28	-28	0	33
22	3	2.5	24	-28	31	0	33
24	4	1	27	29	-31	0	31
26	4	1.5	-27	-29	30	0	31
27	4	1.75	-27	-29	29	0	-31
28	4	2	25	27	30	0	34
30	4	2.5	-25	-27	-30	0	34
32	5	1	24	28	31	35	33
35	5	1.75	-24	-28	-31	-35	31
36	5	2	-24	26	0	-35	31
38	5	2.5	-24	-26	28	35	-31
39	5	2.75	-24	24	-28	-35	-31
40	6	1	-24	24	29	33	0
42	6	1.5	-24	-24	28	33	31
44	6	2	-24	0	26	31	35
46	6	2.5	-24	24	28	-31	-35
47	6	2.75	-24	-24	-28	-31	36
48	7	1	21	25	-28	35	37
50	7	1.5	-21	-25	27	-35	38
51	7	1.75	-21	-25	26	-35	-38
52	7	2	-21	-25	25	35	-38
54	7	2.5	-21	25	-25	35	37
56	8	1	24	26	0	35	38
58	8	1.5	-24	-26	24	31	-38
60	8	2	-24	24	28	33	-38
62	8	2.5	-24	-24	-28	35	-38
63	8	2.75	-24	-24	29	-35	-38
64	9	1	0	28	30	-35	0
66	9	1.5	0	-28	31	34	0
67	9	1.75	0	-28	-31	33	0
68	9	2	0	-28	-31	32	0
70	9	2.5	0	-28	30	-32	0
72	10	1	0	24	31	33	0
74	10	1.5	24	-24	30	-33	0
75	10	1.75	-24	-24	29	-33	0
76	10	2	26	-24	28	-33	31
79	10	2.75	27	-24	-28	-33	-31
80	11	1	28	-24	26	0	33
82	11	1.5	28	-24	-26	31	-33
83	11	1.75	-28	-24	-26	-31	34
84	11	2	24	-24	-26	33	35
86	11	2.5	-24	-24	-26	-33	35
87	11	2.75	-24	-24	-26	34	-35
88	12	1	24	0	0	35	31
90	12	1.5	-24	0	33	35	38
92	12	2	24	0	33	31	38
94	12	2.5	22	24	-33	-31	38
96	13	1	24	26	-33	0	38
98	13	1.5	-24	-26	33	35	37
99	13	1.75	-24	27	-33	-35	36
100	13	2	21	28	32	35	37
102	13	2.5	-21	28	32	32	37
104	14	1	24	24	31	33	38
106	14	1.5	-24	-24	33	-33	-38
107	14	1.75	-24	25	-33	34	-38
108	14	2	0	26	-33	35	-38
109	14	2.25	0	-26	32	-35	-38
110	14	2.5	0	27	31	36	-38
112	15	1	0	26	-31	-36	0
114	15	1.5	0	-26	30	35	0
115	15	1.75	0	-26	29	34	0
116	15	2	0	26	30	35	37
120	16	1	0	22	29	36	38
124	16	2	22	-22	-29	-36	-38
126	16	2.5	-22	-22	30	-36	37
128	17	1	-22	0	31	0	36
130	17	1.5	-22	0	-31	0	36
