**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	30	32	34	0
2	1	2	0	0	30	32	34	37
4	1	3	0	0	-30	-32	-34	37
5	1	3.5	0	0	28	33	30	-37
6	1	4	0	0	28	33	-30	-37
7	1	4.5	0	0	28	30	37	33
8	2	1	0	0	30	32	-37	34
9	2	1.5	0	0	-30	-32	37	34
10	2	2	0	0	-30	-32	34	37
12	2	3	0	0	27	31	34	-37
14	2	4	0	0	-27	-31	34	36
15	2	4.5	0	0	-27	-31	34	-36
16	3	1	0	0	27	31	36	0
17	3	1.5	0	0	27	31	-36	0
18	3	2	0	0	27	31	36	34
19	3	2.5	0	0	-27	-31	-36	34
20	3	3	0	0	-27	32	0	36
22	3	4	0	0	28	-32	0	37
23	3	4.5	0	0	-28	33	33	-37
24	4	1	0	0	29	31	-33	-37
25	4	1.5	0	0	-29	-31	33	-37
26	4	2	0	0	31	-31	33	36
27	4	2.5	0	0	-31	32	-33	-36
27.5	4	2.75	0	0	-31	33	-33	-36
28	4	3	0	0	-31	32	34	37
29	4	3.5	0	0	-31	33	-34	-37
30	4	4	0	0	30	-33	-34	-37
31	4	4.5	0	0	-30	32	-34	-37
32	5	1	0	26	0	33	35	37
33	5	1.5	0	26	0	-33	35	-37
34	5	2	23	30	0	0	32	34
35	5	2.5	23	-30	0	0	-32	34
36	5	3	19	-30	0	26	33	35
37	5	3.5	-19	-30	0	26	33	-35
38	5	4	22	29	0	26	31	33
39	5	4.5	22	29	0	-26	-31	33
40	6	1	20	22	0	29	31	34
41	6	1.5	-20	-22	0	29	-31	-34
42	6	2	-20	22	0	27	-31	31
42.5	6	2.25	-20	-22	29	-27	38	-31
43	6	2.5	-20	-22	29	-27	38	-31
43.5	6	2.75	-20	-22	28	-27	37	-31
44	6	3	-20	-22	27	-27	36	-31
44.5	6	3.25	-20	29	-27	-27	-36	38
45	6	3.5	-20	29	24	-27	-36	38
45.5	6	3.75	-20	28	-24	-27	-36	37
46	6	4	-20	27	24	31	36	36
47	6	4.5	-20	24	-24	-31	-36	34
48	7	1	17	26	24	-31	35	33
48.5	7	1.25	-17	-26	-24	29	-35	-33
49	7	1.5	-17	-26	-24	29	-35	-33
49.5	7	1.75	-17	27	-24	28	-35	-33
50	7	2	-17	28	-24	26	35	33
50.5	7	2.25	24	-28	-24	-26	33	-33
51	7	2.5	24	-28	-24	-26	33	-33
51.5	7	2.75	23	-28	-24	-26	32	-33
52	7	3	22	29	-24	26	31	0
52.5	7	3.25	-22	31	-24	33	-31	36
53	7	3.5	-22	31	-24	33	29	36
53.5	7	3.75	-22	30	-24	32	-29	35
54	7	4	22	29	-24	31	0	34
54.5	7	4.25	-22	-29	-24	-31	36	-34
55	7	4.5	-22	29	-24	-31	36	33
55.5	7	4.75	-22	-29	-24	33	35	-33
