**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	31	31
4	1	2	0	30	32
6	1	2.5	0	30	-32
8	2	1	0	31	33
10	2	1.5	0	-31	35
11	2	1.75	0	30	-35
12	2	2	0	28	-35
14	2	2.5	0	29	34
16	3	1	0	31	33
18	3	1.5	0	31	31
20	3	2	0	30	32
22	3	2.5	0	30	34
24	4	1	0	31	33
26	4	1.5	0	-31	32
27	4	1.75	0	30	31
28	4	2	0	28	30
32	5	1	28	24	33
34	5	1.5	28	-24	33
36	5	2	28	-24	33
38	5	2.5	-28	-24	33
39	5	2.75	27	-24	-33
40	6	1	26	28	33
42	6	1.5	-26	28	31
44	6	2	25	-28	-31
46	6	2.5	-25	27	30
48	7	1	24	28	31
51	7	1.75	-24	-28	30
52	7	2	-24	0	28
56	8	1	22	31	0
58	8	1.5	-22	31	0
60	8	2	21	30	32
62	8	2.5	-21	30	-32
64	9	1	22	29	31
68	9	2	26	28	30
70	9	2.5	24	29	31
72	10	1	23	30	32
74	10	1.5	25	29	34
76	10	2	-25	29	-34
77	10	2.25	-25	-29	33
78	10	2.5	26	28	33
80	11	1	23	27	-33
82	11	1.5	-23	-27	32
84	11	2	30	26	33
88	12	1	26	24	-33
90	12	1.5	-26	-24	35
92	12	2	28	0	-35
94	12	2.5	28	0	35
95	12	2.75	-28	0	34
96	13	1	28	24	33
98	13	1.5	27	25	32
100	13	2	26	26	35
102	13	2.5	-26	28	-35
104	14	1	25	29	34
106	14	1.5	-25	27	-34
108	14	2	24	28	33
116	15	2	21	28	30
118	15	2.5	23	-28	-30
120	16	1	22	29	31
124	16	2	21	30	0
126	16	2.5	-21	-30	32
128	17	1	-21	0	32
130	17	1.5	-21	0	32
132	17	2	24	28	33
136	18	1	-24	28	35
138	18	1.5	-24	28	-35
140	18	2	21	28	35
142	18	2.5	-21	28	-35
143	18	2.75	-21	-28	34
144	19	1	-21	28	32
146	19	1.5	-21	28	35
148	19	2	24	26	-35
150	19	2.5	-24	27	35
152	20	1	26	28	33
154	20	1.5	-26	29	31
156	20	2	25	30	32
158	20	2.5	-25	30	31
159	20	2.75	-25	-30	32
160	21	1	24	31	33
163	21	1.75	-24	30	-33
164	21	2	-24	28	-33
166	21	2.5	-24	-28	32
167	21	2.75	-24	-28	31
168	22	1	21	0	30
172	22	2	24	26	0
174	22	2.5	25	27	0
176	23	1	26	28	31
178	23	1.5	26	-28	33
180	23	2	27	29	-33
182	23	2.5	27	-29	32
184	24	1	26	30	33
186	24	1.5	26	28	-33
188	24	2	25	0	30
190	24	2.5	25	0	31
192	25	1	22	26	-31
194	25	1.5	21	28	32
196	25	2	24	-28	33
198	25	2.5	25	25	34
200	26	1	26	24	35
202	26	1.5	26	26	-35
204	26	2	27	25	34
206	26	2.5	27	23	32
208	27	1	26	24	-32
209	27	1.25	-26	-24	31
210	27	1.5	26	28	31
212	27	2	25	-28	-31
213	27	2.25	-25	-28	30
214	27	2.5	25	27	30
215	27	2.75	-25	-27	29
216	28	1	24	28	31
*-	*-	*-	*-	*-	*-
