**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	20	0	0
2	1	3	-20	34	36
4	2	1	20	-34	-36
5	2	2	-20	34	36
5.5	2	2.5	-20	34	36
6	2	3	20	34	36
7	2	4	-20	34	36
8	3	1	24	33	35
10	3	3	24	0	0
11	3	4	24	36	0
12	4	1	-24	36	0
12.5	4	1.5	-24	35	0
13	4	2	24	36	38
13.5	4	2.5	-24	33	-38
14	4	3	25	34	37
14.5	4	3.5	-25	-34	36
15	4	4	-25	-34	37
15.5	4	4.5	-25	-34	35
16	5	1	22	33	36
17	5	2	-22	-33	36
18	5	3	23	32	-36
19	5	4	-23	-32	35
20	6	1	22	33	36
23	6	4	22	-33	-36
24	7	1	22	0	0
25	7	2	21	0	0
26	7	3	20	0	0
27	7	4	-20	36	38
29	8	2	19	35	37
30	8	3	18	-35	-37
31	8	4	-18	34	36
32	9	1	17	33	35
35	9	4	-17	-33	36
36	10	1	24	0	-36
36.5	10	1.5	-24	0	35
37	10	2	-24	33	35
38	10	3	25	-33	34
38.5	10	3.5	-25	32	-34
39	10	4	-25	32	-34
40	11	1	21	30	-34
40.5	11	1.5	-21	31	-34
41	11	2	-21	32	33
42	11	3	22	-32	33
43	11	4	-22	31	-33
44	12	1	18	32	32
45	12	2	25	-32	-32
47	12	4	24	0	33
48	13	1	25	0	34
49	13	2	26	0	35
50	13	3	27	0	36
51	13	4	-27	31	-36
52	14	1	-27	32	0
53	14	2	26	33	35
54	14	3	25	34	36
55	14	4	-25	-34	37
56	15	1	24	0	38
59	15	4	-24	36	0
60	16	1	24	-36	0
60.5	16	1.5	-24	35	0
61	16	2	-24	35	37
62	16	3	25	34	-37
62.5	16	3.5	-25	-34	36
63	16	4	-25	-34	36
64	17	1	21	33	35
65	17	2	-21	32	34
66	17	3	22	-32	33
67	17	4	-22	31	-33
68	18	1	18	32	32
72	19	1	0	0	0
72	19	1	20	0	0
75	19	4	-20	36	38
76	20	1	20	34	36
77	20	2	-20	35	37
78	20	3	20	36	38
79	20	4	-20	34	36
80	21	1	24	33	35
82	21	3	24	33	-35
83	21	4	24	-33	38
84.5	22	1.5	-24	0	37
84.75	22	1.75	-24	0	36
85	22	2	24	0	35
85.25	22	2.25	-24	0	34
85.5	22	2.5	-24	0	35
85.75	22	2.75	-24	0	36
86	22	3	25	0	34
87	22	4	-25	36	-34
88	23	1	22	-36	33
88.5	23	1.5	-22	35	-33
88.75	23	1.75	-22	34	-33
89	23	2	-22	33	36
89.25	23	2.25	-22	32	-36
89.5	23	2.5	-22	33	-36
89.75	23	2.75	-22	34	-36
90	23	3	23	32	-36
90.5	23	3.5	-23	31	-36
91	23	4	-23	32	35
92	24	1	22	33	36
95	24	4	22	31	-36
96	25	1	22	-31	0
97	25	2	21	32	0
97.5	25	2.5	-21	33	0
98	25	3	20	34	0
98.5	25	3.5	-20	35	0
99	25	4	-20	36	31
100.5	26	1.5	-20	37	-31
101	26	2	19	35	32
101.5	26	2.5	-19	36	33
102	26	3	18	34	34
