**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	21	21	28
3	1	1.75	20	-21	-28
4	1	2	19	-21	-28
5	1	2.25	17	-21	-28
6	1	2.5	21	23	-28
8	1	3	18	22	27
12	2	1	14	21	28
14	2	1.5	-14	23	-28
15	2	1.75	14	-23	-28
17	2	2.25	16	-23	-28
18	2	2.5	15	24	29
20	2	3	14	25	30
23	2	3.75	-14	-25	29
23.5	2	3.875	-14	-25	28
24	3	1	-14	25	30
26	3	1.5	18	-25	29
29	3	2.25	19	-25	28
30	3	2.5	20	-25	27
31	3	2.75	21	-25	-27
32	3	3	22	24	26
36	4	1	18	25	0
37.5	4	1.375	19	-25	0
38	4	1.5	20	-25	25
39	4	1.75	21	21	-25
40	4	2	-21	23	-25
41	4	2.25	17	24	26
42	4	2.5	18	22	27
43	4	2.75	-18	-22	26
43.5	4	2.875	-18	-22	27
44	4	3	19	21	28
46	4	3.5	18	22	27
47	4	3.75	14	23	25
48.5	5	1.125	15	22	-25
49	5	1.25	16	21	24
49.5	5	1.375	17	-21	23
50	5	1.5	18	20	22
52	5	2	14	21	0
53	5	2.25	-14	-21	21
54	5	2.5	-14	-21	23
56	5	3	18	20	22
58	5	3.5	14	0	21
59	5	3.75	-14	21	-21
60	6	1	-14	23	25
61	6	1.25	-14	-23	26
62	6	1.5	18	22	27
64	6	2	0	21	28
65	6	2.25	14	-21	-28
66	6	2.5	16	-21	-28
67	6	2.75	-16	19	-28
68	6	3	15	20	29
70	6	3.5	14	21	30
72	7	1	21	-21	-30
73	7	1.25	-21	22	31
74	7	1.5	-21	23	30
75	7	1.75	20	24	29
75.5	7	1.875	19	-24	28
76	7	2	18	25	27
77	7	2.25	21	23	28
78	7	2.5	17	24	-28
79	7	2.75	20	-24	29
80	7	3	-20	22	-29
81	7	3.25	21	23	28
82	7	3.5	19	24	-28
83	7	3.75	-19	-24	26
84	8	1	18	22	27
96	9	1	14	25	30
100	9	2	15	24	29
102	9	2.5	16	23	28
104	9	3	17	22	-28
105	9	3.25	-17	-22	27
105.5	9	3.375	-17	-22	26
106	9	3.5	18	-22	27
108	10	1	19	21	0
109	10	1.25	-19	-21	23
109.5	10	1.375	20	-21	-23
110	10	1.5	21	-21	-23
111	10	1.75	20	22	24
112.5	10	2.125	-20	21	-24
113	10	2.25	19	20	25
113.5	10	2.375	18	-20	-25
114	10	2.5	17	21	26
115	10	2.75	-17	20	25
115.5	10	2.875	-17	19	26
116	10	3	18	18	27
117	10	3.25	-18	20	25
118	10	3.5	15	19	-25
119	10	3.75	-15	-19	24
120	11	1	16	0	25
121	11	1.25	14	0	-25
122	11	1.5	-14	18	-25
123	11	1.75	15	-18	-25
124	11	2	16	-18	-25
125	11	2.25	-16	19	-25
126	11	2.5	17	20	-25
127	11	2.75	18	-20	-25
128	11	3	-18	21	-25
129	11	3.25	14	-21	-25
130	11	3.5	-14	18	-25
131	11	3.75	15	-18	-25
132	12	1	16	0	0
133	12	1.25	17	19	0
135	12	1.75	18	20	0
136.5	12	2.125	17	-20	0
137	12	2.25	16	21	0
138	12	2.5	17	22	0
139	12	2.75	16	21	0
139.5	12	2.875	15	22	0
140	12	3	14	23	0
141	12	3.25	16	21	0
142	12	3.5	15	-21	0
143	12	3.75	-15	20	0
144	13	1	14	21	23
148	13	2	18	0	22
150	13	2.5	19	21	21
151	13	2.75	-19	-21	23
153	13	3.25	-19	-21	24
154	13	3.5	18	20	25
156	14	1	0	21	26
157	14	1.25	18	22	27
158	14	1.5	16	23	-27
159	14	1.75	-16	-23	28
160	14	2	15	24	29
162	14	2.5	14	25	30
164	14	3	21	-25	-30
165	14	3.25	-21	24	29
166	14	3.5	20	22	31
169	15	1.25	21	23	30
170	15	1.5	22	24	29
171	15	1.75	-22	-24	28
172	15	2	21	25	30
174	15	2.5	-21	23	29
175	15	2.75	-21	-23	28
176	15	3	18	22	-28
177	15	3.25	-18	-22	27
177.5	15	3.375	-18	-22	26
178	15	3.5	-18	-22	27
180	16	1	14	21	28
192	17	1	0	0	0
192	17	1	14	21	28
200	18	1	-14	-21	28
204	18	3	-14	-21	25
206	18	4	-14	-21	28
208	19	1	17	-21	-28
209	19	1.5	-17	-21	27
210	19	2	-17	-21	26
212	19	3	16	-21	25
215	19	4.5	15	-21	24
216	20	1	17	-21	26
218	20	2	14	-21	25
221	20	3.5	15	-21	24
222	20	4	16	-21	23
223	20	4.5	17	-21	-23
224	21	1	18	20	22
230	21	4	18	-20	-22
232	22	1	-18	18	0
233	22	1.5	19	-18	0
234	22	2	20	-18	22
235	22	2.5	21	19	-22
236	22	3	22	20	-22
237	22	3.5	-22	-20	23
238	22	4	-22	-20	24
239	22	4.5	-22	21	-24
240	23	1	-22	22	25
242	23	2	24	-22	26
244	23	3	-24	-22	27
246	23	4	23	23	28
248	24	1	22	24	29
250	24	2	21	25	30
252	24	3	18	-25	29
254	24	4	22	24	31
256	25	1	-22	22	-31
257	25	1.5	23	-22	30
258	25	2	24	-22	29
259	25	2.5	-24	-22	28
260	25	3	21	25	30
262	25	4	18	-25	29
263	25	4.5	-18	24	-29
264	26	1	0	25	-29
265	26	1.5	0	-25	25
266	26	2	14	23	28
268	26	3	18	22	-28
270	26	4	-18	-22	27
272	27	1	14	21	28
275	27	2.5	15	-21	-28
276	27	3	16	-21	-28
278	27	4	17	-21	-28
280	28	1	14	-21	0
282	28	2	17	-21	28
284	28	3	17	0	-28
285	28	3.5	-17	0	27
286	28	4	-17	24	26
287	28	4.5	18	-24	-26
288	29	1	19	-24	-26
289	29	1.5	-19	23	25
290	29	2	20	22	24
292	29	3	21	-22	23
293	29	3.5	-21	21	-23
294	29	4	18	20	25
296	30	1	21	19	21
298	30	2	17	21	-21
300	30	3	19	17	0
302	30	4	-19	-17	21
303	30	4.5	20	-17	-21
304	31	1	21	0	23
306	31	2	-21	17	24
308	31	3	-21	19	-24
310	31	4	20	20	25
312	32	1	19	21	26
314	32	2	18	22	27
316	32	3	0	23	28
318	32	4	22	24	29
320	33	1	20	22	-29
321	33	1.5	-20	-22	28
322	33	2	18	25	27
324	33	3	22	-25	26
326	33	4	-22	24	-26
328	34	1	0	25	25
330	34	2	18	-25	-25
332	34	3	19	21	0
336	35	1	20	0	29
340	35	3	21	0	30
344	36	1	20	22	31
346	36	2	22	-22	-31
348	36	3	21	23	32
352	37	1	22	24	31
354	37	2	-22	-24	29
356	37	3	21	25	30
357	37	3.5	-21	-25	29
358	37	4	-21	-25	28
359	37	4.5	-21	-25	27
360	38	1	22	24	26
362	38	2	24	22	-26
364	38	3	21	23	25
365	38	3.5	-21	22	-25
366	38	4	-21	21	25
367	38	4.5	-21	20	-25
368	39	1	0	19	-25
370	39	2	21	-19	24
372	39	3	20	18	25
374	39	4	18	-18	-25
376	40	1	19	0	28
377	40	1.5	18	0	-28
378	40	2	17	21	-28
379	40	2.5	16	-21	-28
380	40	3	15	-21	0
382	40	4	-15	20	29
384	41	1	14	21	30
386	41	2	-14	23	28
388	41	3	18	22	-28
390	41	4	-18	-22	27
392	42	1	14	21	28
400	43	1	0	0	0
400	43	1	14	21	28
406	43	2.5	-14	-21	27
408	43	3	17	-21	26
411	43	3.75	-17	-21	25
412	44	1	14	-21	25
415	44	1.75	15	-21	-25
416	44	2	16	-21	-25
418	44	2.5	-16	-21	24
419	44	2.75	-16	-21	25
420	44	3	17	-21	26
421	44	3.25	-17	-21	25
422	44	3.5	-17	-21	24
423	44	3.75	-17	-21	23
424	45	1	18	20	22
428	45	2	16	21	23
430	45	2.5	-16	-21	21
431	45	2.75	-16	22	-21
432	45	3	21	23	-21
433	45	3.25	-21	24	-21
434	45	3.5	-21	25	30
437	46	1.25	-21	-25	29
438	46	1.5	17	26	31
441	46	2.25	-17	25	30
442	46	2.5	-17	24	29
443	46	2.75	-17	23	28
444	46	3	18	22	27
447	46	3.75	-18	-22	26
448	47	1	0	21	28
450	47	1.5	19	21	-28
453	47	2.25	18	20	-28
454	47	2.5	17	19	-28
456	47	3	16	18	0
459	47	3.75	15	-18	0
460	48	1	17	0	0
462	48	1.5	-17	17	0
464	48	2	15	-17	0
466	48	2.5	-15	19	0
470	48	3.5	-15	20	0
472	49	1	14	21	0
474.667	49	1.66667	-14	22	0
476	49	2	21	23	0
477.333	49	2.33333	-21	24	0
478.667	49	2.66667	-21	25	0
480	49	3	17	26	0
481.333	49	3.33333	-17	25	0
482.667	49	3.66667	-17	24	0
484	50	1	21	25	0
486	50	1.5	-21	23	0
488	50	2	19	21	0
490	50	2.5	17	24	0
492	50	3	18	-24	0
494	50	3.5	-18	23	0
496	51	1	17	24	26
502	51	2.5	-17	24	-26
504	51	3	19	-24	28
505	51	3.25	-19	23	-28
506	51	3.5	-19	24	-28
508	52	1	18	25	27
510	52	1.5	-18	-25	29
512	52	2	-18	22	-29
513	52	2.25	-18	-22	28
514	52	2.5	-18	-22	27
515	52	2.75	-18	23	-27
516	52	3	17	24	26
518	52	3.5	15	-24	-26
519	52	3.75	-15	25	25
520	53	1	18	22	27
522	53	1.5	-18	25	-27
524	53	2	15	-25	26
526	53	2.5	-15	24	-26
528	53	3	-15	24	-26
530	53	3.5	-15	-24	25
531	53	3.75	-15	23	-25
532	54	1	0	25	25
534	54	1.5	18	-25	-25
536	54	2	19	21	0
538	54	2.5	20	22	25
540	54	3	21	0	26
542	54	3.5	18	22	27
544	55	1	0	21	28
546	55	1.5	14	23	-28
548	55	2	15	24	0
550	55	2.5	16	25	21
552	55	3	17	0	22
554	55	3.5	16	21	23
556	56	1	15	22	24
558	56	1.5	14	23	25
561	56	2.25	-14	22	24
562	56	2.5	-14	21	23
564	56	3	18	20	22
567	56	3.75	-18	19	-22
568	57	1	14	21	21
572	57	2	21	23	-21
574	57	2.5	19	-23	28
577	57	3.25	20	-23	-28
578	57	3.5	21	-23	-28
580	58	1	18	22	27
582	58	1.5	20	-22	29
585	58	2.25	19	-22	28
586	58	2.5	18	-22	27
587	58	2.75	17	-22	26
588	58	3	18	-22	27
592	59	1	19	21	28
594	59	1.5	17	24	-28
596	59	2	-17	-24	26
598	59	2.5	21	23	25
600	59	3	-21	21	-25
601	59	3.25	20	-21	-25
602	59	3.5	19	-21	28
604	60	1	18	25	27
606	60	1.5	-18	-25	29
607	60	1.75	19	-25	-29
608	60	2	20	-25	-29
610	60	2.5	21	-25	30
612	60	3	22	24	29
614	60	3.5	-22	-24	28
615	60	3.75	-22	-24	27
616	61	1	21	23	28
