**absq	**bar	**beat	**b7
0	1	1	30
72	10	1	30
96	13	1	29
144	19	1	32
192	25	1	33
240	31	1	35
288	37	1	35
336	43	1	0
344	44	1	0
352	45	1	0
360	46	1	0
368	47	1	0
376	48	1	0
384	49	1	35
432	55	1	34
480	61	1	32
528	67	1	34
576	73	1	35
600	76	1	35
624	79	1	33
672	85	1	0
680	86	1	0
688	87	1	0
696	88	1	0
704	89	1	0
712	90	1	0
720	91	1	32
768	97	1	31
792	100	1	31
816	103	1	32
864	109	1	33
912	115	1	32
960	121	1	31
1008	127	1	30
*-	*-	*-	*-
