**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	22	0	0	0	0	0
1	1	2	-22	0	0	0	29	0
1.5	1	2.5	-22	0	0	0	30	0
2	1	3	-22	0	0	0	31	0
3	1	4	-22	0	0	0	31	0
3.5	1	4.5	-22	0	0	0	31	0
4	2	1	26	0	0	0	31	0
4.5	2	1.5	-26	0	0	0	31	0
5	2	2	-26	0	0	26	30	0
5.5	2	2.5	27	0	0	27	29	0
6	2	3	28	0	0	28	30	0
6.75	2	3.75	-28	0	0	-28	31	0
7	2	4	-28	0	30	28	32	30
7.5	2	4.5	-28	0	-30	28	-32	31
8	3	1	28	0	-30	28	-32	32
8.5	3	1.5	-28	0	-30	28	28	-32
9	3	2	27	0	29	27	29	32
9.5	3	2.5	26	0	28	26	-29	32
10	3	3	27	0	29	27	29	32
10.5	3	3.5	-27	0	25	-27	-29	32
11	3	4	27	0	29	-27	29	31
11.5	3	4.5	-27	0	-29	-27	-29	30
12	4	1	26	0	0	26	-29	31
13	4	2	24	0	24	-26	28	-31
13.5	4	2.5	25	0	25	-26	27	-31
14	4	3	26	0	26	-26	28	30
15	4	4	-26	0	26	-26	26	33
15.5	4	4.5	-26	0	26	-26	-26	-33
16	5	1	19	0	26	0	30	-33
17	5	2	-19	19	26	26	-30	30
17.5	5	2.5	20	20	-26	-26	-30	29
18	5	3	21	21	0	-26	0	30
18.5	5	3.5	-21	-21	0	-26	0	31
19	5	4	-21	21	23	25	30	32
19.5	5	4.5	-21	21	24	24	-30	-32
20	6	1	21	21	25	23	-30	0
20.5	6	1.5	-21	21	-25	23	-30	0
21	6	2	20	20	25	25	29	0
21.5	6	2.5	19	19	25	-25	28	0
22	6	3	20	20	25	0	29	0
22.5	6	3.5	-20	-20	25	0	-29	0
23	6	4	-20	-20	24	29	29	31
23.5	6	4.5	-20	-20	23	-29	-29	32
24	7	1	19	19	24	-29	0	33
25	7	2	-19	-19	-24	28	26	33
25.5	7	2.5	-19	-19	-24	27	27	33
26	7	3	-19	-19	23	26	28	33
26.5	7	3.5	-19	-19	-23	27	-28	33
27	7	4	-19	-19	26	28	28	31
27.5	7	4.5	-19	-19	27	-28	29	31
28	8	1	26	0	28	0	30	30
29	8	2	-26	26	28	0	-30	28
29.5	8	2.5	-26	-26	28	0	30	-28
30	8	3	-26	-26	28	0	30	0
30.5	8	3.5	-26	-26	28	0	28	0
31	8	4	25	25	27	0	29	32
31.5	8	4.5	24	24	26	0	-29	-32
32	9	1	25	25	27	0	29	-32
33	9	2	22	22	-27	29	31	31
33.5	9	2.5	-22	-22	-27	-29	-31	32
34	9	3	24	24	26	-29	-31	33
35	9	4	-24	-24	26	28	30	33
35.5	9	4.5	-24	-24	-26	27	29	-33
36	10	1	-24	-24	-26	26	28	33
37	10	2	23	23	25	27	29	-33
37.5	10	2.5	22	22	24	-27	-29	-33
38	10	3	21	21	25	28	30	0
39	10	4	-21	-21	23	-28	32	0
39.5	10	4.5	22	22	-23	27	-32	0
39.75	10	4.75	-22	-22	-23	26	-32	0
40	11	1	23	23	28	25	-32	0
40.5	11	1.5	-23	-23	-28	-25	31	0
41	11	2	25	25	27	-25	30	0
42	11	3	-25	-25	-27	0	29	0
42.5	11	3.5	-25	25	27	0	-29	0
43	11	4	24	24	26	29	-29	33
44	12	1	23	23	27	-29	30	32
44.5	12	1.5	-23	-23	-27	29	-30	-32
44.75	12	1.75	-23	-23	28	-29	-30	-32
45	12	2	-23	-23	26	28	-30	33
46	12	3	-23	-23	-26	27	-30	34
47	12	4	-23	-23	25	-27	-30	-34
48	13	1	19	19	26	28	0	33
52	14	1	19	0	0	0	0	0
52.5	14	1.5	-19	0	0	26	0	0
53	14	2	-19	0	0	26	0	0
53.5	14	2.5	-19	0	0	25	0	0
54	14	3	18	0	0	27	0	0
54.5	14	3.5	-18	0	0	-27	29	0
55	14	4	-18	0	0	27	29	0
55.5	14	4.5	-18	0	0	-27	28	0
56	15	1	21	0	0	0	30	0
56.5	15	1.5	-21	0	0	28	-30	0
57	15	2	23	0	0	27	30	0
57.5	15	2.5	-23	0	0	26	-30	0
58	15	3	-23	0	0	25	0	0
58.5	15	3.5	-23	0	0	30	32	0
59	15	4	24	0	0	29	31	0
59.5	15	4.5	-24	0	0	28	30	0
60	16	1	25	0	0	27	29	0
61	16	2	26	0	0	28	28	0
62	16	3	25	0	0	28	29	0
