**absq	**bar	**beat	**b7	**b7
4	1	3	0	33
8	2	1	0	30
10	2	2	0	0
11	2	2.5	0	33
12	2	3	0	32
13	2	3.5	0	30
14	2	4	0	33
16	3	1	0	32
18	3	2	0	0
20	3	3	0	0
21	3	3.5	0	37
22	3	4	0	36
23	3	4.5	0	34
24	4	1	0	36
26	4	2	19	35
27	4	2.5	-19	33
28	4	3	21	32
29	4	3.5	22	31
30	4	4	23	30
30.5	4	4.25	-23	31
31	4	4.5	-23	32
31.5	4	4.75	-23	33
32	5	1	-23	34
33	5	1.5	19	35
34	5	2	22	33
34.5	5	2.25	-22	33
35.5	5	2.75	-22	33
36	5	3	19	35
37.5	5	3.75	-19	36
38	5	4	-19	37
41	6	1.5	0	36
41.5	6	1.75	0	35
42	6	2	0	34
43	6	2.5	0	33
44	6	3	0	34
46	6	4	0	33
48	7	1	22	33
52	7	3	19	33
54	7	4	22	33
56	8	1	21	35
57.5	8	1.75	22	-35
58	8	2	23	-35
58.5	8	2.25	24	-35
59	8	2.5	25	34
60	8	3	-25	33
61	8	3.5	24	-33
62	8	4	23	32
64	9	1	23	-32
66	9	2	0	0
67	9	2.5	0	33
69	9	3.5	0	37
71	9	4.5	0	36
72	10	1	0	37
72.5	10	1.25	0	36
73	10	1.5	19	35
73.5	10	1.75	-19	34
74	10	2	21	33
75	10	2.5	-21	32
75.5	10	2.75	22	-32
76	10	3	23	-32
77	10	3.5	-23	33
78.5	10	4.25	-23	32
78.75	10	4.375	-23	31
79	10	4.5	-23	32
80	11	1	19	33
82	11	2	0	0
83	11	2.5	0	34
84	11	3	0	35
85	11	3.5	0	37
86.5	11	4.25	0	37
87	11	4.5	0	36
88	12	1	0	35
90	12	2	0	34
91	12	2.5	25	34
92	12	3	26	35
92.5	12	3.25	-26	36
93	12	3.5	23	37
93.5	12	3.75	-23	36
94	12	4	24	35
95	12	4.5	25	34
96	13	1	26	33
97.5	13	1.75	25	-33
98	13	2	26	33
98.5	13	2.25	27	-33
99	13	2.5	28	-33
101	13	3.5	27	0
102	13	4	28	0
103	13	4.5	27	32
103.5	13	4.75	28	-32
104	14	1	26	33
105	14	1.5	25	30
106	14	2	24	31
106.5	14	2.25	-24	32
107	14	2.5	-24	33
109	14	3.5	-24	33
110	14	4	25	32
112	15	1	0	31
113	15	1.5	0	30
114	15	2	0	33
115	15	2.5	0	32
116	15	3	0	31
118	15	4	0	30
122	16	2	0	0
123	16	2.5	0	33
125	16	3.5	0	33
126	16	4	0	31
127.5	16	4.75	0	31
128	17	1	0	32
129	17	1.5	0	33
130.5	17	2.25	0	32
130.75	17	2.375	0	31
131	17	2.5	0	32
132	17	3	0	33
133	17	3.5	26	-33
135	17	4.5	25	36
136	18	1	24	-36
137	18	1.5	-24	35
138	18	2	25	34
139	18	2.5	25	-34
140	18	3	26	33
141	18	3.5	-26	33
142	18	4	23	32
144	19	1	0	33
145	19	1.5	0	33
146	19	2	0	34
147	19	2.5	0	35
148	19	3	0	33
148.5	19	3.25	0	34
149	19	3.5	0	35
151	19	4.5	0	35
152	20	1	0	36
154	20	2	0	32
155	20	2.5	21	30
156.5	20	3.25	21	30
157	20	3.5	21	30
158	20	4	22	31
159	20	4.5	23	32
160	21	1	19	33
161	21	1.5	26	33
162	21	2	25	34
163	21	2.5	24	35
164	21	3	23	37
165	21	3.5	-23	37
166	21	4	19	0
167	21	4.5	-19	37
168	22	1	0	36
169	22	1.5	0	35
170	22	2	0	34
170.5	22	2.25	0	33
171	22	2.5	0	33
172.5	22	3.25	0	32
172.75	22	3.375	0	31
173	22	3.5	0	32
174	22	4	0	33
175	22	4.5	26	-33
176.5	23	1.25	26	0
177	23	1.5	26	0
178	23	2	28	0
179	23	2.5	25	0
180	23	3	26	0
181	23	3.5	-26	33
182.5	23	4.25	-26	33
183	23	4.5	25	34
184	24	1	24	35
185	24	1.5	22	36
186	24	2	23	35
187	24	2.5	23	34
188	24	3	0	37
189	24	3.5	21	35
190	24	4	25	36
191	24	4.5	26	33
192	25	1	22	0
194	25	2	23	0
196	25	3	0	0
197	25	3.5	21	37
198.5	25	4.25	21	37
199	25	4.5	21	37
200	26	1	25	36
201	26	1.5	23	35
202	26	2	22	36
204	26	3	21	0
205	26	3.5	21	0
206.5	26	4.25	22	0
207	26	4.5	23	35
207.5	26	4.75	24	-35
208	27	1	25	34
208.5	27	1.25	-25	33
209	27	1.5	-25	32
209.5	27	1.75	-25	31
210	27	2	26	30
211	27	2.5	-26	33
212	27	3	23	32
213	27	3.5	-23	33
214.5	27	4.25	-23	32
214.75	27	4.375	-23	31
215	27	4.5	-23	32
216	28	1	19	33
*-	*-	*-	*-	*-
