**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	26	0	0	0	30	0
4	0	3	28	0	0	26	-30	0
7	0	4.5	27	0	0	-26	-30	0
8	1	1	26	0	0	28	30	0
10	1	2	25	0	0	-28	-30	0
12	1	3	24	0	0	29	31	33
16	2	1	23	0	0	30	32	35
20	2	3	-23	0	0	-30	-32	34
24	3	1	0	24	0	26	31	35
26	3	2	26	-24	0	-26	-31	-35
28	3	3	28	-24	0	0	24	33
30	3	4	-28	-24	0	26	-24	-33
31	3	4.5	27	-24	0	-26	-24	-33
32	4	1	26	24	0	28	26	0
33	4	1.5	25	-24	0	-28	-26	0
34	4	2	26	-24	0	-28	-26	0
35	4	2.5	-26	-24	0	-28	27	0
36	4	3	-26	24	0	26	28	33
37	4	3.5	25	-24	0	-26	-28	-33
38	4	4	24	-24	0	28	-28	-33
39	4	4.5	-24	-24	0	-28	29	-33
40	5	1	23	25	0	-28	30	35
42	5	2	-23	-25	0	27	-30	-35
43	5	2.5	-23	-25	0	26	-30	-35
44	5	3	-23	-25	0	25	-30	34
46	5	4	-23	-25	0	26	29	-34
47	5	4.5	-23	-25	0	25	-29	-34
48	6	1	19	23	28	26	28	35
52	6	3	26	24	-28	-26	26	-35
54	6	4	-26	-24	-28	25	-26	34
55	6	4.5	-26	-24	-28	24	-26	-34
56	7	1	24	-24	28	28	0	33
58	7	2	23	-24	-28	-28	0	-33
59	7	2.5	22	-24	-28	-28	0	-33
60	7	3	23	25	28	-28	30	32
64	8	1	22	26	29	24	31	-32
66	8	2	-22	-26	-29	-24	-31	31
67	8	2.5	-22	-26	-29	25	-31	30
68	8	3	-22	-26	-29	26	29	31
72	9	1	25	0	27	25	-29	32
74	9	2	-25	0	-27	-25	28	-32
75	9	2.5	24	0	-27	-25	29	-32
76	9	3	23	0	28	0	30	-32
77	9	3.5	22	0	-28	0	-30	-32
78	9	4	21	0	-28	25	-30	-32
80	10	1	23	0	-28	-25	0	0
82	10	2	24	0	-28	26	28	0
84	10	3	22	0	29	-26	31	33
86	10	4	-22	0	-29	24	-31	-33
88	11	1	21	0	30	25	30	35
91	11	2.5	-21	0	-30	-25	31	-35
92	11	3	0	0	-30	23	32	34
94	11	4	25	0	-30	-23	-32	-34
96	12	1	24	24	0	0	28	35
98	12	2	-24	-24	0	26	-28	-35
99	12	2.5	25	-24	0	-26	-28	-35
100	12	3	26	-24	0	26	-28	-35
104	13	1	22	24	0	26	31	33
106	13	2	24	-24	0	-26	-31	-33
108	13	3	-24	24	0	28	-31	-33
110	13	4	23	-24	0	-28	-31	-33
111	13	4.5	22	-24	0	-28	-31	-33
112	14	1	21	25	0	-28	30	35
114	14	2	-21	-25	0	27	-30	-35
115	14	2.5	-21	-25	0	26	-30	-35
116	14	3	-21	-25	0	25	28	-35
118	14	4	-21	-25	0	-25	30	34
119	14	4.5	-21	-25	0	24	-30	33
120	15	1	0	23	28	25	-30	32
121	15	1.5	0	-23	-28	-25	29	-32
122	15	2	28	-23	-28	-25	28	-32
