**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	25	0	0
4	1	3	0	21	0	-25	0	0
6	1	4	0	-21	0	25	0	0
8	2	1	0	-21	0	28	0	0
10	2	2	0	21	0	-28	0	0
12	2	3	0	24	0	-28	0	0
14	2	4	0	-24	0	27	0	0
16	3	1	0	-24	0	28	0	0
18	3	2	0	23	0	-28	0	0
20	3	3	0	24	0	29	0	0
22	3	4	0	25	0	30	0	0
24	4	1	0	26	0	-30	28	0
25	4	1.5	0	-26	0	29	-28	0
26	4	2	0	-26	0	28	-28	0
27	4	2.5	0	25	0	27	-28	0
28	4	3	0	24	0	26	-28	0
30	4	4	0	23	0	25	28	0
32	5	1	0	22	0	26	31	0
33	5	1.5	0	-22	0	27	-31	0
34	5	2	0	21	0	28	30	0
36	5	3	0	22	0	-28	31	0
37	5	3.5	0	-22	0	26	-31	0
38	5	4	0	-22	0	27	-31	0
39	5	4.5	0	-22	0	-27	32	0
40	6	1	0	21	0	28	33	0
42	6	2	0	28	0	30	32	0
44	6	3	0	-28	25	29	-32	0
45	6	3.5	0	26	-25	-29	31	0
46	6	4	0	27	-25	-29	29	0
48	7	1	21	28	-25	28	30	0
50	7	2	-21	27	25	-28	-30	0
51	7	2.5	-21	26	-25	-28	31	0
52	7	3	-21	25	28	-28	32	0
53	7	3.5	-21	-25	-28	-28	31	0
54	7	4	21	25	-28	-28	30	0
55	7	4.5	-21	-25	-28	-28	29	0
56	8	1	24	26	-28	-28	28	0
57	8	1.5	-24	-26	-28	-28	26	0
58	8	2	-24	24	27	-28	33	0
59	8	2.5	-24	25	-27	-28	-33	0
60	8	3	-24	26	28	-28	-33	0
61	8	3.5	-24	27	-28	-28	-33	0
62	8	4	23	28	30	-28	32	0
64	9	1	24	-28	29	0	33	0
66	9	2	25	27	-29	0	32	0
68	9	3	26	28	28	0	-32	0
70	9	4	-26	26	28	0	31	0
72	10	1	25	27	29	0	32	32
74	10	2	21	28	30	0	-32	-32
76	10	3	25	-28	29	0	32	-32
78	10	4	25	27	32	0	-32	32
79	10	4.5	-25	-27	-32	0	31	-32
80	11	1	26	28	-32	0	30	35
81	11	1.5	-26	-28	30	0	-30	-35
82	11	2	-26	-28	31	0	28	-35
84	11	3	25	0	32	0	29	-35
86	11	4	-25	0	25	0	-29	34
87	11	4.5	24	0	-25	0	-29	-34
88	12	1	23	0	-25	0	30	35
90	12	2	22	0	26	0	31	36
92	12	3	21	0	28	0	32	37
94	12	4	-21	0	-28	28	-32	-37
96	13	1	0	25	27	32	-32	36
98	13	2	0	-25	-27	32	31	-36
99	13	2.5	0	-25	-27	-32	30	-36
100	13	3	22	-25	26	33	29	-36
102	13	4	-22	24	-26	-33	29	-36
104	14	1	25	23	0	32	30	0
106	14	2	25	-23	25	-32	32	0
107	14	2.5	-25	22	-25	31	-32	0
108	14	3	26	21	28	30	-32	0
109	14	3.5	-26	-21	-28	-30	30	0
110	14	4	-26	28	28	28	31	33
112	15	1	25	-28	29	32	29	36
114	15	2	-25	27	-29	-32	32	36
115	15	2.5	24	-27	-29	-32	-32	-36
116	15	3	23	28	28	0	-32	37
117	15	3.5	-23	27	-28	0	-32	-37
118	15	4	21	26	-28	25	31	-37
119	15	4.5	-21	25	27	-25	30	-37
120	16	1	22	24	26	29	31	36
122	16	2	25	25	27	29	29	34
124	16	3	-25	23	25	30	32	-34
125	16	3.5	-25	-23	-25	-30	-32	33
126	16	4	21	-23	-25	-30	-32	32
128	17	1	22	0	0	29	0	-32
130	17	2	-22	0	26	-29	33	31
132	17	3	0	25	29	27	34	32
133	17	3.5	0	-25	-29	-27	33	-32
134	17	4	0	-25	29	-27	32	34
135	17	4.5	0	-25	-29	-27	31	-34
136	18	1	0	21	30	28	30	33
137	18	1.5	0	-21	-30	-28	31	-33
138	18	2	0	-21	30	-28	32	32
139	18	2.5	0	-21	-30	-28	30	-32
140	18	3	0	22	29	26	31	-32
141	18	3.5	0	-22	-29	-26	30	-32
142	18	4	0	-22	29	-26	29	31
143	18	4.5	0	-22	-29	-26	28	-31
144	19	1	0	25	-29	25	27	32
145	19	1.5	0	-25	-29	26	-27	-32
146	19	2	25	-25	28	27	-27	-32
147	19	2.5	-25	-25	-28	28	-27	-32
148	19	3	-25	25	27	29	0	-32
150	19	4	25	23	25	30	32	-32
152	20	1	23	21	28	29	-32	-32
154	20	2	21	25	28	-29	32	-32
156	20	3	25	-25	27	0	30	-32
157	20	3.5	-25	26	-27	0	-30	-32
158	20	4	-25	27	29	32	29	-32
159	20	4.5	26	28	-29	-32	-29	-32
160	21	1	27	25	-29	-32	32	0
162	21	2	28	21	30	32	-32	35
164	21	3	-28	28	28	30	-32	-35
165	21	3.5	-28	-28	29	-30	-32	-35
166	21	4	27	-28	30	28	33	35
167	21	4.5	26	-28	28	-28	-33	-35
168	22	1	25	0	29	32	29	34
170	22	2	-25	25	27	-32	-29	32
171	22	2.5	-25	-25	-27	31	-29	-32
172	22	3	21	-25	28	30	0	35
174	22	4	-21	26	-28	30	0	35
175	22	4.5	-21	-26	27	-30	0	-35
176	23	1	25	27	25	29	0	34
178	23	2	-25	25	-25	-29	29	-34
180	23	3	0	27	0	0	-29	32
182	23	4	0	28	0	0	30	33
184	24	1	0	29	0	0	31	34
186	24	2	0	-29	25	27	32	32
188	24	3	0	0	-25	-27	30	34
190	24	4	0	0	26	28	30	33
192	25	1	0	0	27	29	29	32
194	25	2	21	0	28	30	32	-32
196	25	3	-21	0	26	30	-32	0
198	25	4	22	0	26	29	31	0
200	26	1	23	0	25	27	30	32
202	26	2	21	0	28	30	-30	-32
203	26	2.5	-21	0	-28	-30	31	-32
204	26	3	23	0	27	-30	32	-32
205	26	3.5	-23	0	-27	29	-32	-32
206	26	4	24	0	26	28	31	33
208	27	1	25	0	25	27	29	34
210	27	2	-25	0	-25	-27	-29	32
211	27	2.5	-25	0	-25	28	-29	-32
212	27	3	-25	25	0	29	0	34
214	27	4	21	-25	0	30	32	35
215	27	4.5	-21	26	0	-30	-32	-35
216	28	1	25	27	25	29	-32	36
217	28	1.5	-25	-27	-25	-29	33	-36
218	28	2	-25	-27	-25	-29	34	-36
219	28	2.5	-25	28	26	-29	-34	-36
220	28	3	-25	29	27	0	32	-36
222	28	4	24	22	26	29	33	-36
224	29	1	25	29	27	27	-33	-36
225	29	1.5	-25	-29	-27	-27	32	-36
226	29	2	-25	-29	-27	25	32	-36
227	29	2.5	-25	-29	28	-25	-32	-36
228	29	3	22	0	29	26	-32	-36
230	29	4	-22	29	26	-26	31	-36
232	30	1	0	29	27	25	32	-36
234	30	2	25	29	-27	-25	-32	-36
236	30	3	25	27	29	-25	-32	-36
238	30	4	25	27	-29	29	-32	-36
240	31	1	22	26	31	29	0	0
242	31	2	-22	-26	31	29	0	0
244	31	3	24	-26	28	26	0	33
246	31	4	-24	25	-28	28	0	-33
247	31	4.5	-24	24	29	-28	0	-33
248	32	1	21	25	30	-28	0	35
250	32	2	-21	-25	-30	25	0	35
252	32	3	-21	-25	-30	28	0	32
254	32	4	-21	-25	-30	-28	30	-32
255	32	4.5	-21	-25	-30	-28	-30	33
256	33	1	0	23	-30	27	32	34
257	33	1.5	0	-23	-30	-27	-32	35
258	33	2	0	-23	-30	25	32	34
260	33	3	0	25	0	27	29	-34
262	33	4	0	25	27	27	-29	33
263	33	4.5	0	-25	-27	-27	-29	32
264	34	1	0	22	29	26	31	33
266	34	2	22	24	29	-26	-31	-33
268	34	3	24	-24	26	0	28	-33
269	34	3.5	-24	25	-26	0	-28	-33
270	34	4	24	26	-26	26	31	35
271	34	4.5	-24	24	-26	-26	-31	-35
272	35	1	21	25	0	28	30	37
274	35	2	28	26	30	28	28	-37
276	35	3	-28	25	32	25	29	-37
278	35	4	27	-25	32	32	-29	36
280	36	1	26	0	28	-32	30	35
282	36	2	-26	0	-28	31	28	-35
283	36	2.5	-26	0	-28	-31	-28	34
283.5	36	2.75	-26	0	-28	-31	-28	33
284	36	3	25	25	0	30	32	34
286	36	4	-25	-25	0	29	32	-34
288	37	1	21	28	0	28	30	32
290	37	2	-21	28	30	28	-30	-32
292	37	3	-21	25	32	30	0	35
294	37	4	-21	-25	32	30	30	35
296	38	1	-21	-25	30	28	32	32
298	38	2	-21	28	-30	-28	32	37
299	38	2.5	-21	-28	29	-28	-32	-37
300	38	3	0	-28	28	0	30	-37
302	38	4	0	27	29	25	32	36
304	39	1	0	26	30	28	33	-36
305	39	1.5	0	-26	-30	-28	-33	35
306	39	2	0	-26	28	26	31	35
308	39	3	0	25	29	27	32	-35
309	39	3.5	0	-25	-29	28	-32	-35
310	39	4	25	-25	-29	29	-32	34
312	40	1	-25	21	28	30	-32	35
314	40	2	25	-21	-28	-30	31	-35
315	40	2.5	-25	-21	27	-30	30	-35
316	40	3	24	0	28	0	33	-35
317	40	3.5	-24	0	29	0	-33	-35
318	40	4	23	0	30	28	32	-35
320	41	1	26	0	-30	-28	-32	-35
322	41	2	-26	0	29	28	31	-35
323	41	2.5	-26	0	28	-28	-31	-35
324	41	3	25	0	29	27	32	0
326	41	4	24	0	31	26	33	0
328	42	1	-24	0	-31	29	-33	0
330	42	2	23	0	31	-29	32	0
331	42	2.5	22	0	-31	-29	31	0
332	42	3	21	0	30	25	32	0
334	42	4	-21	28	28	-25	-32	0
335	42	4.5	22	-28	-28	-25	-32	0
336	43	1	23	-28	32	25	0	0
338	43	2	24	28	28	26	0	0
340	43	3	22	27	29	24	0	0
342	43	4	-22	26	-29	-24	31	0
343	43	4.5	-22	-26	-29	25	-31	0
344	44	1	22	29	0	26	-31	0
345	44	1.5	23	-29	0	-26	-31	0
346	44	2	24	-29	26	-26	31	0
347	44	2.5	25	-29	-26	-26	-31	0
348	44	3	26	28	26	0	30	35
349	44	3.5	-26	-28	27	0	-30	-35
350	44	4	-26	-28	28	0	28	-35
351	44	4.5	-26	27	29	0	-28	-35
352	45	1	0	26	30	0	-28	-35
353	45	1.5	0	-26	-30	0	29	-35
354	45	2	0	-26	28	0	30	35
355	45	2.5	0	-26	-28	0	31	-35
356	45	3	0	25	29	0	32	34
358	45	4	0	24	-29	0	33	33
360	46	1	0	27	-29	29	-33	36
362	46	2	0	-27	25	-29	32	-36
364	46	3	0	26	28	30	33	35
365	46	3.5	0	-26	26	-30	-33	-35
366	46	4	0	25	27	32	29	34
367	46	4.5	0	-25	28	-32	-29	-34
368	47	1	0	22	29	-32	31	33
369	47	1.5	0	-22	-29	-32	30	-33
370	47	2	22	-22	-29	31	29	-33
371	47	2.5	-22	-22	-29	-31	28	-33
372	47	3	23	25	0	32	27	32
374	47	4	25	-25	25	-32	-27	34
375	47	4.5	-25	-25	-25	31	-27	-34
376	48	1	-25	0	26	30	28	33
378	48	2	24	26	28	31	-28	-33
380	48	3	25	27	27	29	0	32
