**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	20	0	0
2	1	3	-20	34	36
4	2	1	20	34	36
6	2	3	20	34	36
8	3	1	24	33	35
10	3	3	24	33	35
11	3	4	24	-33	-35
13	4	2	24	33	0
13.5	4	2.5	-24	33	0
14	4	3	25	34	0
15	4	4	-25	-34	36
15.5	4	4.5	-25	-34	36
16	5	1	22	33	38
17	5	2	-22	-33	36
18	5	3	23	33	36
19.5	5	4.5	-23	32	35
20	6	1	22	33	36
23	6	4	22	-33	-36
24	7	1	22	0	0
25	7	2	21	0	0
26	7	3	20	0	0
27	7	4	-20	36	38
27.5	7	4.5	-20	36	38
28	8	1	-20	36	38
29	8	2	19	-36	-38
30	8	3	18	-36	-38
31	8	4	-18	35	37
31.5	8	4.5	-18	34	36
32	9	1	17	35	38
36	10	1	24	33	0
38	10	3	25	34	36
40	11	1	21	33	37
41	11	2	-21	32	-37
41.5	11	2.5	-21	-32	35
42	11	3	22	-32	33
43	11	4	-22	31	-33
44	12	1	18	32	32
45	12	2	25	-32	-32
47	12	4	24	0	0
48	13	1	25	0	0
49	13	2	26	0	0
50	13	3	27	0	0
51	13	4	-27	38	0
51.5	13	4.5	-27	38	0
52	14	1	-27	38	0
53	14	2	26	-38	35
53.5	14	2.5	-26	-38	35
54	14	3	25	-38	35
55	14	4	-25	37	34
55.5	14	4.5	-25	36	33
56	15	1	24	38	35
59	15	4	-24	-38	35
60	16	1	24	0	36
61	16	2	-24	33	-36
62	16	3	25	34	-36
62.25	16	3.25	-25	-34	35
62.5	16	3.5	-25	-34	34
62.75	16	3.75	-25	-34	33
63	16	4	-25	-34	32
63.25	16	4.25	-25	33	-32
63.5	16	4.5	-25	32	-32
63.75	16	4.75	-25	31	-32
64	17	1	21	30	-32
64.5	17	1.5	-21	30	-32
65	17	2	-21	32	-32
65.5	17	2.5	-21	-32	33
66	17	3	22	-32	33
67	17	4	-22	31	-33
68	18	1	18	32	32
72	19	1	0	0	0
72	19	1	20	0	38
75	19	4	-20	0	36
75.5	19	4.5	-20	0	35
76	20	1	20	36	34
78	20	3	20	-36	-34
79	20	4	-20	35	-34
79.5	20	4.5	-20	34	-34
80	21	1	24	33	0
82	21	3	24	0	0
83	21	4	24	33	35
84.5	22	1.5	-24	34	36
84.75	22	1.75	-24	35	37
85	22	2	24	36	38
86	22	3	25	34	37
87	22	4	-25	-34	36
87.5	22	4.5	-25	33	-36
88	23	1	22	33	36
89.5	23	2.5	-22	33	31
90	23	3	23	35	32
92	24	1	22	36	33
94.5	24	3.5	-22	-36	38
95	24	4	22	-36	38
95.5	24	4.5	-22	-36	38
96	25	1	22	0	38
97	25	2	21	0	37
98	25	3	20	0	36
98.5	25	3.5	-20	36	-36
99	25	4	-20	36	34
99.5	25	4.5	-20	36	-34
100	26	1	-20	36	0
101	26	2	19	35	38
102	26	3	18	34	-38
102.5	26	3.5	-18	33	-38
103	26	4	-18	33	37
103.5	26	4.5	-18	-33	36
103.75	26	4.75	-18	32	-36
