**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	35	0
2	1	1.5	0	0	0	35	37
3	1	1.75	0	0	0	35	-37
4	1	2	0	0	33	35	37
5	1	2.25	0	0	-33	-35	37
6	1	2.5	0	0	33	0	37
7	1	2.75	0	0	33	37	-37
8	2	1	0	0	33	37	0
9	2	1.25	0	0	-33	37	35
10	2	1.5	0	26	-33	37	35
11	2	1.75	0	-26	33	-37	-35
12	2	2	0	28	32	-37	-35
13	2	2.25	0	-28	33	37	35
13.5	2	2.375	0	28	-33	-37	-35
14	2	2.5	0	29	31	36	34
15	2	2.75	0	28	32	37	35
16	3	1	0	26	33	35	35
17	3	1.25	0	-26	-33	37	-35
17.5	3	1.375	0	27	-33	-37	-35
18	3	1.5	0	28	33	37	-35
19	3	1.75	0	29	-33	36	34
19.5	3	1.875	0	-29	-33	35	33
20	3	2	0	30	0	34	32
21	3	2.25	0	31	0	33	33
22	3	2.5	0	30	0	34	-33
23	3	2.75	0	-30	30	-34	32
24	4	1	0	26	30	33	33
25	4	1.25	0	26	30	-33	-33
26	4	1.5	26	30	30	-33	35
27	4	1.75	-26	30	-30	-33	-35
28	4	2	26	30	0	0	35
29	4	2.25	26	-30	30	0	35
30	4	2.5	26	0	30	33	35
31	4	2.75	-26	28	30	-33	-35
32	5	1	-26	28	30	35	0
33	5	1.25	26	28	30	-35	0
33.5	5	1.375	-26	-28	-30	35	0
34	5	1.5	25	27	32	36	0
35	5	1.75	26	28	30	35	33
36	5	2	24	28	31	33	33
37	5	2.25	26	-28	31	-33	33
37.5	5	2.375	-26	-28	-31	34	-33
38	5	2.5	26	-28	31	35	33
39	5	2.75	25	27	30	36	-33
39.5	5	2.875	24	26	29	-36	-33
40	6	1	23	25	28	37	0
41	6	1.25	22	26	29	38	31
42	6	1.5	23	-26	-29	37	32
43	6	1.75	-23	25	28	-37	30
44	6	2	22	26	29	33	31
45	6	2.25	-22	-26	-29	-33	33
46	6	2.5	-22	-26	-29	-33	33
47	6	2.75	-22	-26	33	-33	32
47.5	6	2.875	-22	-26	-33	-33	31
48	7	1	0	-26	33	0	30
49	7	1.25	0	-26	33	36	29
50	7	1.5	0	-26	33	36	30
51	7	1.75	0	-26	-33	35	-30
52	7	2	22	0	0	36	31
53	7	2.25	-22	0	33	-36	-31
54	7	2.5	-22	0	33	-36	0
55	7	2.75	-22	0	33	36	38
56	8	1	24	0	33	35	38
57	8	1.25	-24	0	33	36	38
57.5	8	1.375	24	0	-33	-36	-38
58	8	1.5	25	0	32	34	37
59	8	1.75	24	0	33	35	38
60	8	2	22	0	31	36	38
61	8	2.25	-22	0	33	-36	-38
61.5	8	2.375	23	0	-33	-36	-38
62	8	2.5	24	0	33	-36	-38
63	8	2.75	25	0	32	35	37
63.5	8	2.875	-25	0	31	34	36
64	9	1	26	0	30	33	35
65	9	1.25	27	0	29	32	36
66	9	1.5	26	0	30	33	-36
67	9	1.75	-26	30	-30	-33	35
68	9	2	22	31	29	33	36
69	9	2.25	-22	-31	29	-33	-36
69.5	9	2.375	-22	31	-29	-33	-36
70	9	2.5	0	29	31	-33	0
71	9	2.75	24	28	-31	-33	33
71.5	9	2.875	-24	-28	31	-33	-33
72	10	1	24	26	31	-33	35
73	10	1.25	-24	-26	31	-33	-35
73.5	10	1.375	-24	-26	-31	-33	35
74	10	1.5	-24	-26	31	0	36
75	10	1.75	24	-26	-31	33	35
76	10	2	24	-26	31	35	33
77.5	10	2.375	-24	-26	-31	35	-33
78	10	2.5	24	-26	0	36	-33
79	10	2.75	-24	-26	26	35	33
80	11	1	24	26	28	33	33
81.5	11	1.375	-24	-26	28	-33	-33
82	11	1.5	-24	-26	29	33	31
83	11	1.75	-24	-26	28	-33	-31
84	11	2	-24	0	26	33	35
85.5	11	2.375	-24	0	27	-33	-35
86	11	2.5	24	26	28	-33	33
87	11	2.75	-24	-26	29	-33	-33
88	12	1	23	27	30	32	0
89	12	1.25	22	29	31	33	0
90	12	1.5	23	27	30	-33	37
91	12	1.75	-23	-27	-30	32	-37
92	12	2	19	26	30	33	-37
93	12	2.25	-19	-26	30	35	-37
94	12	2.5	-19	-26	-30	-35	37
95	12	2.75	-19	-26	30	35	-37
96	13	1	0	0	33	35	37
98	13	1.5	0	0	32	34	37
99	13	1.75	0	0	33	35	37
100	13	2	0	0	29	33	38
101	13	2.25	0	0	-29	36	-38
101.5	13	2.375	0	0	30	-36	-38
102	13	2.5	0	0	31	35	-38
103	13	2.75	0	0	28	-35	37
104	14	1	0	0	32	34	36
105	14	1.25	0	0	33	35	35
106	14	1.5	0	0	32	-35	36
107	14	1.75	0	0	-32	34	-36
108	14	2	26	0	28	35	37
109	14	2.25	-26	30	33	-35	-37
111	14	2.75	26	30	33	-35	-37
112	15	1	29	31	33	0	0
114	15	1.5	28	30	33	0	0
115	15	1.75	29	31	33	0	36
116	15	2	25	29	34	0	36
117	15	2.25	-25	32	-34	0	-36
117.5	15	2.375	26	-32	-34	0	-36
118	15	2.5	27	31	-34	0	-36
119	15	2.75	24	-31	33	0	35
120	16	1	28	30	32	0	35
121	16	1.25	29	31	31	0	34
122	16	1.5	28	-31	32	0	35
123	16	1.75	-28	30	-32	0	-35
124	16	2	24	31	33	0	-35
125	16	2.25	24	28	33	38	-35
126	16	2.5	24	28	33	38	35
127	16	2.75	24	28	-33	38	-35
128	17	1	21	28	32	37	35
129	17	1.25	-21	-28	32	-37	-35
130	17	1.5	-21	26	-32	-37	-35
131	17	1.75	22	-26	31	36	33
132	17	2	26	26	30	35	33
133	17	2.25	-26	-26	30	35	-33
134	17	2.5	22	-26	31	36	33
135	17	2.75	-22	29	31	-36	-33
136	18	1	25	29	32	-36	0
137	18	1.25	-25	-29	-32	36	34
138	18	1.5	23	28	32	37	35
139	18	1.75	-23	-28	32	-37	-35
140	18	2	24	26	31	-37	-35
141	18	2.25	-24	-26	-31	36	33
142	18	2.5	-24	-26	31	36	33
143	18	2.75	25	-26	-31	-36	-33
144	19	1	26	-26	30	-36	-33
145	19	1.25	-26	-26	-30	-36	32
145.5	19	1.375	-26	-26	-30	-36	31
146	19	1.5	26	-26	-30	35	30
147	19	1.75	26	-26	-30	-35	-30
148	19	2	22	26	29	36	31
151	19	2.75	22	-26	31	-36	33
152	20	1	25	0	32	0	34
154	20	1.5	24	31	33	0	35
156	20	2	0	32	28	0	30
157.5	20	2.375	0	-32	28	0	30
158	20	2.5	0	33	28	0	30
159	20	2.75	0	-33	29	0	31
160	21	1	0	28	30	0	32
161.5	21	1.375	0	28	-30	0	-32
162	21	1.5	0	28	30	0	33
163	21	1.75	0	28	31	0	-33
164	21	2	0	28	-31	0	32
165	21	2.25	0	-28	30	0	-32
165.5	21	2.375	0	-28	29	0	-32
166	21	2.5	0	28	30	0	-32
168	22	1	0	31	31	35	33
169.5	22	1.375	0	32	-31	-35	-33
170	22	1.5	0	33	-31	-35	-33
170.5	22	1.625	0	32	-31	-35	-33
171	22	1.75	0	31	-31	-35	-33
171.5	22	1.875	0	30	-31	-35	-33
172	22	2	0	29	-31	36	-33
174	22	2.5	0	26	0	37	0
175	22	2.75	0	-26	33	-37	35
176	23	1	0	0	34	32	36
177.5	23	1.375	0	0	-34	32	-36
178	23	1.5	0	0	35	32	37
179	23	1.75	0	0	-35	33	-37
180	23	2	0	0	30	34	32
181.5	23	2.375	0	0	30	-34	32
182	23	2.5	0	0	30	35	32
183	23	2.75	0	0	31	-35	33
184	24	1	0	0	32	30	34
185	24	1.25	0	0	32	-30	-34
186	24	1.5	0	28	33	30	35
188	24	2	0	29	-33	0	34
189	24	2.25	0	-29	32	0	-34
190	24	2.5	0	30	32	37	-34
192	25	1	26	-30	33	-37	33
193	25	1.25	-26	-30	35	37	-33
193.5	25	1.375	-26	-30	-35	37	-33
194	25	1.5	-26	-30	35	37	-33
195	25	1.75	-26	-30	35	37	-33
196	25	2	27	25	34	36	0
197	25	2.25	-27	-25	-34	36	0
197.5	25	2.375	-27	25	-34	-36	0
198	25	2.5	28	26	33	35	37
199	25	2.75	-28	26	33	35	-37
200	26	1	23	27	-33	34	-37
201	26	1.25	-23	-27	32	-34	37
201.5	26	1.375	23	-27	-32	-34	37
202	26	1.5	24	29	33	33	36
203	26	1.75	24	-29	-33	-33	36
204	26	2	25	27	0	0	36
205	26	2.25	25	-27	0	0	36
206	26	2.5	26	26	30	0	35
207	26	2.75	-26	-26	-30	0	35
208	27	1	-26	0	-30	0	34
209	27	1.25	25	0	30	0	-34
209.5	27	1.375	-25	0	30	0	-34
210	27	1.5	25	0	30	0	-34
211	27	1.75	-25	0	29	0	-34
212	27	2	26	30	29	0	33
213	27	2.25	-26	-30	28	0	-33
214	27	2.5	26	-30	28	0	-33
215	27	2.75	-26	30	-28	0	-33
215.5	27	2.875	-26	30	-28	0	-33
216	28	1	-26	30	-28	37	0
217	28	1.25	26	-30	28	-37	0
217.5	28	1.375	26	-30	-28	-37	0
218	28	1.5	25	30	27	-37	0
219	28	1.75	25	-30	-27	37	0
219.5	28	1.875	-25	-30	-27	37	0
220	28	2	25	0	-27	36	0
221	28	2.25	25	0	-27	36	0
222	28	2.5	24	33	26	36	0
223	28	2.75	24	-33	-26	35	0
224	29	1	23	-33	0	35	0
225	29	1.25	-23	33	30	35	0
225.5	29	1.375	-23	33	-30	-35	0
226	29	1.5	23	33	30	34	37
227	29	1.75	-23	32	27	-34	-37
228	29	2	26	32	28	33	-37
229	29	2.25	-26	32	-28	-33	37
229.5	29	2.375	-26	-32	-28	-33	37
230	29	2.5	-26	31	29	-33	37
231	29	2.75	26	31	-29	-33	36
231.5	29	2.875	26	-31	-29	-33	-36
232	30	1	26	30	30	37	36
233	30	1.25	-26	-30	-30	-37	35
234	30	1.5	26	30	26	-37	35
235	30	1.75	-26	-30	33	37	35
235.5	30	1.875	-26	-30	-33	37	-35
236	30	2	23	0	-33	37	34
237	30	2.25	-23	30	33	37	-34
237.5	30	2.375	-23	-30	33	-37	-34
238	30	2.5	-23	-30	32	37	-34
239	30	2.75	23	30	32	37	-34
239.5	30	2.875	-23	30	-32	-37	-34
240	31	1	21	30	32	37	33
241	31	1.25	-21	30	32	-37	-33
242	31	1.5	22	29	31	38	-33
243	31	1.75	-22	29	31	36	-33
244	31	2	26	30	30	-36	-33
245	31	2.25	-26	-30	-30	35	-33
245.5	31	2.375	-26	-30	-30	34	-33
246	31	2.5	-26	-30	-30	35	-33
247	31	2.75	-26	26	-30	-35	-33
248	32	1	22	31	29	36	-33
251	32	1.75	-22	-31	29	-36	-33
252	32	2	0	31	29	0	-33
253	32	2.25	0	-31	29	0	-33
254	32	2.5	22	0	29	33	-33
255	32	2.75	-22	31	29	-33	-33
256	33	1	22	31	29	33	0
257	33	1.25	22	31	-29	33	0
258	33	1.5	22	31	-29	33	0
