**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	28	28	35
8	2	1	-28	30	35
12	2	3	26	31	35
16	3	1	25	32	34
20	3	3	23	-32	-34
22	3	4	25	-32	-34
24	4	1	22	0	33
28	4	3	22	31	-33
32	5	1	23	32	32
36	5	3	-23	30	-32
40	6	1	21	-30	35
44	6	3	24	28	-35
46	6	4	-24	-28	34
48	7	1	-24	29	33
52	7	3	23	30	32
56	8	1	22	31	33
60	8	3	-22	-31	31
64	9	1	21	30	32
70	9	4	-21	29	31
71	9	4.5	-21	28	30
72	10	1	25	27	29
80	11	1	0	28	28
84	11	3	21	-28	-28
86	11	4	-21	27	-28
87	11	4.5	-21	26	-28
88	12	1	23	25	0
92	12	3	23	-25	32
96	13	1	24	0	33
100	13	3	25	32	34
104	14	1	26	30	35
108	14	3	27	29	36
112	15	1	25	32	-36
114	15	2	-25	-32	35
116	15	3	-25	-32	34
118	15	4	24	-32	-34
119	15	4.5	23	-32	-34
120	16	1	22	31	33
124	16	3	23	30	32
128	17	1	-23	28	-32
130	17	2	-23	-28	33
131	17	2.5	-23	-28	34
132	17	3	21	-28	35
136	18	1	25	29	-35
140	18	3	-25	-29	34
144	19	1	26	28	35
148	19	3	28	-28	-35
150	19	4	-28	-28	32
152	20	1	24	0	33
156	20	3	25	29	34
160	21	1	28	30	35
164	21	3	-28	31	36
166	21	4	27	-31	-36
167	21	4.5	26	-31	-36
168	22	1	25	32	34
174	22	4	-25	31	-34
175	22	4.5	-25	30	-34
176	23	1	-25	29	-34
184	24	1	21	0	35
188	24	3	24	0	-35
190	24	4	-24	0	34
191	24	4.5	-24	0	33
192	25	1	23	30	32
196	25	3	21	-30	35
200	26	1	25	29	34
204	26	3	23	30	35
208	27	1	22	31	36
210	27	2	-22	-31	35
212	27	3	-22	-31	34
214	27	4	-22	-31	33
216	28	1	21	30	32
220	28	3	-21	28	33
224	29	1	0	29	34
228	29	3	25	-29	34
232	30	1	26	28	35
236	30	3	24	-28	-35
238	30	4	-24	-28	34
240	31	1	-24	29	33
242	31	2	-24	-29	32
244	31	3	25	27	32
248	32	1	22	26	-32
252	32	3	-22	-26	31
256	33	1	23	25	32
262	33	2.5	22	-25	-32
264	33	3	23	25	32
268	34	1	24	28	33
274	34	2.5	25	-28	34
276	34	3	26	28	35
280	35	1	23	25	34
286	35	2.5	-23	-25	35
288	35	3	25	25	36
292	36	1	21	28	37
298	36	2.5	-21	-28	36
300	36	3	21	28	35
304	37	1	25	29	34
310	37	2.5	-25	-29	35
312	37	3	24	31	36
316	38	1	21	30	35
320	38	2	25	29	-35
324	38	3	-25	-29	34
328	39	1	21	28	35
334	39	2.5	22	-28	-35
336	39	3	23	28	-35
340	40	1	24	29	0
346	40	2.5	23	30	0
348	40	3	22	31	0
352	41	1	21	30	35
358	41	2.5	-21	-30	36
360	41	3	21	28	37
364	42	1	20	29	38
372	42	3	20	29	38
376	43	1	21	28	37
382	43	2.5	0	27	36
384	43	3	24	26	35
388	44	1	25	25	34
392	44	2	-25	32	-34
396	44	3	22	31	33
400	45	1	23	32	32
404	45	2	-23	28	-32
408	45	3	22	29	31
412	46	1	26	28	30
416	46	2	-26	-28	28
420	46	3	25	27	29
424	47	1	21	28	30
430	47	2.5	-21	27	-30
432	47	3	22	26	31
436	48	1	23	25	32
440	48	2	-23	28	-32
444	48	3	21	-28	33
448	49	1	25	29	34
452	49	2	-25	30	32
456	49	3	23	28	-32
460	50	1	21	-28	35
464	50	2	22	31	33
468	50	3	-22	29	-33
470	50	3.5	23	-29	-33
472	51	1	24	-29	36
474	51	1.5	22	-29	-36
476	51	2	23	32	34
480	51	3	21	30	35
482	51	3.5	28	-30	-35
484	52	1	26	31	36
486	52	1.5	25	-31	-36
488	52	2	25	32	-36
490	52	2.5	-25	-32	35
492	52	3	-25	-32	34
494	52	3.5	22	31	33
496	53	1	25	30	32
498	53	1.5	-25	29	-32
500	53	2	26	28	37
506	53	3.5	27	-28	36
508	54	1	28	30	35
512	54	2	25	29	-35
516	54	3	-25	-29	34
520	55	1	21	28	35
*-	*-	*-	*-	*-	*-
