**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	0	0	0	0
1	1	2	-25	0	0	25	29	0
2	1	3	21	0	0	28	30	0
3	1	4	-21	0	0	-28	-30	32
4	2	1	-21	0	0	-28	-30	35
5	2	2	22	0	0	29	31	33
7	2	4	20	0	0	27	29	32
8	3	1	19	0	0	26	30	33
9	3	2	26	26	26	28	30	33
10	3	3	22	22	26	29	31	33
10.5	3	3.5	22	22	26	29	31	33
11	3	4	22	22	26	29	31	31
11.5	3	4.5	21	21	28	30	30	32
12	4	1	24	24	26	28	31	33
13	4	2	24	24	26	28	31	33
14	4	3	23	0	0	0	0	0
15	4	4	-23	0	0	0	0	35
16	5	1	25	0	0	0	0	35
17.5	5	2.5	-25	0	0	0	0	34
18	5	3	21	0	0	0	0	35
19	5	4	-21	0	0	0	0	35
20	6	1	17	0	24	0	0	0
21	6	2	-17	0	-24	0	0	35
22	6	3	19	0	26	0	0	33
22.5	6	3.5	-19	0	-26	0	0	35
23	6	4	20	0	27	0	31	34
23.5	6	4.5	-20	0	-27	0	-31	33
24	7	1	21	0	28	0	31	32
25	7	2	21	0	28	0	-31	-32
25.5	7	2.5	-21	0	-28	0	30	-32
26	7	3	22	0	29	0	31	31
27	7	4	-22	0	-29	0	31	-31
28	8	1	21	21	28	0	0	0
29	8	2	-21	-21	-28	0	32	0
30	8	3	23	23	-28	0	30	0
30.5	8	3.5	-23	-23	-28	0	32	0
31	8	4	24	24	-28	28	31	0
31.5	8	4.5	-24	-24	-28	-28	30	0
32	9	1	25	25	0	28	29	0
33	9	2	25	25	0	-28	-29	32
33.5	9	2.5	-25	-25	0	27	-29	-32
34	9	3	26	26	0	28	28	30
35	9	4	-26	-26	28	28	-28	31
36	10	1	25	25	28	0	0	32
37	10	2	-25	-25	-28	29	25	-32
37.5	10	2.5	-25	-25	27	-29	-25	-32
38	10	3	25	0	25	27	27	-32
38.5	10	3.5	-25	0	-25	29	-27	-32
39	10	4	21	25	25	28	30	30
39.5	10	4.5	-21	-25	-25	27	-30	-30
40	11	1	22	25	0	26	29	33
41	11	2	-22	-25	29	-26	-29	-33
41.5	11	2.5	-22	24	-29	-26	26	-33
42	11	3	25	25	27	25	27	29
43	11	4	-25	25	29	-25	27	-29
44	12	1	25	0	25	27	0	0
45	12	2	25	25	-25	-27	0	0
46	12	3	23	23	-25	27	0	0
46.5	12	3.5	25	25	-25	-27	0	0
47	12	4	24	24	26	28	0	35
47.5	12	4.5	23	23	-26	-28	0	-35
48	13	1	22	22	24	29	0	35
49	13	2	-22	-22	-24	29	31	-35
49.5	13	2.5	-22	-22	-24	-29	-31	34
50	13	3	21	21	25	30	30	35
51	13	4	-21	-21	-25	-30	-30	35
51.5	13	4.5	-21	-21	-25	-30	30	-35
52	14	1	22	0	0	29	31	0
53	14	2	-22	22	0	-29	31	33
54	14	3	24	24	0	0	0	31
54.5	14	3.5	-24	-24	0	0	0	33
55	14	4	25	25	0	29	0	32
55.5	14	4.5	-25	-25	0	-29	0	31
56	15	1	26	26	0	29	0	30
57	15	2	19	19	0	-29	33	-30
57.5	15	2.5	-19	-19	0	28	-33	-30
58	15	3	22	22	0	29	31	29
58.5	15	3.5	-22	-22	0	-29	33	-29
59	15	4	-22	-22	29	29	32	-29
59.5	15	4.5	-22	-22	-29	-29	31	-29
60	16	1	19	19	29	0	30	0
61	16	2	-19	-19	-29	26	-30	0
61.5	16	2.5	-19	-19	28	-26	-30	0
62	16	3	22	0	29	24	29	0
62.5	16	3.5	-22	0	-29	26	-29	0
63	16	4	18	18	29	25	-29	0
63.5	16	4.5	-18	-18	-29	24	-29	0
64	17	1	21	21	0	23	0	0
65	17	2	-21	-21	30	23	32	0
65.5	17	2.5	-21	22	-30	-23	-32	0
66	17	3	23	23	28	0	30	0
66.5	17	3.5	-23	-23	30	0	32	0
67	17	4	24	24	29	0	31	0
67.5	17	4.5	-24	-24	28	0	30	0
68	18	1	25	25	28	0	29	0
69	18	2	-25	-25	27	0	-29	0
70	18	3	21	21	28	0	28	0
72	19	1	24	0	0	0	0	0
72.5	19	1.5	-24	0	0	28	0	0
73	19	2	-24	0	0	28	0	0
73.5	19	2.5	-24	0	0	28	0	0
74	19	3	24	0	0	28	0	0
74.5	19	3.5	-24	24	26	28	31	33
75	19	4	24	24	26	28	31	33
75.5	19	4.5	24	24	26	-28	31	33
76	20	1	24	24	26	-28	31	33
76.5	20	1.5	24	24	26	27	31	33
77	20	2	24	24	26	26	31	33
78	20	3	-24	-24	28	-26	-31	-33
79	20	4	26	26	-28	28	30	33
80	21	1	-26	-26	26	-28	-30	-33
81	21	2	22	22	-26	29	31	33
81.5	21	2.5	19	19	26	28	30	33
82	21	3	23	23	25	27	30	34
83	21	4	-23	23	25	27	30	34
84	22	1	21	0	0	0	0	0
85	22	2	-21	0	28	0	30	0
85.5	22	2.5	-21	0	28	0	30	0
86	22	3	25	0	28	0	30	0
87	22	4	-25	0	27	0	29	0
87.5	22	4.5	-25	0	27	0	29	0
88	23	1	28	0	28	0	30	0
89	23	2	-28	0	28	0	-30	32
89.5	23	2.5	27	0	27	0	-30	32
90	23	3	26	0	26	0	0	32
91	23	4	-26	0	-26	28	0	31
91.5	23	4.5	-26	0	-26	28	0	31
92	24	1	25	0	25	28	0	32
93	24	2	-25	0	-25	27	32	-32
93.5	24	2.5	-25	0	-25	27	31	-32
94	24	3	21	0	21	28	30	0
