**absq	**bar	**beat	**b7	**b7
117.5	15	3.75	-23	32
118	15	4	24	33
119	15	4.5	26	35
120	16	1	25	34
120.5	16	1.25	-25	33
121	16	1.5	25	32
121.5	16	1.75	-25	31
122	16	2	26	30
123	16	2.5	28	37
124	16	3	27	36
125	16	3.5	27	-36
126	16	4	26	-36
127	16	4.5	-26	36
128	17	1	25	34
129	17	1.5	25	-34
130	17	2	24	33
131	17	2.5	21	32
132	17	3	25	32
134	17	4	21	32
136	18	1	0	0
137	18	1.5	0	36
139	18	2.5	0	35
140.5	18	3.25	0	34
140.75	18	3.375	0	33
141	18	3.5	0	34
142	18	4	0	35
143	18	4.5	21	-35
144	19	1	24	0
145.5	19	1.75	22	0
146	19	2	23	0
147	19	2.5	24	28
148	19	3	22	31
149.5	19	3.75	-22	29
150	19	4	19	30
151	19	4.5	-19	31
152	20	1	0	29
153	20	1.5	0	28
154	20	2	0	0
156	20	3	0	0
158	20	4	22	36
160	21	1	24	35
161.5	21	1.75	22	36
162	21	2	23	35
163	21	2.5	24	33
164	21	3	22	-33
165	21	3.5	-22	32
166	21	4	22	-32
166.5	21	4.25	-22	31
166.75	21	4.375	-22	30
167	21	4.5	-22	31
168	22	1	0	32
170	22	2	0	0
172	22	3	0	0
174	22	4	0	0
175	22	4.5	0	32
176	23	1	0	35
177.5	23	1.75	0	34
178	23	2	0	33
179	23	2.5	0	32
180	23	3	0	31
181	23	3.5	0	30
182	23	4	0	30
183	23	4.5	0	33
184	24	1	0	32
186	24	2	0	33
187	24	2.5	24	-33
188	24	3	25	0
189	24	3.5	22	0
190	24	4	26	0
191.5	24	4.75	25	0
192	25	1	24	0
193	25	1.5	22	0
194	25	2	23	0
194.5	25	2.25	22	0
195	25	2.5	23	0
195.5	25	2.75	24	0
196	25	3	25	0
197.5	25	3.75	24	0
197.75	25	3.875	23	0
198	25	4	22	33
198.5	25	4.25	23	-33
199	25	4.5	24	-33
199.5	25	4.75	25	-33
200	26	1	26	-33
201	26	1.5	-26	33
202	26	2	23	-33
203	26	2.5	-23	32
204	26	3	0	33
206	26	4	0	33
207	26	4.5	0	35
208.5	27	1.25	0	34
209	27	1.5	0	34
209.5	27	1.75	0	33
209.75	27	1.875	0	32
210	27	2	0	33
212	27	3	0	32
214	27	4	25	32
216	28	1	22	36
218	28	2	20	-36
219	28	2.5	21	35
219.5	28	2.75	22	-35
220	28	3	23	-35
220.5	28	3.25	24	-35
221	28	3.5	25	34
221.5	28	3.75	-25	32
222	28	4	-25	33
223	28	4.5	24	-33
224	29	1	25	32
224.5	29	1.25	24	-32
225	29	1.5	25	-32
225.5	29	1.75	24	-32
226	29	2	23	0
226.5	29	2.25	22	0
227	29	2.5	21	32
227.5	29	2.75	20	-32
228	29	3	19	35
229.5	29	3.75	20	-35
230	29	4	21	32
231	29	4.5	-21	33
231.5	29	4.75	20	-33
231.75	29	4.875	19	-33
232	30	1	22	-33
232.5	30	1.25	-22	32
233	30	1.5	-22	32
234.5	30	2.25	-22	31
234.75	30	2.375	-22	30
235	30	2.5	-22	31
236	30	3	18	32
*-	*-	*-	*-	*-
