**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	29	0
8	2	1	0	25	0	0	29	0
12	2	3	0	-25	0	0	27	0
16	3	1	21	25	0	0	28	0
19	3	2.5	-21	-25	0	0	27	0
20	3	3	-21	23	28	0	26	0
22	3	4	-21	-23	-28	0	25	0
24	4	1	17	24	28	0	26	0
28	4	3	21	23	-28	0	25	32
30	4	4	-21	-23	25	0	-25	-32
32	5	1	20	22	27	0	29	-32
34	5	2	18	-22	-27	0	-29	-32
36	5	3	22	-22	26	0	-29	31
40	6	1	18	-22	25	0	27	32
44	6	3	-18	-22	29	32	-27	-32
46	6	4	-18	-22	-29	-32	26	33
47	6	4.5	-18	-22	28	-32	25	-33
48	7	1	-18	0	27	32	29	34
49	7	1.5	-18	0	26	-32	-29	-34
50	7	2	-18	0	25	-32	-29	-34
51	7	2.5	-18	0	24	-32	-29	33
52	7	3	0	0	25	-32	0	34
54	7	4	0	0	26	30	0	35
56	8	1	0	0	24	31	28	-35
58	8	2	0	0	-24	-31	-28	34
59	8	2.5	0	0	-24	-31	-28	33
60	8	3	0	0	0	30	28	32
63	8	4.5	0	0	0	-30	-28	33
64	9	1	0	0	0	29	25	34
65	9	1.5	0	0	0	-29	-25	35
66	9	2	0	0	25	-29	-25	34
68	9	3	0	0	25	29	27	-34
70	9	4	0	0	-25	-29	-27	33
71	9	4.5	0	0	-25	-29	-27	32
72	10	1	0	0	22	-29	27	31
74	10	2	0	0	-22	-29	26	-31
75	10	2.5	0	0	-22	-29	-26	32
76	10	3	0	0	24	28	-26	33
77	10	3.5	0	0	-24	-28	25	34
78	10	4	0	0	-24	-28	26	33
79	10	4.5	0	0	-24	-28	27	-33
80	11	1	0	0	23	-28	28	-33
81	11	1.5	0	0	-23	-28	27	32
82	11	2	0	0	-23	-28	26	32
83	11	2.5	0	0	-23	-28	25	-32
84	11	3	0	0	22	29	26	-32
86	11	4	0	0	-22	-29	-26	31
88	12	1	25	0	0	-29	27	32
90	12	2	-25	0	0	30	-27	-32
92	12	3	24	22	0	31	-27	0
94	12	4	-24	-22	0	-31	26	0
95	12	4.5	-24	-22	0	30	25	0
96	13	1	-24	22	0	31	26	0
98	13	2	22	18	0	32	27	0
100	13	3	23	21	25	-32	28	0
102	13	4	-23	21	-25	31	-28	0
103	13	4.5	-23	-21	26	30	-28	0
104	14	1	24	20	27	29	24	0
105	14	1.5	-24	-20	28	-29	-24	0
106	14	2	-24	-20	27	-29	-24	0
107	14	2.5	-24	-20	-27	30	-24	0
108	14	3	22	-20	-27	31	-24	29
109	14	3.5	-22	-20	-27	32	-24	-29
110	14	4	-22	-20	26	31	-24	-29
111	14	4.5	-22	-20	25	-31	-24	-29
112	15	1	-22	-20	24	-31	27	31
114	15	2	-22	-20	-24	30	-27	-31
115	15	2.5	-22	-20	25	29	-27	-31
116	15	3	24	0	26	28	26	-31
117	15	3.5	-24	0	27	-28	-26	-31
118	15	4	-24	17	26	-28	28	31
119	15	4.5	-24	-17	-26	29	-28	-31
120	16	1	23	21	-26	30	-28	32
121	16	1.5	-23	-21	25	31	27	-32
122	16	2	21	-21	25	30	25	-32
123	16	2.5	-21	-21	-25	-30	-25	33
124	16	3	22	20	-25	-30	29	34
125	16	3.5	-22	-20	-25	29	-29	35
126	16	4	-22	-20	24	29	-29	34
128	17	1	0	23	25	-29	27	-34
130	17	2	0	23	-25	28	28	33
131	17	2.5	0	-23	-25	-28	-28	32
132	17	3	0	22	0	29	26	31
134	17	4	22	-22	26	-29	24	-31
135	17	4.5	-22	-22	-26	-29	-24	32
136	18	1	24	-22	-26	-29	-24	33
137	18	1.5	-24	-22	-26	-29	25	34
138	18	2	-24	-22	24	-29	26	33
140	18	3	25	18	27	-29	27	-33
141	18	3.5	-25	-18	-27	-29	25	32
142	18	4	-25	-18	-27	-29	29	32
144	19	1	26	22	26	-29	-29	-32
145	19	1.5	-26	-22	-26	-29	28	-32
146	19	2	-26	-22	29	-29	26	31
148	19	3	25	0	-29	-29	27	32
150	19	4	-25	0	25	-29	-27	-32
152	20	1	-25	18	27	-29	0	-32
154	20	2	-25	-18	-27	-29	25	-32
155	20	2.5	-25	-18	28	-29	-25	-32
156	20	3	25	-18	29	0	27	-32
158	20	4	-25	-18	27	0	-27	-32
159	20	4.5	-25	-18	-27	0	28	-32
160	21	1	22	20	-27	0	29	0
161	21	1.5	-22	-20	26	0	-29	0
162	21	2	-22	-20	25	0	-29	0
163	21	2.5	-22	-20	24	0	-29	0
164	21	3	25	21	23	0	28	0
166	21	4	-25	-21	25	0	-28	30
168	22	1	0	22	24	0	26	31
170	22	2	22	-22	-24	0	-26	-31
171	22	2.5	-22	-22	-24	0	-26	32
172	22	3	24	-22	0	0	-26	33
174	22	4	-24	-22	0	0	27	31
175	22	4.5	25	-22	0	0	-27	-31
176	23	1	26	21	0	0	28	30
178	23	2	25	-21	0	25	-28	32
180	23	3	23	-21	0	25	-28	-32
182	23	4	25	-21	0	25	-28	31
183	23	4.5	-25	-21	0	-25	-28	30
184	24	1	-25	20	0	27	0	29
186	24	2	24	-20	22	-27	29	-29
187	24	2.5	23	-20	-22	28	-29	-29
188	24	3	22	-20	24	29	-29	0
189	24	3.5	-22	-20	-24	-29	30	0
190	24	4	-22	-20	-24	-29	31	0
191	24	4.5	-22	-20	25	-29	-31	0
192	25	1	23	21	26	28	30	0
194	25	2	-23	-21	25	-28	32	32
196	25	3	25	-21	23	-28	-32	32
197	25	3.5	-25	-21	-23	-28	31	-32
198	25	4	-25	-21	25	-28	30	32
200	26	1	-25	18	-25	0	29	34
201	26	1.5	-25	-18	-25	0	28	-34
202	26	2	-25	-18	24	29	27	-34
203	26	2.5	-25	-18	23	-29	26	35
204	26	3	25	-18	22	29	27	36
206	26	4	-25	-18	-22	29	-27	-36
208	27	1	23	21	21	30	28	32
210	27	2	25	-21	28	-30	-28	-32
211	27	2.5	-25	-21	-28	31	-28	33
212	27	3	-25	0	27	32	29	34
213	27	3.5	24	0	-27	-32	-29	-34
214	27	4	23	21	25	-32	28	35
215	27	4.5	22	-21	-25	-32	-28	-35
216	28	1	21	23	-25	30	-28	32
217	28	1.5	-21	-23	24	-30	-28	-32
218	28	2	-21	-23	25	-30	32	35
219	28	2.5	-21	24	26	-30	-32	-35
220	28	3	18	25	27	29	-32	-35
221	28	3.5	-18	-25	-27	-29	31	-35
222	28	4	-18	-25	-27	-29	29	34
224	29	1	21	23	25	28	30	35
228	29	3	-21	25	28	32	-30	-35
231	29	4.5	-21	-25	-28	31	-30	-35
232	30	1	0	26	-28	30	0	0
233	30	1.5	0	-26	-28	29	0	0
234	30	2	0	-26	28	31	0	0
236	30	3	0	24	26	-31	0	35
238	30	4	0	-24	-26	30	0	-35
239	30	4.5	0	-24	-26	29	0	34
240	31	1	0	-24	-26	28	0	33
241	31	1.5	0	-24	-26	-28	0	32
242	31	2	0	22	24	29	0	34
244	31	3	0	23	25	27	25	-34
246	31	4	0	-23	27	-27	-25	33
247	31	4.5	0	-23	-27	-27	-25	32
248	32	1	0	22	-27	0	29	31
250	32	2	0	-22	26	0	-29	32
251	32	2.5	0	-22	25	0	-29	-32
252	32	3	0	-22	26	0	-29	-32
254	32	4	0	-22	-26	0	29	31
256	33	1	0	27	25	0	29	32
260	33	3	18	-27	0	0	0	29
262	33	4	-18	25	22	0	0	-29
263	33	4.5	-18	-25	-22	0	0	30
264	34	1	22	26	-22	0	0	31
265	34	1.5	-22	-26	23	0	0	32
266	34	2	-22	-26	24	0	29	33
267	34	2.5	-22	-26	25	0	-29	-33
268	34	3	-22	24	26	0	29	29
270	34	4	22	-24	-26	0	28	36
271	34	4.5	-22	-24	-26	0	27	-36
272	35	1	22	-24	22	0	26	-36
273	35	1.5	-22	-24	-22	0	-26	35
274	35	2	-22	22	29	0	27	34
276	35	3	0	23	-29	0	25	-34
278	35	4	0	-23	28	0	-25	33
279	35	4.5	0	-23	-28	0	-25	32
280	36	1	0	22	29	0	0	31
282	36	2	0	20	-29	0	27	-31
284	36	3	22	18	-29	0	-27	32
286	36	4	-22	20	-29	0	26	-32
287	36	4.5	-22	-20	-29	0	25	31
288	37	1	-22	-20	27	0	24	29
290	37	2	-22	19	-27	0	25	-29
291	37	2.5	-22	18	-27	0	-25	-29
292	37	3	21	19	0	0	-25	0
294	37	4	-21	-19	0	28	24	0
296	38	1	22	18	0	-28	25	0
298	38	2	-22	-18	0	27	29	0
300	38	3	21	0	0	26	30	0
302	38	4	-21	25	0	25	-30	0
303	38	4.5	-21	-25	0	-25	31	0
304	39	1	20	-25	0	27	29	0
306	39	2	-20	24	0	-27	-29	0
307	39	2.5	-20	-24	0	26	-29	0
308	39	3	21	-24	0	25	28	0
310	39	4	-21	23	0	-25	-28	0
312	40	1	22	26	0	24	0	29
314	40	2	-22	-26	0	-24	26	-29
315	40	2.5	-22	25	0	-24	-26	-29
316	40	3	-22	24	0	0	27	29
318	40	4	21	23	25	0	28	30
320	41	1	20	22	-25	27	29	31
322	41	2	-20	-22	24	-27	-29	-31
323	41	2.5	19	-22	-24	-27	-29	-31
324	41	3	18	25	23	-27	27	32
326	41	4	-18	-25	22	27	29	-32
328	42	1	17	21	24	28	-29	33
329	42	1.5	-17	-21	-24	-28	28	-33
330	42	2	-17	-21	-24	-28	28	-33
331	42	2.5	-17	-21	23	-28	-28	32
332	42	3	0	24	22	29	-28	31
333	42	3.5	0	-24	-22	-29	-28	30
334	42	4	0	-24	-22	-29	27	31
336	43	1	0	25	21	25	28	-31
338	43	2	0	-25	-21	28	-28	30
340	43	3	18	-25	0	-28	32	29
342	43	4	-18	-25	0	27	-32	-29
