**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	32	28	35
6	1	2.5	-32	-28	34
7	1	2.75	-32	-28	33
8	1	3	30	-28	32
12	2	1	28	30	35
16	2	2	29	31	34
18	2	2.5	28	-31	33
19	2	2.75	27	-31	-33
20	2	3	26	-31	-33
21	2	3.25	-26	-31	32
22	2	3.5	-26	-31	33
24	3	1	25	32	34
28	3	2	-25	-32	32
31	3	2.75	-25	-32	31
32	3	3	0	28	30
34	3	3.5	32	-28	-30
36	4	1	-32	27	29
37	4	1.25	31	-27	-29
38	4	1.5	29	-27	32
40	4	2	30	26	-32
42	4	2.5	28	-26	31
44	4	3	-28	-26	31
45	4	3.25	27	-26	-31
46	4	3.5	28	-26	-31
47	4	3.75	-28	-26	30
48	5	1	29	25	32
52	5	2	-29	-25	36
54	5	2.5	27	-25	-36
58	5	3.5	26	-25	35
60	6	1	25	32	34
63	6	1.75	-25	-32	32
64	6	2	-25	31	34
66	6	2.5	26	-31	33
68	6	3	28	30	32
70	6	3.5	-28	-30	35
72	7	1	27	29	36
74	7	1.5	26	28	37
76	7	2	28	30	-37
77	7	2.25	-28	-30	36
78	7	2.5	-28	-30	35
80	7	3	25	29	-35
82	7	3.5	-25	-29	34
84	8	1	0	28	35
86	8	1.5	28	-28	-35
88	8	2	30	-28	0
90	8	2.5	-30	-28	35
91	8	2.75	31	-28	-35
92	8	3	32	0	37
94	8	3.5	33	0	-37
96	9	1	32	28	-37
98	9	1.5	-32	-28	36
100	9	2	28	30	35
102	9	2.5	-28	-30	34
103	9	2.75	-28	-30	33
104	9	3	28	-30	32
106	9	3.5	-28	28	-32
108	10	1	-28	30	32
110	10	1.5	27	-30	-32
112	10	2	26	31	33
116	10	3	25	32	34
120	11	1	26	30	35
122	11	1.5	24	33	-35
126	11	2.5	25	32	34
128	11	3	29	-32	33
129	11	3.25	-29	31	-33
130	11	3.5	-29	31	-33
132	12	1	30	32	32
136	12	2	31	29	33
142	12	3.5	-31	-29	32
143	12	3.75	-31	-29	31
144	13	1	32	28	30
146	13	1.5	33	-28	-30
148	13	2	-33	27	29
149	13	2.25	32	-27	-29
150	13	2.5	32	25	-29
152	13	3	-32	26	0
154	13	3.5	31	-26	28
156	14	1	32	25	29
157	14	1.25	-32	-25	30
158	14	1.5	31	29	31
159	14	1.75	-31	-29	32
160	14	2	-31	-29	33
161	14	2.25	30	-29	-33
162	14	2.5	29	27	32
164	14	3	-29	26	-32
166	14	3.5	28	-26	31
168	15	1	29	25	32
174	15	2.5	32	-25	-32
176	15	3	-32	0	33
178	15	3.5	31	0	-33
180	16	1	32	25	34
184	16	2	30	26	35
188	16	3	29	27	36
190	16	3.5	-29	-27	36
193	17	1.25	-29	-27	35
194	17	1.5	-29	-27	34
195	17	1.75	-29	-27	33
196	17	2	30	28	32
202	17	3.5	-30	-28	33
204	18	1	28	30	32
206	18	1.5	-28	-30	35
208	18	2	31	29	34
210	18	2.5	-31	-29	33
214	18	3.5	-31	-29	32
215	18	3.75	-31	-29	31
216	19	1	32	28	30
218	19	1.5	30	-28	32
221	19	2.25	29	-28	-32
222	19	2.5	28	-28	33
223	19	2.75	27	-28	-33
224	19	3	26	-28	35
227	19	3.75	-26	-28	36
228	20	1	25	32	34
232	20	2	28	-32	37
236	20	3	29	31	36
238	20	3.5	26	-31	35
240	21	1	28	30	35
244	21	2	25	29	-35
246	21	2.5	-25	-29	34
248	21	3	-25	-29	34
251	21	3.75	-25	-29	33
252	22	1	32	28	35
264	23	1	0	0	0
264	23	1	0	0	35
270	23	4	0	0	34
272	24	1	0	0	33
276	24	3	0	0	32
280	25	1	28	0	30
282	25	2	-28	0	33
285	25	3.5	-28	0	32
286	25	4	27	0	32
288	26	1	26	0	-32
290	26	2	-26	0	31
292	26	3	25	0	32
296	27	1	28	0	30
299	27	2.5	-28	0	31
300	27	3	-28	0	32
302	27	4	-28	0	33
304	28	1	29	0	-33
306	28	2	-29	0	31
308	28	3	30	0	32
311	28	4.5	31	0	-32
312	29	1	32	0	28
314	29	2	33	0	-28
318	29	4	31	0	29
320	30	1	32	0	30
322	30	2	-32	0	32
324	30	3	28	0	-32
325	30	3.5	-28	0	31
326	30	4	-28	0	32
328	31	1	0	0	33
330	31	2	29	0	31
332	31	3	30	0	32
334	31	4	32	0	-32
336	32	1	-32	0	34
337	32	1.5	31	0	-34
338	32	2	32	0	-34
340	32	3	33	0	35
342	32	4	31	0	36
344	33	1	32	0	-36
345	33	1.5	-32	0	35
346	33	2	-32	0	34
347	33	2.5	-32	0	33
348	33	3	30	0	32
352	34	1	31	0	33
354	34	2	32	0	34
357	34	3.5	31	0	-34
358	34	4	30	0	32
359	34	4.5	29	0	-32
360	35	1	28	0	-32
362	35	2	30	0	35
364	35	3	29	0	-35
366	35	4	-29	0	34
368	36	1	28	0	35
372	36	3	-28	0	32
378	37	2	-28	0	33
380	37	3	-28	0	32
382	37	4	-28	0	31
383	37	4.5	-28	0	30
384	38	1	0	0	29
388	38	3	32	0	28
394	39	2	33	0	31
396	39	3	32	0	30
398	39	4	31	0	32
399	39	4.5	30	0	-32
400	40	1	29	0	-32
402	40	2	-29	0	31
404	40	3	28	0	30
406	40	4	-28	0	29
407	40	4.5	-28	0	28
408	41	1	0	0	27
410	41	2	31	0	-27
411	41	2.5	-31	0	26
412	41	3	30	0	28
414	41	4	32	0	-28
418	42	2	31	0	0
420	42	3	30	0	35
422	42	4	29	0	-35
423	42	4.5	28	0	-35
424	43	1	27	0	36
427	43	2.5	26	0	-36
428	43	3	28	0	35
430	43	4	-28	0	33
432	44	1	29	0	-33
434	44	2	-29	0	31
436	44	3	28	0	30
438	44	4	27	0	29
440	45	1	25	0	-29
442	45	2	-25	0	32
444	45	3	26	0	-32
446	45	4	-26	0	31
448	46	1	25	0	32
450	46	2	28	0	-32
452	46	3	-28	0	33
454	46	4	29	0	34
456	47	1	30	0	-34
458	47	2	-30	0	32
460	47	3	31	0	33
462	47	4	29	0	34
464	48	1	28	0	35
466	48	2	30	0	-35
468	48	3	-30	0	32
470	48	4	28	0	-32
472	49	1	-28	0	33
474	49	2	27	0	32
476	49	3	28	0	-32
478	49	4	-28	0	30
480	50	1	25	0	-30
482	50	2	-25	0	29
484	50	3	32	0	30
486	50	4	-32	0	28
488	51	1	30	0	-28
490	51	2	28	0	35
492	51	3	29	0	-35
494	51	4	-29	0	34
496	52	1	28	28	35
500	52	3	26	-28	35
506	53	2	25	-28	34
508	53	3	26	-28	33
510	53	4	27	-28	32
512	54	1	28	30	32
516	54	3	26	31	33
520	55	1	25	32	34
523	55	2.5	-25	-32	35
524	55	3	-25	-32	36
526	55	4	-25	-32	37
528	56	1	26	28	-37
530	56	2	-26	-28	36
532	56	3	-26	-28	35
536	57	1	25	29	34
540	57	3	29	-29	33
544	58	1	-29	27	-33
546	58	2	-29	-27	32
548	58	3	30	28	32
552	59	1	28	26	-32
556	59	3	-28	-26	31
560	60	1	30	25	32
564	60	3	29	-25	-32
568	61	1	27	-25	0
572	61	3	29	-25	36
576	62	1	28	0	37
580	62	3	27	0	36
582	62	4	26	0	35
584	63	1	25	0	34
588	63	3	27	32	36
592	64	1	26	33	35
596	64	3	28	32	-35
598	64	4	-28	-32	34
599	64	4.5	-28	-32	33
600	65	1	-28	30	32
602	65	2	29	-30	-32
604	65	3	30	32	-32
608	66	1	29	31	33
612	66	3	28	30	35
614	66	4	27	29	-35
616	67	1	26	28	-35
618	67	2	-26	-28	36
620	67	3	-26	-28	37
624	68	1	-26	30	-37
628	68	3	-26	31	36
