**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	32
4	1	3	0	0	33
6	1	4	0	0	34
8	2	1	0	0	35
10	2	2	0	0	36
12	2	3	0	28	37
14	2	4	0	-28	37
16	3	1	0	29	0
17	3	1.5	0	-29	36
18	3	2	0	30	35
19	3	2.5	0	-30	34
20	3	3	0	31	33
21	3	3.5	0	-31	33
22	3	4	0	32	34
24	4	1	0	33	35
25	4	1.5	0	-33	36
26	4	2	0	33	-36
27	4	2.5	0	-33	35
28	4	3	25	0	36
30	4	4	-25	32	34
31.5	4	4.75	-25	-32	34
32	5	1	26	31	35
33	5	1.5	-26	30	35
33.5	5	1.75	-26	-30	35
34	5	2	27	29	36
35	5	2.5	-27	29	39
36	5	3	28	30	37
36.5	5	3.25	-28	-30	36
37	5	3.5	-28	-30	35
37.5	5	3.75	-28	-30	34
38	5	4	29	31	33
39	5	4.5	-29	-31	33
40	6	1	30	32	35
41	6	1.5	-30	33	-35
41.5	6	1.75	-30	-33	34
41.75	6	1.875	-30	-33	33
42	6	2	30	-33	34
43	6	2.5	-30	32	-34
44	6	3	0	33	33
46	6	4	29	31	38
47	6	4.5	-29	-31	38
47.5	6	4.75	-29	31	38
48	7	1	28	32	37
49	7	1.5	27	32	36
49.5	7	1.75	-27	32	-36
50	7	2	26	33	35
51	7	2.5	26	35	33
52	7	3	25	34	0
52.5	7	3.25	-25	33	34
53	7	3.5	-25	32	34
53.5	7	3.75	-25	31	34
54	7	4	26	30	35
55	7	4.5	-26	30	35
56	8	1	27	32	36
57	8	1.5	28	-32	-36
57.5	8	1.75	-28	31	-36
57.75	8	1.875	-28	30	-36
58	8	2	-28	29	-36
59	8	2.5	27	-29	-36
60	8	3	28	30	32
62	8	4	28	35	0
62.5	8	4.25	-28	-35	37
63	8	4.5	-28	35	37
63.5	8	4.75	28	35	37
64	9	1	29	34	38
65	9	1.5	29	33	38
65.5	9	1.75	29	-33	-38
66	9	2	30	32	39
67	9	2.5	28	30	39
68	9	3	28	0	37
68.5	9	3.25	27	30	-37
69	9	3.5	26	30	37
69.5	9	3.75	25	30	37
70	9	4	24	31	36
71	9	4.5	26	31	35
72	10	1	25	32	34
73	10	1.5	-25	-32	34
74	10	2	25	-32	0
74.5	10	2.25	-25	-32	34
75	10	2.5	-25	-32	34
75.5	10	2.75	-25	-32	34
76	10	3	0	28	35
77	10	3.5	0	-28	35
78	10	4	32	0	36
79	10	4.5	32	0	36
79.5	10	4.75	32	0	-36
80	11	1	31	35	0
81	11	1.5	30	35	0
81.5	11	1.75	-30	35	0
82	11	2	29	34	38
83	11	2.5	29	33	38
83.5	11	2.75	-29	-33	38
84	11	3	0	32	37
84.5	11	3.25	30	-32	-37
85	11	3.5	30	32	37
85.5	11	3.75	30	-32	-37
86	11	4	31	0	36
86.5	11	4.25	-31	33	-36
87	11	4.5	31	33	35
87.5	11	4.75	-31	33	-35
88	12	1	32	34	0
88.5	12	1.25	-32	-34	36
89	12	1.5	32	34	36
89.5	12	1.75	-32	-34	36
90	12	2	0	35	37
90.5	12	2.25	30	-35	-37
91	12	2.5	30	35	37
91.5	12	2.75	30	-35	-37
92	12	3	31	0	36
92.5	12	3.25	-31	33	-36
93	12	3.5	31	33	-36
93.5	12	3.75	-31	33	-36
94	12	4	32	34	-36
95	12	4.5	-32	34	-36
96	13	1	28	35	35
98	13	2	-28	35	32
100	13	3	28	0	-32
102	13	4	-28	30	33
104	14	1	29	31	33
106	14	2	29	31	34
108	14	3	30	32	34
110	14	4	30	32	-34
112	15	1	30	0	-34
113	15	1.5	-30	32	-34
113.5	15	1.75	-30	33	-34
114	15	2	-30	34	0
115.5	15	2.75	-30	35	0
116	15	3	31	36	0
117	15	3.5	-31	36	38
117.5	15	3.75	-31	-36	37
118	15	4	31	0	36
119.5	15	4.75	-31	0	35
120	16	1	32	0	34
121	16	1.5	-32	32	34
121.5	16	1.75	-32	33	-34
122	16	2	-32	34	0
123	16	2.5	-32	-34	32
123.5	16	2.75	-32	35	33
124	16	3	32	36	34
125	16	3.5	-32	36	-34
125.5	16	3.75	-32	-36	35
126	16	4	0	0	36
127	16	4.5	32	0	36
127.5	16	4.75	31	0	-36
128	17	1	30	0	32
129	17	1.5	-30	32	-32
129.5	17	1.75	29	31	-32
130	17	2	28	30	-32
131	17	2.5	28	-30	-32
131.5	17	2.75	-28	29	-32
132	17	3	0	28	33
133	17	3.5	26	28	-33
133.5	17	3.75	25	-28	-33
134	17	4	24	28	33
135.5	17	4.75	23	-28	-33
136	18	1	22	29	34
137	18	1.5	22	29	-34
138	18	2	0	29	34
139	18	2.5	25	-29	34
139.5	18	2.75	24	-29	33
140	18	3	23	30	32
141	18	3.5	-23	32	-32
141.5	18	3.75	-23	31	-32
142	18	4	23	30	0
143	18	4.5	-23	-30	37
143.5	18	4.75	-23	-30	36
144	19	1	24	0	35
145	19	1.5	-24	33	-35
145.5	19	1.75	-24	32	-35
146	19	2	-24	31	0
147	19	2.5	-24	31	36
147.5	19	2.75	-24	30	35
148	19	3	25	29	34
149	19	3.5	-25	30	35
150	19	4	-25	29	34
152	20	1	32	28	35
156	20	3	30	0	39
158	20	4	28	32	-39
160	21	1	28	-32	37
161	21	1.5	-28	30	-37
162	21	2	26	-30	35
163	21	2.5	-26	30	-35
164	21	3	26	-30	35
164.5	21	3.25	25	-30	-35
165	21	3.5	26	28	-35
165.5	21	3.75	27	-28	-35
166	21	4	28	-28	33
166.5	21	4.25	27	-28	-33
167	21	4.5	28	26	-33
167.5	21	4.75	29	-26	-33
168	22	1	30	28	32
168.5	22	1.25	-30	29	31
169	22	1.5	-30	30	32
169.5	22	1.75	-30	31	33
170	22	2	-30	32	34
170.5	22	2.25	-30	31	33
171	22	2.5	-30	32	34
171.5	22	2.75	-30	33	35
172	22	3	29	34	36
173	22	3.5	-29	33	-36
175	22	4.5	29	31	33
175.5	22	4.75	30	32	-33
176	23	1	31	33	0
177	23	1.5	-31	-33	33
177.5	23	1.75	-31	-33	34
178	23	2	0	0	35
179	23	2.5	30	0	-35
179.5	23	2.75	31	0	-35
180	23	3	32	0	0
181	23	3.5	-32	32	34
181.5	23	3.75	-32	33	35
182	23	4	-32	34	36
184	24	1	28	35	37
188	24	3	32	34	36
189	24	3.5	32	34	36
190	24	4	32	34	36
192	25	1	32	34	36
193	25	1.5	33	33	35
194	25	2	30	32	34
196	25	3	30	32	34
197	25	3.5	33	33	35
198	25	4	32	34	36
199	25	4.5	30	35	37
200	26	1	31	33	35
201	26	1.5	29	34	36
202	26	2	28	35	37
204	26	3	28	35	37
205	26	3.5	30	32	34
206	26	4	29	31	36
207	26	4.5	27	32	36
208	27	1	28	30	35
209	27	1.5	26	31	35
210	27	2	25	32	34
212	27	3	25	32	34
216	28	1	28	0	0
218	28	2	-28	35	37
220	28	3	32	-35	-37
221	28	3.5	-32	34	36
222	28	4	33	-34	-36
223	28	4.5	-33	33	35
224	29	1	30	-33	-35
225	29	1.5	-30	32	34
226	29	2	31	-32	-34
227	29	2.5	-31	31	33
228	29	3	28	30	32
230	29	4	-28	-30	37
231	29	4.5	-28	-30	37
231.5	29	4.75	-28	-30	36
232	30	1	0	33	35
233	30	1.5	0	33	35
233.5	30	1.75	0	34	-35
234	30	2	33	35	37
235	30	2.5	-33	35	37
235.5	30	2.75	-33	-35	38
236	30	3	32	34	39
237	30	3.5	-32	34	39
237.5	30	3.75	-32	34	-39
238	30	4	31	35	35
239	30	4.5	-31	33	35
239.5	30	4.75	-31	-33	36
240	31	1	30	34	37
241	31	1.5	-30	34	37
241.5	31	1.75	-30	35	-37
242	31	2	29	36	33
243	31	2.5	-29	36	33
243.5	31	2.75	-29	-36	34
244	31	3	28	32	35
245	31	3.5	-28	32	35
245.5	31	3.75	-28	31	-35
246	31	4	28	30	37
247	31	4.5	28	30	37
247.5	31	4.75	27	-30	36
248	32	1	26	33	35
249	32	1.5	26	33	35
249.5	32	1.75	-26	32	-35
250	32	2	29	31	36
251	32	2.5	-29	33	35
251.5	32	2.75	-29	-33	34
