**absq	**bar	**beat	**b7	**b7
5	1	3.5	22	0
6	1	4	24	0
6.5	1	4.25	22	0
6.75	1	4.375	23	0
7	1	4.5	24	0
7.25	1	4.625	25	0
7.5	1	4.75	26	0
7.75	1	4.875	27	0
8	2	1	28	0
9	2	1.5	27	0
9.5	2	1.75	27	0
10	2	2	27	0
12	2	3	26	0
13	2	3.5	0	27
14	2	4	0	29
14.5	2	4.25	0	27
14.75	2	4.375	0	28
15	2	4.5	0	29
15.25	2	4.625	0	30
15.5	2	4.75	0	31
15.75	2	4.875	0	32
16	3	1	0	33
19	3	2.5	0	32
19.75	3	2.875	0	31
20	3	3	0	30
22	3	4	0	30
23	3	4.5	21	-30
24	4	1	23	0
24.5	4	1.25	21	0
24.75	4	1.375	22	0
25	4	1.5	23	0
25.25	4	1.625	24	0
25.5	4	1.75	25	0
25.75	4	1.875	26	0
26	4	2	27	0
29	4	3.5	26	0
29.5	4	3.75	25	0
30	4	4	24	0
31	4	4.5	24	28
31.5	4	4.75	-24	28
32	5	1	0	28
32.5	5	1.25	0	29
32.75	5	1.375	0	30
33	5	1.5	24	31
33.5	5	1.75	24	31
34	5	2	24	29
34.5	5	2.25	25	29
34.75	5	2.375	26	-29
35	5	2.5	27	29
35.5	5	2.75	27	30
35.75	5	2.875	-27	31
36	5	3	27	32
36.5	5	3.25	27	-32
37	5	3.5	27	-32
37.5	5	3.75	28	-32
37.75	5	3.875	29	-32
38	5	4	30	28
38.5	5	4.25	30	-28
39	5	4.5	28	-28
39.5	5	4.75	28	-28
40	6	1	28	0
40.5	6	1.25	29	0
40.75	6	1.375	30	0
41	6	1.5	31	29
41.5	6	1.75	31	29
42	6	2	27	29
42.5	6	2.25	27	30
42.75	6	2.375	-27	31
43	6	2.5	27	32
43.5	6	2.75	28	32
43.75	6	2.875	29	-32
44	6	3	30	0
44.5	6	3.25	30	0
45	6	3.5	0	0
46	6	4	0	28
46.5	6	4.25	0	28
47	6	4.5	26	28
47.5	6	4.75	26	29
47.75	6	4.875	-26	30
48	7	1	26	31
48.5	7	1.25	27	31
48.75	7	1.375	28	-31
49	7	1.5	29	29
49.5	7	1.75	29	29
50	7	2	27	29
50.5	7	2.25	27	30
50.75	7	2.375	-27	31
51	7	2.5	27	32
51.5	7	2.75	28	32
51.75	7	2.875	29	-32
52	7	3	30	27
52.5	7	3.25	-30	27
53	7	3.5	30	27
53.5	7	3.75	30	28
53.75	7	3.875	-30	29
54	7	4	30	30
54.5	7	4.25	30	-30
55	7	4.5	29	31
55.5	7	4.75	29	31
56	8	1	28	31
56.5	8	1.25	-28	31
57	8	1.5	-28	31
57.5	8	1.75	-28	31
58	8	2	-28	31
60	8	3	27	31
60.5	8	3.25	22	31
61	8	3.5	22	31
61.5	8	3.75	22	31
62	8	4	23	32
62.5	8	4.25	23	32
62.75	8	4.375	23	32
63	8	4.5	23	32
63.5	8	4.75	23	32
63.75	8	4.875	23	32
64	9	1	24	33
65	9	1.5	-24	33
66	9	2	25	0
68	9	3	0	0
70	9	4	0	0
70.5	9	4.25	27	0
71	9	4.5	27	0
71.5	9	4.75	27	0
72	10	1	28	0
72.5	10	1.25	28	0
72.75	10	1.375	28	0
73	10	1.5	28	0
73.5	10	1.75	28	0
73.75	10	1.875	28	0
74	10	2	29	0
74.5	10	2.25	-29	29
75	10	2.5	-29	29
75.5	10	2.75	-29	29
76	10	3	28	30
76.5	10	3.25	-28	30
76.75	10	3.375	-28	30
77	10	3.5	-28	30
77.5	10	3.75	-28	30
77.75	10	3.875	-28	30
78	10	4	-28	31
80	11	1	27	31
82	11	2	0	0
82.5	11	2.25	0	30
83	11	2.5	0	30
83.5	11	2.75	0	30
84	11	3	0	31
84.5	11	3.25	29	31
84.75	11	3.375	-29	31
85	11	3.5	29	31
85.5	11	3.75	29	31
85.75	11	3.875	-29	31
86	11	4	30	32
86.5	11	4.25	30	-32
86.75	11	4.375	30	-32
87	11	4.5	30	32
87.5	11	4.75	30	-32
87.75	11	4.875	30	-32
88	12	1	31	0
88.5	12	1.25	-31	28
89	12	1.5	-31	28
89.5	12	1.75	30	28
89.75	12	1.875	29	-28
90	12	2	28	31
90.5	12	2.25	-28	31
90.75	12	2.375	-28	31
91	12	2.5	-28	31
91.5	12	2.75	-28	31
91.75	12	2.875	-28	31
92	12	3	-28	29
93	12	3.5	27	-29
94	12	4	28	30
95	12	4.5	21	30
96	13	1	21	30
97	13	1.5	21	30
98	13	2	22	31
99	13	2.5	22	31
99.5	13	2.75	22	31
100	13	3	22	31
101	13	3.5	22	31
101.5	13	3.75	22	31
102	13	4	23	32
