**absq	**bar	**beat	**b7	**b7
0	1	1	33	35
2	1	2	33	35
3	1	2.5	33	35
4	2	1	33	35
7	2	2.5	33	35
8	3	1	33	35
9	3	1.5	33	35
10	3	2	31	36
12	4	1	32	-36
14	4	2	30	35
15	4	2.5	31	-35
16	5	1	-31	34
17	5	1.5	30	-34
17.5	5	1.75	29	-34
18	5	2	30	-34
20	6	1	31	33
22	6	2	30	32
24	7	1	30	32
25	7	1.5	30	32
26	7	2	30	32
27.5	7	2.75	30	32
28	8	1	30	32
29	8	1.5	30	32
30	8	2	26	31
31	8	2.5	27	31
32	9	1	28	30
34	9	2	28	30
36	10	1	28	33
39	10	2.5	28	33
40	11	1	28	33
42	11	2	28	33
43	11	2.5	31	34
44	12	1	30	35
46	12	2	31	36
48	13	1	31	36
49	13	1.5	32	34
50	13	2	31	33
52	14	1	31	33
54	14	2	34	36
56	15	1	34	36
57	15	1.5	34	36
58	15	2	33	35
61	16	1.5	33	35
62	16	2	33	35
63	16	2.5	33	35
64	17	1	31	33
66	17	2	31	34
67	17	2.5	31	-34
68	18	1	-31	32
69	18	1.5	30	-32
69.5	18	1.75	29	-32
70	18	2	30	-32
72	19	1	31	33
76	20	1	28	33
79	20	2.5	28	33
80	21	1	28	33
82	21	2	28	33
83	21	2.5	28	33
84	22	1	28	33
86	22	2	28	33
88	23	1	29	34
90	23	2	28	33
91	23	2.5	31	-33
92	24	1	-31	32
93	24	1.5	30	-32
93.5	24	1.75	29	-32
94	24	2	30	-32
96	25	1	31	31
98	25	2	28	33
100	26	1	31	34
101	26	1.5	30	35
102	26	2	31	36
105	27	1.5	31	36
106	27	2	31	36
107	27	2.5	31	36
108	28	1	32	37
110	28	2	31	36
111	28	2.5	34	-36
112	29	1	-34	35
113	29	1.5	33	-35
113.5	29	1.75	32	-35
114	29	2	33	-35
116	30	1	34	34
117	30	1.5	31	33
118	30	2	31	33
119	30	2.5	28	33
120	31	1	28	33
121	31	1.5	31	34
122	31	2	30	35
123	31	2.5	30	32
124	32	1	30	32
125	32	1.5	28	-32
126	32	2	31	33
128	33	1	-31	32
130	33	2	30	-32
132	34	1	31	31
*-	*-	*-	*-	*-
