**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	35	1	0	0	26	0	0
4	35	3	26	0	-26	0	0
8	36	1	-26	0	28	0	0
12	36	3	25	0	29	0	0
16	37	1	24	0	-29	26	33
18	37	2	-24	0	28	-26	-33
19	37	2.5	-24	0	27	-26	-33
20	37	3	-24	0	28	-26	-33
22	37	4	-24	0	29	-26	-33
24	38	1	23	0	30	28	32
28	38	3	22	0	26	29	31
32	39	1	26	0	0	28	30
34	39	2	-26	0	26	-28	-30
35	39	2.5	25	0	-26	-28	-30
35.5	39	2.75	24	0	-26	-28	-30
36	39	3	23	0	27	30	32
37	39	3.5	22	0	-27	-30	-32
38	39	4	23	0	27	-30	-32
40	40	1	22	0	29	31	33
41	40	1.5	23	0	-29	-31	-33
42	40	2	24	0	28	-31	-33
43	40	2.5	25	0	-28	30	34
44	40	3	26	0	-28	28	35
45	40	3.5	-26	0	26	29	-35
46	40	4	25	0	27	30	34
48	41	1	24	0	28	31	-34
49	41	1.5	-24	0	-28	-31	33
50	41	2	22	0	29	-31	33
52	41	3	23	0	27	30	-33
54	41	4	-23	0	-27	-30	32
56	42	1	19	26	0	28	33
58	42	2	-19	-26	26	30	-33
60	42	3	-19	-26	28	-30	0
61	42	3.5	-19	-26	-28	29	0
62	42	4	-19	-26	-28	28	30
64	43	1	0	25	29	-28	32
66	43	2	0	-25	-29	27	-32
68	43	3	0	24	-29	26	33
70	43	4	0	-24	28	-26	-33
72	44	1	0	23	30	27	32
74	44	2	0	-23	-30	28	-32
76	44	3	0	25	29	-28	32
78	44	4	0	-25	30	27	-32
79	44	4.5	0	-25	-30	-27	31
80	45	1	0	26	-30	28	30
81	45	1.5	0	-26	29	-28	-30
82	45	2	26	-26	28	-28	31
83	45	2.5	-26	27	27	-28	-31
84	45	3	-26	28	26	0	-31
85	45	3.5	-26	-28	-26	0	30
86	45	4	25	27	27	0	30
88	46	1	24	-27	28	0	-30
89	46	1.5	-24	26	-28	0	-30
90	46	2	-24	26	26	0	29
92	46	3	23	-26	27	0	30
