**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	0	32
8	1	1	0	28	0	0	32
12	1	2	0	-28	0	0	33
16	2	1	0	28	0	0	33
18	2	1.5	0	-28	0	0	35
20	2	2	0	29	0	0	-35
22	2	2.5	0	-29	0	0	34
24	3	1	0	29	0	0	33
26	3	1.5	0	31	0	0	-33
28	3	2	0	-31	0	25	32
30	3	2.5	0	30	0	-25	-32
32	4	1	0	29	0	-25	-32
36	4	2	21	28	0	25	0
40	5	1	-21	-28	0	26	0
42	5	1.5	-21	-28	0	-26	30
44	5	2	21	-28	0	26	-30
46	5	2.5	-21	-28	0	28	30
48	6	1	22	0	0	-28	31
50	6	1.5	-22	0	0	27	29
52	6	2	22	0	0	26	-29
54	6	2.5	24	0	0	-26	28
56	7	1	-24	0	0	25	29
58	7	1.5	23	28	0	-25	30
60	7	2	22	-28	0	24	31
62	7	2.5	-22	27	0	-24	-31
63	7	2.75	-22	-27	0	-24	32
64	8	1	21	26	28	0	33
66	8	1.5	-21	-26	-28	0	32
67	8	1.75	-21	-26	-28	0	31
68	8	2	-21	25	-28	0	-31
69	8	2.25	-21	-25	-28	0	30
69.5	8	2.375	-21	-25	-28	0	29
70	8	2.5	-21	-25	-28	28	30
72	9	1	0	24	-28	31	31
74	9	1.5	0	-24	-28	-31	35
75	9	1.75	0	-24	-28	32	-35
76	9	2	0	0	-28	33	-35
78	9	2.5	0	0	-28	32	34
80	10	1	0	0	28	-32	33
81	10	1.25	0	0	-28	31	-33
82	10	1.5	0	0	-28	31	-33
84	10	2	0	0	-28	-31	32
86	10	2.5	21	0	-28	30	-32
88	11	1	24	22	29	31	31
90	11	1.5	-24	-22	-29	24	-31
91	11	1.75	23	23	-29	-24	-31
92	11	2	22	24	29	26	0
94	11	2.5	-22	-24	31	27	0
95	11	2.75	-22	25	-31	-27	0
96	12	1	21	26	-31	28	0
97	12	1.25	-21	27	-31	-28	0
98	12	1.5	-21	28	30	-28	35
100	12	2	0	-28	29	0	-35
101	12	2.25	0	24	-29	0	-35
102	12	2.5	0	31	-29	0	34
104	13	1	0	-31	28	24	33
106	13	1.5	0	30	-28	-24	-33
107	13	1.75	0	29	-28	-24	-33
108	13	2	21	30	-28	25	32
111	13	2.75	-21	-30	-28	-25	31
112	14	1	20	31	0	27	29
115	14	1.75	21	-31	0	-27	-29
116	14	2	22	0	0	-27	31
117	14	2.25	23	0	0	-27	-31
118	14	2.5	24	0	0	26	-31
120	15	1	-24	0	0	25	-31
121	15	1.25	20	0	0	-25	-31
122	15	1.5	27	0	0	-25	30
124	15	2	-27	31	0	24	29
126	15	2.5	26	-31	0	-24	-29
127	15	2.75	25	-31	0	-24	-29
128	16	1	26	-31	28	-24	28
130	16	1.5	-26	-31	-28	-24	35
132	16	2	27	27	29	0	-35
133	16	2.25	-27	-27	-29	0	34
134	16	2.5	-27	-27	-29	0	34
136	17	1	24	28	31	0	-34
138	17	1.5	-24	-28	-31	0	33
140	17	2	0	27	-31	0	34
142	17	2.5	0	-27	-31	31	-34
143	17	2.75	0	26	-31	-31	-34
143.5	17	2.875	0	25	-31	-31	-34
144	18	1	24	24	28	-31	33
146	18	1.5	-24	-24	-28	30	-33
147	18	1.75	-24	-24	-28	29	32
147.5	18	1.875	-24	-24	-28	-29	31
148	18	2	21	0	-28	30	32
152	19	1	22	0	26	31	31
154	19	1.5	-22	0	-26	29	-31
155	19	1.75	-22	0	25	-29	-31
156	19	2	24	26	26	28	-31
157	19	2.25	-24	-26	27	-28	-31
158	19	2.5	-24	-26	28	-28	-31
159	19	2.75	-24	25	-28	-28	-31
160	20	1	-24	26	-28	0	-31
161	20	1.25	-24	27	27	0	-31
162	20	1.5	-24	28	26	0	-31
163	20	1.75	-24	-28	25	0	-31
164	20	2	21	-28	26	30	0
166	20	2.5	-21	28	-26	-30	0
167	20	2.75	-21	-28	-26	29	0
168	21	1	-21	28	25	30	30
169	21	1.25	-21	-28	-25	31	-30
170	21	1.5	-21	-28	-25	32	-30
171	21	1.75	-21	-28	-25	-32	29
172	21	2	-21	-28	-25	-32	30
173	21	2.25	-21	-28	-25	31	31
174	21	2.5	-21	-28	-25	30	32
175	21	2.75	-21	-28	-25	29	-32
176	22	1	-21	0	-25	30	28
178	22	1.5	-21	0	-25	28	35
180	22	2	0	25	-25	29	-35
182	22	2.5	0	-25	-25	-29	34
184	23	1	0	26	0	28	35
186	23	1.5	0	-26	0	-28	33
188	23	2	0	28	0	26	-33
189	23	2.25	0	-28	0	-26	32
190	23	2.5	0	-28	0	-26	32
192	24	1	22	29	0	26	-32
194	24	1.5	-22	-29	0	-26	31
196	24	2	23	28	0	25	32
200	25	1	25	27	0	0	-32
202	25	1.5	-25	29	0	0	-32
204	25	2	26	-29	0	0	0
