**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	0	30	26	33	0
4	0	3	26	28	-26	-33	0
8	1	1	24	-28	-26	-33	33
10	1	2	-24	27	-26	-33	-33
11	1	2.5	-24	26	-26	-33	-33
12	1	3	22	29	-26	-33	31
16	2	1	25	-29	27	32	29
18	2	2	-25	28	-27	-32	-29
19	2	2.5	-25	27	-27	-32	-29
20	2	3	23	30	-27	-32	32
22	2	4	23	-30	-27	-32	-32
23	2	4.5	-23	29	-27	-32	-32
24	3	1	26	28	28	33	30
26	3	2	-26	-28	-28	-33	30
27	3	2.5	25	27	-28	-33	-30
28	3	3	24	26	-28	-33	33
30	3	4	23	-26	-28	-33	-33
31	3	4.5	-23	-26	-28	-33	32
32	4	1	22	-26	29	33	31
34	4	2	-22	-26	-29	-33	30
36	4	3	25	27	-29	0	29
38	4	4	-25	-27	-29	0	36
39	4	4.5	24	28	-29	0	-36
40	5	1	22	29	31	33	-36
41	5	1.5	-22	-29	-31	-33	37
42	5	2	-22	-29	-31	-33	38
44	5	3	-22	26	-31	33	-38
46	5	4	-22	-26	-31	33	37
47	5	4.5	-22	27	-31	-33	36
48	6	1	26	28	30	-33	35
50	6	2	-26	-28	-30	33	37
51	6	2.5	25	-28	-30	-33	-37
52	6	3	23	27	-30	32	-37
53	6	3.5	-23	-27	-30	-32	36
54	6	4	26	28	-30	33	35
55	6	4.5	-26	-28	-30	-33	34
56	7	1	-26	-28	30	35	33
57	7	1.5	-26	26	-30	-35	-33
58	7	2	25	27	-30	34	36
60	7	3	26	28	-30	33	-36
62	7	4	-26	-28	-30	-33	35
63	7	4.5	-26	-28	-30	32	-35
64	8	1	22	26	29	33	36
65	8	1.5	-22	-26	-29	32	-36
66	8	2	-22	27	-29	31	-36
67	8	2.5	-22	-27	-29	30	-36
68	8	3	25	-27	-29	29	36
70	8	4	-25	26	-29	32	-36
71	8	4.5	-25	25	-29	-32	-36
72	9	1	22	26	-29	-32	36
74	9	2	-22	-26	-29	31	-36
76	9	3	25	0	27	32	36
78	9	4	-25	25	-27	-32	-36
80	10	1	21	25	28	-32	37
82	10	2	-21	25	-28	-32	-37
84	10	3	-21	28	-28	-32	-37
86	10	4	-21	-28	29	-32	36
87	10	4.5	-21	27	-29	-32	-36
88	11	1	-21	26	30	0	35
90	11	2	-21	25	-30	0	34
92	11	3	22	24	31	29	33
95	11	4.5	-22	-24	-31	-29	34
96	12	1	21	23	32	30	35
97	12	1.5	-21	-23	-32	-30	36
98	12	2	-21	-23	-32	-30	35
100	12	3	24	26	33	28	-35
101	12	3.5	-24	-26	-33	-28	34
102	12	4	-24	-26	-33	-28	33
103	12	4.5	23	-26	-33	-28	32
104	13	1	22	26	-33	29	31
106	13	2	21	-26	-33	-29	30
107	13	2.5	-21	-26	-33	-29	29
108	13	3	20	27	32	-29	36
112	14	1	19	28	33	30	35
116	14	3	22	26	31	29	0
118	14	4	-22	-26	-31	33	0
119	14	4.5	-22	27	-31	-33	0
120	15	1	0	28	30	32	37
122	15	2	21	-28	-30	34	-37
124	15	3	21	-28	-30	35	37
125	15	3.5	-21	-28	-30	34	-37
126	15	4	21	-28	-30	33	-37
127	15	4.5	-21	-28	-30	32	-37
128	16	1	22	26	29	31	38
131	16	2.5	-22	-26	-29	32	37
132	16	3	-22	-26	-29	33	36
133	16	3.5	-22	-26	-29	34	-36
134	16	4	24	-26	-29	33	35
136	17	1	25	0	-29	-33	34
137	17	1.5	-25	0	-29	32	-34
138	17	2	-25	0	-29	32	-34
140	17	3	22	0	-29	-32	33
142	17	4	-22	29	-29	31	-33
144	18	1	25	29	0	32	34
146	18	2	-25	30	0	-32	-34
148	18	3	24	31	0	28	33
150	18	4	-24	-31	0	-28	35
151	18	4.5	-24	30	0	-28	-35
152	19	1	-24	29	0	0	-35
153	19	1.5	-24	-29	0	0	34
154	19	2	-24	28	0	0	33
156	19	3	25	27	0	29	-33
158	19	4	-25	-27	0	-29	32
160	20	1	22	26	31	-29	33
162	20	2	-22	29	-31	-29	-33
163	20	2.5	23	-29	-31	-29	-33
164	20	3	24	-29	-31	33	-33
166	20	4	-24	28	-31	-33	38
168	21	1	22	29	-31	-33	-38
169	21	1.5	-22	-29	-31	-33	37
170	21	2	-22	-29	-31	33	36
172	21	3	0	26	30	33	-36
174	21	4	26	-26	-30	-33	35
176	22	1	27	0	29	31	36
179	22	2.5	26	0	-29	-31	-36
180	22	3	25	0	-29	34	0
182	22	4	24	0	-29	33	0
184	23	1	-24	26	28	-33	0
186	23	2	23	-26	-28	32	0
187	23	2.5	22	-26	-28	31	0
188	23	3	23	25	-28	32	37
192	24	1	22	26	29	31	38
194	24	2	-22	29	-29	-31	-38
195	24	2.5	-22	-29	-29	32	37
196	24	3	-22	-29	31	33	36
197	24	3.5	-22	28	-31	-33	-36
198	24	4	24	26	-31	-33	35
200	25	1	-24	-26	-31	-33	36
201	25	1.5	23	27	-31	-33	-36
