**absq	**bar	**beat	**b7	**b7	**b7
8	2	1	0	0	25
12	2	3	0	0	27
15	2	4.5	0	0	28
16	3	1	0	0	29
19	3	2.5	0	0	26
20	3	3	0	0	29
23	3	4.5	0	0	28
25	4	1.5	0	0	27
27	4	2.5	0	0	25
28	4	3	0	0	29
36	5	3	18	0	29
38	5	4	-18	22	-29
40	6	1	27	29	0
46	6	4	26	28	0
48	7	1	25	27	0
50	7	2	24	26	0
52	7	3	23	25	0
56	8	1	22	24	0
58	8	2	-22	-24	24
60	8	3	-22	0	33
62	8	4	21	0	-33
63	8	4.5	-21	0	32
64	9	1	20	27	-32
65	9	1.5	-20	-27	31
67	9	2.5	-20	-27	30
68	9	3	21	25	-30
69	9	3.5	-21	-25	30
70	9	4	22	24	29
72	10	1	23	25	-29
74	10	2	-23	26	28
76	10	3	22	27	29
79	10	4.5	-22	28	-29
80	11	1	-22	29	-29
84	11	3	18	27	29
86	11	4	25	27	29
87	11	4.5	25	27	29
88	12	1	25	27	29
90	12	2	24	28	31
91	12	2.5	22	29	31
92	12	3	23	25	30
93	12	3.5	21	25	30
94	12	4	22	24	29
95	12	4.5	20	24	31
96	13	1	24	24	31
100	13	3	20	24	31
102	13	4	-20	29	-31
104	14	1	0	27	0
105.5	14	1.75	0	26	0
106	14	2	0	25	29
107	14	2.5	0	27	-29
108	14	3	0	26	28
109	14	3.5	22	-26	29
110	14	4	23	25	27
111	14	4.5	-23	-25	27
111.5	14	4.75	22	-25	-27
112	15	1	21	0	28
113	15	1.5	21	0	-28
113.5	15	1.75	-21	0	27
114	15	2	22	0	26
115	15	2.5	-22	29	-26
116	15	3	18	29	25
117.5	15	3.75	-18	28	-25
118	15	4	0	27	0
119	15	4.5	0	25	0
120	16	1	0	26	0
121	16	1.5	22	-26	29
122	16	2	18	25	29
123	16	2.5	-18	25	-29
123.5	16	2.75	18	-25	29
124	16	3	21	25	30
125	16	3.5	18	25	29
126	16	4	22	26	29
128	17	1	18	25	29
130	17	2	25	-25	29
134	17	4	24	0	29
137	18	1.5	24	0	29
138	18	2	24	0	29
142	18	4	25	0	29
144	19	1	21	0	30
148	19	3	22	0	29
150	19	4	-22	29	29
152	20	1	0	25	29
153	20	1.5	0	-25	29
153.5	20	1.75	0	26	-29
154	20	2	0	27	29
155	20	2.5	0	24	29
156	20	3	0	25	29
156.5	20	3.25	0	26	-29
157	20	3.5	0	27	-29
157.5	20	3.75	0	28	30
158	20	4	0	29	31
159	20	4.5	0	27	31
160	21	1	0	28	30
161	21	1.5	0	28	32
162	21	2	0	29	-32
163	21	2.5	0	-29	31
164	21	3	0	25	32
166	21	4	18	25	29
168	22	1	21	25	30
169	22	1.5	18	25	29
170	22	2	22	26	29
172	22	3	18	25	29
176	23	1	0	0	0
177	23	1.5	0	0	29
177.5	23	1.75	0	0	28
178	23	2	0	0	27
179	23	2.5	0	0	28
181	23	3.5	0	0	27
182	23	4	0	0	26
184	24	1	0	0	25
188	24	3	0	0	29
190	24	4	0	0	30
191	24	4.5	0	0	30
192	25	1	0	0	30
192.5	25	1.25	0	0	31
193	25	1.5	0	0	32
195	25	2.5	0	0	31
196	25	3	0	0	32
200	26	1	0	0	0
201	26	1.5	0	0	29
201.5	26	1.75	0	0	28
202	26	2	0	0	27
203	26	2.5	0	0	28
205	26	3.5	0	0	27
206	26	4	0	0	26
208	27	1	0	0	25
212	27	3	0	0	29
214	27	4	0	0	30
215	27	4.5	0	0	30
216	28	1	0	0	30
216.5	28	1.25	0	0	31
217	28	1.5	0	0	32
219	28	2.5	0	0	31
220	28	3	0	0	32
224	29	1	0	0	0
225	29	1.5	0	0	29
225.5	29	1.75	0	0	28
226	29	2	0	0	27
227	29	2.5	0	0	28
229	29	3.5	0	0	27
230	29	4	0	0	26
232	30	1	0	0	25
236	30	3	0	0	0
237	30	3.5	0	0	29
237.5	30	3.75	0	0	30
238	30	4	0	0	31
239	30	4.5	0	0	32
241	31	1.5	0	0	30
242	31	2	0	0	29
246	31	4	0	0	25
248	32	1	25	27	32
250	32	2	23	28	32
251	32	2.5	24	28	31
252.5	32	3.25	24	28	31
253	32	3.5	21	28	30
254	32	4	25	-28	29
255	32	4.5	-25	27	-29
256	33	1	21	28	30
258	33	2	20	29	29
260	33	3	19	28	30
264	34	1	-19	28	-30
266	34	2	26	-28	30
268	34	3	22	0	31
268.5	34	3.25	23	0	-31
269	34	3.5	24	0	-31
269.5	34	3.75	25	0	-31
270	34	4	26	0	30
272	35	1	22	0	31
273	35	1.5	-22	26	-31
274	35	2	0	22	31
274.5	35	2.25	0	23	-31
275	35	2.5	0	24	-31
275.5	35	2.75	0	25	-31
276	35	3	0	26	30
278	35	4	22	24	29
280	36	1	18	25	29
280.5	36	1.25	19	-25	-29
281	36	1.5	20	-25	-29
281.5	36	1.75	21	-25	-29
282	36	2	22	22	-29
284	36	3	18	22	29
285	36	3.5	25	27	-29
286.5	36	4.25	25	27	-29
287	36	4.5	25	27	-29
288	37	1	24	28	0
289	37	1.5	20	29	0
290	37	2	24	28	0
292	37	3	20	29	31
293	37	3.5	20	-29	-31
293.5	37	3.75	-20	-29	31
294	37	4	21	28	30
295	37	4.5	-21	-28	30
296	38	1	-21	25	-30
297	38	1.5	-21	-25	30
298	38	2	18	27	29
300	38	3	22	26	29
302	38	4	-22	25	-29
304	39	1	-22	26	-29
308	39	3	18	25	-29
*-	*-	*-	*-	*-	*-
