**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	19	26	33
8	2	1	22	-26	-33
12	2	3	24	-26	-33
16	3	1	25	25	34
20	3	3	22	24	33
24	4	1	24	22	-33
26	4	2	-24	-22	32
28	4	3	26	-22	31
32	5	1	-26	21	30
34	5	2	25	-21	-30
36	5	3	24	-21	32
38	5	4	23	-21	-32
40	6	1	22	0	-32
42	6	2	-22	0	31
44	6	3	-22	24	30
46	6	4	-22	-24	29
48	7	1	19	26	28
52	7	3	-19	-26	27
54	7	4	-19	-26	28
56	8	1	0	22	29
60	8	3	24	-22	28
62	8	4	-24	-22	27
64	9	1	-24	0	26
68	9	3	22	24	-26
74	10	2	-22	22	0
76	10	3	0	24	33
80	11	1	21	23	32
84	11	3	22	22	31
86	11	4	24	-22	-31
88	12	1	-24	24	-31
90	12	2	23	-24	28
92	12	3	22	-24	31
94	12	4	21	25	30
96	13	1	19	26	28
104	14	1	0	0	0
104	14	1	19	26	28
112	15	1	22	26	31
116	15	3	22	26	31
120	16	1	0	27	32
124	16	3	25	25	34
128	17	1	22	24	33
132	17	3	22	26	-33
134	17	4	-22	-26	32
136	18	1	24	-26	31
138	18	2	-24	25	-31
140	18	3	-24	24	29
144	19	1	21	23	30
148	19	3	19	26	28
152	20	1	22	22	29
156	20	3	23	25	28
158	20	4	-23	-25	27
160	21	1	24	24	26
164	21	3	26	22	29
168	22	1	-26	23	-29
170	22	2	-26	-23	28
172	22	3	25	-23	28
174	22	4	-25	-23	27
176	23	1	26	22	29
182	23	4	25	-22	-29
184	24	1	24	-22	0
188	24	3	22	-22	31
192	25	1	21	0	30
196	25	3	-21	23	28
200	26	1	0	24	29
204	26	3	23	21	30
208	27	1	22	22	31
212	27	3	21	23	-31
214	27	4	-21	-23	30
216	28	1	20	25	29
220	28	3	19	26	28
224	29	1	22	-26	0
228	29	3	-22	22	31
232	30	1	21	25	30
236	30	3	22	24	29
240	31	1	-22	22	31
244	31	3	18	-22	34
248	32	1	-18	25	-34
250	32	2	-18	-25	33
252	32	3	22	26	33
256	33	1	0	27	-33
258	33	2	0	-27	32
260	33	3	25	-27	32
262	33	4	-25	-27	31
264	34	1	24	26	33
268	34	3	22	-26	-33
272	35	1	-22	24	0
