**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	19	26	26	0	33
4	1	3	0	19	26	26	26	-33
6	1	4	0	-19	26	-26	-26	-33
8	2	1	0	19	28	26	26	30
12	2	3	0	26	0	28	26	30
14	2	4	0	-26	26	-28	-26	-30
16	3	1	26	0	26	-28	28	33
18	3	2	-26	19	26	27	-28	-33
19	3	2.5	-26	-19	-26	26	-28	-33
20	3	3	-26	19	30	28	-28	33
22	3	4	-26	19	-30	-28	27	-33
23	3	4.5	-26	-19	-30	29	26	-33
24	4	1	23	23	0	30	28	32
26	4	2	-23	-23	0	-30	27	-32
27	4	2.5	-23	-23	0	29	-27	-32
28	4	3	23	0	0	27	30	32
30	4	4	-23	0	0	28	-30	-32
32	5	1	26	0	0	-28	0	35
33	5	1.5	-26	0	0	27	0	-35
34	5	2	-26	19	30	26	0	-35
35	5	2.5	-26	-19	-30	25	0	-35
36	5	3	26	19	30	26	30	35
38	5	4	-26	19	30	-26	-30	-35
40	6	1	25	23	32	23	30	34
43	6	2.5	24	-23	-32	-23	29	-34
44	6	3	23	0	25	0	30	35
46	6	4	22	0	26	0	31	36
48	7	1	25	0	27	0	-31	-36
49	7	1.5	-25	0	-27	0	30	-36
50	7	2	26	0	28	0	30	35
52	7	3	24	0	-28	0	-30	33
54	7	4	-24	0	27	0	29	-33
55	7	4.5	-24	0	26	0	-29	-33
56	8	1	23	0	25	0	30	34
58	8	2	-23	23	-25	30	27	-34
60	8	3	-23	21	0	30	28	30
62	8	4	-23	19	30	30	-28	-30
64	9	1	-23	23	30	32	27	0
66	9	2	-23	-23	30	-32	-27	0
67	9	2.5	-23	-23	-30	31	-27	0
68	9	3	-23	0	32	30	-27	32
70	9	4	-23	0	30	-30	-27	-32
72	10	1	0	0	31	29	0	33
74	10	2	0	26	33	28	0	-33
76	10	3	0	23	-33	27	0	34
78	10	4	0	23	32	-27	0	-34
80	11	1	26	26	33	26	0	35
82	11	2	-26	19	-33	-26	30	-35
84	11	3	-26	19	0	0	30	-35
86	11	4	-26	19	30	28	30	34
87	11	4.5	-26	-19	-30	-28	-30	33
88	12	1	23	23	30	27	32	34
90	12	2	-23	-23	30	-27	-32	-34
91	12	2.5	-23	-23	-30	26	-32	-34
92	12	3	23	0	32	27	0	30
96	13	1	26	0	0	26	0	30
98	13	2	-26	0	28	-26	30	-30
100	13	3	22	0	29	0	31	29
101	13	3.5	-22	0	28	0	-31	-29
102	13	4	25	0	27	0	32	-29
103	13	4.5	-25	0	26	0	-32	-29
104	14	1	-25	0	27	0	-32	30
105	14	1.5	-25	0	-27	0	31	-30
106	14	2	26	0	28	0	30	-30
108	14	3	24	0	26	0	-30	31
110	14	4	-24	0	-26	26	29	-31
112	15	1	23	0	25	27	30	32
114	15	2	-23	23	-25	28	-30	-32
115	15	2.5	-23	-23	-25	27	-30	-32
116	15	3	-23	23	-25	28	-30	-32
117	15	3.5	-23	-23	-25	27	-30	-32
118	15	4	-23	21	-25	30	-30	30
120	16	1	0	22	0	-30	0	31
122	16	2	0	-22	0	29	0	-31
124	16	3	23	19	0	30	0	30
128	17	1	24	0	0	0	28	33
132	17	3	-24	0	0	0	29	31
134	17	4	23	0	0	0	-29	32
135	17	4.5	-23	0	0	0	28	-32
136	18	1	22	0	0	0	27	-32
138	18	2	21	0	0	0	26	30
140	18	3	20	0	0	0	-26	29
142	18	4	-20	0	0	0	25	-29
144	19	1	19	26	0	0	26	28
146	19	2	-19	26	26	0	-26	-28
148	19	3	0	26	26	30	-26	0
150	19	4	0	28	26	-30	-26	0
152	20	1	26	0	28	30	0	0
154	20	2	-26	19	-28	-30	0	0
155	20	2.5	-26	-19	29	-30	0	0
156	20	3	-26	19	30	30	0	35
158	20	4	-26	19	-30	-30	30	-35
160	21	1	23	23	0	32	30	34
162	21	2	-23	-23	0	-32	30	-34
163	21	2.5	-23	-23	0	31	-30	-34
164	21	3	23	0	27	30	32	-34
165	21	3.5	-23	0	-27	29	-32	-34
166	21	4	-23	0	-27	30	-32	32
167	21	4.5	-23	0	-27	-30	31	-32
168	22	1	26	0	28	0	30	33
169	22	1.5	-26	0	-28	0	29	-33
170	22	2	-26	19	-28	30	30	-33
172	22	3	0	23	-28	30	0	32
174	22	4	26	19	28	30	0	33
176	23	1	23	23	27	32	0	34
178	23	2	23	-23	-27	-32	30	-34
180	23	3	26	19	26	0	30	35
182	23	4	-26	-19	-26	0	30	-35
184	24	1	0	0	0	0	32	34
186	24	2	0	0	0	30	-32	32
187	24	2.5	0	0	0	-30	31	-32
188	24	3	0	0	0	30	30	-32
190	24	4	22	0	0	31	29	33
192	25	1	23	0	0	-31	28	-33
193	25	1.5	-23	0	0	30	-28	-33
194	25	2	23	0	0	30	-28	32
195	25	2.5	-23	0	0	-30	27	-32
196	25	3	24	0	0	-30	26	-32
198	25	4	-24	0	0	29	-26	31
200	26	1	23	23	0	30	25	32
202	26	2	-23	23	30	-30	-25	-32
204	26	3	-23	23	30	0	0	-32
206	26	4	-23	25	30	0	30	-32
208	27	1	-23	-25	32	0	30	0
209	27	1.5	-23	24	-32	0	-30	0
210	27	2	-23	23	-32	27	30	0
211	27	2.5	-23	22	31	-27	-30	0
212	27	3	-23	23	30	27	32	32
213	27	3.5	-23	-23	29	-27	-32	-32
214	27	4	-23	-23	30	27	-32	-32
215	27	4.5	-23	-23	-30	-27	31	-32
216	28	1	0	0	0	28	30	-32
217	28	1.5	0	0	0	-28	29	-32
218	28	2	0	0	0	-28	30	-32
