**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	32
2	1	2	0	25	0	29	34	36
3	1	2.5	0	-25	0	32	-34	-36
4	1	3	0	29	0	-32	33	-36
5	1	3.5	0	-29	0	31	-33	36
5.5	1	3.75	0	29	0	-31	33	-36
6	1	4	0	26	0	30	33	35
7	1	4.5	0	25	0	32	34	36
8	2	1	0	28	0	32	35	37
9	2	1.5	0	-28	0	-32	39	-37
9.5	2	1.75	0	-28	0	31	-39	-37
10	2	2	0	-28	0	30	-39	39
10.5	2	2.25	0	-28	0	-30	38	-39
11	2	2.5	0	-28	0	-30	37	-39
11.5	2	2.75	0	-28	0	-30	-37	38
12	2	3	0	32	0	34	34	37
12.5	2	3.25	0	-32	0	-34	35	-37
13	2	3.5	0	-32	0	-34	36	34
14	2	4	0	31	0	33	-36	-34
14.6667	2	4.33333	0	30	0	32	-36	-34
15	2	4.5	0	-30	0	-32	35	33
15.5	2	4.75	0	-30	0	-32	-35	32
16	3	1	0	29	0	31	36	33
18	3	2	0	29	0	31	0	33
19	3	2.5	0	-29	0	-31	33	-33
20	3	3	0	26	0	30	-33	35
21	3	3.5	0	29	0	31	34	36
22	3	4	0	28	0	32	35	37
24	4	1	0	28	0	32	37	39
25	4	1.5	0	28	0	35	37	39
26	4	2	0	31	0	33	38	35
27.5	4	2.75	0	29	0	33	38	36
28	4	3	0	28	0	33	37	37
29	4	3.5	0	29	0	33	36	38
30	4	4	0	26	0	33	35	37
32	5	1	0	29	0	33	36	36
34	5	2	0	0	0	0	33	0
35	5	2.5	0	0	0	0	36	0
36	5	3	0	0	0	0	34	36
37	5	3.5	0	0	0	0	34	39
37.5	5	3.75	0	0	0	0	33	-39
38	5	4	0	0	0	0	32	37
39	5	4.5	0	0	0	0	39	37
39.5	5	4.75	0	0	0	0	-39	36
40	6	1	0	0	0	0	37	35
41	6	1.5	0	0	0	0	-37	39
42	6	2	0	0	0	0	35	37
43	6	2.5	0	0	0	0	36	38
44	6	3	0	0	0	0	-36	37
45	6	3.5	0	0	0	0	35	-37
46	6	4	0	0	0	0	36	36
48	7	1	25	29	0	0	0	0
50	7	2	-25	-29	25	32	36	39
52	7	3	22	29	26	33	36	38
53	7	3.5	-22	-29	29	-33	-36	-38
54	7	4	25	27	-29	34	36	39
55	7	4.5	21	25	28	35	37	39
57	8	1.5	21	25	28	35	37	39
58	8	2	24	26	28	33	38	35
59.5	8	2.75	-24	27	-28	-33	-38	36
60	8	3	23	28	-28	32	35	37
60.5	8	3.25	-23	27	-28	-32	-35	-37
61	8	3.5	24	26	28	35	-35	40
61.5	8	3.75	-24	25	-28	-35	-35	-40
62	8	4	-24	26	29	-35	38	-40
63	8	4.5	25	27	30	34	37	39
64	9	1	26	28	-30	33	-37	-39
65	9	1.5	-26	29	29	-33	40	38
66	9	2	-26	30	-29	-33	-40	37
66.5	9	2.25	-26	-30	-29	-33	39	-37
67	9	2.5	-26	26	28	-33	37	-37
68	9	3	22	26	29	33	38	36
70	9	4	29	0	31	33	0	0
71	9	4.5	-29	0	-31	-33	0	36
72	10	1	26	0	30	33	0	-36
73	10	1.5	-26	0	-30	-33	0	35
74	10	2	29	0	31	33	0	36
75	10	2.5	27	0	31	34	0	36
77	10	3.5	24	0	31	33	0	35
78	10	4	25	0	29	32	0	34
80	11	1	22	0	-29	31	0	33
81	11	1.5	-22	0	26	-31	0	-33
82	11	2	24	0	-26	33	0	0
83	11	2.5	-24	0	28	-33	0	0
83.5	11	2.75	25	0	-28	34	0	0
84	11	3	26	0	-28	35	0	0
84.5	11	3.25	-26	0	29	-35	0	0
85	11	3.5	-26	0	30	-35	33	35
86	11	4	-26	0	-30	-35	35	37
87	11	4.5	-26	0	28	-35	-35	-37
87.5	11	4.75	-26	0	-28	-35	36	38
88	12	1	25	0	0	-35	37	39
90	12	2	-25	0	0	34	36	39
91	12	2.5	-25	0	0	-34	34	36
91.5	12	2.75	-25	0	0	32	-34	-36
92	12	3	0	0	0	32	34	36
93	12	3.5	0	0	0	30	35	32
94	12	4	0	0	0	31	36	33
95	12	4.5	0	0	0	32	36	34
96	13	1	0	0	0	28	37	35
96.5	13	1.25	0	0	0	29	-37	-35
97	13	1.5	0	0	0	30	35	-35
97.5	13	1.75	0	0	0	31	-35	36
98	13	2	0	0	0	32	34	37
99	13	2.5	0	0	0	30	32	39
100	13	3	0	0	0	29	33	38
100.5	13	3.25	0	0	0	-29	29	-38
101	13	3.5	0	0	0	34	36	36
102	13	4	0	0	0	33	-36	37
103	13	4.5	0	0	33	-33	35	-37
104	14	1	0	0	33	29	36	36
105	14	1.5	29	33	31	-29	-36	-36
106	14	2	29	33	31	0	0	0
107	14	2.5	27	29	32	36	0	0
108	14	3	28	30	33	35	0	0
109	14	3.5	29	31	-33	33	0	0
110	14	4	25	32	0	34	0	0
110.5	14	4.25	26	-32	0	-34	0	0
111	14	4.5	27	-32	29	-34	39	0
111.5	14	4.75	28	-32	-29	-34	-39	0
112	15	1	29	0	29	33	38	0
113	15	1.5	-29	32	27	34	36	0
114	15	2	0	32	28	32	37	0
115	15	2.5	28	30	-28	-32	-37	0
115.5	15	2.75	-28	-30	26	33	-37	0
116	15	3	27	31	29	34	36	0
117	15	3.5	25	32	-29	34	-36	0
118	15	4	26	28	0	35	0	0
118.5	15	4.25	-26	29	0	-35	0	0
