**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	30	26	33
8	2	1	-30	26	35
12	2	3	28	26	35
16	3	1	29	25	34
24	4	1	28	26	30
30	4	4	-28	25	-30
32	5	1	27	23	0
36	5	3	30	-23	32
40	6	1	29	0	33
44	6	3	-29	25	34
48	7	1	0	26	35
52	7	3	29	27	34
54	7	4	-29	-27	32
56	8	1	30	28	33
60	8	3	29	27	32
62	8	4	32	25	-32
64	9	1	-32	26	0
66	9	2	31	-26	0
68	9	3	32	25	34
72	10	1	30	0	35
76	10	3	29	27	36
80	11	1	-29	28	37
82	11	2	28	-28	-37
84	11	3	27	29	36
86	11	4	-27	-29	34
88	12	1	26	30	35
90	12	2	-26	28	33
94	12	4	25	29	34
96	13	1	26	28	33
98	13	2	28	26	31
100	13	3	29	27	32
104	14	1	30	26	33
112	15	1	31	26	0
116	15	3	30	25	0
120	16	1	-30	24	33
122	16	2	29	-24	-33
124	16	3	29	-24	-33
126	16	4	28	-24	-33
128	17	1	30	23	35
132	17	3	-30	-23	34
136	18	1	23	0	-34
140	18	3	-23	30	32
144	19	1	0	31	33
148	19	3	23	30	32
152	20	1	-23	28	-32
156	20	3	26	-28	35
160	21	1	25	29	-35
164	21	3	-25	-29	34
168	22	1	32	28	35
172	22	3	33	-28	-35
174	22	4	33	-28	-35
178	23	2	32	-28	0
180	23	3	32	27	0
184	24	1	-32	26	35
186	24	2	31	-26	-35
187	24	2.5	30	-26	-35
188	24	3	31	-26	-35
192	25	1	32	25	34
196	25	3	-32	28	32
200	26	1	0	-28	33
204	26	3	0	29	-33
208	27	1	28	30	32
212	27	3	-28	-30	30
216	28	1	30	26	-30
220	28	3	-30	-26	33
224	29	1	-30	28	-33
228	29	3	29	27	32
232	30	1	26	28	33
236	30	3	25	29	34
240	31	1	23	30	32
246	31	4	-23	29	-32
247	31	4.5	-23	28	-32
248	32	1	-23	27	0
256	33	1	27	23	32
260	33	3	28	-23	-32
264	34	1	29	24	33
268	34	3	30	23	-33
270	34	4	-30	-23	32
272	35	1	-30	26	31
274	35	2	29	-26	30
276	35	3	27	25	30
280	36	1	-27	24	-30
282	36	2	26	-24	-30
284	36	3	26	-24	29
286	36	4	25	-24	-29
288	37	1	27	23	30
296	38	1	30	-23	0
300	38	3	-30	-23	34
304	39	1	29	0	34
308	39	3	-29	25	34
312	40	1	0	26	35
316	40	3	29	27	-35
318	40	4	-29	-27	34
319	40	4.5	-29	-27	33
320	41	1	30	28	32
324	41	3	-30	-28	33
326	41	4	-30	27	-33
328	42	1	29	25	34
332	42	3	29	27	32
336	43	1	-29	26	-32
338	43	2	28	-26	-32
339	43	2.5	27	-26	-32
340	43	3	28	-26	31
344	44	1	29	25	32
352	45	1	27	-25	0
356	45	3	-27	0	30
358	45	4	28	0	-30
360	46	1	29	0	31
364	46	3	30	23	32
368	47	1	0	24	33
372	47	3	27	25	30
376	48	1	28	26	0
380	48	3	27	23	32
384	49	1	26	0	33
386	49	2	29	0	-33
388	49	3	-29	25	32
390	49	4	30	-25	-32
392	50	1	31	26	35
396	50	3	32	25	-35
398	50	4	-32	-25	34
400	51	1	0	28	33
402	51	2	30	-28	-33
404	51	3	-30	-28	32
406	51	4	29	27	-32
408	52	1	28	26	35
412	52	3	29	25	34
414	52	4	27	-25	37
416	53	1	26	28	-37
418	53	2	-26	-28	36
420	53	3	25	29	34
424	54	1	24	26	35
428	54	3	-24	-26	33
432	55	1	23	27	-33
436	55	3	-23	-27	32
440	56	1	30	26	33
*-	*-	*-	*-	*-	*-
