**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	36
6	1	4	0	0	0	0	35
8	2	1	0	0	0	32	34
10	2	2	0	0	0	-32	32
12	2	3	25	0	0	-32	34
14	2	4	-25	0	0	31	-34
16	3	1	-25	0	0	30	34
18	3	2	25	0	0	29	-34
20	3	3	24	0	0	31	33
22	3	4	22	0	0	-31	-33
24	4	1	26	0	0	-31	0
26	4	2	-26	0	0	30	35
27	4	2.5	-26	0	0	29	-35
28	4	3	26	0	0	30	-35
29	4	3.5	-26	0	0	-30	36
30	4	4	-26	0	0	33	37
31	4	4.5	-26	0	0	-33	36
32	5	1	22	0	29	-33	38
33	5	1.5	-22	0	-29	32	37
34	5	2	-22	0	-29	31	36
35	5	2.5	-22	0	-29	30	35
36	5	3	0	0	-29	31	36
38	5	4	0	0	28	32	37
40	6	1	0	0	27	-32	-37
41	6	1.5	0	0	-27	31	-37
42	6	2	0	0	25	34	36
44	6	3	0	0	26	-34	-36
45	6	3.5	0	0	-26	33	-36
46	6	4	0	0	-26	33	35
48	7	1	0	29	27	-33	36
50	7	2	0	-29	-27	32	-36
52	7	3	0	-29	26	33	-36
54	7	4	0	28	-26	-33	-36
56	8	1	29	27	0	0	0
58	8	2	-29	25	0	0	0
60	8	3	-29	27	0	0	0
62	8	4	28	28	0	0	0
64	9	1	27	29	0	0	0
66	9	2	25	-29	0	0	0
67	9	2.5	-25	30	0	0	0
68	9	3	26	31	0	0	0
69	9	3.5	-26	29	0	0	0
70	9	4	-26	30	0	33	0
71	9	4.5	25	-30	0	-33	0
72	10	1	24	-30	0	33	0
74	10	2	22	29	0	33	0
76	10	3	23	-29	0	32	0
77	10	3.5	-23	-29	0	31	0
78	10	4	-23	28	0	32	0
79	10	4.5	-23	-28	0	33	0
80	11	1	22	29	0	34	0
82	11	2	-22	-29	26	33	31
84	11	3	0	0	27	-33	34
86	11	4	0	0	25	32	34
88	12	1	0	0	26	-32	35
89	12	1.5	0	0	-26	-32	34
90	12	2	0	0	-26	31	35
91	12	2.5	0	0	-26	-31	36
92	12	3	0	0	0	32	37
94	12	4	0	0	25	34	36
97	13	1.5	0	0	26	33	35
98	13	2	0	0	27	32	34
99	13	2.5	0	0	28	-32	-34
100	13	3	0	0	29	31	33
101	13	3.5	0	0	30	-31	-33
102	13	4	0	0	29	-31	-33
104	14	1	25	0	-29	0	0
105	14	1.5	-25	0	28	0	0
106	14	2	-25	29	27	32	34
107	14	2.5	-25	-29	26	-32	-34
108	14	3	25	29	27	32	34
110	14	4	25	30	-27	32	32
112	15	1	24	31	26	28	33
114	15	2	-24	24	-26	-28	35
115	15	2.5	23	-24	27	-28	-35
115.5	15	2.75	22	-24	-27	-28	-35
116	15	3	23	25	28	-28	-35
117	15	3.5	-23	-25	-28	-28	34
118	15	4	24	26	29	31	33
120	16	1	25	27	27	30	-33
121	16	1.5	-25	26	-27	-30	-33
122	16	2	-25	27	25	29	32
123	16	2.5	-25	28	-25	-29	-32
124	16	3	22	29	26	-29	-32
125	16	3.5	-22	-29	-26	28	-32
126	16	4	-22	-29	-26	26	31
128	17	1	0	-29	25	27	32
130	17	2	25	-29	-25	-27	-32
132	17	3	-25	25	0	0	-32
133	17	3.5	26	-25	0	0	-32
134	17	4	27	-25	0	25	-32
136	18	1	-27	29	0	-25	-32
137	18	1.5	26	-29	0	26	-32
138	18	2	25	-29	0	27	-32
142	18	4	24	-29	0	26	-32
143	18	4.5	23	-29	0	25	-32
144	19	1	22	31	0	29	0
146	19	2	29	-31	0	-29	0
148	19	3	-29	-31	0	26	0
150	19	4	28	30	0	-26	0
152	20	1	27	29	0	0	0
154	20	2	-27	28	25	0	0
155	20	2.5	26	27	-25	0	0
155.5	20	2.75	25	-27	-25	0	0
156	20	3	24	28	26	0	0
158	20	4	22	29	27	0	0
160	21	1	23	25	-27	0	0
162	21	2	25	27	26	0	0
163	21	2.5	-25	-27	25	0	0
164	21	3	-25	26	29	0	0
166	21	4	24	-26	-29	0	0
168	22	1	25	25	-29	0	0
170	22	2	-25	-25	28	25	0
171	22	2.5	-25	-25	29	-25	0
172	22	3	-25	0	30	-25	32
173	22	3.5	-25	0	-30	26	-32
174	22	4	-25	0	29	27	-32
176	23	1	-25	0	-29	-27	36
177	23	1.5	-25	0	25	-27	-36
178	23	2	-25	0	32	26	-36
179	23	2.5	-25	0	-32	25	-36
180	23	3	-25	0	-32	29	-36
182	23	4	-25	0	32	-29	-36
184	24	1	0	0	31	29	38
187	24	2.5	0	0	30	30	-38
188	24	3	0	0	29	31	-38
189	24	3.5	0	0	-29	29	-38
190	24	4	0	0	28	32	37
192	25	1	0	0	27	-32	36
194	25	2	0	0	-27	31	-36
195	25	2.5	0	0	-27	-31	35
196	25	3	0	0	-27	29	34
198	25	4	0	0	26	33	35
199	25	4.5	0	0	25	-33	-35
200	26	1	0	0	24	-33	33
202	26	2	0	29	25	34	36
204	26	3	0	31	26	33	-36
206	26	4	0	30	-26	-33	35
207	26	4.5	0	-30	-26	32	-35
