**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	0	0	31
4	1	3	0	0	0	0	0	0	28	35
8	2	1	0	0	0	0	0	0	31	35
11	2	2.5	0	0	0	0	0	0	-31	34
12	2	3	0	0	0	0	0	0	31	33
15	2	4.5	0	0	0	0	0	0	30	-33
16	3	1	0	0	0	0	0	0	29	36
18	3	2	0	0	0	0	0	0	27	-36
19	3	2.5	0	0	0	0	0	0	28	-36
20	3	3	0	0	0	0	0	0	29	-36
21	3	3.5	0	0	0	0	0	0	30	-36
22	3	4	0	0	0	0	0	0	31	35
23	3	4.5	0	0	0	0	0	0	-31	34
24	4	1	0	0	0	0	0	0	-31	33
26	4	2	0	0	0	0	0	0	30	32
28	4	3	0	0	0	31	0	0	29	33
30	4	4	0	0	0	-31	0	0	31	-33
31	4	4.5	0	0	0	-31	0	0	-31	31
32	5	1	0	0	28	35	0	0	-31	32
34	5	2	0	0	-28	-35	0	0	30	-32
36	5	3	0	0	31	35	0	0	31	33
38	5	4	0	0	-31	-35	0	0	24	-33
39	5	4.5	0	0	-31	34	0	0	-24	34
40	6	1	0	0	31	33	0	0	-24	35
41	6	1.5	0	0	-31	-33	0	0	25	34
42	6	2	0	0	-31	-33	0	0	26	33
43	6	2.5	0	0	30	-33	0	0	-26	32
44	6	3	0	0	29	36	0	0	27	31
46	6	4	0	0	27	-36	0	0	-27	29
47	6	4.5	0	0	28	-36	0	0	-27	30
48	7	1	0	0	29	-36	0	0	-27	31
49	7	1.5	0	0	30	-36	0	0	-27	32
50	7	2	0	0	31	35	0	0	26	33
51	7	2.5	0	0	-31	34	0	0	25	34
52	7	3	0	0	-31	33	0	0	24	35
54	7	4	0	0	30	32	0	0	28	-35
56	8	1	0	0	31	33	0	24	26	-35
57	8	1.5	0	0	28	-33	0	-24	-26	-35
58	8	2	0	0	31	-33	0	-24	-26	-35
59	8	2.5	0	0	-31	31	0	-24	-26	-35
60	8	3	0	0	-31	32	21	28	25	-35
62	8	4	0	0	30	-32	-21	-28	-25	-35
64	9	1	0	0	31	31	24	28	0	33
66	9	2	0	0	-31	35	-24	-28	24	-33
67	9	2.5	0	0	-31	-35	-24	27	25	34
68	9	3	0	0	0	-35	24	26	26	35
69	9	3.5	0	0	0	34	-24	-26	27	-35
70	9	4	0	0	24	33	-24	-26	28	-35
71	9	4.5	0	0	-24	-33	23	-26	-28	-35
72	10	1	0	0	26	-33	22	29	24	0
74	10	2	0	0	27	29	20	-29	-24	0
75	10	2.5	0	0	-27	30	21	-29	-24	0
76	10	3	0	0	26	31	22	-29	0	31
77	10	3.5	0	0	-26	32	23	-29	0	-31
78	10	4	0	0	-26	33	24	28	28	-31
79	10	4.5	0	0	27	-33	-24	27	-28	-31
80	11	1	0	0	28	-33	-24	26	-28	35
81	11	1.5	0	0	-28	34	-24	-26	29	-35
82	11	2	0	0	-28	35	23	-26	30	-35
83	11	2.5	0	0	-28	-35	-23	25	-30	-35
84	11	3	0	24	0	31	22	26	31	36
86	11	4	0	-24	0	33	24	-26	28	35
87	11	4.5	0	-24	0	-33	-24	24	-28	-35
88	12	1	21	28	0	32	-24	25	-28	-35
89	12	1.5	-21	-28	0	-32	-24	-25	29	34
90	12	2	-21	-28	28	35	23	-25	30	32
92	12	3	24	28	26	-35	24	24	28	33
94	12	4	-24	-28	-26	33	-24	-24	-28	-33
95	12	4.5	-24	27	27	-33	-24	-24	-28	-33
96	13	1	24	26	28	-33	17	-24	-28	-33
97	13	1.5	-24	-26	-28	34	-17	-24	-28	-33
98	13	2	-24	-26	24	35	-17	-24	-28	-33
99	13	2.5	23	-26	-24	-35	-17	-24	-28	-33
100	13	3	22	29	26	31	0	0	0	0
102	13	4	20	-29	27	29	20	24	29	31
103	13	4.5	21	-29	-27	30	-20	-24	-29	-31
104	14	1	22	-29	-27	31	-20	24	27	-31
105	14	1.5	23	-29	-27	32	-20	-24	-27	-31
106	14	2	24	28	26	33	17	-24	28	31
107	14	2.5	-24	27	-26	-33	-17	25	-28	-31
108	14	3	-24	26	28	31	-17	26	-28	35
110	14	4	23	25	-28	32	21	28	28	-35
112	15	1	24	26	28	-32	17	-28	26	-35
113	15	1.5	-24	-26	-28	31	-17	27	-26	-35
114	15	2	-24	24	-28	31	-17	26	-26	-35
115	15	2.5	-24	-24	-28	-31	-17	-26	27	-35
116	15	3	21	25	-28	-31	21	25	28	-35
118	15	4	-21	-25	-28	30	-21	28	-28	-35
120	16	1	0	24	0	31	17	26	28	35
122	16	2	24	28	31	33	-17	-26	-28	-35
125	16	3.5	24	28	31	33	-17	-26	-28	-35
126	16	4	24	28	31	33	-17	-26	-28	-35
128	17	1	20	29	31	34	0	0	0	0
130	17	2	-20	-29	-31	-34	0	24	0	0
132	17	3	17	28	31	33	0	-24	0	0
133	17	3.5	-17	-28	-31	-33	0	24	0	0
134	17	4	-17	-28	-31	-33	24	24	31	35
136	18	1	-17	-28	-31	-33	-24	26	-31	-35
137	18	1.5	-17	-28	-31	-33	24	-26	31	35
138	18	2	-17	-28	-31	-33	24	-26	31	35
139	18	2.5	-17	-28	-31	-33	-24	27	-31	-35
139.5	18	2.75	-17	-28	-31	-33	-24	28	-31	-35
140	18	3	0	0	0	0	20	29	31	34
142	18	4	0	24	0	0	-20	-29	-31	-34
144	19	1	0	-24	0	0	17	28	31	33
145	19	1.5	0	24	0	0	-17	-28	-31	-33
146	19	2	24	24	31	35	-17	-28	-31	-33
148	19	3	-24	26	-31	-35	-17	-28	-31	-33
149	19	3.5	24	-26	31	35	-17	-28	-31	-33
150	19	4	24	-26	31	35	-17	-28	-31	-33
151	19	4.5	-24	27	-31	-35	-17	-28	-31	-33
151.5	19	4.75	-24	28	-31	-35	-17	-28	-31	-33
152	20	1	20	29	31	34	0	0	0	0
156	20	3	17	28	31	33	0	0	0	0
158	20	4	-17	-28	-31	31	0	0	0	0
159	20	4.5	-17	-28	-31	32	0	0	0	0
160	21	1	-17	24	-31	33	0	0	0	0
161	21	1.5	-17	25	-31	34	0	0	0	0
162	21	2	-17	26	28	35	0	0	0	0
163	21	2.5	-17	27	29	34	0	0	0	0
164	21	3	0	28	30	32	0	0	0	0
165	21	3.5	0	-28	31	33	0	0	0	0
166	21	4	0	25	32	34	0	0	0	0
167	21	4.5	0	-25	-32	35	0	0	0	0
168	22	1	0	27	-32	36	0	0	0	0
169	22	1.5	0	-27	31	-36	0	0	0	0
170	22	2	0	28	30	35	0	0	0	0
172	22	3	0	25	29	-35	0	0	0	0
174	22	4	0	-25	-29	34	0	0	0	0
176	23	1	17	24	31	33	0	0	0	0
177	23	1.5	-17	25	-31	-33	0	0	0	0
178	23	2	-17	26	28	-33	0	0	0	0
179	23	2.5	18	27	-28	32	0	0	0	0
179.5	23	2.75	-18	-27	-28	31	0	0	0	0
180	23	3	19	28	-28	30	0	0	0	0
181	23	3.5	20	-28	29	-30	0	0	0	0
182	23	4	21	25	30	28	0	0	0	0
183	23	4.5	-21	-25	31	29	0	0	0	0
184	24	1	-21	21	32	30	0	0	0	0
185	24	1.5	-21	22	31	31	0	0	0	0
186	24	2	21	23	30	32	0	0	0	0
187	24	2.5	-21	24	-30	-32	0	0	0	0
188	24	3	20	25	29	-32	0	0	0	0
189	24	3.5	-20	-25	-29	31	0	0	0	0
190	24	4	21	-25	28	30	0	0	0	0
192	25	1	18	-25	-28	29	0	0	0	0
194	25	2	-18	-25	27	-29	0	0	0	0
196	25	3	21	-25	28	30	0	0	0	0
198	25	4	-21	-25	-28	-30	21	28	30	32
201	26	1.5	-21	-25	-28	-30	21	28	30	32
202	26	2	-21	-25	-28	-30	21	28	30	32
204	26	3	0	0	0	0	17	28	31	33
206	26	4	24	26	28	35	-17	-28	-31	-33
207	26	4.5	-24	-26	-28	-35	-17	27	-31	-33
208	27	1	-24	-26	-28	-35	17	26	28	31
209	27	1.5	24	26	28	35	-17	-26	-28	-31
210	27	2	24	26	31	35	-17	-26	-28	-31
212	27	3	20	29	31	34	0	27	0	-31
214	27	4	-20	-29	-31	-34	20	-27	27	-31
215	27	4.5	-20	-29	-31	-34	-20	-27	28	-31
216	28	1	20	29	31	34	-20	-27	29	31
217	28	1.5	-20	-29	-31	-34	21	-27	30	-31
218	28	2	-20	-29	-31	-34	22	-27	31	-31
219	28	2.5	-20	-29	-31	-34	23	-27	-31	32
220	28	3	17	28	31	33	24	0	24	33
221	28	3.5	-17	-28	-31	-33	-24	0	25	34
222	28	4	17	28	31	33	-24	24	26	35
223	28	4.5	-17	-28	-31	-33	-24	25	27	-35
224	29	1	17	28	31	33	-24	26	28	-35
225	29	1.5	-17	-28	-31	-33	-24	27	-28	34
226	29	2	-17	-28	-31	-33	24	28	24	33
228	29	3	0	0	0	0	23	-28	25	32
229	29	3.5	0	0	0	0	-23	27	-25	-32
230	29	4	0	0	0	0	24	26	28	31
232	30	1	0	0	0	0	21	25	-28	30
234	30	2	0	0	0	0	-21	24	28	31
236	30	3	0	0	0	0	-21	25	28	-31
238	30	4	0	0	0	0	-21	-25	-28	30
240	31	1	0	0	0	0	20	27	29	31
242	31	2	20	27	31	36	-20	-27	-29	-31
244	31	3	20	27	31	36	-20	-27	-29	-31
246	31	4	20	27	31	36	-20	-27	-29	-31
248	32	1	20	27	31	36	0	0	0	0
252	32	3	24	26	31	35	0	0	0	0
254	32	4	-24	-26	-31	36	0	0	0	0
256	33	1	25	27	29	-36	0	0	0	0
257	33	1.5	-25	-27	-29	35	0	0	0	0
258	33	2	-25	-27	-29	34	0	0	0	0
259	33	2.5	24	-27	-29	33	0	0	0	0
260	33	3	23	-27	30	32	0	0	0	0
261	33	3.5	22	-27	-30	-32	0	0	0	0
262	33	4	21	28	-30	-32	0	0	0	0
264	34	1	25	-28	29	-32	0	0	0	0
265	34	1.5	-25	27	-29	-32	0	0	0	0
266	34	2	-25	27	-29	29	0	0	0	0
267	34	2.5	-25	-27	28	-29	0	0	0	0
267.5	34	2.75	-25	-27	27	-29	0	0	0	0
268	34	3	24	-27	28	31	0	0	0	0
270	34	4	-24	26	-28	-31	0	0	0	0
272	35	1	20	27	29	31	0	0	0	0
274	35	2	-20	-27	-29	-31	20	27	31	36
277	35	3.5	-20	-27	-29	-31	20	27	31	36
278	35	4	-20	-27	-29	-31	20	27	31	36
280	36	1	0	0	0	0	20	27	31	36
284	36	3	0	0	0	0	24	26	31	35
286	36	4	17	28	31	33	-24	24	-31	-35
287	36	4.5	-17	-28	-31	-33	-24	25	-31	34
288	37	1	-17	-28	-31	-33	-24	26	28	33
289	37	1.5	17	28	31	33	-24	25	-28	-33
290	37	2	17	28	31	33	-24	26	-28	-33
291	37	2.5	-17	-28	-31	-33	-24	27	27	32
292	37	3	17	28	31	33	-24	28	26	31
296	38	1	21	28	30	32	0	0	0	0
298	38	2	-21	-28	-30	-32	21	28	30	32
300	38	3	0	0	0	0	21	28	30	32
302	38	4	0	0	0	0	21	28	30	32
304	39	1	0	0	0	0	21	28	30	33
305	39	1.5	0	0	0	0	-21	-28	-30	32
306	39	2	0	0	0	0	-21	-28	-30	35
308	39	3	0	0	0	0	25	29	32	-35
310	39	4	0	0	0	0	-25	-29	-32	34
311	39	4.5	0	0	0	0	-25	-29	31	-34
312	40	1	0	0	0	0	26	28	30	35
313	40	1.5	0	0	0	0	-26	-28	29	-35
314	40	2	0	0	0	0	-26	26	30	-35
315	40	2.5	0	0	0	0	25	-26	-30	34
316	40	3	0	0	0	0	24	28	31	33
317	40	3.5	0	0	0	0	23	-28	-31	32
318	40	4	0	0	0	0	22	29	-31	31
319	40	4.5	0	0	0	0	-22	-29	-31	30
320	41	1	0	0	0	0	25	-29	27	29
321	41	1.5	0	0	0	0	-25	28	-27	-29
322	41	2	0	0	0	0	-25	27	-27	30
324	41	3	17	0	0	0	24	-27	28	31
326	41	4	-17	28	31	33	-24	26	-28	-31
327	41	4.5	-17	-28	-31	-33	23	25	-28	-31
328	42	1	17	28	31	33	24	26	-28	35
329	42	1.5	-17	-28	-31	-33	25	-26	-28	-35
330	42	2	17	-28	31	33	26	-26	24	-35
332	42	3	17	28	31	33	-26	24	26	-35
333	42	3.5	-17	-28	-31	-33	25	-24	-26	-35
334	42	4	-17	-28	28	-33	24	-24	-26	35
335	42	4.5	-17	-28	-28	-33	-24	-24	27	-35
336	43	1	21	-28	-28	32	-24	25	28	35
337	43	1.5	-21	-28	29	-32	-24	-25	-28	-35
338	43	2	-21	-28	30	33	23	21	-28	-35
340	43	3	22	24	29	-33	24	0	0	33
341	43	3.5	-22	-24	-29	32	-24	0	0	-33
342	43	4	-22	26	-29	31	-24	0	0	-33
343	43	4.5	21	-26	-29	30	-24	0	0	-33
344	44	1	20	27	29	29	0	0	0	0
345	44	1.5	19	-27	-29	-29	0	0	0	0
346	44	2	18	-27	-29	32	0	0	0	0
348	44	3	22	26	-29	-32	0	0	0	0
349	44	3.5	-22	-26	-29	31	0	0	0	0
350	44	4	-22	25	27	31	0	0	0	0
351	44	4.5	-22	24	-27	-31	0	0	0	0
352	45	1	21	25	28	-31	0	0	0	0
354	45	2	-21	-25	-28	30	21	25	28	32
355	45	2.5	-21	-25	-28	29	-21	-25	-28	-32
356	45	3	-21	-25	-28	30	21	25	28	32
358	45	4	-21	-25	-28	-30	21	28	28	32
360	46	1	0	24	0	31	24	28	26	33
362	46	2	17	-24	26	35	-24	-28	-26	-33
363	46	2.5	-17	-24	-26	-35	-24	27	27	-33
364	46	3	17	-24	26	35	24	26	28	-33
365	46	3.5	-17	-24	-26	-35	-24	25	-28	-33
366	46	4	17	-24	26	35	-24	24	31	-33
368	47	1	20	-24	27	36	22	-24	31	34
370	47	2	-20	-24	27	-36	20	22	-31	-34
372	47	3	20	-24	-27	29	-20	27	-31	-34
373	47	3.5	-20	-24	-27	-29	21	-27	-31	-34
374	47	4	-20	-24	24	-29	22	-27	-31	-34
375	47	4.5	-20	-24	-24	30	-22	28	-31	-34
376	48	1	20	-24	27	31	-22	29	-31	36
377	48	1.5	-20	-24	28	-31	-22	-29	-31	-36
378	48	2	-20	-24	29	29	20	-29	-31	-36
379	48	2.5	-20	-24	28	-29	-20	-29	-31	-36
380	48	3	-20	-24	27	31	22	27	-31	-36
382	48	4	-20	-24	31	-31	-22	-27	-31	-36
383	48	4.5	-20	-24	-31	32	23	-27	-31	-36
384	49	1	17	24	-31	33	24	26	31	35
386	49	2	-17	-24	30	-33	-24	-26	-31	-35
387	49	2.5	-17	-24	29	-33	-24	-26	-31	-35
388	49	3	-17	-24	28	-33	-24	-26	-31	-35
392	50	1	-17	-24	28	-33	-24	-26	-31	-35
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
