**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	30	30
4	0	3	0	0	0	-30	32
6	0	4	0	0	0	30	-32
8	1	1	0	0	0	30	32
12	1	3	0	0	0	30	-32
14	1	4	0	0	0	-30	32
16	2	1	0	0	0	29	33
19	2	2.5	0	0	0	28	-33
20	2	3	0	0	0	26	33
24	3	1	23	23	27	30	32
28	3	3	-23	25	-27	-30	-32
30	3	4	23	-25	27	-30	-32
32	4	1	23	25	27	0	0
36	4	3	23	-25	28	0	0
38	4	4	-23	25	-28	0	0
40	5	1	22	26	29	0	0
43	5	2.5	21	-26	-29	0	0
44	5	3	19	26	28	30	0
48	6	1	23	25	-28	-30	30
50	6	2	-23	-25	27	30	-30
51	6	2.5	-23	-25	26	-30	-30
52	6	3	-23	-25	27	30	32
53	6	3.5	-23	-25	25	-30	-32
54	6	4	-23	23	28	-30	32
56	7	1	0	23	27	30	-32
58	7	2	23	-23	-27	-30	32
60	7	3	24	0	26	29	33
62	7	4	24	0	-26	-29	-33
63	7	4.5	-24	0	27	28	-33
64	8	1	24	0	28	26	33
66	8	2	-24	0	26	-26	-33
68	8	3	23	0	27	30	32
70	8	4	-23	0	25	30	-32
72	9	1	22	0	29	31	33
74	9	2	-22	0	-29	31	-33
76	9	3	-22	26	0	31	-33
78	9	4	22	-26	26	-31	31
80	10	1	21	-26	28	30	32
82	10	2	23	25	28	-30	-32
84	10	3	22	24	29	26	33
86	10	4	-22	24	-29	-26	-33
87	10	4.5	-22	-24	-29	27	-33
88	11	1	19	23	30	28	33
90	11	2	-19	-23	-30	26	35
92	11	3	19	0	23	28	-35
94	11	4	-19	26	-23	-28	35
95	11	4.5	-19	-26	-23	29	-35
96	12	1	21	-26	0	30	35
98	12	2	21	25	30	-30	-35
99	12	2.5	-21	-25	-30	-30	34
100	12	3	22	24	-30	26	33
101	12	3.5	-22	-24	-30	-26	32
102	12	4	-22	24	29	-26	33
104	13	1	23	23	28	30	-33
106	13	2	-23	-23	27	-30	32
108	13	3	0	24	26	0	33
110	13	4	26	-24	-26	26	35
112	14	1	-26	0	0	28	-35
113	14	1.5	-26	0	0	-28	34
114	14	2	25	23	30	28	34
116	14	3	24	26	-30	29	-34
118	14	4	24	22	29	-29	33
120	15	1	23	25	28	30	-33
122	15	2	-23	-25	-28	-30	32
123	15	2.5	-23	-25	-28	-30	31
124	15	3	-23	23	27	-30	32
127	15	4.5	-23	22	-27	-30	-32
128	16	1	19	23	26	28	33
130	16	2	-19	24	26	-28	-33
132	16	3	-19	23	-26	-28	0
134	16	4	-19	-23	25	-28	0
136	17	1	-19	0	24	0	35
138	17	2	-19	26	24	28	-35
140	17	3	-19	-26	23	-28	-35
142	17	4	-19	26	-23	28	35
144	18	1	0	25	0	29	34
146	18	2	0	24	0	29	33
148	18	3	21	23	0	30	32
150	18	4	-21	-23	28	-30	-32
154	19	2	21	-23	28	30	-32
156	19	3	22	0	27	31	0
